# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	3.102800000000000296e+02	3.102800000000000002e-01	nan	2.000000000000000000e+01	5.533162643513377891e-04	2.780384712594683588e-02	1.219628079780741637e-03	7.316437682519970842e+00	1.133544269569597418e+01	nan
nan	4.571600000000000250e+02	4.571599999999998998e-01	nan	4.000000000000000000e+01	1.321685408415760373e-03	2.251397877025008987e-02	1.204673728606224471e-03	6.123269579558380471e+00	1.398643023871940727e+01	nan
nan	5.646800000000000637e+02	5.646800000000000708e-01	nan	6.000000000000000000e+01	2.302223400467937834e-03	2.107989299415700957e-02	1.121245880938656755e-03	5.244308797601669347e+00	1.481310429970038456e+01	nan
nan	6.494800000000000182e+02	6.494800000000000573e-01	nan	8.000000000000000000e+01	3.495671674957066041e-03	2.059417179530194722e-02	1.257619183852922437e-03	4.595012908599450441e+00	1.491477237546251366e+01	nan
nan	7.314399999999999409e+02	7.314399999999998681e-01	nan	1.000000000000000000e+02	4.627278378152368220e-03	1.854610512971947497e-02	1.201570632090398364e-03	4.323507387494986531e+00	1.581495073345776703e+01	nan
nan	7.982799999999999727e+02	7.982799999999999896e-01	nan	1.200000000000000000e+02	6.259431162939107715e-03	1.825677870465752112e-02	1.242462049313076142e-03	3.847943010227345528e+00	1.535772064788748636e+01	nan
nan	8.656799999999999500e+02	8.656800000000000050e-01	nan	1.400000000000000000e+02	7.985358348328190636e-03	1.856574955240905198e-02	1.213340742423477548e-03	3.522152278096602807e+00	1.524789025881772453e+01	nan
nan	9.230000000000000000e+02	9.230000000000000426e-01	nan	1.600000000000000000e+02	8.876665033840254113e-03	1.747365324340779263e-02	1.206587629860597990e-03	3.615557083914008984e+00	1.669214887827270744e+01	nan
nan	9.820799999999999272e+02	9.820800000000000640e-01	nan	1.800000000000000000e+02	1.082698992905079677e-02	1.741288020741294656e-02	1.253208756653986875e-03	3.366326232694516474e+00	1.653721566884457772e+01	nan
nan	1.026160000000000082e+03	1.026159999999999961e+00	nan	2.000000000000000000e+02	1.292172076241513388e-02	1.722964041166310037e-02	1.209993306389741405e-03	3.103458222871867012e+00	1.592203216965366686e+01	nan
nan	1.081279999999999973e+03	1.081280000000000019e+00	nan	2.200000000000000000e+02	1.441147067211204572e-02	1.699480665674920482e-02	1.238532603904454309e-03	3.066351494089853968e+00	1.657521245075399463e+01	nan
nan	1.129559999999999945e+03	1.129560000000000120e+00	nan	2.400000000000000000e+02	1.675984336541659972e-02	1.653007473177330738e-02	1.232545457017038618e-03	2.870924940702185069e+00	1.619895565480213406e+01	nan
nan	1.172240000000000009e+03	1.172239999999999949e+00	nan	2.600000000000000000e+02	1.984745973771168820e-02	1.724485076461423558e-02	1.205230290003357326e-03	2.624258207949198951e+00	1.537916387013667041e+01	nan
nan	1.222920000000000073e+03	1.222920000000000007e+00	nan	2.800000000000000000e+02	2.131559302469213449e-02	1.773906718974201449e-02	1.202404695669298442e-03	2.637300552336582449e+00	1.613149944815572212e+01	nan
nan	1.266759999999999991e+03	1.266759999999999886e+00	nan	3.000000000000000000e+02	2.398708193800302979e-02	1.651832463012244470e-02	1.218291053859429105e-03	2.507941075412038145e+00	1.588199411302881003e+01	nan
nan	1.296879999999999882e+03	1.296879999999999811e+00	nan	3.200000000000000000e+02	2.482166088464509562e-02	1.725676538142573851e-02	1.210131487543798443e-03	2.588327178308584386e+00	1.678053363030138101e+01	nan
nan	1.343759999999999991e+03	1.343760000000000066e+00	nan	3.400000000000000000e+02	2.852050329150188079e-02	1.762463050756293143e-02	1.245619707653943366e-03	2.393238368018717033e+00	1.608075369276429356e+01	nan
nan	1.373519999999999982e+03	1.373520000000000074e+00	nan	3.600000000000000000e+02	2.921493778848344158e-02	1.794692050147381895e-02	1.201380970802939279e-03	2.471370034862509169e+00	1.697647277137969724e+01	nan
nan	1.427039999999999964e+03	1.427040000000000086e+00	nan	3.800000000000000000e+02	3.162085463651237438e-02	1.602119789215287679e-02	1.203404214456457299e-03	2.408842794271002230e+00	1.718992777937739902e+01	nan
nan	1.458879999999999882e+03	1.458880000000000177e+00	nan	4.000000000000000000e+02	3.511482345455988613e-02	1.706475198107660143e-02	1.194951584499747300e-03	2.282670006495624904e+00	1.665056857582909799e+01	nan
nan	1.494480000000000018e+03	1.494480000000000031e+00	nan	4.200000000000000000e+02	3.735041726004055540e-02	1.617874458749500588e-02	1.269947590958126187e-03	2.254307731611508991e+00	1.684319356153646297e+01	nan
