# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	3.348599999999999909e+03	3.348600000000000243e+00	nan	1.000000000000000000e+02	5.920311524525346050e-03	7.677397674661493032e-02	8.084878134283322512e-03	1.696768720163477440e+01	5.681747275793850349e+01	nan
nan	4.905199999999999818e+03	4.905199999999998894e+00	nan	2.000000000000000000e+02	1.235705121786736561e-02	5.419699465047811415e-02	7.916112724223801911e-03	1.627842059497255889e+01	7.983079499900807718e+01	nan
nan	6.092600000000000364e+03	6.092600000000000016e+00	nan	3.000000000000000000e+02	2.181103710354932376e-02	4.363324717859409091e-02	7.990493712304008733e-03	1.379237117299165938e+01	8.406098889395182994e+01	nan
nan	7.062100000000000364e+03	7.062099999999999156e+00	nan	4.000000000000000000e+02	3.027920939321688751e-02	3.883228053047997619e-02	7.976749368618191519e-03	1.322128198625873630e+01	9.339020194840794886e+01	nan
nan	7.853300000000000182e+03	7.853299999999999059e+00	nan	5.000000000000000000e+02	4.021864583532419601e-02	3.465146369275486082e-02	7.798888976548108351e-03	1.247242993762854901e+01	9.794190444562141806e+01	nan
nan	8.648899999999999636e+03	8.648900000000001143e+00	nan	6.000000000000000000e+02	5.088716192677793237e-02	3.248429495541654832e-02	8.006159722936575726e-03	1.181008561130096801e+01	1.021420128969641752e+02	nan
nan	9.355000000000000000e+03	9.355000000000000426e+00	nan	7.000000000000000000e+02	6.446556033441766531e-02	3.021276643330335701e-02	8.075791489857712252e-03	1.091023858968197047e+01	1.020876298483069746e+02	nan
nan	9.961799999999999272e+03	9.961800000000000210e+00	nan	8.000000000000000000e+02	7.888436882756195978e-02	2.928624742213025225e-02	8.027066716283396547e-03	1.015246803032799860e+01	1.011405536631062745e+02	nan
nan	1.059170000000000073e+04	1.059169999999999945e+01	nan	9.000000000000000000e+02	9.309929208721996752e-02	2.728504614099653766e-02	8.072147329409007019e-03	9.688944932422511869e+00	1.026041181679219534e+02	nan
nan	1.118279999999999927e+04	1.118279999999999852e+01	nan	1.000000000000000000e+03	1.059956544973488235e-01	2.642647748695257578e-02	7.934603553251071834e-03	9.462106162047202673e+00	1.058252570382948363e+02	nan
nan	1.177550000000000000e+04	1.177549999999999919e+01	nan	1.100000000000000000e+03	1.213871591665793004e-01	2.577094076535760975e-02	7.930564856294269188e-03	9.076733425743684691e+00	1.068648146340799201e+02	nan
nan	1.224810000000000036e+04	1.224809999999999910e+01	nan	1.200000000000000000e+03	1.445292159764676454e-01	2.465147482033156617e-02	8.085184529277356785e-03	8.318528794994119124e+00	1.018860282263161423e+02	nan
nan	1.277610000000000036e+04	1.277609999999999957e+01	nan	1.300000000000000000e+03	1.559891341102684348e-01	2.404611617597017179e-02	7.995765275791206009e-03	8.354293186425254092e+00	1.067449022367506331e+02	nan
nan	1.323629999999999927e+04	1.323629999999999995e+01	nan	1.400000000000000000e+03	1.786011480679235430e-01	2.296110326775068627e-02	8.012475995405856505e-03	7.847512371674064013e+00	1.038755884060351065e+02	nan
nan	1.372539999999999964e+04	1.372540000000000227e+01	nan	1.500000000000000000e+03	1.936121103563436807e-01	2.277369325576512893e-02	7.998086211015142596e-03	7.775451557320918639e+00	1.067077635360981560e+02	nan
nan	1.417920000000000073e+04	1.417919999999999980e+01	nan	1.600000000000000000e+03	2.143006600027320130e-01	2.176129771321813622e-02	8.184331272364998161e-03	7.482177482087374543e+00	1.060989727471286415e+02	nan
nan	1.464629999999999927e+04	1.464630000000000187e+01	nan	1.700000000000000000e+03	2.325518890929515747e-01	2.131687653583267880e-02	8.059258136192947244e-03	7.336222926579755388e+00	1.074564712088565557e+02	nan
nan	1.501370000000000073e+04	1.501370000000000005e+01	nan	1.800000000000000000e+03	2.570145434827054709e-01	2.110609577050763172e-02	8.112715063402995905e-03	7.013907471522612624e+00	1.053105415001254812e+02	nan
nan	1.540150000000000000e+04	1.540149999999999864e+01	nan	1.900000000000000000e+03	2.750762774681106970e-01	2.089888678714581921e-02	8.118588508158967529e-03	6.930579717800275930e+00	1.067363723932406856e+02	nan
nan	1.586629999999999927e+04	1.586629999999999896e+01	nan	2.000000000000000000e+03	2.889409154266786572e-01	2.088334754552985742e-02	7.997241922107699644e-03	6.935011988510822789e+00	1.100286505992375226e+02	nan
nan	1.620850000000000000e+04	1.620850000000000080e+01	nan	2.100000000000000000e+03	3.203196508231485606e-01	2.057878944823653480e-02	7.953051367757129481e-03	6.567090942818767374e+00	1.064573705940200909e+02	nan
