P0	SU_photonEnergy	DetectorAtFocus_outgoingMaxF_X	DetectorAtFocus_outgoingMinF_X	DetectorAtFocus_outgoingMaxF_Y	DetectorAtFocus_outgoingMinF_Y	DetectorAtFocus_intensityH_width_X	DetectorAtFocus_intensityH_centerWidth_X	DetectorAtFocus_intensityH_centerMass_X	DetectorAtFocus_intensityH_width_Y	DetectorAtFocus_intensityH_centerWidth_Y	DetectorAtFocus_intensityH_centerMass_Y	DetectorAtFocus_energyH_width	DetectorAtFocus_energyH_centerWidth	DetectorAtFocus_energyH_centerMass	DetectorAtFocus_pathlengthH_width	DetectorAtFocus_pathlengthH_centerWidth	DetectorAtFocus_pathlengthH_centerMass	DetectorAtFocus_phi_width	DetectorAtFocus_phi_centerWidth	DetectorAtFocus_phi_centerMass	DetectorAtFocus_psi_width	DetectorAtFocus_psi_centerWidth	DetectorAtFocus_psi_centerMass	DetectorAtFocus_incoming_NO	DetectorAtFocus_absorbed_NO	DetectorAtFocus_outgoing_NO	DetectorAtFocus_incoming_R	DetectorAtFocus_absorbed_R	DetectorAtFocus_outgoing_R	DetectorAtFocus_efficiency	DetectorAtFocus_S1S0	DetectorAtFocus_S2S0	DetectorAtFocus_S3S0	DetectorAtFocus_focus_horizontal_z0	DetectorAtFocus_focus_horizontal_width	DetectorAtFocus_focus_horizontal_theta	DetectorAtFocus_focus_horizontal_depth	DetectorAtFocus_focus_vertical_z0	DetectorAtFocus_focus_vertical_width	DetectorAtFocus_focus_vertical_theta	DetectorAtFocus_focus_vertical_depth
10	612.820512821	0.212785101334847	-0.195765575872809	0.00430134563128659	-0.0041802885354183	0.102170275066201	0.000763388910646291	0.000419650311065195	0.00747427260892289	-9.59377671443714e-06	-2.34480279738226e-05	0.0296790174941118	612.820416842901	612.820232380866	0.99616379019179	-0.000379218162989359	-0.0025292978593825	0.0186397573670362	-2.70156170891506e-05	-0.000126064195084388	0.0290785960177024	0.000141554163743647	-0.000357037910649949	89287	0	89287	4.46435	0	4.46435	100	1.000	-0.000	0.000	-19.4529	0.0441318	0.000138362	637.918	-0.278286	0.00216334	0.000269173	16.074
11	664.102564103	0.182877675788115	-0.177701431118098	0.004257451704333	-0.00429278923728083	0.101947570229948	0.00225625681864477	0.00258812233500827	0.00747766346217883	-4.54059949746115e-07	-1.76687664739106e-05	0.0335927605002464	664.102431424527	664.102654952243	0.997854076886648	-0.000195998875203884	0.00409021236373519	0.018229502483521	-0.00023437876708632	1.21429826561298e-06	0.0278909293384076	0.000181513191281461	-0.000333390471432576	93433	0	93433	4.67165	0	4.67165	100	1.000	-0.000	0.000	-15.8849	0.0436952	0.000137915	633.653	-0.288843	0.00216801	0.000254171	17.0595
12	715.384615385	0.192013033897391	-0.193914364696074	0.0041323092529657	-0.00419789352700239	0.104779927245454	0.00122382906374314	0.0028703979530694	0.00747200086634408	-5.57637354618593e-06	-3.27921370183448e-05	0.0376836118490039	715.384682542693	715.385225916856	0.996850444891631	0.000456534592728264	-0.00366716237647324	0.0183895402830579	7.1201035045966e-05	-0.000175112310982904	0.0267056445130816	-5.73397268440155e-05	-0.000190050589606958	96703	0	96703	4.83515	0	4.83515	100	1.000	-0.000	0.000	-12.4732	0.0435135	0.000137562	632.641	-0.348047	0.00216479	0.000241896	17.8985
13	766.666666667	0.202056575041576	-0.198092572607605	0.00414525282969191	-0.00399655408433119	0.100447037010975	0.00110710357038804	0.00198200121698536	0.00747626216526883	-6.77582994691034e-06	-6.26257696343269e-06	0.040939460060814	766.666747990673	766.667205844175	0.994981905050931	0.000572283058721257	0.00569386233378777	0.0184010953845739	-0.000105036489752942	-0.000327510965157221	0.0258751242446737	-6.8410343819103e-05	-0.000775142113439667	99663	0	99663	4.98315	0	4.98315	100	1.000	-0.000	0.000	-9.00416	0.0431681	0.000137275	628.927	-0.351058	0.00216185	0.000230866	18.7282
14	817.948717949	0.190529344129963	-0.186604176223903	0.00413384022551866	-0.00408923922684212	0.10024704776698	0.00218728058848733	0.00196258395302962	0.00747530972742869	-5.79764893097546e-06	2.23004993382681e-05	0.0458079764082357	817.948417040012	817.94858014064	0.996623557934035	-0.000331549921423702	0.00151401576157595	0.0179665376836903	-9.81838252741857e-05	-0.000196725463918794	0.0250730918591039	0.000185328689161287	-0.000555014167534465	103218	0	103218	5.1609	0	5.1609	100	1.000	-0.000	0.000	-5.7694	0.0429182	0.000136377	629.404	-0.409822	0.00216445	0.000221009	19.587
15	869.230769231	0.181325299376514	-0.172405476390986	0.0040144884490374	-0.00408293202250687	0.0985243511820006	0.00199150943208518	0.00095762658417492	0.00748863710704006	4.32967606274048e-07	-3.42217867347339e-05	0.0480384625829834	869.230573546203	869.229861625396	0.997916382517444	-0.000451392775396797	-0.00448663995302923	0.0179971598240608	-8.15691387076774e-06	0.000179485574437449	0.0238016062096742	-5.74294007639302e-05	0.000269954014092508	106435	0	106435	5.32175	0	5.32175	100	1.000	-0.000	0.000	-2.87282	0.0424034	0.000136361	621.927	-0.380965	0.00216887	0.000211507	20.5087
16	920.512820513	0.184031699843061	-0.172574031869172	0.0039746232233705	-0.00406197790972795	0.098511620859514	0.00177308277987139	0.00219808416801115	0.00749043742136284	-4.09817369833882e-06	3.58929650697715e-05	0.0538544974764582	920.512817725878	920.513251443923	0.996264529632091	0.000100819042903322	-0.000701035469319322	0.0185023067631011	-0.00013511919478798	0.000197795978117768	0.0232580181334313	6.45249518597454e-05	0.000422341079563085	109760	0	109760	5.488	0	5.488	100	1.000	-0.000	0.000	-0.955306	0.0422943	0.000135899	622.435	-0.495457	0.00216519	0.000203177	21.3133
17	971.794871795	0.179090766804601	-0.188529995055239	0.00406665285503505	-0.00405252719731863	0.0978092402576721	0.00229395621520265	0.00256000492141065	0.00748529618058284	-5.16204078039074e-07	7.06282885820642e-06	0.0577292022439527	971.794751083787	971.794687608793	0.996832946763528	-0.00028655788906834	0.00501399826836435	0.0180952185930458	-8.00849747021205e-05	3.16212137472724e-05	0.0228513800492649	6.58624509715915e-05	-0.000786057154142275	112565	0	112565	5.62825	0	5.62825	100	1.000	-0.000	0.000	1.32218	0.0420252	0.000135902	618.461	-0.508811	0.00216551	0.000196942	21.9913
18	1023.07692308	0.177916905691678	-0.195668533028667	0.0040897133289779	-0.00411764859663277	0.0976548718990957	0.00115532721005068	0.00222078352121907	0.00750039111866967	-5.39173512233843e-06	-1.39676338274386e-05	0.0616453200071143	1023.07689674225	1023.07749234358	0.99754770495527	0.000982771131128213	0.00396647977251208	0.0183908563382183	-0.000101631212678855	0.000120925309169476	0.0225502177326519	-3.62161946475259e-06	-0.000278130613526481	115721	0	115721	5.78605	0	5.78605	100	1.000	-0.000	0.000	4.17736	0.0418483	0.000135533	617.538	-0.581756	0.00216461	0.000191164	22.6466
19	1074.35897436	0.172992793007263	-0.179668489069829	0.00398550463862146	-0.00404056371106432	0.0982145833008691	0.000358824560878525	0.000153847830866471	0.00747956169312748	-3.67946441000256e-06	5.19364870427887e-05	0.0675912232077681	1074.35902678751	1074.35965632142	0.997531082905288	-0.00247293128139403	0.00428715549344361	0.0181621105588217	-9.07460675310737e-06	-0.000210690857987791	0.0215394382721377	3.07792108671795e-05	0.00060821143970545	118424	0	118424	5.9212	0	5.9212	100	1.000	-0.000	0.000	4.16485	0.0416973	0.000135072	617.409	-0.605694	0.00216335	0.000183884	23.5295
20	1125.64102564	0.180813827381349	-0.193412920315916	0.00403926342126204	-0.00397022866208352	0.0955116405123317	0.00154415747352105	0.00111088418018698	0.00747965993812047	-3.18989725429019e-06	3.45173795892606e-05	0.0724323867556491	1125.64101210997	1125.64069674031	0.996689509684065	-0.000570970068266619	-0.00184602924605315	0.018099333550957	6.64734539686847e-05	7.18025200269895e-05	0.0211247239304825	-3.56385078448436e-05	0.000487603714805093	120985	0	120985	6.04925	0	6.04925	100	1.000	-0.000	0.000	4.11918	0.0413677	0.000135066	612.553	-0.643238	0.00216223	0.000178686	24.2014
21	1176.92307692	0.176847087494048	-0.170242266726333	0.00397569846320223	-0.00408855089650428	0.0984721552207598	0.00123268313659349	0.00330241038385723	0.00748296429195686	-4.28754735258162e-06	2.34178364153723e-05	0.0770149680904373	1176.92307682283	1176.923860397	0.99572835707124	-0.00035774923442522	-0.00640459361186185	0.0177515451669143	4.88735001182121e-05	2.63258478673881e-05	0.0210432191760959	-1.60611224564768e-05	-0.000514427946502471	124563	0	124563	6.22815	0	6.22815	100	1.000	-0.000	0.000	6.65999	0.0414344	0.000135016	613.772	-0.654658	0.00215941	0.000174345	24.7717
22	1228.20512821	0.183460927236603	-0.174814079388776	0.00402640706204438	-0.00401305848726974	0.0955823894433927	0.00175551307112411	0.000776146630592944	0.00748650783638256	-8.90481839848191e-06	6.67428738732045e-06	0.0815804936419288	1228.20519297268	1228.2057131289	0.998134383835115	-0.00088267409194881	0.00247629884052003	0.0181134774472187	-5.87722252172011e-05	-0.000350050188698228	0.0204482094000432	1.2487090376127e-05	-0.000604651487622593	126566	0	126566	6.3283	0	6.3283	100	1.000	-0.000	0.000	7.40314	0.0412241	0.000134637	612.375	-0.659091	0.00216034	0.000170135	25.3957
23	1279.48717949	0.184465888840172	-0.174527699431237	0.00398471948560042	-0.0039851306358073	0.0966631750463971	0.00232971414595132	0.00141470274138422	0.00748696843660202	-5.24212632112449e-06	-2.05575103440214e-07	0.0856589584016194	1279.48717193253	1279.4875324892	0.995805835019046	9.6300468247712e-05	-0.00372657129560139	0.0178408674897142	-9.91453636609973e-05	-0.000108301480662432	0.0199960507159001	8.3711139168963e-05	0.000209924272128743	129698	0	129698	6.4849	0	6.4849	100	1.000	-0.000	0.000	8.42988	0.0409473	0.000135011	606.576	-0.656673	0.00216207	0.000166437	25.9807
24	1330.76923077	0.170982011981934	-0.174845466630397	0.00405953272785919	-0.00394136696262326	0.0962109939720986	0.00251201370639567	0.00149230711747453	0.00748901706407354	-4.7154845753245e-06	-2.01339460006713e-05	0.0917705287747175	1330.76906237631	1330.76974627349	0.998301824604885	-0.000736709088048126	0.0042862314727472	0.0183200036834363	2.53966554479724e-05	-0.000320442336294788	0.0196452924194999	-0.000105331722603196	8.17730940690792e-05	131969	0	131969	6.59845	0	6.59845	100	1.000	-0.000	0.000	9.89517	0.0408345	0.0001346	606.751	-0.750358	0.0021645	0.000162034	26.7167
25	1382.05128205	0.17376481756674	-0.181228569038553	0.00394881740621367	-0.00394420354904435	0.0928443066420922	0.00133923865153755	-0.000217089729913328	0.00747959636272558	-1.24726319847019e-06	2.30692858466108e-06	0.0973414393290113	1382.05130782588	1382.0521052751	0.996470980050747	0.000716145356312481	0.00515429770072873	0.0179583458596056	-0.000190813451680483	-0.000237719316898477	0.0191132083130772	6.19620885606038e-05	0.000449067617338789	134416	0	134416	6.7208	0	6.7208	100	1.000	-0.000	0.000	11.7658	0.0407712	0.000134621	605.716	-0.807902	0.00216113	0.000158979	27.1876
26	1433.33333333	0.183103516789265	-0.177943031673633	0.00394214174493168	-0.00393185040176547	0.0931815612086765	0.0018775000318163	0.00258024255781597	0.00748102256970942	-9.11431188327328e-06	5.14567158310664e-06	0.100191626755104	1433.33342385457	1433.33304957965	0.997274507223696	-9.22485142184071e-05	-0.00177662369173959	0.0181069476479368	5.64045507679897e-05	-1.13570898192805e-05	0.0187543785052383	0.00010994501755897	0.00015974322012513	136321	0	136321	6.81605	0	6.81605	100	1.000	-0.000	0.000	10.4489	0.0404591	0.000134619	601.089	-0.934573	0.00215875	0.000154845	27.8828
27	1484.61538462	0.170417750408762	-0.168866238307376	0.0038856251216991	-0.00393187393230987	0.0960432981575884	0.00146962980072116	0.000775756050693022	0.00749481512416723	-6.72867697006736e-06	-2.31244053053858e-05	0.107955746001572	1484.61629034328	1484.61473162395	0.998125461013709	0.0001867190925815	-0.00236215746713242	0.0178584067727887	-0.000106170338673384	-1.00070533107371e-05	0.0185816162175252	3.05888176900058e-05	0.0004801590752843	138740	0	138740	6.937	0	6.937	100	1.000	-0.000	0.000	13.4421	0.0405444	0.000134295	603.809	-0.848578	0.00216308	0.000151862	28.4874
28	1535.8974359	0.194291279445171	-0.171461926605267	0.00395079374007101	-0.00394045605812265	0.0940214751020581	0.00150342634970266	0.000550719804592287	0.00748181507660193	-5.62030725322852e-07	5.16884097417902e-06	0.113439516380025	1535.89741851702	1535.89660209204	0.997554816201233	3.34751046265347e-05	1.1685435651998e-05	0.0179455812307241	-7.3459320318792e-05	0.00025384071445049	0.0185877737825382	-7.10395439609875e-05	-0.000359214076375312	141869	0	141869	7.09345	0	7.09345	100	1.000	-0.000	0.000	14.4857	0.0403383	0.000134391	600.313	-0.896021	0.0021615	0.000149129	28.9883
29	1587.17948718	0.171717753030671	-0.177523535473188	0.00392124258003979	-0.00392705928405934	0.0912800598753983	0.00155628661413624	0.000554943318383655	0.00749616182025825	-4.13996606662449e-06	-2.90835200977835e-06	0.116544609311982	1587.17885998456	1587.17936951919	0.997277595844885	-0.00031124265815291	-0.00342457965803078	0.0176928916489038	-4.29452834927006e-05	-4.09227424548742e-05	0.0181729784155616	-2.65982965196952e-05	6.62309273167447e-05	144246	0	144246	7.2123	0	7.2123	100	1.000	-0.000	0.000	13.1734	0.0401312	0.000133751	600.088	-0.983781	0.00216079	0.00014644	29.5108
30	1638.46153846	0.203926080085197	-0.168078906374798	0.00391203253238159	-0.00401831685451692	0.093723032464691	0.000880695256394094	0.00319071610430907	0.00749306353087309	-4.34535627762784e-06	2.53761496937068e-05	0.123885881596706	1638.4607558869	1638.46307105342	0.997563664793714	0.00114151307042154	0.00403567333614774	0.0179320036473235	8.86439514320315e-05	3.49522600596314e-06	0.0180209565932045	4.84499978505425e-05	-3.8290333567767e-05	146860	0	146860	7.343	0	7.343	100	1.000	-0.000	0.000	15.8992	0.0403362	0.000133722	603.286	-0.997322	0.00215912	0.000143899	30.0089
31	1689.74358974	0.174801646948953	-0.177177288252703	0.0039942975869498	-0.00390326419707387	0.093898282662892	0.00161291052765446	0.00229711930061685	0.00749386096786604	-2.63958923355911e-06	-3.26769860919738e-05	0.1284785589717	1689.74339927012	1689.74469522269	0.998180271323215	-0.000156879190019665	0.00154750290198535	0.0179456826441651	-8.2774565003902e-05	7.84758423763507e-05	0.0176950821367511	5.49949015484896e-05	-0.000316133753866688	148725	0	148725	7.43625	0	7.43625	100	1.000	-0.000	0.000	17.0845	0.0402873	0.000133765	602.362	-0.969044	0.00215968	0.000140876	30.6607
32	1741.02564103	0.177319762970805	-0.18591869484031	0.00393122867083417	-0.00394455369029811	0.0942819625158626	0.00190226339496246	0.0028933748139825	0.00748823994242345	-4.96875751637271e-06	-6.66250973196947e-06	0.133934077009863	1741.02536320258	1741.02383015071	0.999216241842654	-0.000348267185323825	0.00112689316824799	0.0179916957315073	-3.40300557943353e-05	-0.000323517391193844	0.0173516760505899	1.6902329638524e-05	0.00016780597753132	150670	0	150670	7.5335	0	7.5335	100	1.000	-0.000	0.000	16.4345	0.0401693	0.000133536	601.627	-0.974167	0.00215863	0.000139478	30.953
33	1792.30769231	0.18895621608671	-0.179414607796903	0.00389117838285846	-0.00391333800506999	0.0928718605968103	0.00129551869822005	0.0011235682648679	0.00749185645760651	-4.19508964568521e-06	-1.10798111057631e-05	0.142780458992336	1792.30740458221	1792.30908157359	0.997857690352124	0.000347465557901161	0.00117005440245066	0.0179648311843851	9.89915887318529e-05	-2.73281712831128e-05	0.0171187275537873	1.53452254810921e-05	-0.000237267621711224	153098	0	153098	7.6549	0	7.6549	100	1.000	-0.000	0.000	16.4813	0.0399549	0.000133711	597.631	-1.09559	0.00216609	0.000137083	31.6026
34	1843.58974359	0.171491076798934	-0.201529217734236	0.00388012367833368	-0.00389792763600072	0.0935603717403184	0.00146053545235277	-0.000245989496039933	0.00749040285528078	-5.25502959451219e-06	-8.90197883351984e-06	0.147143928287625	1843.59007468531	1843.58868335691	0.997944219808762	0.000865551448842539	-0.00153096452550017	0.017898763308009	2.33863617353988e-05	-0.000112854624711521	0.0170588892898891	1.87461442991976e-05	-0.000108590000586967	155148	0	155148	7.7574	0	7.7574	100	1.000	-0.000	0.000	17.2721	0.0400088	0.000134048	596.934	-1.05034	0.00215867	0.000135028	31.9737
35	1894.87179487	0.185679513521126	-0.189357096935476	0.00391451093427142	-0.00390468077034722	0.091997276981213	0.00220945755424425	0.00187444205972212	0.00749152612710631	-3.17356857861342e-06	4.915081962098e-06	0.153900261984732	1894.8727467972	1894.87340834206	0.998207077880803	0.000333850490764842	0.00110542096308563	0.0179252670104472	0.000100069124724095	8.61413071883838e-05	0.0169694487042507	-9.90734517703953e-05	-0.00013429599176587	157135	0	157135	7.85675	0	7.85675	100	1.000	-0.000	0.000	18.2061	0.0398647	0.000133064	599.181	-1.15076	0.00215939	0.000133708	32.3
36	1946.15384615	0.206605704593593	-0.198230070407106	0.00392912860090344	-0.00394004708944873	0.0927310823697376	0.0016667185458848	0.000179542093236368	0.00750001846795478	-3.13400488252766e-06	-5.4592442726431e-06	0.160189259246477	1946.15430262099	1946.15616850312	0.996391955052021	0.000180691954616341	0.00350721559357225	0.0175775354634265	1.46921687514488e-05	0.000310391412511116	0.0164671180339497	5.28545440437438e-05	-6.80526069056428e-05	159201	0	159201	7.96005	0	7.96005	100	1.000	-0.000	0.000	19.143	0.0399086	0.000133695	597.011	-1.21252	0.00216346	0.00013182	32.8244
37	1997.43589744	0.191711590194104	-0.164677571709501	0.00386799972315283	-0.00388175308246441	0.0937965424866776	0.00160699730358745	0.0029311925520952	0.00748607949135914	-4.22135060620639e-06	-6.87667965579286e-06	0.165029985262865	1997.43528991235	1997.43749563525	0.998747509250213	-0.000229230879774889	0.00137340687774667	0.0179616327009785	-5.09341450222415e-05	-0.000107499306829954	0.0167876612049317	6.80556212755215e-05	-0.000406923276505752	161537	0	161537	8.07685	0	8.07685	100	1.000	-0.000	0.000	19.5384	0.039875	0.000133007	599.591	-1.24078	0.00215867	0.000129912	33.2327
38	2048.71794872	0.176214225374637	-0.194001090093614	0.00395771030203451	-0.00397530819634007	0.0938793054974001	0.00132374365083127	0.00210306215937045	0.00748477539554268	-4.29321479512032e-06	-8.79894715277718e-06	0.170585389739664	2048.71855034633	2048.71786245131	0.99804850896242	0.00023265533764838	0.00258597862818988	0.0178903178058962	9.66079334695138e-05	-4.53230500255045e-05	0.0162441131741493	9.65662455986241e-07	-2.00666143059039e-05	163189	0	163189	8.15945	0	8.15945	100	1.000	-0.000	0.000	19.0188	0.0398674	0.000133615	596.751	-1.23597	0.00215636	0.00012845	33.5751
39	2100	0.168909035032039	-0.181198162283233	0.00388609050922339	-0.00388244264021054	0.0921934255841879	0.0013834560492139	0.000788252162824271	0.00748496842421755	-3.55515209871614e-06	1.82393450642859e-06	0.182978956217863	2100.00137558464	2099.99901585602	0.998707674475712	-0.000491529277974578	-0.00293006722131395	0.0177695041421832	-3.14788296358233e-05	0.000258572486755024	0.0162383925767381	-5.68778200999674e-05	0.000276225830758439	166355	0	166355	8.31775	0	8.31775	100	1.000	-0.000	0.000	18.9939	0.0396852	0.000133028	596.647	-1.20126	0.00215928	0.000126552	34.1247
