,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,100000.0,100.0,100.0,0.0989958148551096,0.1119630053768844,0.1049376323970876,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0104974293922964,101.04974293922965,2445403779129357.0,1576375989851982.5,1273226761034293.5,0.0100134469536619,0.0064549492759143,0.0052136128767,0.0048182216381953,0.0031059610560267,0.0025086608529446
1,1,2.25,0.02,105,1,100000.0,,100000.0,100.0,105.0,0.1048378404103146,0.1071728965089534,0.1034696231166788,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0015489097033845,100.15489097033844,2423748361482190.5,1562416299137279.8,1261951626226264.5,0.0105804788400316,0.0068204739629954,0.0055088443547272,0.0053692406850884,0.0034611634168338,0.0027955550674427
2,2,2.25,0.02,110,1,100000.0,,100000.0,100.0,110.0,0.109777360672993,0.1088280527049783,0.1014007269698754,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0020298535221177,100.20298535221175,2424912245523524.5,1563166571494503.5,1262557615437868.2,0.010961052636104,0.007065802525753,0.0057069943477236,0.0060625646652687,0.0039080995362889,0.0031565419331563
3,3,2.25,0.02,115,1,100000.0,,100000.0,100.0,115.0,0.1148500611258327,0.1025000889953802,0.0929538548499222,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.001306402176379,100.13064021763788,2423161493266837.0,1562037987395151.2,1261646066742237.5,0.0113714426666199,0.0073303514710442,0.0059206684958434,0.0066039383486879,0.004257084224774,0.0034384141815482
4,4,2.25,0.02,120,1,100000.0,,100000.0,100.0,120.0,0.1198074856799649,0.1040459692163979,0.0939770776282401,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.001607963051519,100.16079630515192,2423891270584676.5,1562508422360370.0,1262026033444914.2,0.0117583751914943,0.0075797790490625,0.006122129231935,0.0072514795115739,0.0046745074537418,0.0037755637126376
5,5,2.25,0.02,125,1,100000.0,,100000.0,100.0,125.0,0.1238230937875527,0.0993433445363031,0.0911684516943267,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0098612953205666,100.98612953205668,2443864334675772.0,1575383620700084.2,1272425232103914.0,0.0122429762398578,0.0078921665017265,0.0063744421744714,0.0076221432710963,0.0049134477284753,0.0039685539345377
6,6,2.25,0.02,130,1,100000.0,,100000.0,100.0,130.0,0.129729766570972,0.0968414740181997,0.0922076600610196,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0020850538231545,100.20850538231544,2425045830252034.0,1563252683964121.2,1262627167817174.8,0.0127150536943002,0.0081964808938464,0.0066202345681067,0.0080327417207991,0.0051781310266308,0.0041823365984326
7,7,2.25,0.02,135,1,100000.0,,100000.0,100.0,135.0,0.1348642783792797,0.0994192603656107,0.0923643288102238,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0010066445076475,100.10066445076475,2422436079708506.5,1561570365431930.0,1261268372079635.8,0.013219797179326,0.0085218527271689,0.006883034895021,0.0084039595845943,0.0054174284925484,0.0043756153209045
8,8,2.25,0.02,140,1,100000.0,,100000.0,100.0,140.0,0.139819052747191,0.0963738790178764,0.0861163825696626,2419065967918995.5,1560000000000000.0,1260000000000000.0,1.0012950659537398,100.129506595374,2422198817893898.5,1562020302887834.5,1261631783101712.5,0.0137817210182986,0.0088875148812254,0.0071783774040666,0.0088077493261254,0.0056799149469146,0.0045876236109695
9,9,2.25,0.02,145,1,100000.0,,100000.0,100.0,145.0,0.1447994173410051,0.0972687953058086,0.0844921140623483,2410218671546599.5,1560000000000000.0,1260000000000000.0,1.001386497345132,100.1386497345132,2413560433335887.0,1562162935858406.0,1261746986654866.5,0.014227880294938,0.0092089126692645,0.0074379679251751,0.0091454822060491,0.0059193601019951,0.0047810216208422
10,10,2.25,0.02,150,1,100000.0,,100000.0,100.0,150.0,0.1497473011986244,0.0971541271406609,0.0847749470665215,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.001688700685821,100.16887006858212,2414069768652829.0,1562634373069881.2,1262127762864134.8,0.0147073153017208,0.0095200879131471,0.0076893017760034,0.0095471255625277,0.0061798821068644,0.0049914432401597
11,11,2.25,0.02,155,1,100000.0,,100000.0,100.0,155.0,0.1548201359738754,0.0925866907205788,0.08523992331622,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.00116199800131,100.116199800131,2412800415183157.0,1561812716882043.5,1261464117481650.5,0.0152538175848249,0.0098738404283514,0.0079750249613607,0.0098125437696454,0.0063516880832558,0.0051302096057067
12,12,2.25,0.02,160,1,100000.0,,100000.0,100.0,160.0,0.159768244924163,0.0881591421281704,0.0870403424777343,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.0014507947296594,100.14507947296592,2413496415298479.0,1562263239778268.5,1261828001359370.8,0.0157403160139039,0.0101887522745602,0.0082293768371447,0.010093141689282,0.0065333199316514,0.0052769122524876
13,13,2.25,0.02,165,1,100000.0,,100000.0,100.0,165.0,0.164703032372995,0.0907509589250245,0.0854117150849846,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.0018084571449235,100.18084571449234,2414358381719265.0,1562821193146080.2,1262278656002603.2,0.0161939744958475,0.0104824067276025,0.0084665592799867,0.0103394869726754,0.0066927799491177,0.0054057068819796
14,14,2.25,0.02,170,1,100000.0,,100000.0,100.0,170.0,0.1697917165439378,0.0868179101110476,0.0814025448689717,2405982223351527.5,1560000000000000.0,1260000000000000.0,1.0012268538980778,100.12268538980774,2408934012020951.0,1561913892081000.8,1261545835911577.8,0.0166857194899285,0.0108187509249462,0.0087382219009181,0.0105804898167597,0.0068602186474815,0.0055409458306581
15,15,2.25,0.02,175,1,100000.0,,100000.0,100.0,175.0,0.174719693523474,0.0860051917925988,0.0797273921620555,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.0016050140294837,100.16050140294836,2403852033670760.5,1562503821885994.5,1262022317677149.2,0.0172373973837151,0.0112043082994148,0.0090496336264504,0.0107755475886344,0.0070041059326123,0.0056571624840331
16,16,2.25,0.02,180,1,100000.0,,100000.0,100.0,180.0,0.1793576951922829,0.0859399190906848,0.0795954429398711,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.0036021508199704,100.36021508199704,2408645161967929.0,1565619355279154.0,1264538710033162.8,0.0178198728355945,0.0115829173431364,0.0093554332386871,0.0110063974685285,0.0071541583545435,0.0057783586709775
17,17,2.25,0.02,185,1,100000.0,,100000.0,100.0,185.0,0.1844956056818034,0.081731176200857,0.0752831051453594,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.0027447378834635,100.27447378834636,2406587370920313.0,1564281791098203.5,1263458369733164.2,0.0183454581085027,0.0119245477705267,0.0096313655069639,0.0112109979890272,0.0072871486928676,0.0058857739442392
18,18,2.25,0.02,190,1,100000.0,,100000.0,100.0,190.0,0.189619272400148,0.0807296152963897,0.0752267550936352,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.0020100465433657,100.20100465433656,2404824111704077.0,1563135672607650.8,1262532658644640.8,0.018869774455486,0.0122653533960659,0.0099066315891301,0.0114233493260223,0.0074251770619145,0.0059972583961617
19,19,2.25,0.02,195,1,100000.0,,100000.0,100.0,195.0,0.1947131798845759,0.0840572753242797,0.0798504533704535,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.0014733672321814,100.14733672321816,2403536081357235.0,1562298452882203.2,1261856442712548.5,0.0194158355785477,0.012620293126056,0.0101933136787375,0.0116254005313776,0.0075565103453954,0.0061033352789732
20,20,2.25,0.02,200,1,100000.0,,100000.0,100.0,200.0,0.1996038271737745,0.0827476232748281,0.0700915454272675,2392898491691216.5,1560000000000000.0,1260000000000000.0,1.0019859022526805,100.19859022526803,2397650554196301.0,1563098007514181.5,1262502236838377.5,0.0198884916047282,0.0129658851017319,0.0104724456590912,0.011799709515078,0.0076925732150518,0.0062132322121572
21,21,2.25,0.02,205,1,100000.0,,100000.0,100.0,205.0,0.2045347405987115,0.0824609869579776,0.0722134191016665,2390000000000000.0,1560000000000000.0,1260000000000000.0,1.0022756031858298,100.22756031858296,2395438691614133.0,1563549940969894.0,1262867260014145.2,0.0203861305217058,0.0133064282903184,0.0107474997729495,0.0119806404880481,0.0078199996491025,0.0063161535627366
22,22,2.25,0.02,210,1,100000.0,,100000.0,100.0,210.0,0.2089080148760614,0.0814640794020247,0.0722995489292213,2390000000000000.0,1560000000000000.0,1260000000000000.0,1.0052557584280062,100.52557584280062,2402561262642935.0,1568198983147689.8,1266622255619288.0,0.0209259723055558,0.0136587936387727,0.0110321025543934,0.0121824409737797,0.0079517187946009,0.0064225421033315
23,23,2.25,0.02,215,1,100000.0,,100000.0,100.0,215.0,0.2141830918199275,0.077920567819955,0.0714558596882767,2386356645550526.0,1560000000000000.0,1260000000000000.0,1.0038533059469803,100.38533059469805,2395552007804441.0,1566011157277289.5,1264855165493195.2,0.0214244313218106,0.0140054978472481,0.0113121328766236,0.0123954022608126,0.0081030752728944,0.0065447915665685
24,24,2.25,0.02,220,1,100000.0,,100000.0,100.0,220.0,0.219679343211402,0.0779149686591546,0.0709165239186231,2380000000000000.0,1560000000000000.0,1260000000000000.0,1.0014601631893207,100.14601631893208,2383475188390583.0,1562277854575340.2,1261839805618544.0,0.0219045447473237,0.01435760075875,0.0115965236897596,0.0126022609938841,0.008260305525403,0.0066717852320563
25,25,2.25,0.02,225,1,100000.0,,100000.0,100.0,225.0,0.2246360104015195,0.0760027419605095,0.0734164049403984,2380000000000000.0,1560000000000000.0,1260000000000000.0,1.0016219256798304,100.16219256798304,2383860183117996.0,1562530204060535.8,1262043626356586.5,0.0224341200873072,0.0147047173681509,0.011876887105045,0.0128427545010347,0.0084179399250479,0.0067991053240771
26,26,2.25,0.02,230,1,100000.0,,100000.0,100.0,230.0,0.2297290562429736,0.0778410111481933,0.0690890488012153,2380000000000000.0,1560000000000000.0,1260000000000000.0,1.0011795866389543,100.1179586638954,2382807416200710.5,1561840155156768.5,1261486279165082.2,0.0229580900431478,0.0150481598602144,0.0121542829640194,0.0130926054284802,0.0085817077598442,0.0069313793444894
27,27,2.25,0.02,235,1,100000.0,,100000.0,100.0,235.0,0.2347863213535105,0.0765984484688506,0.070043468158568,2380000000000000.0,1560000000000000.0,1260000000000000.0,1.0009102843736022,100.09102843736022,2382166476809173.0,1561420043622819.5,1261146958310738.5,0.0235019838984082,0.015404661714923,0.0124422267697455,0.0133305701339218,0.0087376846255958,0.007057360659135
28,28,2.25,0.02,240,1,100000.0,,100000.0,100.0,240.0,0.2397582751160427,0.0783216338685109,0.0695182608903508,2372120187336192.5,1560000000000000.0,1260000000000000.0,1.001008638349424,100.10086383494242,2374512798726582.5,1561573475825101.2,1261270884320274.2,0.0239517474183495,0.0157516158633532,0.0127224589665545,0.0135323927351858,0.0088994363690299,0.0071880062980626
29,29,2.25,0.02,245,1,100000.0,,100000.0,100.0,245.0,0.2446867182865502,0.0753974671216449,0.0671620165074879,2370000000000000.0,1560000000000000.0,1260000000000000.0,1.0012807472304857,100.12807472304856,2373035370936251.0,1561997965679557.5,1261613741510412.0,0.0244512155524095,0.0160944709965227,0.0129993804202683,0.0137553976877002,0.009054185819752,0.0073129962390305
