,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,582.8,0.5828,100.0,0.0027781784383392,0.0402307527518211,0.0066947237022583,14103760000000.0,9091680000000.0,7343280000000.0,36.19995757609835,21.13991846828983,511586026932614.0,329782728105321.4,266362972700451.9,5.835836884594194e-05,3.761944438002869e-05,3.0384935845407783e-05,2.808059570740254e-05,1.8101541034523943e-05,1.4620475450961652e-05
1,1,2.25,0.02,105,1,100000.0,,613.2,0.6132,105.0,0.0030422242960042,0.0401584807351989,0.0070009606745219,14839440000000.0,9565920000000.0,7726320000000.0,34.76490090865694,21.26710797442185,514664012981008.9,331766884400980.94,267965560477715.4,6.487949624707396e-05,4.182314634108901e-05,3.378023358318728e-05,3.292418388096259e-05,2.122385407202548e-05,1.714234367355904e-05
2,2,2.25,0.02,110,1,100000.0,,657.6,0.6576000000000001,110.0,0.0036505144277583,0.0371187465553588,0.0066190156911455,15913920000000.0,10258560000000.0,8285760000000.0,30.147915325080994,19.8448672187974,480245786694897.0,309579928613239.4,250045326956847.2,7.207988213502033e-05,4.646471740935196e-05,3.752919483063042e-05,3.986742523880742e-05,2.56996625506362e-05,2.075741975243693e-05
3,3,2.25,0.02,115,1,100000.0,,667.6,0.6676,115.0,0.002921760040715,0.0406795556934583,0.0065265440258922,16155920000000.0,10414560000000.0,8411760000000.0,39.86164272130677,26.587527803223587,643418172838010.9,414765433730288.06,335002850320617.25,7.591575124235483e-05,4.893742642069156e-05,3.952638287825086e-05,4.408789241584073e-05,2.8420294284591544e-05,2.2954853076016244e-05
4,4,2.25,0.02,120,1,100000.0,,709.6,0.7096,120.0,0.0037898105058274,0.0360283209902437,0.0071780537466609,17172320000000.0,11069760000000.0,8940960000000.0,31.98553218473645,22.644532166623865,547997678432297.4,353254701799332.3,285321105299460.6,8.34374303588442e-05,5.3786112132147503e-05,4.3442629029811456e-05,5.14564986141284e-05,3.3170304891752195e-05,2.6791400104876776e-05
5,5,2.25,0.02,125,1,100000.0,,706.6,0.7065999999999999,125.0,0.0039145330960195,0.0406541332469761,0.0069672088454816,17099720000000.0,11022960000000.0,8903160000000.0,31.98697318439273,22.58736221276012,546614165548794.9,352362850519057.9,284600763880777.6,8.650887011083525e-05,5.576604850119958e-05,4.5041808404815045e-05,5.3858064353566657e-05,3.471842164940661e-05,2.8041802101443795e-05
6,6,2.25,0.02,130,1,100000.0,,717.8,0.7178000000000001,130.0,0.0038217046327474,0.0321444499463656,0.0070321363277575,17370760000000.0,11197680000000.0,9044280000000.0,34.31637556177494,24.61884184017072,595775972532131.4,384053932706663.2,310197407186151.06,9.126865541768752e-05,5.8834339856029976e-05,4.752004372987037e-05,5.765902007189636e-05,3.716862450915633e-05,3.0020812103549343e-05
7,7,2.25,0.02,135,1,100000.0,,701.2,0.7011999999999999,135.0,0.0036831171111998,0.0357565697832038,0.0067797803047363,16969040000000.0,10938720000000.0,8835120000000.0,37.38752301058997,26.39338866125778,638720005602438.2,411736863115621.3,332556697131848.0,9.269721782141784e-05,5.975523132290847e-05,4.8263840683887605e-05,5.892856460717566e-05,3.79870085897496e-05,3.068181463018237e-05
8,8,2.25,0.02,140,1,100000.0,,682.8,0.6828,140.0,0.0043029591083949,0.0361378388035268,0.0072678162685395,16517382428950.9,10651680000000.0,8603280000000.0,33.10189743099284,22.70127176144505,549158739465922.3,354139839478542.8,286036024194207.6,9.410159111294075e-05,6.068395160900708e-05,4.901396091496725e-05,6.013931239878428e-05,3.8782459257533176e-05,3.132429401569987e-05
9,9,2.25,0.02,145,1,100000.0,,698.0,0.6980000000000001,145.0,0.0042883760286485,0.0333479215148514,0.0068297370708696,16823326327395.262,10888800000000.0,8794800000000.0,34.69361630002688,24.21169120732757,583554702176215.5,377702382834310.3,305067309212327.44,9.93106044586449e-05,6.427821043146636e-05,5.191701611772282e-05,6.383546579822291e-05,4.131713351192599e-05,3.337153091347868e-05
