,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,20000.0,20.0,,0.009962383127764554,0.04094769131784488,0.029958530888576584
1,1,0.02,1200,1,100000.0,100,,20000.0,20.0,,0.019953028443010223,0.035552940818089886,0.020820222955232705
2,2,0.02,1200,1,100000.0,150,,20000.0,20.0,,0.029955856996191417,0.03202765570921366,0.01777746182798264
3,3,0.02,1200,1,100000.0,200,,20000.0,20.0,,0.03995870930266164,0.03109527265935553,0.016123036549869282
4,4,0.02,1200,1,100000.0,250,,20000.0,20.0,,0.04992150990562096,0.03064335973167913,0.014720943448276852
5,5,0.02,1200,1,100000.0,300,,20000.0,20.0,,0.05995192934924717,0.030017828410861657,0.013005418459765689
6,6,0.02,1200,1,100000.0,350,,20000.0,20.0,,0.0699042301094346,0.0311425845990732,0.012468764794265532
7,7,0.02,1200,1,100000.0,400,,20000.0,20.0,,0.079898013558211,0.030591364715450695,0.011721225673216405
8,8,0.02,1200,1,100000.0,450,,20000.0,20.0,,0.08994019834692381,0.03222184374111019,0.011342420474131724
9,9,0.02,1200,1,100000.0,500,,20000.0,20.0,,0.09976242417185176,0.029773335068588765,0.010584898703170555
10,10,0.02,1200,1,100000.0,550,,20000.0,20.0,,0.109844644332552,0.0300036090594968,0.010059789819313467
11,11,0.02,1200,1,100000.0,600,,20000.0,20.0,,0.1197992764531318,0.028858432915959832,0.009441413248650022
12,12,0.02,1200,1,100000.0,650,,20000.0,20.0,,0.12990520452571672,0.03058390652286296,0.00955429475807021
13,13,0.02,1200,1,100000.0,700,,20000.0,20.0,,0.1398235988033366,0.029935338659222096,0.008927492855751545
14,14,0.02,1200,1,100000.0,750,,20000.0,20.0,,0.14780936231073155,0.030165473438272247,0.009105599085255043
15,15,0.02,1200,1,100000.0,800,,20000.0,20.0,,0.1596969439586155,0.029697113457230574,0.008725966121141002
16,16,0.02,1200,1,100000.0,850,,20000.0,20.0,,0.169377153167884,0.02840418475035355,0.008585538937602074
17,17,0.02,1200,1,100000.0,900,,20000.0,20.0,,0.17974183647951575,0.029694942326104028,0.008410382080829337
18,18,0.02,1200,1,100000.0,950,,20000.0,20.0,,0.17756807265501373,0.029478523482033732,0.008454606417138594
19,19,0.02,1200,1,100000.0,1000,,20000.0,20.0,,0.19981206252855369,0.02998881953589148,0.00809254349213282
20,20,0.02,1200,1,100000.0,1050,,20000.0,20.0,,0.20961299472568495,0.03141081056189369,0.008019388759501932
21,21,0.02,1200,1,100000.0,1100,,20000.0,20.0,,0.21971278349074963,0.028844800678373063,0.007497717825894182
22,22,0.02,1200,1,100000.0,1150,,20000.0,20.0,,0.2297528299554142,0.029314392000845964,0.007572338665477984
23,23,0.02,1200,1,100000.0,1200,,20000.0,20.0,,0.2397364731211201,0.03015398306698382,0.007578770138850319
24,24,0.02,1200,1,100000.0,1250,,20000.0,20.0,,0.24968529123703773,0.02854960887386674,0.007559667390266157
25,25,0.02,1200,1,100000.0,1300,,20000.0,20.0,,0.25913015103156795,0.030551693215946214,0.0076172434134230095
26,26,0.02,1200,1,100000.0,1350,,20000.0,20.0,,0.2695437616696563,0.02987564742908294,0.007272069120470963
27,27,0.02,1200,1,100000.0,1400,,20000.0,20.0,,0.26151924205677457,0.028417977967027348,0.0071502596980050764
28,28,0.02,1200,1,100000.0,1450,,20000.0,20.0,,0.2888595512730444,0.029790407644159432,0.007259205116886109
29,29,0.02,1200,1,100000.0,1500,,20000.0,20.0,,0.2995078144816216,0.029879363193224335,0.007129520206751908
30,30,0.02,1200,1,100000.0,1550,,20000.0,20.0,,0.30952861720560576,0.027782982267735755,0.006710179372636996
31,31,0.02,1200,1,100000.0,1600,,20000.0,20.0,,0.3178615350830932,0.03041237230213053,0.007236215942565178
32,32,0.02,1200,1,100000.0,1650,,20000.0,20.0,,0.329143033362534,0.029166759231372647,0.0067297387514025616
33,33,0.02,1200,1,100000.0,1700,,20000.0,20.0,,0.3392962075458854,0.02901772415935479,0.006985962454011221
34,34,0.02,1200,1,100000.0,1750,,20000.0,20.0,,0.34901114298072566,0.029248314528134176,0.0070469998689571284
35,35,0.02,1200,1,100000.0,1800,,20000.0,20.0,,0.3590033946656695,0.029794534554828778,0.006700883729478824
36,36,0.02,1200,1,100000.0,1850,,20000.0,20.0,,0.3696578929181124,0.02886495728061812,0.006653311977295896
37,37,0.02,1200,1,100000.0,1900,,20000.0,20.0,,0.3779794963774748,0.03000889686701074,0.006795076585964647
38,38,0.02,1200,1,100000.0,1950,,20000.0,20.0,,0.38912279626463714,0.028648586832351785,0.007005468789528899
39,39,0.02,1200,1,100000.0,2000,,20000.0,20.0,,0.3739049451357167,0.028662036551858935,0.006921462708921767
40,40,0.02,1200,1,100000.0,2050,,20000.0,20.0,,0.40880374956874216,0.02914864005175168,0.006425108527027138
41,41,0.02,1200,1,100000.0,2100,,20000.0,20.0,,0.41973305252131465,0.02968407981444284,0.006340524357994151
