,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.01,1200,1,100000.0,100,,100000.0,100.0,,0.09964396740957539,0.1829436708223026,0.10828985369612285
1,1,0.01,1200,1,100000.0,150,,100000.0,100.0,,0.1498185845816067,0.16389130328010076,0.0897370787234634
2,2,0.01,1200,1,100000.0,200,,100000.0,100.0,,0.19959853995295876,0.1595407147029148,0.07480466763337534
3,3,0.01,1200,1,100000.0,250,,100000.0,100.0,,0.24965160733885053,0.15635067908967412,0.07015026086059933
4,4,0.01,1200,1,100000.0,300,,100000.0,100.0,,0.29909715854976754,0.15306064691848578,0.06469991584007266
5,5,0.01,1200,1,100000.0,350,,100000.0,100.0,,0.349681047478515,0.15541135301654413,0.06139684361717142
6,6,0.01,1200,1,100000.0,400,,100000.0,100.0,,0.39925382689172007,0.15405714164460807,0.05604609447043553
7,7,0.01,1200,1,100000.0,450,,100000.0,100.0,,0.4486677974334327,0.14919996121084383,0.05315637435141832
8,8,0.01,1200,1,100000.0,500,,100000.0,100.0,,0.49936393813869695,0.14677901231743687,0.054893785855716526
9,9,0.01,1200,1,100000.0,550,,100000.0,100.0,,0.5489037049275339,0.14620132337103858,0.049375832143874025
10,10,0.01,1200,1,100000.0,600,,100000.0,100.0,,0.599222154557026,0.14941325303877423,0.048287581870098205
11,11,0.01,1200,1,100000.0,650,,100000.0,100.0,,0.6475119900674258,0.14744644710073967,0.046692452354769806
12,12,0.01,1200,1,100000.0,700,,100000.0,100.0,,0.6756717182319367,0.1484461963942978,0.0457229105219011
13,13,0.01,1200,1,100000.0,750,,100000.0,100.0,,0.7489963087295108,0.14963547880553327,0.0448815011084213
14,14,0.01,1200,1,100000.0,800,,100000.0,100.0,,0.7476298625231292,0.1436331078009341,0.04506691412132573
15,15,0.01,1200,1,100000.0,850,,100000.0,100.0,,0.8487865877272611,0.1472577482505147,0.04200872969602826
16,16,0.01,1200,1,100000.0,900,,100000.0,100.0,,0.8972589561915014,0.14848848254695227,0.041051706876125846
17,17,0.01,1200,1,100000.0,950,,100000.0,100.0,,0.91835236417508,0.1505999767197678,0.04116789659447728
18,18,0.01,1200,1,100000.0,1000,,100000.0,100.0,,0.9978741663842926,0.14588828329229447,0.03978841412024264
19,19,0.01,1200,1,100000.0,1050,,100000.0,100.0,,1.0476328503432797,0.1462176701488469,0.039676807138662014
20,20,0.01,1200,1,100000.0,1100,,100000.0,100.0,,1.0987985404175107,0.14579466796151488,0.03986763336276118
21,21,0.01,1200,1,100000.0,1150,,100000.0,100.0,,1.1471739982987628,0.147423777778263,0.03688118511484288
22,22,0.01,1200,1,100000.0,1200,,100000.0,100.0,,1.1974513124989925,0.14353301739068475,0.03783268789744396
23,23,0.01,1200,1,100000.0,1250,,100000.0,100.0,,1.2459009961953142,0.14541790070507732,0.037634994297682446
24,24,0.01,1200,1,100000.0,1300,,100000.0,100.0,,1.2981539101002226,0.1441837314600125,0.036699198895656475
25,25,0.01,1200,1,100000.0,1350,,100000.0,100.0,,1.346295175962723,0.14500275056237402,0.037838456016666334
26,26,0.01,1200,1,100000.0,1400,,100000.0,100.0,,1.3983501751957874,0.14201545818087088,0.03613984828655585
27,27,0.01,1200,1,100000.0,1450,,100000.0,100.0,,1.448687430206587,0.14814414137506057,0.0366207882771006
28,28,0.01,1200,1,100000.0,1500,,100000.0,100.0,,1.4972555634669331,0.1505860595113132,0.035100970493723606
29,29,0.01,1200,1,100000.0,1550,,100000.0,100.0,,1.5481794366380428,0.1409434333045664,0.034766998400596494
30,30,0.01,1200,1,100000.0,1600,,100000.0,100.0,,1.5988028743316591,0.14592443776087854,0.034407147697497864
31,31,0.01,1200,1,100000.0,1650,,100000.0,100.0,,1.6474056212964343,0.14387805018443228,0.03522824485304071
32,32,0.01,1200,1,100000.0,1700,,100000.0,100.0,,1.6966396439180695,0.144856607661159,0.034306328345057605
33,33,0.01,1200,1,100000.0,1750,,100000.0,100.0,,1.7461207741897395,0.14583492375192925,0.034229878989136424
34,34,0.01,1200,1,100000.0,1800,,100000.0,100.0,,1.796821530146553,0.14342084829928414,0.033941595090546325
35,35,0.01,1200,1,100000.0,1850,,100000.0,100.0,,1.8472029382316353,0.14376630640777452,0.03338951623698996
36,36,0.01,1200,1,100000.0,1900,,100000.0,100.0,,1.8974100362881927,0.14358928331594645,0.03406019909706619
37,37,0.01,1200,1,100000.0,1950,,100000.0,100.0,,1.945878152552564,0.14762381393103025,0.03328077832623687
38,38,0.01,1200,1,100000.0,2000,,100000.0,100.0,,1.9916808296418824,0.14179990448945728,0.03348100490232143
39,39,0.01,1200,1,100000.0,2050,,100000.0,100.0,,2.0417387049307765,0.1479107805540519,0.0325844326432288
40,40,0.01,1200,1,100000.0,2100,,100000.0,100.0,,2.0932721558642697,0.14762843308668727,0.03243735573863886
