,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,313.8,0.3138,,0.0011695583805988008,0.08546554157059065,0.004391366999217052
1,1,0.02,1200,1,100000.0,100,,784.7999999999998,0.7847999999999998,,0.002532492211975068,0.07177431849904954,0.004143702209129089
2,2,0.02,1200,1,100000.0,150,,724.0,0.7239999999999999,,0.003906141842611532,0.06848891114193992,0.004198071016071584
3,3,0.02,1200,1,100000.0,200,,442.0,0.442,,0.006188588926744387,0.07068416207730319,0.004610492086707963
4,4,0.02,1200,1,100000.0,250,,436.4,0.4364,,0.0077085524862241074,0.06212497840298868,0.0038760004402668175
5,5,0.02,1200,1,100000.0,300,,500.0,0.5,,0.01151213354111178,0.06984232927640596,0.00419029495644358
6,6,0.02,1200,1,100000.0,350,,535.2,0.5352,,0.012229055619116023,0.0658226468408219,0.004546449745580415
7,7,0.02,1200,1,100000.0,400,,580.8,0.5808,,0.014065304977100368,0.060626612518746494,0.004703650037742463
8,8,0.02,1200,1,100000.0,450,,637.0,0.637,,0.01765387449188438,0.07105621334958125,0.004040025784356324
9,9,0.02,1200,1,100000.0,500,,654.4,0.6544,,0.021118468773886435,0.060081190873678886,0.0045640792287936155
10,10,0.02,1200,1,100000.0,550,,655.6,0.6556000000000001,,0.02249592677333112,0.061980608307840496,0.004488760247804342
11,11,0.02,1200,1,100000.0,600,,737.0,0.737,,0.02600195332754538,0.06019595179269545,0.004094652659733056
12,12,0.02,1200,1,100000.0,650,,777.7999999999998,0.7778,,0.031228573065641287,0.06222655835733061,0.004205374696565624
13,13,0.02,1200,1,100000.0,700,,819.7999999999998,0.8198,,0.03183123413780322,0.0584126745033139,0.004757793708801245
14,14,0.02,1200,1,100000.0,750,,820.0,0.8199999999999998,,0.03623088937683861,0.06695615077180803,0.004355564773297954
15,15,0.02,1200,1,100000.0,800,,918.0,0.918,,0.037680305013918766,0.06694110212288502,0.004344167644561668
16,16,0.02,1200,1,100000.0,850,,951.2,0.9512,,0.039365187747534953,0.06752507382390542,0.004311097758776641
17,17,0.02,1200,1,100000.0,900,,1029.0,1.029,,0.04551264250751501,0.06692520474536108,0.0039220553175361725
18,18,0.02,1200,1,100000.0,950,,1057.4,1.0574,,0.050365218368347085,0.06137086932879223,0.0042861991421741215
19,19,0.02,1200,1,100000.0,1000,,1113.4,1.1134,,0.048982611588644434,0.06662073238070215,0.004783643297782034
20,20,0.02,1200,1,100000.0,1050,,1144.2,1.1441999999999999,,0.054033754918191325,0.06149220504769417,0.004572891324158919
21,21,0.02,1200,1,100000.0,1100,,1180.4,1.1804,,0.06571876309003528,0.0606271818295417,0.0041893838037772215
22,22,0.02,1200,1,100000.0,1150,,1207.2,1.2072,,0.06579040344854548,0.06394194677438036,0.004710286590827673
23,23,0.02,1200,1,100000.0,1200,,1247.4,1.2474,,0.07417435643956195,0.06413445670447869,0.0043411654368814764
24,24,0.02,1200,1,100000.0,1250,,1262.4,1.2624,,0.07671797478628832,0.06604828384784969,0.004607537583859988
25,25,0.02,1200,1,100000.0,1300,,1288.8,1.2888,,0.0795710351966136,0.06469308527528196,0.004087679752625232
26,26,0.02,1200,1,100000.0,1350,,1300.4,1.3003999999999996,,0.08193997594266873,0.06321322004456617,0.004279866792267184
27,27,0.02,1200,1,100000.0,1400,,1330.2,1.3302,,0.08916145106968543,0.06442173656939013,0.004123280611929705
28,28,0.02,1200,1,100000.0,1450,,1341.2,1.3412,,0.09098555538967049,0.057240747876019966,0.004224836699359256
29,29,0.02,1200,1,100000.0,1500,,1338.6,1.3386,,0.09933708945086435,0.06585385741402747,0.004684783319139306
30,30,0.02,1200,1,100000.0,1550,,1370.4,1.3704,,0.10586266475656884,0.07010228120609904,0.004298878195851389
31,31,0.02,1200,1,100000.0,1600,,1334.2,1.3342,,0.10291568199977517,0.06445109163679205,0.004623350076627797
32,32,0.02,1200,1,100000.0,1650,,1337.0,1.337,,0.11470268664311332,0.06421739525238507,0.004287520777989236
33,33,0.02,1200,1,100000.0,1700,,1318.8,1.3188,,0.1219778488945394,0.06281580415684374,0.0044933309570768095
34,34,0.02,1200,1,100000.0,1750,,1321.0,1.321,,0.12178807228165169,0.062031514830865817,0.004714522088113093
35,35,0.02,1200,1,100000.0,1800,,1254.6,1.2546,,0.13334064235132245,0.065726878122954,0.004592814393093702
36,36,0.02,1200,1,100000.0,1850,,1195.4,1.1954,,0.12550646155918913,0.07134023015932603,0.00460300861280436
37,37,0.02,1200,1,100000.0,1900,,1124.4,1.1244,,0.13596979577737328,0.06600970059734095,0.0044354643328625865
38,38,0.02,1200,1,100000.0,1950,,998.8,0.9988,,0.14378257112775827,0.06356341440238356,0.0044379385379864755
39,39,0.02,1200,1,100000.0,2000,,784.3999999999999,0.7844,,0.15348137169139592,0.056715970312585934,0.004273259364114242
40,40,0.02,1200,1,100000.0,2050,,521.2,0.5212,,0.14492770099141125,0.060104704718332486,0.004310554437547557
41,41,0.02,1200,1,100000.0,2100,,35.6,0.03560000000000001,,0.17225034647600113,0.06862904086841265,0.004334209078339968
