,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
66,66,0.02,2400,1,100000.0,1250,,599.5600000000001,0.5995600000000001,,0.01043797709843602,0.005780344000802276,0.0009635521521027488
67,67,0.02,2400,1,100000.0,1300,,615.52,0.61552,,0.011133027385394598,0.005812683445398302,0.0009539217694586227
68,68,0.02,2400,1,100000.0,1350,,631.4,0.6314,,0.01185085173886364,0.005231394700700642,0.0009316782760158877
69,69,0.02,2400,1,100000.0,1400,,636.12,0.6361199999999999,,0.011866171087931435,0.006024357014798132,0.0009681956912567108
70,70,0.02,2400,1,100000.0,1450,,652.0,0.652,,0.012581066313568952,0.006071300091712648,0.0008893380196366313
71,71,0.02,2400,1,100000.0,1500,,647.88,0.64788,,0.013647456005810457,0.005815338546528393,0.0008704946960272749
72,72,0.02,2400,1,100000.0,1550,,669.28,0.66928,,0.014619703024973204,0.005617703755695797,0.0009534808742473078
73,73,0.02,2400,1,100000.0,1600,,679.92,0.67992,,0.015089595647159513,0.005763760110255822,0.0009167640535626529
74,74,0.02,2400,1,100000.0,1650,,692.72,0.6927199999999999,,0.015577522058310932,0.005858144759038488,0.0009347933887069112
75,75,0.02,2400,1,100000.0,1700,,704.6800000000001,0.70468,,0.016576714097709555,0.005917541085884837,0.0009385429182188461
76,76,0.02,2400,1,100000.0,1750,,714.88,0.71488,,0.01763238919655123,0.005723890745131319,0.0009392748306218184
77,77,0.02,2400,1,100000.0,1800,,725.2,0.7251999999999998,,0.017850235697469543,0.005599808362550431,0.0009067136970014425
78,78,0.02,2400,1,100000.0,1850,,733.4399999999998,0.73344,,0.01878253823978412,0.005520181853271168,0.0009376937211034952
79,79,0.02,2400,1,100000.0,1900,,732.2,0.7321999999999999,,0.019249073972323456,0.005731549977084231,0.0009684884553644674
80,80,0.02,2400,1,100000.0,1950,,755.88,0.75588,,0.02008955838115071,0.005605563399775013,0.00091563506582102
81,81,0.02,2400,1,100000.0,2000,,758.4399999999998,0.75844,,0.021297685727467975,0.005815334724070056,0.0009500281499666205
82,82,0.02,2400,1,100000.0,2050,,768.0,0.768,,0.02295796035085004,0.005670112458389792,0.0009207441687910397
83,83,0.02,2400,1,100000.0,2100,,777.6,0.7776,,0.02208810016831194,0.0056372162652363845,0.0009328548203049368
