# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	3.700800000000000409e+02	3.700800000000000201e-01	nan	1.000000000000000000e+01	3.601914371047598793e-04	7.214155314403507442e-03	1.410092819779490761e-03	2.787090150494228702e+00	1.031570657553609216e+01	nan
nan	5.281899999999999409e+02	5.281900000000000484e-01	nan	2.000000000000000000e+01	9.749291556832417188e-04	5.575082665233218639e-03	1.454783582206519398e-03	2.056564033816743020e+00	1.086161820066785566e+01	nan
nan	6.452000000000000455e+02	6.452000000000001068e-01	nan	3.000000000000000000e+01	1.787737263632038689e-03	4.658087346751544136e-03	1.439986639697921674e-03	1.683551854691591743e+00	1.085985434235067615e+01	nan
nan	7.437999999999999545e+02	7.438000000000000167e-01	nan	4.000000000000000000e+01	2.669621919130236391e-03	4.102555124014441862e-03	1.429915791880404918e-03	1.500644251254407369e+00	1.115928025820962155e+01	nan
nan	8.384700000000000273e+02	8.384699999999998266e-01	nan	5.000000000000000000e+01	3.780687121583810317e-03	3.623241388212109729e-03	1.432234723195313208e-03	1.326380029149879292e+00	1.112278263263347533e+01	nan
nan	9.091000000000000227e+02	9.090999999999999082e-01	nan	6.000000000000000000e+01	5.062796961592539585e-03	3.478228056805114741e-03	1.432877218823991848e-03	1.185841053464253392e+00	1.078082425978957382e+01	nan
nan	9.869600000000000364e+02	9.869600000000000595e-01	nan	7.000000000000000000e+01	6.305902016206346543e-03	3.229354834028620724e-03	1.447156084062051163e-03	1.113835437778050164e+00	1.099318015101751200e+01	nan
nan	1.059200000000000045e+03	1.059200000000000141e+00	nan	8.000000000000000000e+01	7.481874678023814514e-03	3.150614134673838419e-03	1.448528717118415356e-03	1.073321513960517892e+00	1.136791120630909546e+01	nan
nan	1.120029999999999973e+03	1.120030000000000081e+00	nan	9.000000000000000000e+01	9.186710226923650718e-03	2.995368479621385131e-03	1.435474824321566686e-03	9.824583831647795140e-01	1.100190783492446123e+01	nan
nan	1.180929999999999836e+03	1.180930000000000257e+00	nan	1.000000000000000000e+02	1.112860074193918088e-02	2.974767559556132455e-03	1.432352534664529898e-03	8.998086567517082912e-01	1.062695681580865603e+01	nan
nan	1.238220000000000027e+03	1.238220000000000098e+00	nan	1.100000000000000000e+02	1.247019665839616334e-02	2.810420652355172157e-03	1.454827781111033393e-03	8.840932317137417673e-01	1.094881435699750583e+01	nan
nan	1.291960000000000036e+03	1.291959999999999997e+00	nan	1.200000000000000000e+02	1.414169364175222633e-02	2.810682194471582612e-03	1.438176297070420124e-03	8.501555003685783429e-01	1.098287131774023884e+01	nan
nan	1.350019999999999982e+03	1.350020000000000220e+00	nan	1.300000000000000000e+02	1.579175675650958469e-02	2.647687828847378015e-03	1.445809852764347574e-03	8.250770183684226211e-01	1.113909938754166440e+01	nan
nan	1.394620000000000118e+03	1.394619999999999971e+00	nan	1.400000000000000000e+02	1.802128644725826262e-02	2.695373481967962975e-03	1.439810772597059380e-03	7.788324844925442747e-01	1.086087464373308720e+01	nan
nan	1.448250000000000000e+03	1.448250000000000259e+00	nan	1.500000000000000000e+02	2.016806315841222427e-02	2.670701482179908999e-03	1.434925764334999678e-03	7.447033963277499558e-01	1.078559451154543680e+01	nan
nan	1.489950000000000045e+03	1.489949999999999886e+00	nan	1.600000000000000000e+02	2.186065559475992154e-02	2.582373543148697246e-03	1.444813103094396822e-03	7.332044286633341290e-01	1.092200284424852974e+01	nan
nan	1.544839999999999918e+03	1.544840000000000213e+00	nan	1.700000000000000000e+02	2.407946359116067483e-02	2.572331569224973330e-03	1.461886380526297670e-03	7.069734051420268894e-01	1.092212166426824460e+01	nan
nan	1.583129999999999882e+03	1.583129999999999926e+00	nan	1.800000000000000000e+02	2.614494030027117444e-02	2.469454385940384519e-03	1.452880292773747663e-03	6.897587834682761265e-01	1.091891833236844356e+01	nan
nan	1.626309999999999945e+03	1.626310000000000144e+00	nan	1.900000000000000000e+02	2.767463993450519633e-02	2.596147387450451535e-03	1.453515720822596766e-03	6.875115647006733166e-01	1.118137653120655628e+01	nan
nan	1.665959999999999809e+03	1.665959999999999663e+00	nan	2.000000000000000000e+02	3.066472524350501855e-02	2.469282455056056366e-03	1.450334196542507701e-03	6.529192980862984497e-01	1.087740386293733508e+01	nan
nan	1.707970000000000027e+03	1.707969999999999988e+00	nan	2.100000000000000000e+02	3.325938640315598965e-02	2.499296467012656654e-03	1.439538030370851639e-03	6.319738599185255046e-01	1.079416784062844670e+01	nan
