P0	SU_photonEnergy	SU_outgoingMaxF_X	SU_outgoingMinF_X	SU_outgoingMaxF_Y	SU_outgoingMinF_Y	SU_intensityH_width_X	SU_intensityH_centerWidth_X	SU_intensityH_centerMass_X	SU_intensityH_width_Y	SU_intensityH_centerWidth_Y	SU_intensityH_centerMass_Y	SU_energyH_width	SU_energyH_centerWidth	SU_energyH_centerMass	SU_pathlengthH_width	SU_pathlengthH_centerWidth	SU_pathlengthH_centerMass	SU_phi_width	SU_phi_centerWidth	SU_phi_centerMass	SU_psi_width	SU_psi_centerWidth	SU_psi_centerMass	SU_incoming_NO	SU_absorbed_NO	SU_outgoing_NO	SU_incoming_R	SU_absorbed_R	SU_outgoing_R	SU_efficiency	SU_S1S0	SU_S2S0	SU_S3S0	SU_focus_horizontal_z0	SU_focus_horizontal_width	SU_focus_horizontal_theta	SU_focus_horizontal_depth	SU_focus_vertical_z0	SU_focus_vertical_width	SU_focus_vertical_theta	SU_focus_vertical_depth
10	612.820512821	1.00617070959752	-1.01453089419562	0.110191711492578	-0.109876372154125	0.539029032693769	-9.66941578350866e-05	-0.00418009229904959	0.0580593069138797	3.03590388443901e-05	0.000157669669226757	0.999999784446686	999.999999921468	999.999999921468	0	0	0	0.00336185825635985	-4.52544320864254e-06	-1.52840670518493e-06	0.00182663398161989	3.4051784962119e-07	-2.86927456372155e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-3.69034	0.227163	2.49849e-05	18184	0.888826	0.0245636	1.35054e-05	3637.59
11	664.102564103	1.02126357928765	-1.01861879318575	0.109609257009657	-0.110391520730162	0.533989784296927	0.00082928232895868	0.00132239305095228	0.0578026880488547	3.50078583756762e-05	-0.00039113186025215	0.999999174850586	1000.000000148	1000.000000148	0	0	0	0.0033576059801852	9.97372278866348e-07	-4.0497607154551e-05	0.00180790183123766	-9.0652000435214e-07	-1.17884712068275e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-1.50645	0.226978	2.49982e-05	18159.6	0.463429	0.0245575	1.35031e-05	3637.31
12	715.384615385	1.01124277052389	-1.0213912701279	0.109983502237316	-0.11042858260376	0.534473540013291	-1.27132576739908e-05	-0.00507424980200599	0.0580113302865602	-1.00128580714613e-05	-0.000222540183221986	0.999999378335929	1000.00000026299	1000.00000026299	0	0	0	0.00336320964611176	3.32465399098124e-06	-1.05120443368275e-05	0.0018104071006596	-1.76200995206563e-06	1.58018234452523e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	8.6255	0.227103	2.49966e-05	18170.7	1.12729	0.0245627	1.34963e-05	3639.93
13	766.666666667	1.01945330810276	-1.01345289997711	0.10964131787399	-0.110332102018574	0.536118751542779	-1.78987956623855e-05	0.00300020406282497	0.0579760486533179	-1.43033282383812e-05	-0.000345392072291867	0.999998210080775	999.99999967386	999.99999967386	0	0	0	0.00337131835148409	-7.24522631150222e-06	1.09905564944475e-05	0.001818497139272	1.70080246948375e-07	3.42131800663021e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-9.56827	0.227198	2.49794e-05	18190.8	-0.303055	0.0245477	1.35028e-05	3635.94
14	817.948717949	1.01973014140039	-1.02127706641664	0.109556904900372	-0.110217819774284	0.532369708084707	-0.000237132190737177	-0.000773462508124378	0.0578078116443049	3.69992183208295e-05	-0.000330457436955825	0.999998719188625	999.999999621997	999.999999621997	0	0	0	0.00336728143471485	3.86402503561303e-07	1.79855266021958e-05	0.00182751999818052	-3.86893189912229e-07	4.578801591445e-07	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	4.5536	0.227018	2.49999e-05	18161.5	2.21557	0.0245699	1.35066e-05	3638.2
15	869.230769231	1.00977018988731	-1.00293157186613	0.109983064435879	-0.110431670380421	0.53624053749731	-0.00106921414898986	0.00341930901058651	0.057765575743611	-2.02427963553325e-06	-0.000224302972271107	0.999997688311396	1000.0000002178	1000.0000002178	0	0	0	0.00336266093307129	-6.79791002261435e-06	3.62606131102065e-05	0.00182705766035036	-4.51162326280531e-06	-2.4329167380141e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	5.08041	0.227036	2.4971e-05	18184	1.60189	0.0245592	1.34919e-05	3640.58
16	920.512820513	1.00382735242937	-1.02153251935246	0.110335452215717	-0.109605991002907	0.534487336799444	0.000447844435030098	-0.00885258346154427	0.0576846030863102	-4.47522471732457e-05	0.000364730606404906	0.999999229654009	999.999999916159	999.999999916159	0	0	0	0.00338102295808966	6.41219091293186e-06	3.12503289724214e-05	0.00183041882086213	9.88298480671329e-07	-1.4427063708502e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	2.00232	0.226954	2.49902e-05	18163.4	1.125	0.0245404	1.35076e-05	3633.59
17	971.794871795	1.01599833505259	-1.01814869031236	0.110278341579273	-0.110139366235034	0.53554283074578	-0.00054186301044612	-0.00107517762988785	0.0578881278222058	5.08657518015175e-05	6.94876721198529e-05	0.999998837754902	999.999999799532	999.999999799532	0	0	0	0.00337449786687632	2.82364851097723e-06	-5.75862083946757e-05	0.00181618706945054	1.62195084303087e-06	1.56027567077381e-07	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-1.29628	0.226915	2.49699e-05	18175.1	-0.771202	0.024572	1.34984e-05	3640.75
18	1023.07692308	1.0127812677185	-1.00813241954008	0.110181318319578	-0.110443084323838	0.535965551945101	0.000977228901820337	0.0023244240892093	0.0579811712680983	2.70319722062845e-05	-0.000130883002129933	0.999998891517635	1000.00000001081	1000.00000001081	0	0	0	0.00337694157415319	8.2833306711866e-06	-5.22270836851579e-06	0.00182196735254816	1.74434389479602e-07	1.22541570214264e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-5.29716	0.227061	2.50032e-05	18162.6	-0.192911	0.0245616	1.34992e-05	3638.98
19	1074.35897436	1.01009200736767	-1.01250314786748	0.110100267879238	-0.11012037636209	0.535602645806735	7.45022216951385e-05	-0.00120557024990209	0.0574161564287154	-4.95811070500007e-06	-1.00542414263882e-05	0.999998549975317	999.999999487463	999.999999487463	0	0	0	0.00336855575399865	-3.9616570576338e-06	-2.72817891140116e-05	0.00183267056701905	-2.49990798893631e-06	1.07838610603787e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	5.37174	0.227101	2.49953e-05	18171.5	0.475518	0.0245434	1.35122e-05	3632.78
20	1125.64102564	1.01816118017229	-1.01768039247041	0.110395491813588	-0.109091831431571	0.531898359263778	-0.000441432565335242	0.00024039385093988	0.057979548188095	5.6324810417941e-05	0.00065183019100816	0.999999704545189	999.999999996408	999.999999996408	0	0	0	0.00337094388439042	-2.0370015893275e-06	4.26293988827625e-06	0.00181001565311892	1.07798242873411e-06	-6.63732057156786e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	3.43756	0.227139	2.49837e-05	18183	1.62938	0.024564	1.35046e-05	3637.88
21	1176.92307692	1.01633957921438	-1.01695610714506	0.10953611656727	-0.109280914383065	0.531550717033941	0.000922928385387767	-0.000308263965338895	0.0577431073087099	-3.99933938436542e-05	0.000127601092102553	0.999995488671629	999.999998956844	999.999998956844	0	0	0	0.00338527081037784	-1.48210508811673e-06	-3.65874779850572e-05	0.00181896445710886	2.08457067646221e-06	4.56836190552371e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-2.93978	0.227034	2.49619e-05	18190.4	-1.04494	0.0245339	1.35048e-05	3633.37
22	1228.20512821	1.02101740052941	-1.02013899587838	0.110370170699434	-0.110495136398998	0.535691487690232	0.00146999937969211	0.000439202325511756	0.0577092941197634	5.17303606426683e-05	-6.24828497818586e-05	0.999997842110133	1000.00000018949	1000.00000018949	0	0	0	0.00336366227853931	-4.87639147084403e-07	-1.83017512150278e-05	0.00182425533706874	4.63287596496513e-06	3.28685632608079e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-1.75728	0.227035	2.49712e-05	18183.7	-0.573364	0.0245732	1.35079e-05	3638.33
23	1279.48717949	1.02064529109126	-1.02173262055676	0.109942377292731	-0.110303472312452	0.531322507733776	-0.000629851400015591	-0.00054366473275036	0.0574771198584935	1.4715612532204e-06	-0.000180547509860629	0.999998610885541	999.999999467987	999.999999467987	0	0	0	0.00335577137701854	1.35764659619218e-05	-3.29465432689965e-05	0.00182246193520279	-5.57625478080526e-06	3.20902741904805e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-10.969	0.226955	2.49768e-05	18173.3	-0.0331968	0.0245532	1.35108e-05	3634.61
24	1330.76923077	1.01875945658732	-1.01428145992491	0.109062338837154	-0.110314976518062	0.533778602830286	-9.19076236643446e-05	0.00223899833120322	0.0579533218506069	3.23030447883788e-06	-0.000626318840453874	0.999999256738192	999.999999877904	999.999999877904	0	0	0	0.00337851195576572	6.69566302294051e-06	-4.24064182282489e-07	0.00182120391525916	4.22994111652511e-08	-2.52098501912551e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	0.553303	0.227005	2.49824e-05	18173.2	1.46607	0.0245611	1.34968e-05	3639.55
25	1382.05128205	1.01424716779474	-1.01850496398548	0.110215299340127	-0.109855250492548	0.533001386419033	-0.000402506782908429	-0.00212889809537065	0.0577017932941232	2.27921000869671e-05	0.000180024423789227	0.999999261853873	1000.00000032428	1000.00000032428	0	0	0	0.00336486923193446	2.75495939487192e-06	-2.39777116086129e-05	0.0018257086310013	-4.7080294476485e-07	2.01352744786157e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-2.48563	0.227048	2.49862e-05	18173.9	0.278677	0.0245537	1.35152e-05	3633.5
26	1433.33333333	1.01874596835527	-1.01833459222044	0.110085839393228	-0.109856892936148	0.532508343047264	0.000534349621317376	0.000205688067414833	0.0578239538885802	-0.000140254162578117	0.000114473228539955	0.999998490239363	999.999999807098	999.999999807098	0	0	0	0.00336752428661365	-1.27409300551139e-06	-2.95113369724069e-05	0.00182259836910493	-6.33531120906362e-07	4.55526016314651e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-11.303	0.227001	2.49696e-05	18182.2	-0.954777	0.0245616	1.35092e-05	3636.27
27	1484.61538462	1.01476028911207	-1.01811385784802	0.106907080047922	-0.110226279544198	0.534284953044308	-0.000942461409446482	-0.0016767843679788	0.0578307194564171	-2.28043997932692e-05	0.000490235495348296	0.999999188518132	1000.00000002099	1000.00000002099	0	0	0	0.00336972619910684	-1.90646673519593e-06	8.98337215123057e-07	0.00182735514913429	-1.34519833979363e-06	-3.33090707437889e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	0.366384	0.227078	2.4984e-05	18177.9	1.00049	0.0245639	1.34958e-05	3640.23
28	1535.8974359	1.0145275160199	-1.00325196164524	0.110341775711596	-0.110238076573975	0.532465397383648	-0.000752627056004873	0.00563777718733149	0.0580818462190693	4.62330863158118e-05	5.18495688102832e-05	0.999999937293069	999.999999973632	999.999999973632	0	0	0	0.00334974792113062	-1.14223727366121e-07	2.80939076372205e-06	0.00182165197724311	1.92560108135955e-06	1.15292510352843e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-0.983014	0.227073	2.49658e-05	18190.7	-0.661407	0.0245584	1.35088e-05	3635.92
29	1587.17948718	1.0144093421611	-1.02025975535047	0.109728747977142	-0.109982142073957	0.535691912016861	-0.000657679635435948	-0.00292520659468765	0.0577333856085422	-7.55575831797028e-06	-0.000126697048407468	0.999998199187985	1000.00000046613	1000.00000046613	0	0	0	0.00337302738945078	-4.02283725141751e-06	-5.16733434236258e-05	0.00182268060550415	-1.15919087797145e-06	-1.97309910050596e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	0.526911	0.227084	2.49944e-05	18170.8	0.29465	0.0245542	1.34985e-05	3638.07
30	1638.46153846	1.01031417946234	-1.00643194485778	0.11014923463503	-0.1101437938892	0.534597662181737	0.000626021151159895	0.00194111730227853	0.0579675170929175	-2.96618676144701e-05	2.72037291496052e-06	0.999998510600108	1000.00000048402	1000.00000048402	0	0	0	0.00335821774323997	5.70725116043683e-07	1.25967361261237e-05	0.00182406986315327	-1.84413505649179e-06	2.08895775628531e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-6.47916	0.226805	2.49692e-05	18166.7	1.03983	0.0245571	1.34966e-05	3639.01
31	1689.74358974	1.01615695469324	-1.01801374112473	0.110377993381476	-0.107490587732909	0.537935249248251	-6.56019602041646e-05	-0.000928393215746226	0.0579440663225443	-6.44674649522697e-05	-0.000713411840215589	0.999998776362759	1000.00000009296	1000.00000009296	0	0	0	0.00336929455063255	-3.95202462177184e-06	2.12160081567922e-05	0.0018202798652778	8.95641236480687e-07	7.12256107337789e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	4.30359	0.227169	2.49972e-05	18175.5	0.395913	0.0245519	1.34999e-05	3637.34
32	1741.02564103	1.01884917922519	-1.01554922088546	0.110453603577731	-0.110199786005749	0.531025791791694	0.000373840668056069	0.00164997916986542	0.0576089467311424	-0.000143780657659683	0.000126908785991045	0.99999941199826	1000.00000024972	1000.00000024972	0	0	0	0.00337814787812034	6.78352826060952e-07	-2.47019890013273e-05	0.00181766992451076	3.23287441240656e-06	-8.56925962885438e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-11.0078	0.227117	2.49892e-05	18177.2	-0.0825409	0.0245525	1.34993e-05	3637.59
33	1792.30769231	1.00835892928888	-1.01885397713271	0.109703638860656	-0.110487298856788	0.53461803950731	3.39406207949811e-05	-0.00524752392191274	0.057552283361794	0.000218672945510635	-0.000391829998065835	0.999999311317879	1000.00000002653	1000.00000002653	0	0	0	0.00336567954670114	1.07559440168201e-05	4.93693574413687e-05	0.0018209869478195	2.30253246816378e-06	-6.44219735974243e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	1.86871	0.226954	2.497e-05	18178.1	-1.95204	0.0245499	1.34991e-05	3637.26
34	1843.58974359	1.02149823864869	-1.01868323179591	0.109944119612709	-0.110302279599728	0.535755864703493	2.96009876373793e-05	0.00140750342638851	0.0580127388721984	4.83007408837791e-05	-0.00017907999350969	0.999998843275876	1000.00000039527	1000.00000039527	0	0	0	0.00336559545635187	5.81869143683605e-08	-5.49779058382546e-05	0.0018197257806933	1.52660866871749e-06	9.35230332428519e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	9.95071	0.227145	2.49984e-05	18172.7	-0.775575	0.0245541	1.34984e-05	3638.07
35	1894.87179487	1.00874012786023	-1.01813718389467	0.10938435061366	-0.109943298877681	0.53701257144896	-1.59634362176253e-05	-0.00469852801722115	0.0578463723416435	6.78502996919392e-05	-0.000279474132010529	0.999999092028133	999.99999983627	999.99999983627	0	0	0	0.00335955417225051	-3.87321119231098e-06	-8.62261993237953e-06	0.00182315112429805	8.36477924461118e-07	-2.09094122993444e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-12.9138	0.226919	2.49731e-05	18173.1	0.507816	0.0245601	1.35072e-05	3636.6
36	1946.15384615	1.01972770253496	-1.01894608345534	0.109030316019556	-0.108813221220621	0.534780228810472	-0.000449058671740554	0.00039080953980708	0.0579803496116973	2.77814168469122e-05	0.000108547399467307	0.9999994110226	999.999999715011	999.999999715011	0	0	0	0.00335917484810342	6.60461446637221e-06	1.58058277516379e-05	0.00182606995745076	-1.04992493701287e-06	-1.52894858489075e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-6.67924	0.226883	2.4968e-05	18173.9	-0.28867	0.0245527	1.35049e-05	3636.1
37	1997.43589744	1.0150106260441	-1.01964356436748	0.109832602264076	-0.110452437938183	0.531873061048215	-0.000532642421139984	-0.00231646916168704	0.0577303625235188	1.62860192076328e-06	-0.000309917837053655	0.999999145612719	1000.00000038988	1000.00000038988	0	0	0	0.00339944314093954	-5.86596236222775e-06	5.28488561277636e-05	0.00182293781190331	3.34757394627419e-06	5.19092453091967e-06	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	-6.40635	0.226976	2.49724e-05	18178.1	1.80754	0.0245475	1.35129e-05	3633.2
38	2048.71794872	1.01138211098359	-1.01397544591536	0.110319139881953	-0.110195643882073	0.534815266131243	-0.000771051014112289	-0.00129666746588408	0.0579693288128733	-4.2226060283982e-05	6.17479999403259e-05	0.999998318549274	1000.00000074636	1000.00000074636	0	0	0	0.00336208965489702	-1.43087295165082e-06	-2.77201924907666e-05	0.00182785795384866	1.09334718379557e-06	-1.67625842708505e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	4.27598	0.227155	2.4978e-05	18188.4	0.58184	0.0245569	1.34961e-05	3639.11
39	2100	1.01302481003914	-1.01543313952715	0.109884741473481	-0.109278412349123	0.532698450110024	0.000548153738910151	-0.00120416474400553	0.0579690555990557	-6.52615861968277e-05	0.000303164562178923	0.999998728617015	999.999999686027	999.999999686027	0	0	0	0.00337412926774516	-2.94209199414573e-06	6.20178317158222e-06	0.00182758923142847	2.14317310090559e-06	-1.30169733218877e-05	2000000	0	2000000	100	0	100	100	1.000	0.000	0.000	2.50879	0.227016	2.49775e-05	18177.6	-1.02494	0.0245534	1.35029e-05	3636.74
