P0	SU_photonEnergy	DetectorAtFocus_outgoingMaxF_X	DetectorAtFocus_outgoingMinF_X	DetectorAtFocus_outgoingMaxF_Y	DetectorAtFocus_outgoingMinF_Y	DetectorAtFocus_intensityH_width_X	DetectorAtFocus_intensityH_centerWidth_X	DetectorAtFocus_intensityH_centerMass_X	DetectorAtFocus_intensityH_width_Y	DetectorAtFocus_intensityH_centerWidth_Y	DetectorAtFocus_intensityH_centerMass_Y	DetectorAtFocus_energyH_width	DetectorAtFocus_energyH_centerWidth	DetectorAtFocus_energyH_centerMass	DetectorAtFocus_pathlengthH_width	DetectorAtFocus_pathlengthH_centerWidth	DetectorAtFocus_pathlengthH_centerMass	DetectorAtFocus_phi_width	DetectorAtFocus_phi_centerWidth	DetectorAtFocus_phi_centerMass	DetectorAtFocus_psi_width	DetectorAtFocus_psi_centerWidth	DetectorAtFocus_psi_centerMass	DetectorAtFocus_incoming_NO	DetectorAtFocus_absorbed_NO	DetectorAtFocus_outgoing_NO	DetectorAtFocus_incoming_R	DetectorAtFocus_absorbed_R	DetectorAtFocus_outgoing_R	DetectorAtFocus_efficiency	DetectorAtFocus_S1S0	DetectorAtFocus_S2S0	DetectorAtFocus_S3S0	DetectorAtFocus_focus_horizontal_z0	DetectorAtFocus_focus_horizontal_width	DetectorAtFocus_focus_horizontal_theta	DetectorAtFocus_focus_horizontal_depth	DetectorAtFocus_focus_vertical_z0	DetectorAtFocus_focus_vertical_width	DetectorAtFocus_focus_vertical_theta	DetectorAtFocus_focus_vertical_depth
10	612.820512821	0.171048321283628	-0.17361635194464	0.00755082018141541	-0.00734844882803579	0.097027527114218	0.000307577366318909	0.00212850618660559	0.00712082344890872	-7.68601693813594e-05	-4.63318382552527e-05	0.0710752873034765	999.998832175777	1000.00083182601	0.998175196244075	0.00110544128450268	-0.000867637760279649	0.0185174387228887	-0.000125374177071267	1.2678819292504e-05	0.0225589105714185	0.000219240927184432	0.000447114283981268	33610	0	33610	1.6805	0	1.6805	100	1.000	-0.000	0.000	1.47844	0.042013	0.000136688	614.73	-0.680818	0.00254018	0.000193552	26.2481
11	664.102564103	0.175442108693959	-0.180590027682025	0.00773176331580389	-0.00752570870490424	0.0962701531005166	0.00127176777360696	0.00095111116315455	0.0072249513550371	2.22466966310372e-05	-4.80367739631284e-05	0.0706757069344295	999.999571715549	1000.00008156875	0.993762540520841	-0.000557229248441149	-0.00125581347765547	0.0191549318691481	7.67678249385274e-05	0.00014093631196278	0.0223697348605255	2.56225208091695e-05	0.000115735902516984	33134	0	33134	1.6567	0	1.6567	100	1.000	-0.000	0.000	1.70507	0.0418503	0.000138116	606.016	-0.556727	0.00254928	0.000193999	26.2814
12	715.384615385	0.184957507975356	-0.170408673346277	0.00757327438240896	-0.00779859148902065	0.0923786809635749	0.0028270090221966	0.00375594027175097	0.00753627285544841	-3.78285131726508e-05	3.95381384904851e-05	0.0733561565155419	1000.00084947145	1000.00049300561	0.993525104216852	-2.49934418929398e-05	0.00193081269091666	0.0178145260001559	-0.000181071164742577	0.000265932472320821	0.0219746688325629	-8.95908602766352e-06	-0.000448911534422072	33125	0	33125	1.65625	0	1.65625	100	1.000	-0.000	0.000	-0.431171	0.0417917	0.000136928	610.418	-0.613878	0.00254367	0.000193471	26.2951
13	766.666666667	0.181208276252792	-0.163753993363191	0.00765537504522951	-0.00741823631920252	0.0998585012002078	0.00284453969254387	0.00189620541280122	0.00774378246683959	-7.13789130504967e-06	-3.06743138620714e-05	0.0720393435632323	1000.00076272022	999.999968605959	0.994544957441451	0.000203369627991667	-0.00291189381027834	0.0181199334891402	-8.22338929176696e-05	-0.000172552099604383	0.0220634002515275	0.000147471911873753	-0.000161702367874009	33061	0	33061	1.65305	0	1.65305	100	1.000	-0.000	0.000	2.97301	0.0421662	0.00013693	615.88	-0.499787	0.00254734	0.000193222	26.367
14	817.948717949	0.181466190232699	-0.160464601005788	0.00755376951798015	-0.00732484448452964	0.0930118318467183	0.00351440446294101	0.000344434477659278	0.00719678613861772	7.36786371254173e-05	-3.28504932005837e-05	0.0698210500255856	999.998776144391	1000.0013739827	0.992699924151817	-0.000364233195243535	0.00431501719822336	0.0173634090837121	-0.000357532017787756	-0.000254058845474747	0.0223443409392565	0.000197406968566342	4.3679002582564e-05	32613	0	32613	1.63065	0	1.63065	100	1.000	-0.000	0.000	2.20536	0.0420651	0.000136793	615.019	-0.383174	0.00254294	0.000193572	26.2739
15	869.230769231	0.182454419097725	-0.162868634143678	0.00745450682273008	-0.00767059752728459	0.0956082956266671	0.00139009268055795	-0.000464227916285254	0.00711141973090417	0.000108161275498323	4.17081561387292e-05	0.0723344887526946	1000.00061300708	999.999237973021	0.992956555380901	-0.000921312723195233	-0.00421379240918618	0.0185423065395675	-6.72563137055736e-06	0.000271687379734063	0.0221938129258462	0.000151018601428712	7.06619008991743e-05	33057	0	33057	1.65285	0	1.65285	100	1.000	-0.000	0.000	5.63558	0.0417834	0.000137526	607.645	-0.697871	0.00252475	0.000191467	26.3727
16	920.512820513	0.191895920428162	-0.177021077013953	0.00779507166456059	-0.00756949942833512	0.0980366321802598	0.00240302156613719	0.000132134629042352	0.00722583865756865	2.03656706765669e-06	-3.93383481535623e-05	0.07324260193356	999.999559003741	999.999540993634	0.992741096698883	-0.00121082493232438	-0.00144422278538059	0.0168892983066861	0.000383608205318299	-4.71367526853131e-05	0.0222713631865616	-4.93167947206649e-05	-0.000376135942673883	32887	0	32887	1.64435	0	1.64435	100	1.000	-0.000	0.000	1.61465	0.041892	0.000135883	616.588	-0.512932	0.00254662	0.000192748	26.4243
17	971.794871795	0.186237664842742	-0.176079208677243	0.00767820491401122	-0.00774672308899704	0.098796422993311	0.00116280233559709	0.00149193230532393	0.0074626686069042	-1.4919284214693e-05	-3.42590874929096e-05	0.0700784611401511	1000.00080305016	999.999040931653	0.987798292222447	-0.000644872517940154	0.003911777350595	0.0183263579638747	-5.09991581351087e-05	-0.000331936606972331	0.0223659831994621	0.000145991353944636	3.02169784358042e-06	33010	0	33010	1.6505	0	1.6505	100	1.000	-0.000	0.000	3.41336	0.0418739	0.000136461	613.71	-0.454481	0.00254896	0.000194485	26.2124
18	1023.07692308	0.175427657840973	-0.166537543702368	0.00769395173797029	-0.00781690263411794	0.0969154204069083	0.00259954102027064	0.00105926299461573	0.00732495793029309	-8.47440564928012e-05	-6.14754480738272e-05	0.0775249897999566	999.99982859001	1000.00053305479	0.989984288390311	0.00322132722467228	-0.00873092211077164	0.0184737190482283	0.000145216878535075	-0.000206888810722256	0.0214757481014977	7.69376636450617e-07	-9.23541068122147e-06	32917	0	32917	1.64585	0	1.64585	100	1.000	-0.000	0.000	1.27519	0.0420649	0.000136884	614.607	-0.666287	0.00253919	0.000192992	26.3139
19	1074.35897436	0.163038867526105	-0.180178153361203	0.00766690995925005	-0.00772050012133224	0.0963442404405673	0.00135107538104726	0.00162492205930209	0.00733279571444371	-4.31266031413217e-05	-2.67950810410936e-05	0.075065489019581	1000.00024014908	999.999624289392	0.991757502094822	-0.00181195339740708	0.00650448936551129	0.0183274470717789	0.000150313079604374	0.000158334310167568	0.0219928357652467	-0.000210549071724025	-0.00046735638489509	33139	0	33139	1.65695	0	1.65695	100	1.000	-0.000	0.000	1.66057	0.0419182	0.000137211	611.005	-0.459777	0.0025433	0.000192682	26.3989
20	1125.64102564	0.17779975692967	-0.169348252877262	0.00751401273924057	-0.00774283582316315	0.0935003813923382	0.00127005860683367	0.00078864301821463	0.00738809173063329	-1.63830633278113e-05	3.66463645971628e-05	0.0758912431132704	1000.00059851068	999.99971464445	0.992891659201178	0.00154179149660161	-0.00146146555107407	0.0184576414187771	0.000307341129054076	-0.00021447800497492	0.0221677849295635	0.00030640819254865	-0.000503109489333797	32872	0	32872	1.6436	0	1.6436	100	1.000	-0.000	0.000	1.44668	0.041772	0.00013712	609.279	-0.517722	0.00254964	0.000192901	26.4346
21	1176.92307692	0.180862803160906	-0.164887472899571	0.00783122342254913	-0.00762032283279998	0.0960960809701327	0.00126338465565812	0.00114112501065794	0.00743301982694627	-4.59486102480301e-05	-4.75353116140284e-05	0.0710385452146524	999.998937271408	1000.00022100314	0.992760010171649	0.00104546346819318	-7.5264318866175e-05	0.0180274849780295	-6.99896865328283e-05	0.000220205182303299	0.0225458592059158	0.000349565128321593	0.000315458407766395	33309	0	33309	1.66545	0	1.66545	100	1.000	-0.000	0.000	1.51352	0.0420752	0.000137113	613.731	-0.739161	0.00254003	0.000193147	26.3015
22	1228.20512821	0.162465834045306	-0.198118106170504	0.00747298245325027	-0.00786231421818848	0.0943562686573249	0.00202259170812267	2.45540470946159e-05	0.00728392084025043	6.4865209512769e-07	-4.28312619598064e-05	0.0741799779171419	1000.00001481527	999.999093116083	0.996219677589907	0.000317262318543066	-0.0055194885300125	0.0179801095196599	-0.000163523166359284	-0.00026570337596421	0.0216099986000274	0.000118283348934444	0.000108339054487969	33052	0	33052	1.6526	0	1.6526	100	1.000	-0.000	0.000	1.30474	0.042008	0.00013668	614.691	-0.622575	0.00254555	0.000195196	26.082
23	1279.48717949	0.164218241455169	-0.167604615989461	0.00770398590615791	-0.00776841836363223	0.0976537978894395	0.00207080021031422	0.00159218755903859	0.00741050236356802	4.23816738980716e-05	-3.22162287371636e-05	0.07212722010678	999.999915449963	1000.00021844105	0.997101895482976	0.000720617504233023	-0.00688865458748933	0.0185264669471375	-3.6216386521357e-05	-0.000166946856500982	0.0222365632217865	0.000246462885949867	0.000673865414077365	33190	0	33190	1.6595	0	1.6595	100	1.000	-0.000	0.000	7.19238	0.041986	0.000136635	614.573	-0.622648	0.00253959	0.00019302	26.3142
24	1330.76923077	0.161687393402948	-0.188400419051339	0.00767029724902646	-0.007512066053752	0.0986643540655094	0.000849715099528629	0.000508351035380356	0.00734627625531103	-3.34475985110582e-05	-7.12048311031525e-05	0.0743214159937118	999.999493214972	1000.00009105871	0.989938405377525	0.00111704045597322	0.00502529704942845	0.0181824192213252	-5.46213411406395e-05	0.000166599078688316	0.0220399758536448	0.000267502851589625	7.85939452421086e-05	33365	0	33365	1.66825	0	1.66825	100	1.000	-0.000	0.000	2.42271	0.0417781	0.00013761	607.197	-0.529295	0.00253828	0.00019329	26.2639
25	1382.05128205	0.162433432198296	-0.163803290503262	0.00756210531298429	-0.00784596895278666	0.0949020539096804	0.00119596955771908	0.00254513740891874	0.00735707761817587	3.00810606194807e-05	1.06233708490212e-05	0.0715806557842023	999.999820596484	999.999921889865	0.996227426784553	0.000959475109079289	-0.0023066564523333	0.017827074568415	-3.27884411782352e-05	0.000130322574786811	0.0228727452740686	9.66387719649256e-06	8.23810322231888e-05	33194	0	33194	1.6597	0	1.6597	100	1.000	-0.000	0.000	2.53155	0.0420132	0.000136608	615.09	-0.639056	0.00254982	0.000193222	26.3927
26	1433.33333333	0.177789434558859	-0.212788323910653	0.00772864569054638	-0.00787124344209073	0.0949721698558261	0.00214347331161543	0.00183608792160392	0.00732504274903123	0.000139290407158806	-7.12988757721744e-05	0.0768797021062745	999.999189093815	1000.00107164824	0.991737976793949	0.000200157115358868	-1.75202280989772e-05	0.0178539951604105	6.89457289897565e-05	0.000228664991145131	0.0225269465794084	0.000133356434379903	3.08291925595061e-06	33377	0	33377	1.66885	0	1.66885	100	1.000	-0.000	0.000	3.129	0.0417342	0.00013751	606.998	-0.661346	0.00253328	0.000194437	26.0576
27	1484.61538462	0.184138389679407	-0.172823496685655	0.00758768599782533	-0.00765660634523832	0.0966186764116702	0.000437227898379113	0.00212317039425144	0.00746851734134183	-1.42458539446519e-05	-3.44601737064937e-05	0.0732664778589214	999.999146865471	1000.00003457283	0.989058694988785	0.00104129072174003	-0.00373218433117806	0.018374027844747	0.000182588451489971	8.0608071994389e-05	0.0218722433170806	8.09553289946689e-05	-0.000439606916166263	33121	0	33121	1.65605	0	1.65605	100	1.000	-0.000	0.000	2.08735	0.0421045	0.00013628	617.91	-0.60432	0.00256418	0.000191702	26.7517
28	1535.8974359	0.161849115219816	-0.187966053969154	0.00738733263107849	-0.00767782114158133	0.0979201714671867	0.00117687738941536	0.000795596731825249	0.00718999716963925	3.60852143285449e-05	3.91568309174653e-06	0.0695423159419939	999.998775273901	999.999254111627	0.994551567772299	0.001297087741853	0.0056618111032094	0.0184262087278958	-8.69096829956718e-05	4.68020411166087e-05	0.0224682095061027	0.000356574389354004	-8.69253415168719e-05	33156	0	33156	1.6578	0	1.6578	100	1.000	-0.000	0.000	4.63076	0.0419428	0.000137369	610.656	-0.626534	0.00254074	0.000192548	26.3907
29	1587.17948718	0.169270724255965	-0.201517013651521	0.00741552577840088	-0.00764246251190071	0.0948595464681948	0.00130434315425217	0.00223268391150316	0.00748795030035904	3.83938589795687e-05	3.56206262233693e-05	0.0751307301776779	999.999373366014	999.999901722653	0.994220648960562	0.00225821584539765	0.00764974675996311	0.0177857186921502	0.00049260651092984	0.000362297861073543	0.0229841532904352	-0.000179700689300438	-0.00010803072558227	32902	0	32902	1.6451	0	1.6451	100	1.000	-0.000	0.000	3.66042	0.0418915	0.000136878	612.099	-0.60699	0.002553	0.000191928	26.6038
30	1638.46153846	0.162359451398996	-0.161404689950715	0.0075138449629889	-0.00750282599577168	0.0956743997286275	0.000878078918880469	0.000477380724140719	0.00728287823807444	6.72817139945464e-06	5.50948360861139e-06	0.0719376382055149	1000.00039765067	1000.00091087695	0.991119442197461	-0.00049346284753804	0.00730650649916464	0.0182937804498576	-0.000246385676472902	-0.000194741179615134	0.0229687714283099	7.12198723954484e-05	0.000402603177915496	33304	0	33304	1.6652	0	1.6652	100	1.000	-0.000	0.000	2.95089	0.042062	0.000136761	615.114	-0.634642	0.00254536	0.000191739	26.5502
31	1689.74358974	0.175119979719885	-0.162947018211174	0.00740116800843404	-0.00783738613237983	0.0959615918727384	0.00210202775132206	0.00273928275503826	0.00723322487010473	-1.61675161048386e-05	8.36444853699568e-05	0.0730599075796663	1000.00025270948	999.999626028745	0.996638209667595	0.00108584300919462	-0.0046951986056456	0.0181793426425422	0.00030886576221552	7.69575331102806e-05	0.0227767230820678	6.22654413044918e-05	0.000357662177041945	33372	0	33372	1.6686	0	1.6686	100	1.000	-0.000	0.000	3.66755	0.0420964	0.00013766	611.599	-0.601585	0.00253447	0.000192075	26.3904
32	1741.02564103	0.170707062582836	-0.187363421051335	0.0078051831555834	-0.00719622101892492	0.0991372897928561	0.00167778737575674	0.00230757770537909	0.00714869353820637	-1.786771401237e-05	7.42355992313509e-06	0.0727651912857749	1000.00014723822	999.999969627815	0.992963628720758	3.1222819321941e-05	-0.00164077527506379	0.0181198614547073	-0.000140060012388206	0.000284681949962253	0.0214203578382788	0.000125267802026135	0.000236523830062556	32981	0	32981	1.64905	0	1.64905	100	1.000	-0.000	0.000	4.16887	0.0420086	0.000137924	609.157	-0.644922	0.00251581	0.000191535	26.2699
33	1792.30769231	0.171137616058071	-0.20916356761222	0.00728618441685083	-0.00761007811436032	0.100025914932677	0.00306960274067546	-0.000186184506267811	0.00738016129390471	5.50809669965335e-05	-1.445910092097e-05	0.0726229147315515	1000.00030962777	999.99930458151	0.99566493913891	-0.00120840689528035	0.00264192371583805	0.0190731274950093	0.000102936137184506	-0.000215407551241664	0.0215832211416202	3.07738747215101e-05	0.000307294536435479	33396	0	33396	1.6698	0	1.6698	100	1.000	-0.000	0.000	1.62386	0.04212	0.000136798	615.797	-0.605196	0.00254714	0.000193287	26.3561
34	1843.58974359	0.18433054284738	-0.166666218811036	0.0074617006843137	-0.00753985628459469	0.0967795637269627	0.00231872647136298	0.00188173109424281	0.00737999351752986	1.58361078988474e-05	-3.9077800140494e-05	0.0744378200655015	1000.00071423415	1000.000751742	0.995410593272842	-0.000642503478325451	-0.00154785594384066	0.0179215754503235	0.000192112333295115	0.000212594766471799	0.0214311650195561	-9.42309367177891e-05	2.17912773300688e-05	32971	0	32971	1.64855	0	1.64855	100	1.000	-0.000	0.000	5.36608	0.0419461	0.00013796	608.091	-0.55873	0.00255263	0.000193057	26.4443
35	1894.87179487	0.159910074034073	-0.168733183748534	0.00761310724350264	-0.007666918384023	0.0963416347072106	0.00145864515801979	0.00209623242559376	0.00755822603945528	-1.0626400092445e-05	-2.690557026018e-05	0.0754682186217292	1000.00085124331	999.99941633885	0.989234648958577	0.0001508638478388	-0.00290209853073975	0.0175394485942219	-1.97619160664259e-05	9.38546071229118e-05	0.0222863951132132	-3.04667922346197e-05	-8.31374204584567e-05	32805	0	32805	1.64025	0	1.64025	100	1.000	-0.000	0.000	0.848677	0.0419176	0.000136424	614.52	-0.572041	0.00255382	0.000192908	26.477
36	1946.15384615	0.166465966782367	-0.178288164513575	0.00783103164148724	-0.00771251080245923	0.0971812556873146	0.00113681131176659	0.00091571561550341	0.00747464185965262	4.36063173073343e-05	5.92604195140053e-05	0.0746995958809195	999.999994172477	999.999664906822	0.997425740614337	-0.00313852317613239	0.00180340496467579	0.0179864908498039	0.000217057171310844	-0.000210649491255828	0.0224628169343795	-1.41190681664637e-05	-0.000593520305794779	33245	0	33245	1.66225	0	1.66225	100	1.000	-0.000	0.000	-0.917336	0.041918	0.000136488	614.237	-0.651611	0.0025407	0.000193338	26.2825
37	1997.43589744	0.185621536337905	-0.159131890640884	0.00758256790139994	-0.00770665078213689	0.0969950672542452	0.000544965972326096	0.0030046220471602	0.00737721982815209	-8.99653900869267e-05	-6.20414403684766e-05	0.0765719465841086	999.999649828103	1000.00080819179	0.990376968735389	0.000937420701007774	0.000342262161893814	0.0189619665239002	-8.29880781109769e-05	0.000178172099068501	0.0218854061047815	-0.000234180817807196	-1.8049955883212e-05	32872	0	32872	1.6436	0	1.6436	100	1.000	-0.000	0.000	4.0914	0.0420048	0.000136778	614.205	-0.577383	0.00256325	0.000194421	26.368
38	2048.71794872	0.178166552102385	-0.175335763162047	0.00774135065885726	-0.00749626167317197	0.100199229456134	0.00271227020971804	0.00141539447016908	0.00744487755000404	3.70888593256825e-05	-2.83229559893232e-05	0.0734805519744957	1000.00075293895	999.999801284025	0.992080260685389	-0.000856610840784366	0.00482077937681424	0.0178278342264969	9.87138678296643e-05	-0.000251753252260692	0.0229177833765454	-0.000117230743881461	0.000203566895767837	33370	0	33370	1.6685	0	1.6685	100	1.000	-0.000	0.000	3.2614	0.0417001	0.000137061	608.488	-0.622226	0.00253462	0.000191672	26.4474
39	2100	0.168305562176068	-0.1846226684739	0.00744670167686107	-0.00738015459530072	0.0966256023679884	0.00154180299862115	0.00232446360306313	0.00724439453516897	1.0813339483124e-05	3.32735407801727e-05	0.0719494371668066	999.999242275733	1000.0009564525	0.994914372208162	0.000618726995854801	0.00181216967257569	0.0177720244575364	-9.40298796012918e-05	5.71340813140878e-05	0.0233162833048154	-0.000242647620241225	-0.000366672263674719	33335	0	33335	1.66675	0	1.66675	100	1.000	-0.000	0.000	4.89593	0.041814	0.000135439	617.459	-0.580502	0.0025606	0.000193877	26.4147
