# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+02	9.989585550464141761e-02	1.114515433896101360e-01	1.024299410265362698e-01	1.001042645514102158e+00	1.001042645514102389e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.000000000000000000e+02	1.995451424429973142e-01	8.266031648093416506e-02	7.651950593672458834e-02	1.002282513274066922e+00	1.002282513274066957e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	3.000000000000000000e+02	2.993419249545922756e-01	7.233848165700400290e-02	6.200967276523737526e-02	1.002199959369115323e+00	1.002199959369115305e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	4.000000000000000000e+02	3.994034838458446757e-01	6.651859687733051307e-02	5.511029244059648807e-02	1.001494509041033210e+00	1.001494509041033183e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	5.000000000000000000e+02	4.991795534411266888e-01	5.826363085685467430e-02	4.532808391372124962e-02	1.001645160154649883e+00	1.001645160154649972e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	6.000000000000000000e+02	5.994727970022722952e-01	5.516558049481927462e-02	4.177826594193909115e-02	1.000880055934479262e+00	1.000880055934479032e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	7.000000000000000000e+02	6.991909691693308782e-01	5.574910970925162079e-02	4.049839446194162390e-02	1.001157686733784136e+00	1.001157686733784260e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	8.000000000000000000e+02	7.973514342968883728e-01	5.284731917273036844e-02	3.726798358139844780e-02	1.003333214498927095e+00	1.003333214498927362e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	9.000000000000000000e+02	8.992078957156763863e-01	5.139995079191182065e-02	3.523566357546607103e-02	1.000881058085552722e+00	1.000881058085552837e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+03	9.979836766545531201e-01	4.925070517038461493e-02	3.366471400856967111e-02	1.002024296869122200e+00	1.002024296869121969e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.100000000000000000e+03	1.098212535451375427e+00	4.701017435550312873e-02	3.279738880215569974e-02	1.001627825012184836e+00	1.001627825012185014e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.200000000000000000e+03	1.198216853679468841e+00	4.722423944358384446e-02	3.060827155391572171e-02	1.001488808964362986e+00	1.001488808964362960e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.300000000000000000e+03	1.297578936814215878e+00	4.603110634588924999e-02	2.918755339275515975e-02	1.001869308323166674e+00	1.001869308323166479e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.400000000000000000e+03	1.396498941223717427e+00	4.684137761403572853e-02	2.788472550970202274e-02	1.002516066948136997e+00	1.002516066948137023e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.500000000000000000e+03	1.494236383984889560e+00	4.286807043077263402e-02	2.741412003816028412e-02	1.003893030115367457e+00	1.003893030115367253e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.600000000000000000e+03	1.598849492000090411e+00	4.473794794189127344e-02	2.651482740070209079e-02	1.000719647495684983e+00	1.000719647495684939e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.700000000000000000e+03	1.698316850494029584e+00	4.544097509192486506e-02	2.591963867006051234e-02	1.000991849476697837e+00	1.000991849476697837e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.800000000000000000e+03	1.796742178508520693e+00	4.544858680657328648e-02	2.582382662917620531e-02	1.001813929004268910e+00	1.001813929004269141e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.900000000000000000e+03	1.890921819252935121e+00	4.239021550776458230e-02	2.361045600848459686e-02	1.004828001274965299e+00	1.004828001274965175e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.000000000000000000e+03	1.991989995599533270e+00	4.377755855931306922e-02	2.367272181847269313e-02	1.004027901170922110e+00	1.004027901170922092e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.100000000000000000e+03	2.098495927060048505e+00	4.016097365754269649e-02	2.336555907107435229e-02	1.000717197645176082e+00	1.000717197645176242e+02	nan
