# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	3.071200000000000045e+02	3.071200000000000041e-01	nan	2.000000000000000000e+01	5.514859396731708677e-04	1.441288137090278830e-02	1.136902032859657017e-03	7.280270397516365399e+00	1.118053496345656050e+01	nan
nan	4.474800000000000182e+02	4.474799999999999889e-01	nan	4.000000000000000000e+01	1.244422940766298866e-03	1.078314283592885295e-02	1.145209286373125414e-03	6.514313521092182313e+00	1.458457779582354874e+01	nan
nan	5.703999999999999773e+02	5.704000000000000181e-01	nan	6.000000000000000000e+01	2.200363072838626942e-03	8.642009108071184789e-03	1.188242132418564556e-03	5.469566008098026622e+00	1.560173790751754908e+01	nan
nan	6.367999999999999545e+02	6.368000000000000327e-01	nan	8.000000000000000000e+01	3.328958503846024715e-03	8.286547056601131778e-03	1.245556137958739578e-03	4.816567806325212864e+00	1.533521662296229771e+01	nan
nan	7.265600000000000591e+02	7.265600000000000946e-01	nan	1.000000000000000000e+02	4.385030602436472066e-03	7.009208685268291175e-03	1.232356407644928653e-03	4.576119296035099815e+00	1.662920694595359805e+01	nan
nan	7.955199999999999818e+02	7.955200000000000049e-01	nan	1.200000000000000000e+02	5.655657001784675404e-03	7.128281590107919327e-03	1.179248411599798660e-03	4.269748690123963186e+00	1.699247407495304429e+01	nan
nan	8.535200000000000955e+02	8.535199999999999454e-01	nan	1.400000000000000000e+02	7.217649501226333468e-03	6.937954657957720941e-03	1.196402982207114742e-03	3.906670223097556516e+00	1.667527034558435872e+01	nan
nan	9.116000000000000227e+02	9.115999999999999659e-01	nan	1.600000000000000000e+02	8.220627718214927951e-03	6.312759788911356633e-03	1.237132491222090510e-03	3.909291827306149880e+00	1.782002064602674452e+01	nan
nan	9.825600000000000591e+02	9.825599999999999890e-01	nan	1.800000000000000000e+02	1.087500395939059762e-02	5.910749449804479985e-03	1.201990594188323980e-03	3.320443669349510962e+00	1.631782252343680994e+01	nan
nan	1.028480000000000018e+03	1.028480000000000061e+00	nan	2.000000000000000000e+02	1.229087296339457722e-02	5.925691210239847524e-03	1.217852184707309297e-03	3.269558262375881874e+00	1.681987702709115950e+01	nan
nan	1.077960000000000036e+03	1.077959999999999807e+00	nan	2.200000000000000000e+02	1.328437231758471115e-02	5.742620530911415021e-03	1.184863535305349502e-03	3.326646745975517572e+00	1.792976365127426419e+01	nan
nan	1.124759999999999991e+03	1.124759999999999982e+00	nan	2.400000000000000000e+02	1.625821252336209083e-02	5.589481032383999438e-03	1.229065310475109486e-03	2.962402281372631840e+00	1.665285140484383675e+01	nan
nan	1.174120000000000118e+03	1.174120000000000053e+00	nan	2.600000000000000000e+02	1.765086480310856104e-02	5.526153577761189380e-03	1.217259399086318295e-03	2.967864774832318808e+00	1.742421077163693255e+01	nan
nan	1.213759999999999991e+03	1.213759999999999950e+00	nan	2.800000000000000000e+02	1.930257166574847472e-02	5.147262625061863918e-03	1.192798485993408399e-03	2.915310340667279121e+00	1.769841559878758019e+01	nan
nan	1.259240000000000009e+03	1.259240000000000137e+00	nan	3.000000000000000000e+02	2.118323065144977341e-02	5.085499973589625855e-03	1.263038617655644260e-03	2.839612467546339225e+00	1.787978765954349214e+01	nan
nan	1.295559999999999945e+03	1.295559999999999823e+00	nan	3.200000000000000000e+02	2.345155393222739942e-02	5.144896966244405165e-03	1.226949311584952249e-03	2.733583387694018985e+00	1.770729164631500296e+01	nan
nan	1.343279999999999973e+03	1.343279999999999585e+00	nan	3.400000000000000000e+02	2.522578371679628367e-02	5.080033373769833951e-03	1.226422536927566443e-03	2.701815536264374984e+00	1.815297052758290164e+01	nan
nan	1.372240000000000009e+03	1.372240000000000126e+00	nan	3.600000000000000000e+02	2.757013916969299275e-02	5.069613627748546444e-03	1.283638149550506233e-03	2.619452944159158303e+00	1.797073619008085643e+01	nan
nan	1.416720000000000027e+03	1.416719999999999979e+00	nan	3.800000000000000000e+02	3.115769720160642756e-02	5.161814956072367788e-03	1.218281360665855349e-03	2.442273917777761483e+00	1.729908886998506290e+01	nan
nan	1.471879999999999882e+03	1.471879999999999855e+00	nan	4.000000000000000000e+02	3.328782625801977868e-02	4.715411168316687059e-03	1.234812732943151546e-03	2.409761193732584683e+00	1.772897405918200420e+01	nan
nan	1.465559999999999945e+03	1.465560000000000196e+00	nan	4.200000000000000000e+02	3.336988018256306643e-02	4.846100459414659847e-03	1.236389175033887188e-03	2.523288237035171466e+00	1.848867587711758276e+01	nan
