,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,136.27,0.13627,10.0,0.0002703988862516,0.0079897966356546,0.0005104364564646,,3.7469480683870544,5.106473770729162,,,
1,1,2.5,0.024,150,1,100000.0,,173.0,0.173,15.0,0.0004316670496248,0.0069267451679831,0.0005250435714941,,3.541299503614725,6.131673065189959,,,
2,2,2.5,0.024,200,1,100000.0,,199.58,0.19958,20.0,0.000615358777905,0.0073496368265616,0.0005333839393853,,3.271715710315205,6.530829977477156,,,
3,3,2.5,0.024,250,1,100000.0,,224.52,0.22452,25.0,0.0008854337130861,0.0071856032724924,0.000547005033187,,2.849944074228076,6.390538875338261,,,
4,4,2.5,0.024,300,1,100000.0,,248.65,0.24865,30.0,0.0011230581779341,0.0069654847203769,0.0005165319944665,,2.7114543571974243,6.741236185784589,,,
5,5,2.5,0.024,350,1,100000.0,,267.9,0.2678999999999999,35.0,0.0013569091761922,0.0067342142920093,0.000538876435162,,2.5913460603753697,6.941221038846708,,,
6,6,2.5,0.024,400,1,100000.0,,287.9,0.2879,40.0,0.0016065860210477,0.0066991355774968,0.0005341490909075,,2.5115350621362955,7.234544211315187,,,
7,7,2.5,0.024,450,1,100000.0,,306.78000000000003,0.30678,45.0,0.0018307088282256,0.0066543763551056,0.0005426589304434,,2.4800164596104475,7.609394042501774,,,
8,8,2.5,0.024,500,1,100000.0,,321.22,0.32122,50.0,0.0021380792965618,0.0065509026332048,0.0005355222263414,,2.363286989272924,7.591470728420137,,,
9,9,2.5,0.024,550,1,100000.0,,339.2,0.3392,55.0,0.0025123893019997,0.0068843660928982,0.0005390071518626,,2.1910089113958806,7.431772870819768,,,
10,10,2.5,0.024,600,1,100000.0,,351.24,0.35124,60.0,0.0028106300034028,0.0066107271980542,0.0005314733421992,,2.146191333320888,7.537119942720838,,,
11,11,2.5,0.024,650,1,100000.0,,368.11,0.3681099999999999,65.0,0.0030769891358534,0.006724989103786,0.0005359133467667,,2.121717407686938,7.808567612843824,,,
12,12,2.5,0.024,700,1,100000.0,,382.08,0.38208,70.0,0.0035905729203932,0.0064940023955976,0.0005201424309486,,1.9522723367209072,7.457801862173362,,,
13,13,2.5,0.024,750,1,100000.0,,396.49,0.39649,75.0,0.0038801418740729,0.0066591215339555,0.0005299489239144,,1.9379669021527888,7.682844630127557,,,
