,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,59.85,0.0598499999999999,10.0,0.0002723194212742,0.0071824314231735,0.0003643359409863,,3.717528370934243,2.2244693798440256,,,
1,1,2.5,0.016,150,1,100000.0,,56.55,0.0565499999999999,15.0,0.0004275399004916,0.0070452941324773,0.0003640037375224,,3.5332687420425515,1.996238788575157,,,
2,2,2.5,0.016,200,1,100000.0,,34.05,0.03405,20.0,0.0005420532553361,0.0067057236468085,0.0003521299481727,,3.9806444736536535,1.3493357626235605,,,
3,3,2.5,0.016,250,1,100000.0,,34.410000000000004,0.03441,25.0,0.0007537604090552,0.0065052487062721,0.0003051425886859,,3.411890746793186,1.180598656164207,,,
4,4,2.5,0.016,300,1,100000.0,,39.28,0.0392799999999999,30.0,0.0009741175963915,0.0065344978935044,0.000353562022787,,3.1358195375954483,1.231875017382993,,,
5,5,2.5,0.016,350,1,100000.0,,39.52,0.03952,35.0,0.001185779977502,0.0060820406636148,0.0003391323000447,,3.0204889331249545,1.190408481450508,,,
6,6,2.5,0.016,400,1,100000.0,,46.36,0.04636,40.0,0.0014916949455584,0.0055915544974856,0.0003716290645666,,2.7291047751790454,1.2664759321835564,,,
7,7,2.5,0.016,450,1,100000.0,,51.95,0.05195,45.0,0.0015004276930659,0.0065564642112658,0.0003661316099323,,3.0507231842143883,1.5818634861675662,,,
8,8,2.5,0.016,500,1,100000.0,,53.94,0.05394,50.0,0.0019408364714479,0.0065237218819266,0.0003548807265299,,2.611731621638241,1.4105393719629191,,,
9,9,2.5,0.016,550,1,100000.0,,53.53,0.05353,55.0,0.0021817349251477,0.0067585148006514,0.0003772034385804,,2.544756130231786,1.363411872206702,,,
10,10,2.5,0.016,600,1,100000.0,,58.4,0.0583999999999999,60.0,0.0022590904997252,0.0062445547804405,0.0003964596698027,,2.778228052291072,1.6164111249741016,,,
11,11,2.5,0.016,650,1,100000.0,,61.8,0.0618,65.0,0.0030311797956392,0.0064589694832788,0.0003726466569823,,2.176079348077544,1.3456481288022732,,,
12,12,2.5,0.016,700,1,100000.0,,66.44,0.06644,70.0,0.0031960786822753,0.0059970723854348,0.0003662121685765,,2.22860206053698,1.481338109950743,,,
13,13,2.5,0.016,750,1,100000.0,,68.28,0.06828,75.0,0.0035987386623048,0.0063639311676315,0.000364434973188,,2.1206009725122748,1.4499377219325429,,,
14,14,2.5,0.016,800,1,100000.0,,74.3,0.0743,80.0,0.0038763700453068,0.0064403034228903,0.0003770572242314,,2.0897894869231743,1.550589491988696,,,
15,15,2.5,0.016,850,1,100000.0,,77.46000000000001,0.07746,85.0,0.0039080755491249,0.0063127793824192,0.0003743949657135,,2.2138305249056938,1.714069755268558,,,
16,16,2.5,0.016,900,1,100000.0,,80.05,0.0800499999999999,90.0,0.0042560290100504,0.0062239276944589,0.0003929272182647,,2.1442289225039657,1.7180554541593058,,,
17,17,2.5,0.016,950,1,100000.0,,84.2,0.0842,95.0,0.0050923335783284,0.006528738741716,0.0003815150112621,,1.882118673747152,1.5853693641589284,,,
18,18,2.5,0.016,1000,1,100000.0,,86.91,0.0869099999999999,100.0,0.0048820248656932,0.0059975139412093,0.0003892831984122,,2.1370758342171023,1.8592929609211373,,,
19,19,2.5,0.016,1050,1,100000.0,,92.18,0.09218,105.0,0.0053699659624862,0.0064849202451533,0.0003909878085341,,1.975328641280825,1.8248822689508803,,,
20,20,2.5,0.016,1100,1,100000.0,,94.71,0.09471,110.0,0.005989774083041,0.006567220627737,0.0003742270282775,,1.8522550132932647,1.7583058278697017,,,
21,21,2.5,0.016,1150,1,100000.0,,97.08,0.0970799999999999,115.0,0.0064474438372849,0.0063607117544085,0.0003741593370124,,1.803483606023972,1.7522325487471626,,,
22,22,2.5,0.016,1200,1,100000.0,,100.13,0.1001299999999999,120.0,0.0066384651551061,0.0060698299178324,0.0003766855527001,,1.8299111486969812,1.829882000753623,,,
23,23,2.5,0.016,1250,1,100000.0,,103.31,0.1033099999999999,125.0,0.007196612890948,0.0063418068743097,0.0003866643630659,,1.758082906945375,1.8192212565031087,,,
24,24,2.5,0.016,1300,1,100000.0,,103.02,0.10302,130.0,0.0077547326622561,0.006455296129352,0.0003747131871438,,1.6920654653151117,1.7433097246629434,,,
25,25,2.5,0.016,1350,1,100000.0,,106.15,0.10615,135.0,0.008141677864487,0.0065259449184222,0.0003666523880483,,1.685988657729832,1.7908496016080515,,,
26,26,2.5,0.016,1400,1,100000.0,,109.46,0.10946,140.0,0.0085823700144715,0.0062388605382258,0.0003805319695665,,1.6483848714180311,1.807326862590672,,,
27,27,2.5,0.016,1450,1,100000.0,,108.19,0.1081899999999999,145.0,0.0091668106750648,0.0064806460557674,0.0003786152826624,,1.592877598707459,1.720232237536348,,,
28,28,2.5,0.016,1500,1,100000.0,,108.83,0.1088299999999999,150.0,0.009631369609242,0.0063185462556663,0.0003810001182241,,1.5700496141076357,1.7080710829125056,,,
29,29,2.5,0.016,1550,1,100000.0,,110.24,0.1102399999999999,155.0,0.0092409211230778,0.0066537713524528,0.0003757407530173,,1.6806224411957948,1.8513929007397287,,,
30,30,2.5,0.016,1600,1,100000.0,,108.38,0.10838,160.0,0.0103879071955429,0.0064037113212361,0.0003853721788101,,1.5530817743299656,1.6817334875965329,,,
31,31,2.5,0.016,1650,1,100000.0,,107.34,0.10734,165.0,0.0105765691283818,0.0061219441240312,0.0003779168239721,,1.5713641718786984,1.6882088335544845,,,
32,32,2.5,0.016,1700,1,100000.0,,105.52,0.1055199999999999,170.0,0.0111253096760242,0.0058615125681793,0.0003753693394304,,1.5441675459922248,1.627291900891894,,,
33,33,2.5,0.016,1750,1,100000.0,,104.3,0.1042999999999999,175.0,0.0124356473664283,0.0065501309159197,0.0003705209779254,,1.4198896882773222,1.481861761084864,,,
34,34,2.5,0.016,1800,1,100000.0,,100.5,0.1005,180.0,0.0116122821596013,0.0061669325504924,0.0003846795166447,,1.5992212229662524,1.6055272594781862,,,
35,35,2.5,0.016,1850,1,100000.0,,95.26,0.09526,185.0,0.0116545517065287,0.0062405158250585,0.0003735420196012,,1.6323991906318007,1.5582986810810298,,,
36,36,2.5,0.016,1900,1,100000.0,,88.16,0.0881599999999999,190.0,0.0127874288914267,0.0061762674262814,0.0003661736428077,,1.4959812044726886,1.3181526607527867,,,
37,37,2.5,0.016,1950,1,100000.0,,77.33,0.07733,195.0,0.0128010569006028,0.0061351576085849,0.0003746838732421,,1.5691924392653414,1.214494138286962,,,
38,38,2.5,0.016,2000,1,100000.0,,63.63,0.0636299999999999,200.0,0.0135328403993867,0.006705012847069,0.0003707444542564,,1.4864181099066889,0.9466749095225536,,,
39,39,2.5,0.016,2050,1,100000.0,,40.99,0.0409899999999999,205.0,0.0139325567722698,0.0058603709211711,0.0003621195486336,,1.508830308209799,0.6202614038214543,,,
40,40,2.5,0.016,2100,1,100000.0,,2.68,0.0026799999999999,210.0,0.0170070870718401,0.0074786861539471,0.0003776253987906,,1.2724538909739609,0.0341713088627993,,,
