# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+02	9.989028822427599430e-02	4.700658217262229099e-01	1.087802749427671800e-01	1.001098841062642020e+00	1.001098841062642180e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.000000000000000000e+02	1.993862786486886307e-01	4.754349251953677857e-01	8.406145218079627557e-02	1.003081495637456300e+00	1.003081495637456300e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	3.000000000000000000e+02	2.995629353967046993e-01	4.746720237743151105e-01	7.052492689969742934e-02	1.001459731752608162e+00	1.001459731752608207e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	4.000000000000000000e+02	3.995004515468281170e-01	4.742145586119170808e-01	6.404999328509781986e-02	1.001251205245640152e+00	1.001251205245640108e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	5.000000000000000000e+02	4.993416677442382712e-01	4.670200746663610292e-01	6.025714020316456920e-02	1.001319560044013457e+00	1.001319560044013599e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	6.000000000000000000e+02	5.978736970914724225e-01	4.482823615546472351e-01	5.919950264067982276e-02	1.003585933624580040e+00	1.003585933624580093e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	7.000000000000000000e+02	6.973494933614119429e-01	4.611320384487654356e-01	5.310386772157539570e-02	1.003830255772252045e+00	1.003830255772251974e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	8.000000000000000000e+02	7.990712244878522830e-01	4.685064553733171988e-01	5.215745216621202329e-02	1.001162394822628032e+00	1.001162394822627846e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	9.000000000000000000e+02	8.964969599908044762e-01	4.732636229310261955e-01	5.296291184829889087e-02	1.003933739248771273e+00	1.003933739248771246e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+03	9.985049517291144650e-01	4.814685139003442305e-01	5.003256436725391637e-02	1.001497861305574277e+00	1.001497861305574304e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.100000000000000000e+03	1.096517041060042219e+00	4.666646758112387161e-01	5.147861471279015916e-02	1.003179264013881022e+00	1.003179264013881067e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.200000000000000000e+03	1.198072966906147396e+00	4.808907058363499631e-01	5.138179062665353125e-02	1.001608762845949130e+00	1.001608762845949201e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.300000000000000000e+03	1.295436914255014837e+00	4.749305697494246026e-01	4.677045153013388579e-02	1.003528760361674710e+00	1.003528760361674870e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.400000000000000000e+03	1.397489416706048315e+00	4.827096831103789287e-01	4.806002912630961965e-02	1.001797911108756933e+00	1.001797911108756836e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.500000000000000000e+03	1.495276474557567736e+00	4.461194199070616651e-01	4.877948377055633944e-02	1.003175939795471150e+00	1.003175939795471265e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.600000000000000000e+03	1.597780770327699384e+00	4.653516853924052343e-01	4.675601843963699683e-02	1.001389680322257947e+00	1.001389680322258187e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.700000000000000000e+03	1.696243206619874488e+00	4.756116509211800181e-01	4.663609403319727426e-02	1.002215405708205775e+00	1.002215405708205935e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.800000000000000000e+03	1.797197280281306986e+00	4.784402919328192283e-01	4.692552643182539007e-02	1.001560120799175779e+00	1.001560120799175735e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.900000000000000000e+03	1.896162888590788409e+00	4.786648885657815988e-01	4.599055019015585444e-02	1.002024716697433648e+00	1.002024716697433604e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.000000000000000000e+03	1.995912502135070099e+00	4.629975254348817626e-01	4.651185716708668844e-02	1.002055145364316946e+00	1.002055145364316786e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.100000000000000000e+03	2.097788853517613461e+00	4.775939058015719607e-01	4.789392771645505087e-02	1.001054263565029689e+00	1.001054263565029601e+02	nan
