# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.736599999999999909e+03	1.736599999999999921e+00	nan	1.000000000000000000e+02	5.988599197684152733e-03	1.016078481413528467e-01	5.900377804192729822e-03	1.678204669195712739e+01	2.916745086788529306e+01	nan
nan	1.014000000000000000e+03	1.014000000000000012e+00	nan	2.000000000000000000e+02	1.309338649146525244e-02	7.950140888750591162e-02	6.097930608283679173e-03	1.536789123322119544e+01	1.558141166931999066e+01	nan
nan	1.108200000000000045e+03	1.108200000000000074e+00	nan	3.000000000000000000e+02	2.047760099259221533e-02	8.160665620975866841e-02	5.570327135192165539e-03	1.469852731076805696e+01	1.630511748916079995e+01	nan
nan	1.286000000000000000e+03	1.286000000000000032e+00	nan	4.000000000000000000e+02	2.929379123846729410e-02	8.238897020019494977e-02	5.869801476465921417e-03	1.379032343656801096e+01	1.774093476616861764e+01	nan
nan	1.476400000000000091e+03	1.476400000000000157e+00	nan	5.000000000000000000e+02	3.934720518861922756e-02	8.031739913112576068e-02	6.202969219629620064e-03	1.283437168014770791e+01	1.895526913536715696e+01	nan
nan	1.648599999999999909e+03	1.648600000000000065e+00	nan	6.000000000000000000e+02	5.146844012579095129e-02	7.616229922856522505e-02	6.147386048152635868e-03	1.168927152192803831e+01	1.926302386046861770e+01	nan
nan	1.888200000000000045e+03	1.888199999999999878e+00	nan	7.000000000000000000e+02	5.917631586505649188e-02	7.979129867642556495e-02	5.822078707373183962e-03	1.200540262649178302e+01	2.264211456389786292e+01	nan
nan	2.066400000000000091e+03	2.066399999999999793e+00	nan	8.000000000000000000e+02	7.776897051976447428e-02	7.171508254488116740e-02	5.832870341977353969e-03	1.036746982653828475e+01	2.143118421872291179e+01	nan
nan	2.300599999999999909e+03	2.300600000000000200e+00	nan	9.000000000000000000e+02	8.140801306522008063e-02	7.570919888854672763e-02	5.935343625444998786e-03	1.108687126132742762e+01	2.549402879268167155e+01	nan
nan	2.543400000000000091e+03	2.543399999999999661e+00	nan	1.000000000000000000e+03	1.063746368240572338e-01	6.912134450058274315e-02	5.831606215255129289e-03	9.451280901025141290e+00	2.403258840708057065e+01	nan
nan	2.684000000000000000e+03	2.683999999999999719e+00	nan	1.100000000000000000e+03	1.119014305676955673e-01	7.788659821701025832e-02	6.246166669136393908e-03	9.867341912578016405e+00	2.648267891024279308e+01	nan
nan	2.811199999999999818e+03	2.811200000000000365e+00	nan	1.200000000000000000e+03	1.251344634072211193e-01	7.342782424203779523e-02	5.955017836440093353e-03	9.628468598929657674e+00	2.707874993117668083e+01	nan
nan	2.989400000000000091e+03	2.989399999999999835e+00	nan	1.300000000000000000e+03	1.429394813417729782e-01	7.311693895682644384e-02	5.922589130402083901e-03	9.144504693841646770e+00	2.734144870673841865e+01	nan
nan	3.039000000000000000e+03	3.039000000000000146e+00	nan	1.400000000000000000e+03	1.643233849899388699e-01	7.572602503861558532e-02	5.849611541456673988e-03	8.562459636645366245e+00	2.605615113153542239e+01	nan
nan	3.072400000000000091e+03	3.072400000000000020e+00	nan	1.500000000000000000e+03	1.709526418514087653e-01	6.850601279951056000e-02	6.048768359230368048e-03	8.794345002850695536e+00	2.701396326562277750e+01	nan
nan	3.092000000000000000e+03	3.091999999999999638e+00	nan	1.600000000000000000e+03	1.858985999776905373e-01	7.171431752476367660e-02	6.138155769168713270e-03	8.660293845859865058e+00	2.675838562639626161e+01	nan
nan	3.007199999999999818e+03	3.007200000000000095e+00	nan	1.700000000000000000e+03	2.144458201372344830e-01	7.312476998741494760e-02	5.711644741108909580e-03	7.949011634798727854e+00	2.390506235606904539e+01	nan
nan	2.815800000000000182e+03	2.815799999999999859e+00	nan	1.800000000000000000e+03	2.254306651194838140e-01	7.168604687752140603e-02	6.190807024871620816e-03	8.015141046703844196e+00	2.256268915285136956e+01	nan
nan	2.498800000000000182e+03	2.498800000000000132e+00	nan	1.900000000000000000e+03	2.507538741404459759e-01	7.006036928751764592e-02	5.615439165089495741e-03	7.607750849722734188e+00	1.901187152608250130e+01	nan
nan	1.829200000000000045e+03	1.829199999999999715e+00	nan	2.000000000000000000e+03	2.657691656027963978e-01	7.241550445857272700e-02	6.073036789456439863e-03	7.553066413851857064e+00	1.383369809475639123e+01	nan
nan	8.879999999999999716e+01	8.879999999999999005e-02	nan	2.100000000000000000e+03	2.990942403324357568e-01	8.530611241473654016e-02	5.483622777907223508e-03	7.037077167587152182e+00	6.250375767773617142e-01	nan
