,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,20000.0,20.0,,0.009990189850673516,0.03012667275703698,0.02904376014107655
1,1,0.02,1200,1,100000.0,150,,20000.0,20.0,,0.02996459186525612,0.018358060741972364,0.01779987157396403
2,2,0.02,1200,1,100000.0,250,,20000.0,20.0,,0.049931807361540445,0.014714759668959979,0.013851955730207064
3,3,0.02,1200,1,100000.0,350,,20000.0,20.0,,0.06990088527138369,0.013558633036520168,0.011256985127905664
4,4,0.02,1200,1,100000.0,450,,20000.0,20.0,,0.08416425847516269,0.012485689293188367,0.010211039227036136
5,5,0.02,1200,1,100000.0,550,,20000.0,20.0,,0.109670388278937,0.011388516157969151,0.009121900600529274
6,6,0.02,1200,1,100000.0,650,,20000.0,20.0,,0.1298571346015251,0.010941639387641684,0.008135764539510464
7,7,0.02,1200,1,100000.0,750,,20000.0,20.0,,0.1498098120640543,0.01056618314519613,0.007421916075593196
8,8,0.02,1200,1,100000.0,850,,20000.0,20.0,,0.1691952850771395,0.009885488219549396,0.007048504056554976
9,9,0.02,1200,1,100000.0,950,,20000.0,20.0,,0.18967367357172865,0.010206175191329468,0.006644227672458067
10,10,0.02,1200,1,100000.0,1050,,20000.0,20.0,,0.20905389326228035,0.010259764048816802,0.006368970285735853
11,11,0.02,1200,1,100000.0,1150,,20000.0,20.0,,0.22980310592176467,0.0102348020053379,0.00591742562506903
12,12,0.02,1200,1,100000.0,1250,,20000.0,20.0,,0.24948079296794276,0.009324139745667976,0.005827472686039292
13,13,0.02,1200,1,100000.0,1350,,20000.0,20.0,,0.2698601960442738,0.00932468251575043,0.0058754410616891845
14,14,0.02,1200,1,100000.0,1450,,20000.0,20.0,,0.28948282574619955,0.009102944894784328,0.0056665881727350235
15,15,0.02,1200,1,100000.0,1550,,20000.0,20.0,,0.30978304941455465,0.009403145016202995,0.005530773228147379
16,16,0.02,1200,1,100000.0,1650,,20000.0,20.0,,0.32946039515987646,0.009124225410341889,0.005033944926735708
17,17,0.02,1200,1,100000.0,1750,,20000.0,20.0,,0.34969278760639094,0.00907118457703124,0.004951626010156413
18,18,0.02,1200,1,100000.0,1850,,20000.0,20.0,,0.36910414973147454,0.008813382505462318,0.005105457087948419
19,19,0.02,1200,1,100000.0,1950,,20000.0,20.0,,0.3884608399961508,0.008391094048706787,0.004759576662218508
20,20,0.02,1200,1,100000.0,2050,,20000.0,20.0,,0.4093054403268616,0.00845914997429186,0.004629068185110554
21,21,0.02,2400,1,100000.0,50,,20000.0,20.0,,0.009983093951405236,0.028802918865683015,0.029330271084678904
22,22,0.02,2400,1,100000.0,150,,20000.0,20.0,,0.029939108258544136,0.019149591767778935,0.01739083229348697
23,23,0.02,2400,1,100000.0,250,,20000.0,20.0,,0.04993904072285432,0.014521497394672803,0.0135982597815654
24,24,0.02,2400,1,100000.0,350,,20000.0,20.0,,0.06988475620895769,0.013599234273920152,0.010964016107196776
25,25,0.02,2400,1,100000.0,450,,20000.0,20.0,,0.08992671424952049,0.013344979660066873,0.010317504212157286
26,26,0.02,2400,1,100000.0,550,,20000.0,20.0,,0.10986073551980098,0.011700522194373,0.008714639754228379
27,27,0.02,2400,1,100000.0,650,,20000.0,20.0,,0.12981080486574684,0.011209515326220616,0.008283295049282284
28,28,0.02,2400,1,100000.0,750,,20000.0,20.0,,0.14984778872765675,0.01094388278298165,0.007801540341223675
29,29,0.02,2400,1,100000.0,850,,20000.0,20.0,,0.1697982748211416,0.010334696706587695,0.007414792499266733
30,30,0.02,2400,1,100000.0,950,,20000.0,20.0,,0.18981665799483835,0.009851152618968208,0.006844389932340852
31,31,0.02,2400,1,100000.0,1050,,20000.0,20.0,,0.20887421655121216,0.00980020670460176,0.00621522970945513
32,32,0.02,2400,1,100000.0,1150,,20000.0,20.0,,0.22944465754198967,0.00951708114836893,0.00617681660492936
33,33,0.02,2400,1,100000.0,1250,,20000.0,20.0,,0.24964714844918487,0.00933801891241034,0.006229004215596458
34,34,0.02,2400,1,100000.0,1350,,20000.0,20.0,,0.26963545752814755,0.009365194528835556,0.005745578742678526
35,35,0.02,2400,1,100000.0,1450,,20000.0,20.0,,0.27138374759164413,0.009244599426197066,0.005640274556532123
36,36,0.02,2400,1,100000.0,1550,,20000.0,20.0,,0.30954133548262686,0.00921146633376566,0.0055618709074711035
37,37,0.02,2400,1,100000.0,1650,,20000.0,20.0,,0.32943200723863814,0.008940922492856097,0.005381139371596256
38,38,0.02,2400,1,100000.0,1750,,20000.0,20.0,,0.3497111593623868,0.008650731576227543,0.00512158603888634
39,39,0.02,2400,1,100000.0,1850,,20000.0,20.0,,0.3695916793818105,0.008745225107837947,0.00504806285313183
40,40,0.02,2400,1,100000.0,1950,,20000.0,20.0,,0.38952158249361674,0.008890752421279855,0.004693924838811417
41,41,0.02,2400,1,100000.0,2050,,20000.0,20.0,,0.4096303833258571,0.009310254343132263,0.004686539113668665
