,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,803.2,0.8032,,0.0012465602177243796,0.07587278723090107,0.004374664363694554
1,1,0.02,1200,1,100000.0,150,,1596.6,1.5966,,0.004883279541525097,0.045191142928363855,0.004618553604849093
2,2,0.02,1200,1,100000.0,250,,2110.4,2.1104,,0.008112121892696677,0.03254657146334277,0.004748553163778696
3,3,0.02,1200,1,100000.0,350,,2552.6,2.5526,,0.011306311094426749,0.028278093791975684,0.004767816836526992
4,4,0.02,1200,1,100000.0,450,,2862.0,2.862,,0.015065923614599797,0.02776650142109136,0.004752203716453862
5,5,0.02,1200,1,100000.0,550,,3231.4,3.2313999999999994,,0.020290167673988436,0.025117653112992865,0.004799371239805573
6,6,0.02,1200,1,100000.0,650,,3436.0,3.436,,0.02372859878455529,0.023667260875976,0.004776400129364912
7,7,0.02,1200,1,100000.0,750,,3714.8,3.7148,,0.027703969305321152,0.024262875756264575,0.004822191710658866
8,8,0.02,1200,1,100000.0,850,,4028.0,4.028,,0.033632092908533195,0.021559635612698247,0.004760610853858008
9,9,0.02,1200,1,100000.0,950,,4223.6,4.2236,,0.03870017218519024,0.019589204678069162,0.004825925601532501
10,10,0.02,1200,1,100000.0,1050,,4382.4,4.3824,,0.04584172192026017,0.02120339393413258,0.004785233069474248
11,11,0.02,1200,1,100000.0,1150,,4567.2,4.5672000000000015,,0.04871313569542508,0.020154499129736256,0.0048172676818273134
12,12,0.02,1200,1,100000.0,1250,,4789.8,4.7898,,0.055836919373905405,0.01885001636834375,0.004799675648475128
13,13,0.02,1200,1,100000.0,1350,,5010.2,5.010199999999999,,0.06465127821129499,0.019882649452627993,0.00481363969183848
14,14,0.02,1200,1,100000.0,1450,,5169.0,5.169,,0.07147693899478327,0.018338484222760708,0.004766367293313881
15,15,0.02,1200,1,100000.0,1550,,5351.2,5.3512,,0.07645092944067074,0.018499584701123,0.004862546929436082
16,16,0.02,1200,1,100000.0,1650,,5557.0,5.557,,0.08528157281548372,0.018288522609391632,0.00482345022826186
17,17,0.02,1200,1,100000.0,1750,,5766.0,5.766,,0.09242910834846045,0.017530708228778502,0.004865077571419835
18,18,0.02,1200,1,100000.0,1850,,5852.0,5.852,,0.09960394313620782,0.01773590693705198,0.0048933171457105264
19,19,0.02,1200,1,100000.0,1950,,5982.2,5.982200000000001,,0.10832135448067674,0.01647648910647489,0.004831982819818739
20,20,0.02,1200,1,100000.0,2050,,6138.2,6.1382,,0.11336946977562548,0.017979833635575614,0.004899939705856153
21,21,0.02,2400,1,100000.0,50,,576.2,0.5761999999999999,,0.0009879501525986711,0.07143070364326916,0.004244082545362497
22,22,0.02,2400,1,100000.0,150,,1169.2,1.1691999999999996,,0.0031301460312590733,0.039625711090734365,0.004527200610057796
23,23,0.02,2400,1,100000.0,250,,1495.4,1.4953999999999998,,0.005499453079795558,0.03267546125989383,0.004717810290838942
24,24,0.02,2400,1,100000.0,350,,1784.6,1.7846,,0.008049033135500849,0.029826313759513234,0.004768311685580936
25,25,0.02,2400,1,100000.0,450,,2042.6,2.0426,,0.010799841076300252,0.027797051085688484,0.004816327568712761
26,26,0.02,2400,1,100000.0,550,,2239.6,2.2396,,0.014008943119097238,0.024985755380282623,0.004772794968311146
27,27,0.02,2400,1,100000.0,650,,2465.0,2.465,,0.01705935886886891,0.023182543428178107,0.004736513418403869
28,28,0.02,2400,1,100000.0,750,,2628.8,2.6287999999999996,,0.019984331423370354,0.0223244041767038,0.004785988033728164
29,29,0.02,2400,1,100000.0,850,,2774.2,2.7741999999999996,,0.023652475800554382,0.021297845341105716,0.0046941034089432055
30,30,0.02,2400,1,100000.0,950,,2961.2,2.9612,,0.02731982938908004,0.020040955512733775,0.0047511760794049125
31,31,0.02,2400,1,100000.0,1050,,3103.0,3.103,,0.029733917045859926,0.019717969605389497,0.004810640964079993
32,32,0.02,2400,1,100000.0,1150,,3227.2,3.2272,,0.03553240772703248,0.01963158097517336,0.004752624248606339
33,33,0.02,2400,1,100000.0,1250,,3385.4,3.3854,,0.04086507737447391,0.01973303926782507,0.004760223987511826
34,34,0.02,2400,1,100000.0,1350,,3564.4,3.5644,,0.04418542500279728,0.01780214486880122,0.004796639056044422
35,35,0.02,2400,1,100000.0,1450,,3668.8,3.6688,,0.049453917887967686,0.019639463207091132,0.004783081582105466
36,36,0.02,2400,1,100000.0,1550,,3807.2,3.8072,,0.05391517111411304,0.01694225777825023,0.004812797233151361
37,37,0.02,2400,1,100000.0,1650,,3946.8,3.946800000000001,,0.05788961982889305,0.0177608469625087,0.004842700235689145
38,38,0.02,2400,1,100000.0,1750,,4039.0,4.039,,0.06536478435750723,0.01759000953577699,0.004824048711708768
39,39,0.02,2400,1,100000.0,1850,,4128.4,4.128399999999999,,0.0719876378814206,0.01801357584953043,0.0048664020169360955
40,40,0.02,2400,1,100000.0,1950,,4232.4,4.2324,,0.07621650053883967,0.01759483432612651,0.004815835522550288
41,41,0.02,2400,1,100000.0,2050,,4333.0,4.333,,0.0822823176057682,0.01734437647199081,0.0049022935287850004
