,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,160.64,0.16064,,0.00024931204354487594,0.015174557446180214,0.000874932872738911
1,1,0.02,1200,1,100000.0,150,,319.32,0.31932,,0.0009766559083050196,0.009038228585672771,0.0009237107209698184
2,2,0.02,1200,1,100000.0,250,,422.08,0.42208000000000007,,0.0016224243785393354,0.006509314292668554,0.0009497106327557392
3,3,0.02,1200,1,100000.0,350,,510.52,0.51052,,0.002261262218885349,0.005655618758395137,0.0009535633673053984
4,4,0.02,1200,1,100000.0,450,,572.4,0.5724,,0.0030131847229199595,0.005553300284218273,0.0009504407432907725
5,5,0.02,1200,1,100000.0,550,,646.28,0.64628,,0.004058033534797687,0.0050235306225985725,0.0009598742479611145
6,6,0.02,1200,1,100000.0,650,,687.2,0.6872,,0.004745719756911058,0.0047334521751952,0.0009552800258729824
7,7,0.02,1200,1,100000.0,750,,742.96,0.7429599999999998,,0.005540793861064231,0.004852575151252916,0.0009644383421317731
8,8,0.02,1200,1,100000.0,850,,805.6,0.8056000000000002,,0.006726418581706639,0.0043119271225396496,0.0009521221707716016
9,9,0.02,1200,1,100000.0,950,,844.72,0.84472,,0.007740034437038048,0.0039178409356138335,0.0009651851203065
10,10,0.02,1200,1,100000.0,1050,,876.4799999999998,0.8764799999999998,,0.009168344384052032,0.004240678786826517,0.0009570466138948498
11,11,0.02,1200,1,100000.0,1150,,913.44,0.9134400000000001,,0.009742627139085016,0.004030899825947252,0.0009634535363654625
12,12,0.02,1200,1,100000.0,1250,,957.96,0.95796,,0.01116738387478108,0.0037700032736687496,0.0009599351296950256
13,13,0.02,1200,1,100000.0,1350,,1002.04,1.0020399999999998,,0.012930255642258996,0.003976529890525599,0.0009627279383676963
14,14,0.02,1200,1,100000.0,1450,,1033.8,1.0337999999999998,,0.014295387798956652,0.0036676968445521416,0.000953273458662776
15,15,0.02,1200,1,100000.0,1550,,1070.24,1.07024,,0.015290185888134147,0.0036999169402246,0.0009725093858872164
16,16,0.02,1200,1,100000.0,1650,,1111.4,1.1114,,0.017056314563096742,0.0036577045218783265,0.000964690045652372
17,17,0.02,1200,1,100000.0,1750,,1153.2,1.1532,,0.01848582166969209,0.0035061416457557006,0.000973015514283967
18,18,0.02,1200,1,100000.0,1850,,1170.4,1.1703999999999999,,0.01992078862724157,0.003547181387410396,0.0009786634291421054
19,19,0.02,1200,1,100000.0,1950,,1196.44,1.19644,,0.02166427089613535,0.0032952978212949778,0.0009663965639637479
20,20,0.02,1200,1,100000.0,2050,,1227.6399999999999,1.22764,,0.022673893955125098,0.003595966727115123,0.0009799879411712307
21,21,0.02,2400,1,100000.0,50,,115.24,0.11523999999999998,,0.00019759003051973424,0.01428614072865383,0.0008488165090724995
22,22,0.02,2400,1,100000.0,150,,233.84,0.23384,,0.0006260292062518145,0.007925142218146875,0.0009054401220115593
23,23,0.02,2400,1,100000.0,250,,299.08000000000004,0.29907999999999996,,0.0010998906159591115,0.006535092251978766,0.0009435620581677883
24,24,0.02,2400,1,100000.0,350,,356.91999999999996,0.35692,,0.0016098066271001698,0.005965262751902646,0.0009536623371161872
25,25,0.02,2400,1,100000.0,450,,408.52,0.40851999999999994,,0.00215996821526005,0.005559410217137697,0.0009632655137425523
26,26,0.02,2400,1,100000.0,550,,447.92,0.44792,,0.002801788623819448,0.004997151076056526,0.0009545589936622294
27,27,0.02,2400,1,100000.0,650,,493.0,0.493,,0.0034118717737737824,0.0046365086856356204,0.0009473026836807738
28,28,0.02,2400,1,100000.0,750,,525.76,0.5257599999999999,,0.00399686628467407,0.00446488083534076,0.0009571976067456328
29,29,0.02,2400,1,100000.0,850,,554.8399999999999,0.5548399999999999,,0.004730495160110877,0.004259569068221144,0.0009388206817886413
30,30,0.02,2400,1,100000.0,950,,592.24,0.59224,,0.0054639658778160086,0.004008191102546755,0.0009502352158809827
31,31,0.02,2400,1,100000.0,1050,,620.6,0.6206,,0.005946783409171985,0.003943593921077899,0.0009621281928159984
32,32,0.02,2400,1,100000.0,1150,,645.44,0.64544,,0.007106481545406496,0.003926316195034672,0.0009505248497212679
33,33,0.02,2400,1,100000.0,1250,,677.08,0.6770799999999999,,0.008173015474894782,0.0039466078535650125,0.0009520447975023651
34,34,0.02,2400,1,100000.0,1350,,712.88,0.71288,,0.008837085000559457,0.0035604289737602443,0.0009593278112088845
35,35,0.02,2400,1,100000.0,1450,,733.76,0.7337599999999999,,0.00989078357759354,0.003927892641418227,0.0009566163164210934
36,36,0.02,2400,1,100000.0,1550,,761.4399999999998,0.7614400000000001,,0.010783034222822608,0.0033884515556500466,0.000962559446630272
37,37,0.02,2400,1,100000.0,1650,,789.36,0.78936,,0.01157792396577861,0.00355216939250174,0.000968540047137829
38,38,0.02,2400,1,100000.0,1750,,807.7999999999998,0.8077999999999999,,0.013072956871501444,0.0035180019071553974,0.0009648097423417535
39,39,0.02,2400,1,100000.0,1850,,825.6799999999998,0.8256799999999999,,0.01439752757628412,0.0036027151699060856,0.000973280403387219
40,40,0.02,2400,1,100000.0,1950,,846.4799999999998,0.84648,,0.015243300107767938,0.003518966865225302,0.0009631671045100576
41,41,0.02,2400,1,100000.0,2050,,866.6,0.8666,,0.016456463521153635,0.0034688752943981614,0.000980458705757
