,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.01,1200,1,100000.0,100,,661.0,0.6609999999999999,,0.0049317840664784285,0.0646114063896189,0.003236116222862455
1,1,0.01,1200,1,100000.0,150,,1020.9,1.0209,,0.008021280854555357,0.053846926400458274,0.0031392998111135924
2,2,0.01,1200,1,100000.0,200,,1262.7,1.2627,,0.010969865144542724,0.04450762323526571,0.003192525485991161
3,3,0.01,1200,1,100000.0,250,,1456.5,1.4565,,0.0129788360773631,0.042057601779191,0.003030234983173956
4,4,0.01,1200,1,100000.0,300,,1612.0,1.612,,0.01725796715853676,0.03982064070554254,0.003109651994351259
5,5,0.01,1200,1,100000.0,350,,1758.7,1.7587,,0.018982976362678983,0.03749190505630706,0.0032115165690230784
6,6,0.01,1200,1,100000.0,400,,1913.1,1.9131000000000005,,0.021916281752743315,0.035034316594885415,0.0032895830390045847
7,7,0.01,1200,1,100000.0,450,,2065.0,2.0650000000000004,,0.027860345131074386,0.031985414548412666,0.0031472671986655727
8,8,0.01,1200,1,100000.0,500,,2175.1,2.1750999999999996,,0.029484556496367983,0.031633726932028546,0.0030958050977616565
9,9,0.01,1200,1,100000.0,550,,2304.7,2.3046999999999995,,0.031128527478915657,0.03097501455369135,0.0031844225878234615
10,10,0.01,1200,1,100000.0,600,,2399.3,2.3993,,0.037888966387981775,0.029002765746918457,0.00313168070321316
11,11,0.01,1200,1,100000.0,650,,2500.6,2.5005999999999995,,0.0390558688614874,0.02882295408167456,0.003359718482791042
12,12,0.01,1200,1,100000.0,700,,2640.3,2.6402999999999994,,0.04382534828424696,0.026898328205882567,0.0031496836181107504
13,13,0.01,1200,1,100000.0,750,,2716.4,2.7164,,0.050089895009716646,0.02617786397871183,0.003336522200551812
14,14,0.01,1200,1,100000.0,800,,2821.9,2.8219,,0.04974153571718034,0.026199772915857057,0.003225226798785786
15,15,0.01,1200,1,100000.0,850,,2938.8,2.9388,,0.05561278439071202,0.02679304591372652,0.0032232724550370906
16,16,0.01,1200,1,100000.0,900,,3019.6,3.0196,,0.06002826817259575,0.025796063873896748,0.003242215298357273
17,17,0.01,1200,1,100000.0,950,,3093.3,3.0933,,0.06312546303330464,0.025075694946788487,0.0032471087239628526
18,18,0.01,1200,1,100000.0,1000,,3179.7,3.1797,,0.06948456909702827,0.02436698452437497,0.0031690275257852335
19,19,0.01,1200,1,100000.0,1050,,3254.5,3.2544999999999993,,0.07257132108707083,0.02449996205135165,0.003249535480689553
20,20,0.01,1200,1,100000.0,1100,,3329.4,3.3294,,0.07632759477344278,0.02272032933113142,0.0031553146170483952
21,21,0.01,1200,1,100000.0,1150,,3432.5,3.4325,,0.08549239876558659,0.023443955962852456,0.003263778200334397
22,22,0.01,1200,1,100000.0,1200,,3489.1,3.4891,,0.08576789566143361,0.023742338415692423,0.002966891908199464
23,23,0.01,1200,1,100000.0,1250,,3049.5,3.0495,,0.08615017100487422,0.02258744656768904,0.0032523567287654183
24,24,0.01,1200,1,100000.0,1300,,883.0,0.883,,0.08474272126300093,0.019349923124431217,0.003280708131846618
25,25,0.01,1200,1,100000.0,1350,,27.9,0.0279,,0.10470612738295872,0.024148277708945044,0.003676922135606392
26,26,0.01,1200,1,100000.0,1400,,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.01,1200,1,100000.0,1450,,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.01,1200,1,100000.0,1500,,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.01,1200,1,100000.0,1550,,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.01,1200,1,100000.0,1600,,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.01,1200,1,100000.0,1650,,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.01,1200,1,100000.0,1700,,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.01,1200,1,100000.0,1750,,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.01,1200,1,100000.0,1800,,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.01,1200,1,100000.0,1850,,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.01,1200,1,100000.0,1900,,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.01,1200,1,100000.0,1950,,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.01,1200,1,100000.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.01,1200,1,100000.0,2050,,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.01,1200,1,100000.0,2100,,0.0,0.0,0.0,0.0,0.0,0.0
