,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,851.1,0.8511000000000001,100.0,0.0022900851020608,0.0691772679958284,0.0035014360075059,,44.60044486052968,38.035381941149566,,,
1,1,2.5,0.016,150,1,100000.0,,1089.7,1.0897,150.0,0.003467143656951,0.0590413813231491,0.0035299052411229,,44.10934259929629,48.09595874867587,,,
2,2,2.5,0.016,200,1,100000.0,,1292.4,1.2923999999999998,200.0,0.0045147929221996,0.0524588083706163,0.0036272633665446,,45.22173029471072,58.349454173495154,,,
3,3,2.5,0.016,250,1,100000.0,,1462.4,1.4624,250.0,0.0057830636704437,0.0450108426459936,0.0035422769663496,,43.95030561413164,64.46738411092312,,,
4,4,2.5,0.016,300,1,100000.0,,1621.1,1.6211000000000009,300.0,0.0074445405217431,0.0411599882661065,0.0036127385296635,,40.788305149937386,66.10657682890174,,,
5,5,2.5,0.016,350,1,100000.0,,1773.7,1.7737000000000005,350.0,0.0084840052376818,0.0380015048406796,0.0036471797063225,,41.60466133591051,73.7928470296207,,,
6,6,2.5,0.016,400,1,100000.0,,1900.3,1.9003,400.0,0.0096857259324451,0.0347420313971967,0.0036488300041645,,41.59984518127489,79.04239175778935,,,
7,7,2.5,0.016,450,1,100000.0,,2027.4,2.0274,450.0,0.0119707773096592,0.0367860662715357,0.003719807201623,,37.73786774653733,76.5080126172795,,,
8,8,2.5,0.016,500,1,100000.0,,2137.9,2.1379,500.0,0.0137735389707244,0.0325120930199736,0.0036967481273925,,36.640084085895815,78.417728477071,,,
9,9,2.5,0.016,550,1,100000.0,,2266.4,2.2664,550.0,0.0155496509967974,0.0305971355054678,0.0036922019688542,,35.63822931463786,80.79605253097426,,,
10,10,2.5,0.016,600,1,100000.0,,2355.5,2.3555,600.0,0.0171266030568858,0.031205191306818,0.0036897338396413,,35.1472564254265,82.82207067859667,,,
11,11,2.5,0.016,650,1,100000.0,,2474.5,2.4745,650.0,0.0187154599974746,0.0285351288854443,0.0037186128481749,,34.886385388158054,86.29541179379842,,,
12,12,2.5,0.016,700,1,100000.0,,2534.5,2.5345,700.0,0.0207685091212851,0.0278845343667005,0.0037411525188287,,33.87407384675761,85.80989078201554,,,
13,13,2.5,0.016,750,1,100000.0,,2625.5,2.6255,750.0,0.0214240148282214,0.029223277892495,0.003678136797107,,35.12393666631948,92.16383322037922,,,
14,14,2.5,0.016,800,1,100000.0,,2751.1,2.7511,800.0,0.0236794379667684,0.0258465156130392,0.0036754500512888,,34.045351027780875,93.51198925092925,,,
