# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	3.488400000000000318e+02	3.488399999999999834e-01	nan	2.000000000000000000e+01	1.121565807429192232e-03	1.460024723031448299e-02	1.211199396820337049e-03	3.570513408248898735e+00	6.226649121295428913e+00	nan
nan	2.002800000000000011e+02	2.002799999999999581e-01	nan	4.000000000000000000e+01	2.337569547670454839e-03	1.031258450702899135e-02	1.056649209583404884e-03	3.452447341086007704e+00	3.457906478271710604e+00	nan
nan	2.214399999999999977e+02	2.214399999999999979e-01	nan	6.000000000000000000e+01	3.513958292094230499e-03	8.461446326353446942e-03	1.154201809743377700e-03	3.473301782253956027e+00	3.846382931712034381e+00	nan
nan	2.565600000000000023e+02	2.565600000000000103e-01	nan	8.000000000000000000e+01	5.524964818332591190e-03	7.836275179972852778e-03	1.128217229066750095e-03	2.902819213587206626e+00	3.721485264058951081e+00	nan
nan	3.072800000000000296e+02	3.072799999999999976e-01	nan	1.000000000000000000e+02	6.878405633376587051e-03	6.672393280839590719e-03	1.206622786497322641e-03	2.944002246772465803e+00	4.523951160659181348e+00	nan
nan	3.285199999999999818e+02	3.285199999999999787e-01	nan	1.200000000000000000e+02	8.769557227124096313e-03	6.402973601672470698e-03	1.228829725098522316e-03	2.750288100690712056e+00	4.523122440690970691e+00	nan
nan	3.859599999999999795e+02	3.859600000000000253e-01	nan	1.400000000000000000e+02	1.054858477022662527e-02	6.029281168187660030e-03	1.139669420961119967e-03	2.748722742845249201e+00	5.297120441158585713e+00	nan
nan	4.113999999999999773e+02	4.113999999999999879e-01	nan	1.600000000000000000e+02	1.308917655901041185e-02	6.064882963155411935e-03	1.171286088720637723e-03	2.455222121506888566e+00	5.047198711996933262e+00	nan
nan	4.573600000000000136e+02	4.573599999999999888e-01	nan	1.800000000000000000e+02	1.554676491731243025e-02	5.203564047835697141e-03	1.202198042083878291e-03	2.319492727780446462e+00	5.304881462237345247e+00	nan
nan	5.026000000000000227e+02	5.026000000000000467e-01	nan	2.000000000000000000e+02	1.856723033039998222e-02	5.378510753985188061e-03	1.182142695055052968e-03	2.162382526753517276e+00	5.430245375296111732e+00	nan
nan	5.462400000000000091e+02	5.462400000000000588e-01	nan	2.200000000000000000e+02	2.085578016520230407e-02	5.033967564995169008e-03	1.264465731443027230e-03	2.122628361031067890e+00	5.796041824203389758e+00	nan
nan	5.638799999999999955e+02	5.638800000000000479e-01	nan	2.400000000000000000e+02	2.160202856349315026e-02	4.842499124226446947e-03	1.185052505040951358e-03	2.244429039302106244e+00	6.323150027313898747e+00	nan
nan	5.835199999999999818e+02	5.835199999999999276e-01	nan	2.600000000000000000e+02	2.723543126842741663e-02	4.741688688000852449e-03	1.232678552964327611e-03	1.926695851840498408e+00	5.624848628284103036e+00	nan
nan	6.046399999999999864e+02	6.046400000000000663e-01	nan	2.800000000000000000e+02	2.763110446604514353e-02	4.648139472115087392e-03	1.216105599537231369e-03	2.028490924612661228e+00	6.133127872508175926e+00	nan
nan	6.254800000000000182e+02	6.254800000000000360e-01	nan	3.000000000000000000e+02	3.223995006722361889e-02	4.634817790002602675e-03	1.227902527510363632e-03	1.862532601808775556e+00	5.823723725633518811e+00	nan
nan	6.166800000000000637e+02	6.166800000000000059e-01	nan	3.200000000000000000e+02	3.401302451027731627e-02	4.220338447879997540e-03	1.244734115515514850e-03	1.884467367674531602e+00	5.808114673763476787e+00	nan
nan	5.963999999999999773e+02	5.964000000000000412e-01	nan	3.400000000000000000e+02	3.789070564802386742e-02	4.259186475933207650e-03	1.194487116238803458e-03	1.804068821900973507e+00	5.374428042824470175e+00	nan
nan	5.666800000000000637e+02	5.666800000000000725e-01	nan	3.600000000000000000e+02	4.021884437433072973e-02	3.907863864800125743e-03	1.219730778543418569e-03	1.798785130506756147e+00	5.094029840040596113e+00	nan
nan	5.030000000000000000e+02	5.029999999999998916e-01	nan	3.800000000000000000e+02	4.447177610810285758e-02	3.986494750847351456e-03	1.208693232326360891e-03	1.711742030790698976e+00	4.306423300958539535e+00	nan
nan	3.634800000000000182e+02	3.634799999999999698e-01	nan	4.000000000000000000e+02	4.609302301285424230e-02	3.898965656198933628e-03	1.156679457526366053e-03	1.749033384930089641e+00	3.181697097655787232e+00	nan
nan	1.808000000000000185e+01	1.807999999999999885e-02	nan	4.200000000000000000e+02	5.161005918997820657e-02	4.045123141451376948e-03	1.135438930075013649e-03	1.637048299236265603e+00	1.485234756768438746e-01	nan
