,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,87.11,0.0871099999999999,10.0,0.0002693156913916,0.0076790717963181,0.000371657909321,,3.763937196736769,3.279535169775268,,,
1,1,2.5,0.016,150,1,100000.0,,109.65,0.10965,15.0,0.0004069835080502,0.0069994556660489,0.0003767426714235,,3.778178602466959,4.13662302305368,,,
2,2,2.5,0.016,200,1,100000.0,,131.55,0.13155,20.0,0.0005763034624183,0.0073178028895008,0.0003977269268403,,3.520241949612192,4.621508215066534,,,
3,3,2.5,0.016,250,1,100000.0,,148.94,0.14894,25.0,0.0008197093118752,0.0066645175779173,0.0003725991139058,,3.070069384911008,4.568540853637432,,,
4,4,2.5,0.016,300,1,100000.0,,163.75,0.16375,30.0,0.0010367267907582,0.0069563408834068,0.0003757847705256,,2.90906923921946,4.76740313752533,,,
5,5,2.5,0.016,350,1,100000.0,,178.49,0.1784899999999999,35.0,0.0012748166979366,0.0067257785054519,0.0003876625459989,,2.755415923678472,4.9157700750947,,,
6,6,2.5,0.016,400,1,100000.0,,188.19,0.18819,40.0,0.0015493645232947,0.0066909151105494,0.0003975527278523,,2.615469781628856,4.920772907611301,,,
7,7,2.5,0.016,450,1,100000.0,,203.52,0.20352,45.0,0.0017147813030288,0.0063974414479891,0.0003949263633031,,2.63788503449852,5.35877174922403,,,
8,8,2.5,0.016,500,1,100000.0,,213.26,0.2132599999999999,50.0,0.0019542186365379,0.0067690572016789,0.0003852945606729,,2.5720904062748104,5.483652007682737,,,
9,9,2.5,0.016,550,1,100000.0,,225.4,0.2253999999999999,55.0,0.0021870902103091,0.0067860069735579,0.0003756032664589,,2.5286233724230818,5.696749007592262,,,
10,10,2.5,0.016,600,1,100000.0,,234.82,0.2348199999999999,60.0,0.0027414482092603,0.0068212287617617,0.0003954195453005,,2.208228345127334,5.180525261501018,,,
11,11,2.5,0.016,650,1,100000.0,,245.41,0.24541,65.0,0.0030233023955179,0.0069377692596536,0.0003870254296785,,2.1551635344633246,5.29111277572397,,,
12,12,2.5,0.016,700,1,100000.0,,252.07,0.2520699999999999,70.0,0.0032272545022658,0.0066465510096819,0.0003861354275292,,2.1754233289639666,5.484263164215165,,,
13,13,2.5,0.016,750,1,100000.0,,261.5,0.2614999999999999,75.0,0.0035472520831513,0.006936518504026,0.0004025328288612,,2.1253568869696764,5.552830854823228,,,
14,14,2.5,0.016,800,1,100000.0,,273.58000000000004,0.27358,80.0,0.0038854496583587,0.0065391308728352,0.0003796521928913,,2.069272113122836,5.659219745542801,,,
15,15,2.5,0.016,850,1,100000.0,,278.02,0.27802,85.0,0.0040682156752109,0.0065682809637555,0.0004066190643787,,2.101194571850865,5.841244075732366,,,
16,16,2.5,0.016,900,1,100000.0,,287.23,0.28723,90.0,0.0046213427269594,0.0065723773534744,0.0004036453338603,,1.957486323295027,5.619387997472317,,,
17,17,2.5,0.016,950,1,100000.0,,295.44,0.29544,95.0,0.0049361698604423,0.0068065638495361,0.0003982108246471,,1.9388563828247176,5.728073573615728,,,
18,18,2.5,0.016,1000,1,100000.0,,305.51,0.30551,100.0,0.0051908096473516,0.0067748725457558,0.0003865092309099,,1.9422569157399128,5.939502529713593,,,
19,19,2.5,0.016,1050,1,100000.0,,314.55,0.31455,105.0,0.0055899688154681,0.0066503575532706,0.0003874516820752,,1.886769781426239,5.935963860699434,,,
20,20,2.5,0.016,1100,1,100000.0,,321.3,0.3213,110.0,0.0060583652322088,0.0067363139248929,0.0003944205375288,,1.8281785972528928,5.876108269181568,,,
21,21,2.5,0.016,1150,1,100000.0,,328.85,0.32885,115.0,0.0063886489684341,0.0062550858279912,0.0003860216175499,,1.808184688663948,5.950242964377246,,,
22,22,2.5,0.016,1200,1,100000.0,,333.49,0.33349,120.0,0.0071072346188134,0.0068617446769041,0.000401995853939,,1.6991902724388832,5.665350302237956,,,
23,23,2.5,0.016,1250,1,100000.0,,342.5,0.3424999999999999,125.0,0.0077187396791464,0.0065917810337278,0.0003996416593611,,1.628372094659289,5.5746229240332905,,,
24,24,2.5,0.016,1300,1,100000.0,,348.12,0.34812,130.0,0.007805058070719,0.0065262777046981,0.0003895735511376,,1.6686997950369251,5.807128553841413,,,
25,25,2.5,0.016,1350,1,100000.0,,354.73,0.35473,135.0,0.0086366827526967,0.0067193465688964,0.0004011829039296,,1.568963308289121,5.565474170771572,,,
26,26,2.5,0.016,1400,1,100000.0,,362.52,0.36252,140.0,0.00895680187293,0.0068156739112786,0.0004003643646538,,1.5648876588869394,5.672148992788827,,,
27,27,2.5,0.016,1450,1,100000.0,,366.47,0.3664699999999999,145.0,0.009410766508638,0.0065097368811905,0.0003956727286194,,1.5439245829598454,5.654491138679748,,,
28,28,2.5,0.016,1500,1,100000.0,,371.81,0.3718100000000001,150.0,0.0092896819420639,0.0064176276288354,0.0004050591520516,,1.622336114950021,6.031906676934055,,,
29,29,2.5,0.016,1550,1,100000.0,,381.91,0.38191,155.0,0.010063709372921,0.0064585697492864,0.0004047297618205,,1.545344884492403,5.901967035141901,,,
30,30,2.5,0.016,1600,1,100000.0,,383.91,0.3839100000000001,160.0,0.0104332216864895,0.0066964548678836,0.0003937880125741,,1.545272734202732,5.9353786689781725,,,
31,31,2.5,0.016,1650,1,100000.0,,393.08,0.39308,165.0,0.0111299431801853,0.0064697562565228,0.0004086041979412,,1.4854906250462003,5.839431674276288,,,
32,32,2.5,0.016,1700,1,100000.0,,397.94,0.39794,170.0,0.0118157954209277,0.0065723482995441,0.0003956505744636,,1.4431356812611742,5.744294143877613,,,
33,33,2.5,0.016,1750,1,100000.0,,404.68,0.4046799999999999,175.0,0.0117206062969785,0.0066486631703699,0.0004104105818719,,1.500999547763668,6.073992038588271,,,
34,34,2.5,0.016,1800,1,100000.0,,408.86,0.40886,180.0,0.012069033060743,0.0065532384533154,0.0004015296683916,,1.500496489303361,6.132549623304253,,,
35,35,2.5,0.016,1850,1,100000.0,,415.59,0.41559,185.0,0.0130980103079696,0.0064705105643048,0.0003966513647744,,1.4229473140231823,5.91433516330657,,,
36,36,2.5,0.016,1900,1,100000.0,,424.84,0.4248399999999999,190.0,0.0133240923766402,0.0065302377861357,0.0003941244759743,,1.43401873569882,6.091100181204364,,,
37,37,2.5,0.016,1950,1,100000.0,,424.75,0.4247499999999999,195.0,0.0139803153858224,0.0066398474570123,0.000402593648286,,1.4003865611910902,5.949918390254127,,,
38,38,2.5,0.016,2000,1,100000.0,,430.39,0.43039,200.0,0.0142317683633109,0.0066935541382681,0.0004002406264867,,1.409344529973833,6.064523681732844,,,
39,39,2.5,0.016,2050,1,100000.0,,436.74,0.4367400000000001,205.0,0.014961014767814,0.0068056781871355,0.0004124112578111,,1.374571673469948,6.004834105421219,,,
40,40,2.5,0.016,2100,1,100000.0,,442.18,0.4421799999999999,210.0,0.0158777069837287,0.0066503979544268,0.0004126801530708,,1.3272167770011631,5.869492203790506,,,
