,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
10,10,2.25,0.02,150,1,100000.0,,100000.0,100.0,150.0,0.1498067073856844,0.1680235621446754,0.0888822168111408,1376616593406593.8,773695000000000.0,531324000000000.0,385124000000000.0,1.001290963136613,100.12909631366134,1378393754681931.5,774693811723981.9,532009919697597.8,385621180887025.0,0.008400968584569,0.0047215669345912,0.0032424687117724,0.0023502656009377,0.0054534155471833,0.0030649640299168,0.0021048203080433,0.0015256544336691
11,11,2.25,0.02,155,1,100000.0,,100000.0,100.0,155.0,0.1543988722220518,0.1641522065662181,0.0831422185589319,1370432500000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0039139642248425,100.39139642248423,1375796323777561.5,776723214550939.4,533403583127800.2,386631361558128.1,0.0086739947582222,0.0048970134424444,0.0033629540972777,0.0024375980263642,0.0055798460122799,0.0031501726356248,0.0021633361020177,0.0015680689239588
12,12,2.25,0.02,160,1,100000.0,,100000.0,100.0,160.0,0.1598174200465279,0.1657904139588528,0.0850725219628335,1365553333333333.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0011431680027263,100.11431680027262,1367114390210016.0,774579463367869.2,531931392595880.4,385564261433881.9,0.0089187721993802,0.005053196596837,0.0034702106496977,0.0025153416865305,0.0057189723143587,0.0032402544644352,0.0022251985124133,0.0016129091701008
13,13,2.25,0.02,165,1,100000.0,,100000.0,100.0,165.0,0.164515287983383,0.1653681657461988,0.0846083832190909,1359733846153846.2,773695000000000.0,531324000000000.0,385124000000000.0,1.002960212053983,100.29602120539826,1363758946675439.5,775985301265106.1,532896831709370.3,386264048707078.0,0.0091367200106871,0.0051988369699437,0.0035702270975234,0.0025878374413852,0.0058335893728685,0.0033193399889311,0.0022795093677468,0.0016522757596948
14,14,2.25,0.02,170,1,100000.0,,100000.0,100.0,170.0,0.1698026848195752,0.16590850836167,0.0834959342510803,1353716296296296.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001163961345929,100.1163961345929,1355291969738539.2,774595551073538.6,531942440598164.5,385572269449389.6,0.0093881534824809,0.0053656496774847,0.0036847833438757,0.0026708721994993,0.0059530703713149,0.0034023826067071,0.0023365377004195,0.0016936120810209
15,15,2.25,0.02,175,1,100000.0,,100000.0,100.0,175.0,0.1692260686679158,0.1618320192096822,0.0832648234204909,1347497500000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0480791188054686,104.80791188054688,1412283992392572.0,810893573824197.1,556869589720196.7,403640422550837.3,0.0096780624504427,0.0055568700703306,0.0038161012197937,0.002766056429169,0.00605000976534,0.0034737447048285,0.0023855446029098,0.001729134162302
16,16,2.25,0.02,180,1,100000.0,,100000.0,100.0,180.0,0.1795173187101653,0.1691107386445719,0.0839285028299345,1340051034482758.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0026983420234783,100.26983420234784,1343666950502709.0,775782693731855.1,532757693877282.7,386163196273450.1,0.009949807928204,0.0057446443806397,0.003945052547708,0.0028595252941398,0.0061454726306792,0.0035481644539221,0.0024366513035702,0.001766178257779
17,17,2.25,0.02,185,1,100000.0,,100000.0,100.0,185.0,0.1847053695035725,0.1649738976386197,0.0784049255512176,1325498666666667.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0015968328822944,100.1596832882294,1327615266523037.5,774930461616866.5,532172435634352.0,385738978666960.6,0.0101320334425873,0.005914078838024,0.0040614092433508,0.0029438650869079,0.0061917345360242,0.0036141221204667,0.0024819467898006,0.0017990101623025
18,18,2.25,0.02,190,1,100000.0,,100000.0,100.0,190.0,0.1897086822366219,0.160220923549864,0.0801946575958276,1327065440000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0015379496140333,100.15379496140336,1329106399781244.8,774884903926629.6,532141149540726.6,385716301307155.0,0.0104339273085292,0.0060831042280571,0.0041774850178277,0.0030280012572477,0.0063164717081714,0.0036825784403319,0.0025289581905414,0.0018330858274312
19,19,2.25,0.02,195,1,100000.0,,100000.0,100.0,195.0,0.1946727771625631,0.1604463115106512,0.077401431370406,1320634375000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001681651122885,100.16816511228848,1322855221279639.0,774996085065520.4,532217501601215.7,385771644207049.94,0.0106838416184908,0.0062591395449767,0.0042983747595567,0.0031156267755634,0.0063970431520335,0.0037477142767184,0.0025736892966389,0.0018655086476025
20,20,2.25,0.02,200,1,100000.0,,100000.0,100.0,200.0,0.1995722054665463,0.1549459768868932,0.0785099100633572,1313141353383458.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0021533647507517,100.21533647507516,1315969025686589.0,775361047540832.8,532468134372828.3,385953312446268.4,0.0109141281476299,0.0064305387652463,0.0044160807280722,0.0032009445730252,0.0064752794888553,0.0038151957907817,0.0026200312634065,0.0018990990813292
21,21,2.25,0.02,205,1,100000.0,,100000.0,100.0,205.0,0.2047561060065703,0.1577941419234345,0.0744647369875055,1305992262773722.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0011913877274567,100.11913877274569,1307548205927744.8,774616770727794.8,531957012892903.3,385582832007149.1,0.0111398028155828,0.0065994339974857,0.0045320671185416,0.0032850159544106,0.0065467045106546,0.0038783939926361,0.0026634317266408,0.0019305574005519
22,22,2.25,0.02,210,1,100000.0,,100000.0,100.0,210.0,0.2095980118007986,0.1622314784030296,0.0762608509907288,1297854042553191.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0019198212329123,100.19198212329124,1300345690301306.0,775180356088798.2,532344047096755.9,385863369232504.1,0.0113635388080007,0.0067741925284296,0.0046520800457226,0.0033720059239349,0.0066154938351404,0.0039437212005056,0.0027082942543734,0.0019630754801613
23,23,2.25,0.02,215,1,100000.0,,100000.0,100.0,215.0,0.2146281585928307,0.1627287662261333,0.0763251418055655,1290045379310344.5,773695000000000.0,531324000000000.0,385124000000000.0,1.001735423003365,100.17354230033648,1292284153736984.5,775037688100588.4,532246071891839.9,385792353048748.0,0.0115818767838356,0.0069461433698247,0.0047701648321739,0.0034575983031561,0.0067008556500008,0.0040187877072192,0.0027598451065995,0.0020004415137167
24,24,2.25,0.02,220,1,100000.0,,100000.0,100.0,220.0,0.2197975245250802,0.165187076830597,0.073615317035811,1282035200000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0009216604662172,100.09216604662171,1283216801160139.2,774408084094409.9,531813700325552.5,385478953565391.4,0.011799326641195,0.007120771742975,0.0048900883753474,0.0035445234837261,0.0067884631066161,0.004096767361203,0.0028133965211405,0.0020392576315162
25,25,2.25,0.02,225,1,100000.0,,100000.0,100.0,225.0,0.2233946112012119,0.1624988236334197,0.0728627844044165,1273038169934640.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0073277005985202,100.73277005985202,1282366612494409.5,779364405314572.0,535217383192808.2,387946073365304.6,0.0119997862101006,0.0072929271180458,0.0050083136223817,0.0036302176741613,0.0068694607928223,0.0041749474553269,0.0028670855850871,0.0020781735228808
26,26,2.25,0.02,230,1,100000.0,,100000.0,100.0,230.0,0.2294197375857237,0.1595588932983985,0.0721548559586472,1264593607594936.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0025408306232686,100.25408306232688,1267806725759104.0,775660827949069.8,532674004290077.6,386102534852955.9,0.0121985940803165,0.0074632602840055,0.0051252874933132,0.003715004819234,0.0069566492149659,0.004256169477726,0.0029228636498663,0.0021186036021168
27,27,2.25,0.02,235,1,100000.0,,100000.0,100.0,235.0,0.2346865032410363,0.1584124351358536,0.0707443336690719,1256777222222222.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001336671533492,100.1336671533492,1258457120559108.0,774729176082105.1,532034205665861.0,385638784287664.6,0.0124104025380474,0.007640070349697,0.0052467092827049,0.0038030159860883,0.0070393096233398,0.0043335275041027,0.0029759881705192,0.002157110290864
28,28,2.25,0.02,240,1,100000.0,,100000.0,100.0,240.0,0.239612335774413,0.1608268760491593,0.0717139361590984,1247947469879518.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001618789314,100.16187893139995,1249967633908192.0,774947449198295.0,532184101613471.6,385747434615764.9,0.0126007622840934,0.0078121451508954,0.0053648791967821,0.0038886700690756,0.0071192494231312,0.00441374962919,0.0030310795700887,0.0021970426488373
29,29,2.25,0.02,245,1,100000.0,,100000.0,100.0,245.0,0.2445673911063806,0.1602074508123094,0.0733123844877439,1238906588235294.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0017725138756606,100.17725138756607,1241102567353588.8,775066385123029.2,532265779162471.6,385806637633849.94,0.0127817603536883,0.0079821870113171,0.0054816530177926,0.0039733122102978,0.0071905708097419,0.0044904989088545,0.0030837860426243,0.0022352463202859
30,30,2.25,0.02,250,1,100000.0,,100000.0,100.0,250.0,0.2414822636702686,0.157613681661396,0.0701727676534641,1229674137931034.2,773695000000000.0,531324000000000.0,385124000000000.0,1.049153048641387,104.91530486413868,1290116370645814.0,811724467968598.0,557440194416336.3,404054018704965.5,0.0129670895516844,0.0081587243654407,0.005602887526407,0.0040611876288667,0.0072632849257592,0.0045699645599526,0.0031383579444772,0.0022748021264028
31,31,2.25,0.02,255,1,100000.0,,100000.0,100.0,255.0,0.2546313885485176,0.1538587800390717,0.0679968792709347,1219479322033898.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001448265824139,100.14482658241393,1221245452259244.2,774815516026807.5,532093498390744.8,385681761927255.75,0.013134711544053,0.008333278362709,0.0057227599930049,0.0041480757871769,0.0073227267909093,0.0046458820597656,0.00319049320407,0.0023125917608168
32,32,2.25,0.02,260,1,100000.0,,100000.0,100.0,260.0,0.2595017081304319,0.1566860676049892,0.069820286285999,1209934725274725.5,773695000000000.0,531324000000000.0,385124000000000.0,1.001923301799296,100.1923301799296,1212261794908876.5,775183048985606.1,532345896405209.1,385864709682152.0,0.013295500964653,0.0085018327054887,0.0058385122825029,0.0042319774832053,0.0073881473390531,0.0047243644934571,0.0032443898954001,0.0023516581484669
33,33,2.25,0.02,265,1,100000.0,,100000.0,100.0,265.0,0.2646670729504876,0.1548561845593848,0.0678844440028497,1200706000000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0012593035686428,100.12593035686426,1202218053350690.5,774669316874541.0,531993098209305.5,385608988027569.9,0.0134682143121269,0.0086784692274553,0.0059598148932182,0.0043199022647871,0.0074483173598833,0.0047994479079433,0.0032959523587978,0.0023890325982444
34,34,2.25,0.02,270,1,100000.0,,100000.0,100.0,270.0,0.2693359970720849,0.1573891416398384,0.0710730908178729,1190636190476190.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0024695853499022,100.24695853499024,1193576568169253.8,775605705837292.6,532636149966451.4,386075096588295.7,0.0136237299887675,0.0088529240568807,0.0060796192577153,0.0044067410600844,0.0075051290663702,0.0048769564367794,0.0033491802348668,0.0024276142029588
35,35,2.25,0.02,275,1,100000.0,,100000.0,100.0,275.0,0.2744125047533942,0.1551539915689339,0.0670528181678848,1180361958762886.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0021442298311487,100.21442298311489,1182892926086419.5,775353979899210.8,532463280770805.2,385949794369491.4,0.0137750047917233,0.0090291391155153,0.006200632434502,0.0044944560488612,0.0075600016573287,0.00495537444158,0.0034030326805756,0.0024666485196867
36,36,2.25,0.02,280,1,100000.0,,100000.0,100.0,280.0,0.2795807379219582,0.1533514150885112,0.0660087166469734,1169229035532995.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0015001354891513,100.15001354891514,1170983037504144.5,774855647327279.0,532121057988637.9,385701738180124.0,0.013904713887629,0.0092009412051464,0.006318615067802,0.004579974383563,0.0076110780717149,0.0050363554699196,0.0034586452461235,0.0025069586387366
37,37,2.25,0.02,285,1,100000.0,,100000.0,100.0,285.0,0.2755747861697183,0.1582189745961368,0.0685252247822297,1158549850746268.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0481875445125943,104.81875445125944,1214377523249164.0,810977462251671.9,556927198900609.9,403682179892868.5,0.0140327387423014,0.0093712495791453,0.0064355719132085,0.0046647491878824,0.0076718804784125,0.0051233838258422,0.0035184107275887,0.002550278950418
38,38,2.25,0.02,290,1,100000.0,,100000.0,100.0,290.0,0.2896724048053443,0.1523366419561873,0.0669629767398487,1147929463414634.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001131311399558,100.1131311399558,1149228129102483.8,774570289973281.0,531925092898058.8,385559695171443.4,0.014165633734633,0.0095475204196917,0.006556623397427,0.0047524919433541,0.0077352173703674,0.0052134727734614,0.0035802780267244,0.0025951227401063
39,39,2.25,0.02,295,1,100000.0,,100000.0,100.0,295.0,0.2946438992947321,0.160815570370629,0.0655159811597604,1137163157894736.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0012103874381313,100.12103874381312,1138539565896158.0,774631470708944.9,531967107895177.6,385590149251722.9,0.014284932176609,0.0097190807877057,0.0066744400318562,0.0048378899557117,0.0077903361482399,0.0053003336279123,0.0036399284789443,0.0026383596741818
40,40,2.25,0.02,300,1,100000.0,,100000.0,100.0,300.0,0.2995752501714946,0.15790691455068,0.0677308953722275,1125843018867924.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0014182993993956,100.14182993993958,1127439801345398.8,774792331153815.4,532077576510084.5,385670221137892.9,0.0143900129517902,0.0098890172822943,0.0067911414943844,0.0049224796487327,0.0078434642770808,0.0053901378719372,0.0037016002619497,0.0026830617462848
41,41,2.25,0.02,305,1,100000.0,,100000.0,100.0,305.0,0.3045298518928746,0.1592266861461512,0.0648064852123901,1113867870370370.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0015449462524617,100.1544946252462,1115588736362436.8,774890317190798.2,532144867022643.0,385718995880533.1,0.0144905638251438,0.0100651765590174,0.0069121163637395,0.0050101668708147,0.0078851482560383,0.0054770408072971,0.0037612796126333,0.0027263196270745
42,42,2.25,0.02,310,1,100000.0,,100000.0,100.0,310.0,0.3097306598240095,0.1549560998520864,0.063185143905591,1102019452054794.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0008697441166037,100.08697441166032,1102977926989601.4,774367916674295.4,531786115923010.1,385458959333162.8,0.0145845846885694,0.0102394020628065,0.0070317632421284,0.0050968915141448,0.0079291102001294,0.0055667918609336,0.0038229148678984,0.0027709952224715
43,43,2.25,0.02,315,1,100000.0,,100000.0,100.0,315.0,0.3143157579478384,0.1568610048210409,0.0639119764924197,1090078968609865.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0021801107278754,100.21801107278756,1092455461463563.2,775381740769603.6,532482345152377.8,385963612963962.3,0.0146740997939525,0.0104150964902666,0.0071524188828858,0.0051843473471037,0.0079663171139894,0.0056541772632932,0.0038829255459088,0.002814493262007
44,44,2.25,0.02,320,1,100000.0,,100000.0,100.0,320.0,0.3193132638869258,0.1569265783178464,0.0611699051831737,1078298893805309.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0021532374572888,100.21532374572888,1080620727373604.2,775360949054517.1,532468066738756.6,385953263422500.9,0.0147547728694661,0.0105867622241137,0.0072703078757973,0.0052697978076625,0.0080059017418426,0.0057443499049655,0.0039448503207411,0.0028593787122832
45,45,2.25,0.02,325,1,100000.0,,100000.0,100.0,325.0,0.3245821490111836,0.1561140286282533,0.0640327657391497,1066081659388646.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001289028976169,100.1289028976169,1067455869538560.6,774692315273717.2,532008892031734.2,385620435995418.2,0.0148216373554007,0.0107566119468398,0.0073869497489873,0.0053543443080473,0.0080356803565929,0.005831791269216,0.0040048994297817,0.0029029046081021
46,46,2.25,0.02,330,1,100000.0,,100000.0,100.0,330.0,0.3297324156520744,0.1528881036661177,0.061694092709759,1053487682403433.8,773695000000000.0,531324000000000.0,385124000000000.0,1.000811708733009,100.08117087330088,1054342807555357.8,774323014988185.4,531755280330857.3,385436608514091.4,0.0148858008570619,0.0109323249682705,0.0075076181588886,0.0054418093965711,0.008063495950244,0.0059219358739829,0.0040668049506693,0.002947776102381
47,47,2.25,0.02,335,1,100000.0,,100000.0,100.0,335.0,0.3333989261132558,0.15295264574255,0.0627500303367348,1040210255319148.8,773695000000000.0,531324000000000.0,385124000000000.0,1.004880034118297,100.48800341182972,1045286516855309.0,777470657997155.9,533916879247870.1,387003418259775.1,0.0149281484755673,0.01110336470511,0.0076250772572885,0.005526948253111,0.0080794598366504,0.0060093982407425,0.0041268684828831,0.0029913124526688
48,48,2.25,0.02,340,1,100000.0,,100000.0,100.0,340.0,0.3393648155145684,0.1505233918468642,0.0648100153667241,1027217352941176.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0018775756216605,100.18775756216608,1029146031201205.6,775147670870600.8,532321600989603.2,385847099433716.4,0.014967307036058,0.0112733011996986,0.0077417787198167,0.0056115379461321,0.0080981454120837,0.0060994828374564,0.0041887327940966,0.0030361540765968
49,49,2.25,0.02,345,1,100000.0,,100000.0,100.0,345.0,0.3441464704228963,0.1538548838752326,0.060335688146859,1014006942148760.2,773695000000000.0,531324000000000.0,385124000000000.0,1.002485310014403,100.24853100144033,1016527063756757.2,775617871931593.9,532644504858092.9,386081152533987.1,0.0150044293647492,0.0114484935899546,0.0078620895936887,0.005698743878838,0.0081087147467144,0.0061870109514879,0.0042488414773112,0.0030797231540605
50,50,2.25,0.02,350,1,100000.0,,100000.0,100.0,350.0,0.3495223170127531,0.1566043238106833,0.0607532380355888,1000609224489796.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001370192797422,100.1370192797422,1001980252042225.8,774755111316401.4,532052016317897.4,385651694130914.3,0.0150308633215443,0.0116222232545296,0.0079813959615736,0.0057852217071035,0.0081180721945998,0.0062770877110426,0.0043107004064677,0.003124560876867
51,51,2.25,0.02,355,1,100000.0,,100000.0,100.0,355.0,0.3536003751082262,0.152651827651832,0.0611408523382655,986918599190283.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0040080844724026,100.40080844724028,990874252303223.6,776796034915875.6,533453591474214.8,386667609524349.6,0.0150381180285242,0.0117891351299132,0.0080960203100265,0.0058683058282303,0.0081183768421291,0.006364402875804,0.0043706628498099,0.0031680239540661
52,52,2.25,0.02,360,1,100000.0,,100000.0,100.0,360.0,0.3593709320638482,0.1580452774821707,0.0603636359977253,973109159362550.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0017528699111773,100.17528699111776,974814893128287.6,775051186685928.4,532255341852686.4,385799072271672.25,0.0150477637414407,0.0119641043925231,0.0082161779541718,0.0059554006941573,0.0081176989310744,0.0064541814389989,0.0044323169968717,0.0032127132429614
53,53,2.25,0.02,365,1,100000.0,,100000.0,100.0,365.0,0.3638076297932343,0.1540073479130012,0.0595508491623804,959050790513834.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0033091172533548,100.3309117253355,962224402031567.0,776255247473334.4,533082213415521.5,386398420473081.1,0.01504532179973,0.0121375117616091,0.0083352629902288,0.0060417180926306,0.0081084461228109,0.0065413263666953,0.004492162532339,0.0032560915808518
54,54,2.25,0.02,370,1,100000.0,,100000.0,100.0,370.0,0.3684244473039541,0.1511628393832961,0.057558374820892,944010585937500.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0043199721423686,100.43199721423689,948088685370851.0,777037340846689.9,533619304878571.8,386787724951357.6,0.0150234357202912,0.012312952071472,0.008455744119353,0.006129047432869,0.0080905253292094,0.0066308567804526,0.0045536462663157,0.0033006573478114
55,55,2.25,0.02,375,1,100000.0,,100000.0,100.0,375.0,0.3745257188540279,0.1541926742360788,0.0598255035710544,930294903474903.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0012676386582016,100.12676386582012,931474181258076.0,774675765691657.2,531997526842430.2,385612198070601.2,0.0150113758020861,0.0124844566575745,0.0085735224463505,0.0062144176785318,0.00807779054308,0.0067180268653345,0.0046135090781213,0.003344048208254
56,56,2.25,0.02,380,1,100000.0,,100000.0,100.0,380.0,0.3795615089630644,0.1566849006128251,0.0583658153340384,915596861538461.8,773695000000000.0,531324000000000.0,385124000000000.0,1.001156621232666,100.1156621232666,916655860309079.0,774589872064607.2,531938540619825.0,385569442595609.2,0.0149762124126659,0.0126551555049546,0.0086907474437789,0.0062993868497148,0.0080560729724551,0.0068075193791627,0.0046749667848626,0.0033885951096759
57,57,2.25,0.02,385,1,100000.0,,100000.0,100.0,385.0,0.3842639500335963,0.1564632288911225,0.0595326746814441,900138498098859.1,773695000000000.0,531324000000000.0,385124000000000.0,1.0019182361733618,100.1918236173362,901865176326948.0,775179129736149.2,532343204916575.3,385862758788029.8,0.014927086226209,0.0128302611233481,0.0088109987283127,0.0063865495897844,0.0080209805307188,0.0068942640991597,0.0047345374834035,0.0034317742352279
58,58,2.25,0.02,390,1,100000.0,,100000.0,100.0,390.0,0.3896422992613452,0.1533911401395984,0.0569987483017045,885562807547169.9,773695000000000.0,531324000000000.0,385124000000000.0,1.0009185204698574,100.0918520469858,886376215113246.5,774405654694926.6,531812031970126.7,385477744277433.44,0.0148816287086833,0.0130017223235195,0.0089287472606411,0.0064718982391293,0.0079929490811438,0.0069832480391359,0.0047956459343099,0.0034760679826342
59,59,2.25,0.02,395,1,100000.0,,100000.0,100.0,395.0,0.3944694246159486,0.1523450419398472,0.0571914923182156,870226794007490.9,773695000000000.0,531324000000000.0,385124000000000.0,1.0013455526620745,100.13455526620744,871397729986776.0,774736047366883.8,532038924422624.0,385642204623428.8,0.0148152525751092,0.0131718385598232,0.0090455721582271,0.0065565774026113,0.0079638224988674,0.0070804182205037,0.0048623761696675,0.0035244366148848
60,60,2.25,0.02,400,1,100000.0,,100000.0,100.0,400.0,0.3988393345277415,0.1502747704611925,0.0569942531663242,853961260223048.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0029531434211436,100.29531434211432,856483130300587.2,775979832299221.6,532893075975095.6,386261326406924.4,0.0147316719200049,0.0133469999601284,0.0091658617501926,0.0066437679093757,0.0079252474220715,0.0071803307595218,0.0049309896800059,0.0035741703170242
