,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
10,10,2.25,0.02,150,1,100000.0,,100000.0,100.0,150.0,0.1498504960624017,0.1579911816579631,0.0906654468193555,1376616593406593.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0009979708132393,100.09979708132394,1377990416587834.2,774467125028349.2,531854245844373.6,385508342511477.9,0.0084009685845691,0.0047215669345912,0.0032424687117724,0.0023502656009377,0.0054534155471833,0.0030649640299169,0.0021048203080433,0.0015256544336692
11,11,2.25,0.02,155,1,100000.0,,100000.0,100.0,155.0,0.1547204619460728,0.1638464806403607,0.0860371710949826,1370432500000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0018074900379357,100.18074900379357,1372909543091413.2,775093446004900.6,532284362836916.1,385820107793369.9,0.0086739947582222,0.0048970134424444,0.0033629540972777,0.0024375980263643,0.0055798460122799,0.0031501726356248,0.0021633361020178,0.0015680689239588
12,12,2.25,0.02,160,1,100000.0,,100000.0,100.0,160.0,0.1585307758457929,0.1625803772459712,0.0888084847536242,1365553333333333.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0095713665484205,100.95713665484205,1378623544828084.0,781100318441680.1,536409496759972.9,388810162970593.9,0.0089187721993803,0.005053196596837,0.0034702106496977,0.0025153416865305,0.0057189723143587,0.0032402544644352,0.0022251985124133,0.0016129091701008
13,13,2.25,0.02,165,1,100000.0,,100000.0,100.0,165.0,0.1645636098228237,0.1606216779117904,0.0846135505600064,1359733846153846.2,773695000000000.0,531324000000000.0,385124000000000.0,1.002662355899432,100.2662355899432,1363353941580811.2,775754851447611.0,532738573585909.8,386149337153412.8,0.0091367200106871,0.0051988369699438,0.0035702270975234,0.0025878374413853,0.0058335893728686,0.0033193399889311,0.0022795093677468,0.0016522757596948
14,14,2.25,0.02,170,1,100000.0,,100000.0,100.0,170.0,0.1694966508209688,0.1645078950412675,0.0830912333700401,1353716296296296.2,773695000000000.0,531324000000000.0,385124000000000.0,1.002977660349813,100.29776603498132,1357747203636673.5,775998800924348.6,532906102407704.2,386270768464561.44,0.0093881534824809,0.0053656496774847,0.0036847833438757,0.0026708721994993,0.005953070371315,0.0034023826067071,0.0023365377004195,0.0016936120810209
15,15,2.25,0.02,175,1,100000.0,,100000.0,100.0,175.0,0.174326539203912,0.1642713332997832,0.0770512902211432,1347497500000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0038735085705788,100.38735085705792,1352717043115084.0,776691914213514.2,533382088067754.4,386615781114735.6,0.0096780624504427,0.0055568700703306,0.0038161012197937,0.0027660564291691,0.00605000976534,0.0034737447048285,0.0023855446029098,0.001729134162302
16,16,2.25,0.02,180,1,100000.0,,100000.0,100.0,180.0,0.1796396428754803,0.1649834132993102,0.0803724194053018,1340051034482758.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0020068814501517,100.20068814501518,1342740358046118.8,775247714143575.2,532390304279620.4,385896898211608.25,0.009949807928204,0.0057446443806397,0.0039450525477081,0.0028595252941398,0.0061454726306792,0.0035481644539221,0.0024366513035702,0.001766178257779
17,17,2.25,0.02,185,1,100000.0,,100000.0,100.0,185.0,0.184759193557312,0.1629308521429883,0.0756926578177183,1325498666666667.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0013040786269758,100.13040786269757,1327227221147951.5,774703959113297.8,532016888272399.2,385626231977135.4,0.0101320334425873,0.0059140788380241,0.0040614092433508,0.0029438650869079,0.0061917345360242,0.0036141221204667,0.0024819467898007,0.0017990101623025
18,18,2.25,0.02,190,1,100000.0,,100000.0,100.0,190.0,0.189716360678949,0.1589495205305446,0.0774562046668713,1327065440000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001496425184471,100.14964251844712,1329051294145857.2,774852776683099.2,532119086614713.9,385700309252744.2,0.0104339273085292,0.0060831042280571,0.0041774850178277,0.0030280012572477,0.0063164717081715,0.003682578440332,0.0025289581905414,0.0018330858274312
19,19,2.25,0.02,195,1,100000.0,,100000.0,100.0,195.0,0.1948045115546221,0.1692051115894862,0.0786254379657807,1320634375000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0010038869269038,100.10038869269036,1321960142584282.5,774471702295910.8,531857389217550.3,385510620948836.94,0.0106838416184909,0.0062591395449767,0.0042983747595567,0.0031156267755635,0.0063970431520335,0.0037477142767184,0.002573689296639,0.0018655086476025
20,20,2.25,0.02,200,1,100000.0,,100000.0,100.0,200.0,0.1995969136233952,0.1566759463210265,0.0776412312684383,1313141353383458.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0020212811086682,100.2021281108668,1315795581194063.5,775258855087371.0,532397955163781.9,385902443865694.6,0.0109141281476299,0.0064305387652463,0.0044160807280722,0.0032009445730252,0.0064752794888553,0.0038151957907817,0.0026200312634065,0.0018990990813292
21,21,2.25,0.02,205,1,100000.0,,100000.0,100.0,205.0,0.204641192322839,0.1618705036580897,0.0761130749533462,1305992262773722.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0017547620956644,100.17547620956644,1308283968493669.0,775052650659605.0,532256347215716.8,385799800997330.6,0.0111398028155828,0.0065994339974858,0.0045320671185417,0.0032850159544106,0.0065467045106546,0.0038783939926361,0.0026634317266408,0.0019305574005519
22,22,2.25,0.02,210,1,100000.0,,100000.0,100.0,210.0,0.2097933613103804,0.165346351641363,0.0748282882252435,1297854042553191.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0009856036020204,100.09856036020204,1299133212172428.5,774457556578865.1,531847674848239.8,385503579601624.6,0.0113635388080007,0.0067741925284296,0.0046520800457226,0.003372005923935,0.0066154938351404,0.0039437212005056,0.0027082942543734,0.0019630754801614
23,23,2.25,0.02,215,1,100000.0,,100000.0,100.0,215.0,0.2147523848680236,0.1644184279087379,0.0744484064713286,1290045379310344.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0011536520644928,100.11536520644928,1291533642825475.5,774587574834037.8,531936963029514.5,385568299097685.7,0.0115818767838356,0.0069461433698248,0.0047701648321739,0.0034575983031561,0.0067008556500008,0.0040187877072192,0.0027598451065995,0.0020004415137167
24,24,2.25,0.02,220,1,100000.0,,100000.0,100.0,220.0,0.2197663461958995,0.1602067924708269,0.0733509521849957,1282035200000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0010639376954478,100.10639376954478,1283399205576170.8,774518163275279.5,531889295632096.0,385533747941021.6,0.011799326641195,0.007120771742975,0.0048900883753474,0.0035445234837261,0.0067884631066161,0.004096767361203,0.0028133965211405,0.0020392576315162
25,25,2.25,0.02,225,1,100000.0,,100000.0,100.0,225.0,0.2247808132664772,0.1539333787659807,0.0732946880586002,1273038169934640.5,773695000000000.0,531324000000000.0,385124000000000.0,1.000975332708116,100.09753327081162,1274279805700458.0,774449610039605.9,531842217675807.2,385499624033880.5,0.0119997862101006,0.0072929271180458,0.0050083136223817,0.0036302176741613,0.0068694607928223,0.0041749474553269,0.0028670855850872,0.0020781735228808
26,26,2.25,0.02,230,1,100000.0,,100000.0,100.0,230.0,0.2281342470561014,0.1608778153309012,0.0716393942699197,1264593607594936.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0082993112840644,100.8299311284064,1275088863592204.8,780116135643924.0,535733623268694.1,388320263958963.9,0.0121985940803166,0.0074632602840055,0.0051252874933132,0.003715004819234,0.0069566492149659,0.004256169477726,0.0029228636498663,0.0021186036021168
27,27,2.25,0.02,235,1,100000.0,,100000.0,100.0,235.0,0.2346034045347095,0.1554963324486642,0.0718940911928637,1256777222222222.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0016908184817823,100.16908184817824,1258902204377038.8,775003177805262.6,532222372439014.6,385775174776978.0,0.0124104025380474,0.007640070349697,0.0052467092827049,0.0038030159860883,0.0070393096233398,0.0043335275041027,0.0029759881705192,0.002157110290864
28,28,2.25,0.02,240,1,100000.0,,100000.0,100.0,240.0,0.2396831034673994,0.164948374115587,0.0706023413373892,1247947469879518.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001323048694419,100.13230486944188,1249598565150245.5,774718636159628.4,532026967524513.4,385633537805389.4,0.0126007622840934,0.0078121451508955,0.0053648791967822,0.0038886700690756,0.0071192494231312,0.0044137496291901,0.0030310795700887,0.0021970426488373
29,29,2.25,0.02,245,1,100000.0,,100000.0,100.0,245.0,0.2446227794956143,0.1621099228725644,0.0706936526199718,1238906588235294.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0015449673418164,100.15449673418163,1240820658453679.2,774890333507526.8,532144878227923.3,385719004002549.75,0.0127817603536883,0.0079821870113171,0.0054816530177926,0.0039733122102979,0.0071905708097419,0.0044904989088545,0.0030837860426243,0.002235246320286
30,30,2.25,0.02,250,1,100000.0,,100000.0,100.0,250.0,0.2338396719345634,0.1564561650622172,0.0693724119155992,1229674137931034.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0944746870727808,109.44746870727808,1345847217313560.5,846789593014775.0,581520668634258.2,421508469384217.6,0.0129670895516844,0.0081587243654408,0.005602887526407,0.0040611876288667,0.0072632849257592,0.0045699645599527,0.0031383579444772,0.0022748021264028
31,31,2.25,0.02,255,1,100000.0,,100000.0,100.0,255.0,0.2544802839781767,0.1559027816200822,0.0677527470439399,1219479322033898.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0020455608354184,100.20455608354185,1221973841174653.2,775277640190559.0,532410855565317.8,385911794571179.7,0.013134711544053,0.008333278362709,0.005722759993005,0.004148075787177,0.0073227267909093,0.0046458820597657,0.00319049320407,0.0023125917608168
32,32,2.25,0.02,260,1,100000.0,,100000.0,100.0,260.0,0.2596699286030116,0.1540734950097792,0.0688284841493024,1209934725274725.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0012723049814194,100.12723049814194,1211474131252884.8,774679376002599.2,532000006171947.7,385613995183664.2,0.0132955009646531,0.0085018327054888,0.0058385122825029,0.0042319774832054,0.0073881473390531,0.0047243644934571,0.0032443898954001,0.002351658148467
33,33,2.25,0.02,265,1,100000.0,,100000.0,100.0,265.0,0.264681336592946,0.1611780006566039,0.0662969814874743,1200706000000000.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0012042615742496,100.12042615742496,1202151964097771.0,774626731158689.0,531963853076676.6,385587790034521.3,0.0134682143121269,0.0086784692274553,0.0059598148932182,0.0043199022647871,0.0074483173598833,0.0047994479079433,0.0032959523587978,0.0023890325982444
34,34,2.25,0.02,270,1,100000.0,,100000.0,100.0,270.0,0.2696577537001189,0.1676340726341136,0.0687894027498762,1190636190476190.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0012693449679917,100.12693449679914,1192147518533280.0,774677085855010.2,531998433445773.1,385612855211452.8,0.0136237299887675,0.0088529240568807,0.0060796192577153,0.0044067410600845,0.0075051290663703,0.0048769564367794,0.0033491802348668,0.0024276142029588
35,35,2.25,0.02,275,1,100000.0,,100000.0,100.0,275.0,0.2747116591413032,0.1516690326762238,0.0670748867133126,1180361958762886.8,773695000000000.0,531324000000000.0,385124000000000.0,1.001049816037267,100.1049816037267,1181601121676976.0,774507237418953.5,531881792456184.9,385528309351536.4,0.0137750047917233,0.0090291391155154,0.0062006324345021,0.0044944560488613,0.0075600016573287,0.00495537444158,0.0034030326805756,0.0024666485196868
36,36,2.25,0.02,280,1,100000.0,,100000.0,100.0,280.0,0.2794432347075144,0.1550385715905218,0.067410582869242,1169229035532995.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0019969798993116,100.19969798993114,1171563962414645.8,775240053363197.8,532385043348021.7,385893084886742.4,0.013904713887629,0.0092009412051464,0.006318615067802,0.004579974383563,0.0076110780717149,0.0050363554699196,0.0034586452461235,0.0025069586387366
37,37,2.25,0.02,285,1,100000.0,,100000.0,100.0,285.0,0.2847494192534441,0.1526917375759399,0.0643653747097407,1158549850746268.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0008800380570502,100.08800380570506,1159569418705915.5,774375881044549.6,531791585340624.2,385462923776683.5,0.0140327387423014,0.0093712495791454,0.0064355719132085,0.0046647491878825,0.0076718804784125,0.0051233838258422,0.0035184107275887,0.002550278950418
38,38,2.25,0.02,290,1,100000.0,,100000.0,100.0,290.0,0.2891395993562923,0.1535948245541636,0.066838579898665,1147929463414634.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0029789257458803,100.29789257458808,1151349060047655.2,775999779954959.2,532906774743004.3,386271255798956.56,0.014165633734633,0.0095475204196917,0.006556623397427,0.0047524919433541,0.0077352173703674,0.0052134727734614,0.0035802780267244,0.0025951227401063
39,39,2.25,0.02,295,1,100000.0,,100000.0,100.0,295.0,0.2944661295528931,0.1524384483921622,0.0659731278474334,1137163157894736.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0018144446634931,100.18144446634932,1139226477518100.0,775098826763921.2,532288057996385.8,385822786186583.2,0.014284932176609,0.0097190807877058,0.0066744400318562,0.0048378899557117,0.0077903361482399,0.0053003336279123,0.0036399284789444,0.0026383596741818
40,40,2.25,0.02,300,1,100000.0,,100000.0,100.0,300.0,0.2997874757113436,0.1556579134887806,0.0661627680713087,1125843018867924.4,773695000000000.0,531324000000000.0,385124000000000.0,1.0007090174643871,100.0709017464387,1126641261230460.0,774243563267108.9,531700717995248.0,385397059641954.56,0.0143900129517902,0.0098890172822944,0.0067911414943844,0.0049224796487328,0.0078434642770809,0.0053901378719372,0.0037016002619497,0.0026830617462849
41,41,2.25,0.02,305,1,100000.0,,100000.0,100.0,305.0,0.3040794555654997,0.1538753664379595,0.0684110741490032,1113867870370370.4,773695000000000.0,531324000000000.0,385124000000000.0,1.003033113986395,100.3033113986395,1117246358586986.8,776041705125703.8,532935566255707.3,386292124990896.3,0.0144905638251438,0.0100651765590175,0.0069121163637395,0.0050101668708148,0.0078851482560384,0.0054770408072971,0.0037612796126333,0.0027263196270746
42,42,2.25,0.02,310,1,100000.0,,100000.0,100.0,310.0,0.3089970480647025,0.1520704633366493,0.0638195422468947,1102019452054794.4,773695000000000.0,531324000000000.0,385124000000000.0,1.0032689697982171,100.32689697982173,1105621920360609.4,776224185588031.6,533060882109067.9,386382958724568.6,0.0145845846885694,0.0102394020628065,0.0070317632421284,0.0050968915141448,0.0079291102001294,0.0055667918609336,0.0038229148678984,0.0027709952224716
43,43,2.25,0.02,315,1,100000.0,,100000.0,100.0,315.0,0.31451481199108,0.154949277208115,0.0627283829435723,1090078968609865.6,773695000000000.0,531324000000000.0,385124000000000.0,1.0015441195238897,100.15441195238895,1091762180827877.4,774889677555035.6,532144427761911.1,385718677487518.4,0.0146740997939525,0.0104150964902666,0.0071524188828859,0.0051843473471037,0.0079663171139894,0.0056541772632932,0.0038829255459088,0.002814493262007
44,44,2.25,0.02,320,1,100000.0,,100000.0,100.0,320.0,0.3189333243595342,0.1598768119573361,0.0628165074437706,1078298893805309.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0033581282060595,100.33581282060598,1081919959735160.2,776293167002387.2,533108254110956.4,386417295767230.5,0.0147547728694661,0.0105867622241137,0.0072703078757973,0.0052697978076626,0.0080059017418427,0.0057443499049655,0.0039448503207412,0.0028593787122832
45,45,2.25,0.02,325,1,100000.0,,100000.0,100.0,325.0,0.3240375051669389,0.1604110820624596,0.0610417435164473,1066081659388646.2,773695000000000.0,531324000000000.0,385124000000000.0,1.002978437595652,100.2978437595652,1069256917083004.4,775999402275568.0,532906515377072.3,386271067800587.9,0.0148216373554007,0.0107566119468398,0.0073869497489873,0.0053543443080474,0.0080356803565929,0.0058317912692161,0.0040048994297817,0.0029029046081021
46,46,2.25,0.02,330,1,100000.0,,100000.0,100.0,330.0,0.2876749909828475,0.1575830224135768,0.0609952705617337,1053487682403433.6,773695000000000.0,531324000000000.0,385124000000000.0,1.1883121997351536,118.83121997351536,1251872265270712.5,919391207374089.6,631378791212080.8,457647547610801.2,0.0148858008570619,0.0109323249682705,0.0075076181588886,0.0054418093965712,0.008063495950244,0.0059219358739829,0.0040668049506693,0.0029477761023811
47,47,2.25,0.02,335,1,100000.0,,100000.0,100.0,335.0,0.3344457782307245,0.1556930790369654,0.0598088224057213,1040210255319149.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0016578304998736,100.16578304998735,1041934747606698.2,774977655168599.6,532204845132514.8,385762470313433.3,0.0149281484755673,0.01110336470511,0.0076250772572885,0.0055269482531111,0.0080794598366504,0.0060093982407425,0.0041268684828831,0.0029913124526689
48,48,2.25,0.02,340,1,100000.0,,100000.0,100.0,340.0,0.3395299754168263,0.1571077669976265,0.0603299541042453,1027217352941176.4,773695000000000.0,531324000000000.0,385124000000000.0,1.001385293220325,100.1385293220325,1028640350176006.0,774766794438099.4,532060039534995.9,385657509666184.4,0.0149673070360581,0.0112733011996986,0.0077417787198167,0.0056115379461321,0.0080981454120837,0.0060994828374564,0.0041887327940967,0.0030361540765968
49,49,2.25,0.02,345,1,100000.0,,100000.0,100.0,345.0,0.3444289535748567,0.1552574787506674,0.0599671516526119,1014006942148760.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001659010277166,100.1659010277166,1015689190086902.6,774978567956392.0,532205471976504.9,385762924673983.3,0.0150044293647492,0.0114484935899546,0.0078620895936888,0.0056987438788381,0.0081087147467144,0.0061870109514879,0.0042488414773113,0.0030797231540605
50,50,2.25,0.02,350,1,100000.0,,100000.0,100.0,350.0,0.3495702383253273,0.1545395217132817,0.0592590880088448,1000609224489796.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0012297464627848,100.12297464627852,1001839720144242.2,774646448689524.5,531977393809592.8,385597604876733.6,0.0150308633215443,0.0116222232545296,0.0079813959615736,0.0057852217071035,0.0081180721945998,0.0062770877110427,0.0043107004064677,0.003124560876867
51,51,2.25,0.02,355,1,100000.0,,100000.0,100.0,355.0,0.3545216207156499,0.1516375918065131,0.05977470427751,986918599190283.6,773695000000000.0,531324000000000.0,385124000000000.0,1.0013497152878317,100.13497152878315,988250658311456.0,774739267969619.0,532041136125591.8,385643807750510.9,0.0150381180285242,0.0117891351299133,0.0080960203100266,0.0058683058282304,0.0081183768421292,0.006364402875804,0.0043706628498099,0.0031680239540661
52,52,2.25,0.02,360,1,100000.0,,100000.0,100.0,360.0,0.3587763005914325,0.1549240244051262,0.0602558435597087,973109159362550.0,773695000000000.0,531324000000000.0,385124000000000.0,1.003415308981208,100.34153089812078,976432627814216.4,776337407482215.6,533138635629131.3,386439317456078.7,0.0150477637414407,0.0119641043925231,0.0082161779541718,0.0059554006941573,0.0081176989310744,0.0064541814389989,0.0044323169968717,0.0032127132429614
53,53,2.25,0.02,365,1,100000.0,,100000.0,100.0,365.0,0.3642916157599757,0.1446427027096362,0.0592266781832457,959050790513834.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001946950834478,100.19469508344784,960918015250731.8,775201346125881.5,532358461705178.2,385873817493177.6,0.01504532179973,0.0121375117616091,0.0083352629902289,0.0060417180926307,0.0081084461228109,0.0065413263666953,0.004492162532339,0.0032560915808518
54,54,2.25,0.02,370,1,100000.0,,100000.0,100.0,370.0,0.3693138990593866,0.1516290240908964,0.0587614184370402,944010585937500.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001862209938578,100.18622099385782,945768531832755.8,775135782518428.2,532313436833405.1,385841181740384.9,0.0150234357202912,0.0123129520714721,0.008455744119353,0.006129047432869,0.0080905253292095,0.0066308567804526,0.0045536462663158,0.0033006573478114
55,55,2.25,0.02,375,1,100000.0,,100000.0,100.0,375.0,0.374487937803849,0.1507110627512379,0.0579736471221375,930294903474903.6,773695000000000.0,531324000000000.0,385124000000000.0,1.0013709053698687,100.1370905369869,931570249753638.8,774755662630140.8,532052394924740.2,385651968559665.4,0.0150113758020861,0.0124844566575746,0.0085735224463505,0.0062144176785319,0.00807779054308,0.0067180268653346,0.0046135090781213,0.003344048208254
56,56,2.25,0.02,380,1,100000.0,,100000.0,100.0,380.0,0.3792078714142463,0.1445752142870511,0.0628796555684788,915596861538461.6,773695000000000.0,531324000000000.0,385124000000000.0,1.0020915964122603,100.20915964122608,917511920649132.6,775313257686183.9,532435315372147.9,385929523976675.4,0.0149762124126659,0.0126551555049546,0.0086907474437789,0.0062993868497148,0.0080560729724552,0.0068075193791627,0.0046749667848626,0.0033885951096759
57,57,2.25,0.02,385,1,100000.0,,100000.0,100.0,385.0,0.384345397500249,0.1452795976179934,0.0592154093310055,900138498098859.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0017068343376274,100.17068343376276,901674885396034.8,775015569192850.8,532230882047605.6,385781342867444.5,0.0149270862262091,0.0128302611233481,0.0088109987283127,0.0063865495897845,0.0080209805307188,0.0068942640991597,0.0047345374834035,0.003431774235228
58,58,2.25,0.02,390,1,100000.0,,100000.0,100.0,390.0,0.3895594771615606,0.1574932517023334,0.0582187194020695,885562807547169.9,773695000000000.0,531324000000000.0,385124000000000.0,1.0011310477841693,100.11310477841693,886564421398389.0,774570086015373.0,531924952832876.0,385559593646830.4,0.0148816287086833,0.0130017223235195,0.0089287472606411,0.0064718982391293,0.0079929490811438,0.006983248039136,0.0047956459343099,0.0034760679826342
59,59,2.25,0.02,395,1,100000.0,,100000.0,100.0,395.0,0.3942465934052961,0.1495589577693284,0.0569307628785339,870226794007490.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0019140840479437,100.19140840479432,871892481231993.4,775175917257473.6,532340998792689.5,385861159704880.1,0.0148152525751093,0.0131718385598232,0.0090455721582271,0.0065565774026113,0.0079638224988674,0.0070804182205037,0.0048623761696675,0.0035244366148848
60,60,2.25,0.02,400,1,100000.0,,100000.0,100.0,400.0,0.399174829396702,0.1490137107231589,0.0586442462058699,853961260223048.4,773695000000000.0,531324000000000.0,385124000000000.0,1.0020741534796656,100.20741534796656,855732506942439.5,775299762176449.8,532426047523429.8,385922806284702.8,0.0147316719200049,0.0133469999601284,0.0091658617501926,0.0066437679093757,0.0079252474220715,0.0071803307595218,0.0049309896800059,0.0035741703170242
