,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,100000.0,100.0,,0.04996295264559904,0.148712212503929,0.14964814690456335
1,1,0.02,1200,1,100000.0,100,,100000.0,100.0,,0.09986124658198604,0.10621269260330193,0.10703787283078788
2,2,0.02,1200,1,100000.0,150,,100000.0,100.0,,0.14984902886477017,0.09349983745328944,0.08706020163538611
3,3,0.02,1200,1,100000.0,200,,100000.0,100.0,,0.19971497144148315,0.082887372725335,0.07042549426215076
4,4,0.02,1200,1,100000.0,250,,100000.0,100.0,,0.2497774887107425,0.07415517163948449,0.06732076089486347
5,5,0.02,1200,1,100000.0,300,,100000.0,100.0,,0.29970156474092846,0.06874812091342715,0.05847557080780573
6,6,0.02,1200,1,100000.0,350,,100000.0,100.0,,0.3496021609988816,0.0669467832989969,0.0547977261355667
7,7,0.02,1200,1,100000.0,400,,100000.0,100.0,,0.39973680757397007,0.06337194038730913,0.052378031146282776
8,8,0.02,1200,1,100000.0,450,,100000.0,100.0,,0.4490792661985097,0.060290262254906926,0.049021733836025205
9,9,0.02,1200,1,100000.0,500,,100000.0,100.0,,0.49945276491858975,0.060138038319468,0.047585037154629
10,10,0.02,1200,1,100000.0,550,,100000.0,100.0,,0.548833896338124,0.05640150863042735,0.04420113761932362
11,11,0.02,1200,1,100000.0,600,,100000.0,100.0,,0.5982391979821385,0.05416814646316894,0.04544775941219764
12,12,0.02,1200,1,100000.0,650,,100000.0,100.0,,0.6487910954059088,0.0541175375414959,0.04138202079109632
13,13,0.02,1200,1,100000.0,700,,100000.0,100.0,,0.6982620917519171,0.05388260184712744,0.04028683406240104
14,14,0.02,1200,1,100000.0,750,,100000.0,100.0,,0.7492854564669869,0.050592277998824375,0.03853469616103446
15,15,0.02,1200,1,100000.0,800,,100000.0,100.0,,0.7979406068859362,0.05170599638387748,0.03738804013315288
16,16,0.02,1200,1,100000.0,850,,100000.0,100.0,,0.8463081657429029,0.05032723480912301,0.03469383143512426
17,17,0.02,1200,1,100000.0,900,,100000.0,100.0,,0.8990016041426315,0.0468132300723642,0.035908132616636876
18,18,0.02,1200,1,100000.0,950,,100000.0,100.0,,0.9480853724573761,0.0502741172864468,0.03482017100742555
19,19,0.02,1200,1,100000.0,1000,,100000.0,100.0,,0.9966109214886728,0.0476713607695945,0.032477442752368885
20,20,0.02,1200,1,100000.0,1050,,100000.0,100.0,,1.0487303664276624,0.048401649257063216,0.03254239643319712
21,21,0.02,1200,1,100000.0,1100,,100000.0,100.0,,1.0982603121040484,0.04692364969430674,0.032002246665373754
22,22,0.02,1200,1,100000.0,1150,,100000.0,100.0,,1.148722963440059,0.04981981591592868,0.030437894973030406
23,23,0.02,1200,1,100000.0,1200,,100000.0,100.0,,1.115083735585728,0.0466651285468911,0.03076669072357028
24,24,0.02,1200,1,100000.0,1250,,100000.0,100.0,,1.2448306871773185,0.047219215347872406,0.030323939157852572
25,25,0.02,1200,1,100000.0,1300,,100000.0,100.0,,1.2972583200733423,0.04469498039415669,0.028818487797911435
26,26,0.02,1200,1,100000.0,1350,,100000.0,100.0,,1.348052767989111,0.047688584660032715,0.02761390063899999
27,27,0.02,1200,1,100000.0,1400,,100000.0,100.0,,1.3977992664382328,0.045072335138906384,0.028453042062439073
28,28,0.02,1200,1,100000.0,1450,,100000.0,100.0,,1.4486307469886015,0.04619580292605554,0.02773596802489201
29,29,0.02,1200,1,100000.0,1500,,100000.0,100.0,,1.4979968890596411,0.044348762495057086,0.028374337544230903
30,30,0.02,1200,1,100000.0,1550,,100000.0,100.0,,1.542722215496542,0.04471815974496788,0.025886916766097248
31,31,0.02,1200,1,100000.0,1600,,100000.0,100.0,,1.5971508347312011,0.04452598076699898,0.02764695636283708
32,32,0.02,1200,1,100000.0,1650,,100000.0,100.0,,1.6478115767656163,0.04273988299645003,0.025722082068270143
33,33,0.02,1200,1,100000.0,1700,,100000.0,100.0,,1.697075914600191,0.04338337847183354,0.02593158971976392
34,34,0.02,1200,1,100000.0,1750,,100000.0,100.0,,1.7444784246315976,0.04495386710578599,0.02604463314825712
35,35,0.02,1200,1,100000.0,1800,,100000.0,100.0,,1.7917457850227947,0.04388509364015212,0.025868737370251447
36,36,0.02,1200,1,100000.0,1850,,100000.0,100.0,,1.8455809515032344,0.043542657349079535,0.025326935345641087
37,37,0.02,1200,1,100000.0,1900,,100000.0,100.0,,1.8928500436307785,0.04293882533527984,0.024041281161598416
38,38,0.02,1200,1,100000.0,1950,,100000.0,100.0,,1.9454283394615233,0.04195584657459906,0.024778649655015972
39,39,0.02,1200,1,100000.0,2000,,100000.0,100.0,,1.9904986491972068,0.04305224971281283,0.023536227003164264
40,40,0.02,1200,1,100000.0,2050,,100000.0,100.0,,2.038116185401486,0.04183817384155196,0.023760193135593605
41,41,0.02,1200,1,100000.0,2100,,100000.0,100.0,,2.0971720871713844,0.04221745847980454,0.022852948005770396
