,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,48.52,0.04852,,0.0002628661923841946,0.011475990227021764,0.0008029068942398631
1,1,0.02,1200,1,100000.0,100,,150.28,0.15028,,0.0005032362999935457,0.01030745202517846,0.000838662101381726
2,2,0.02,1200,1,100000.0,150,,143.0,0.143,,0.0007757881131703923,0.008873632711079053,0.0008086158317570947
3,3,0.02,1200,1,100000.0,200,,89.84,0.08984,,0.0012599486264343795,0.007486021943819404,0.0007374159329157764
4,4,0.02,1200,1,100000.0,250,,85.92,0.08592000000000001,,0.001403846295548874,0.007019893941173359,0.0008266962931295463
5,5,0.02,1200,1,100000.0,300,,95.16,0.09516,,0.0017111883146390023,0.006058162509576244,0.0007384653028900198
6,6,0.02,1200,1,100000.0,350,,100.44,0.10044,,0.0025276199947984425,0.006317683678781457,0.0009044901096049457
7,7,0.02,1200,1,100000.0,400,,115.84,0.11583999999999998,,0.002654900196610015,0.00652911002340862,0.0008184921064896211
8,8,0.02,1200,1,100000.0,450,,125.28,0.12528,,0.0031195146783647943,0.0065217799258813205,0.0009311369071523853
9,9,0.02,1200,1,100000.0,500,,134.0,0.134,,0.00392267501444394,0.005641630529499744,0.0008345963986644698
10,10,0.02,1200,1,100000.0,550,,127.35999999999999,0.12736,,0.003984266059096625,0.006137803867601558,0.0009302419264874316
11,11,0.02,1200,1,100000.0,600,,146.95999999999995,0.14696,,0.005502954276762465,0.00583186063595378,0.0008456231652367353
12,12,0.02,1200,1,100000.0,650,,158.84,0.15884,,0.005805446877734539,0.00567227895520071,0.000837439496950761
13,13,0.02,1200,1,100000.0,700,,169.16,0.16916,,0.006087228293849876,0.005934131741908468,0.0009457845887378807
14,14,0.02,1200,1,100000.0,750,,168.0,0.168,,0.006418395860187047,0.006247931595558356,0.0009055415112563187
15,15,0.02,1200,1,100000.0,800,,187.6,0.1876,,0.007490117363086028,0.005569722301599514,0.0008710260891202952
16,16,0.02,1200,1,100000.0,850,,190.8,0.1908,,0.007653404826196493,0.005846951126965467,0.0008966583224761216
17,17,0.02,1200,1,100000.0,900,,199.12,0.19912,,0.009217730240120544,0.00608851366831962,0.0009608144161106003
18,18,0.02,1200,1,100000.0,950,,212.44,0.21244,,0.010762469835399316,0.0060047447869660524,0.0007947215463390782
19,19,0.02,1200,1,100000.0,1000,,215.44,0.21544,,0.01003308089262191,0.005822079524441972,0.0008495298576243069
20,20,0.02,1200,1,100000.0,1050,,226.88,0.22688,,0.01098455739246674,0.0055241206857246285,0.0008446543660913121
21,21,0.02,1200,1,100000.0,1100,,231.08,0.23108,,0.012586496616186197,0.00587404459968032,0.0009085931476170046
22,22,0.02,1200,1,100000.0,1150,,241.12,0.24112,,0.012624140843654456,0.005714636089934057,0.0009134751444707642
23,23,0.02,1200,1,100000.0,1200,,251.6,0.2516,,0.015166794048254814,0.0053522685033051435,0.0009447938340760552
24,24,0.02,1200,1,100000.0,1250,,261.44,0.26144,,0.015697582445809526,0.005664917118817996,0.0009096645762924312
25,25,0.02,1200,1,100000.0,1300,,250.44,0.25044,,0.014874554172693025,0.005416423672190183,0.0009042151486997136
26,26,0.02,1200,1,100000.0,1350,,263.96,0.26396,,0.016511302689241347,0.005982176816373731,0.0009782706489919772
27,27,0.02,1200,1,100000.0,1400,,264.88,0.26488,,0.015707556348734213,0.005417420410359816,0.0009129184615782192
28,28,0.02,1200,1,100000.0,1450,,268.56,0.26856,,0.01790880840356294,0.0053378722493840364,0.0009080366211467818
29,29,0.02,1200,1,100000.0,1500,,267.04,0.26704,,0.018445646860345728,0.006066724854619232,0.0008575199127432874
30,30,0.02,1200,1,100000.0,1550,,274.44,0.27444,,0.020506290968132817,0.005606911284845994,0.0008460633014288998
31,31,0.02,1200,1,100000.0,1600,,274.2,0.27419999999999994,,0.020083617120208147,0.005190034676807631,0.0008709072977370284
32,32,0.02,1200,1,100000.0,1650,,273.76,0.27375999999999995,,0.023388107249247697,0.0055624038085862115,0.0008695990285824245
33,33,0.02,1200,1,100000.0,1700,,274.56,0.27456,,0.021891775306503405,0.005490927956692333,0.0009301158943721503
34,34,0.02,1200,1,100000.0,1750,,263.44,0.26344,,0.023662128534815564,0.005168434544227408,0.0008873821808985117
35,35,0.02,1200,1,100000.0,1800,,249.6,0.2496,,0.023421003729336008,0.00588072541512707,0.000877143698390993
36,36,0.02,1200,1,100000.0,1850,,238.24,0.23824,,0.02446465034639004,0.005565728188902245,0.0009234542661356736
37,37,0.02,1200,1,100000.0,1900,,219.96,0.21996,,0.02511640852328128,0.005294571515051215,0.0009586465847555976
38,38,0.02,1200,1,100000.0,1950,,193.92,0.19392000000000004,,0.02764368723235748,0.005225484564718779,0.0009182769546244067
39,39,0.02,1200,1,100000.0,2000,,155.48,0.15548,,0.027974124300471886,0.005144899528428884,0.000902140352928113
40,40,0.02,1200,1,100000.0,2050,,102.96,0.10295999999999998,,0.022874431627151352,0.004950550073957026,0.0007806895822611522
41,41,0.02,1200,1,100000.0,2100,,6.68,0.00668,,0.03302701525429866,0.005774054756190826,0.0008650590920583153
