# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.458499999999999943e+02	2.458499999999999852e-01	nan	1.000000000000000000e+01	3.757352438636019261e-04	1.329623134535960760e-02	1.396435779443677260e-03	2.673370197651689040e+00	6.569413775022698410e+00	nan
nan	1.380900000000000034e+02	1.380899999999999905e-01	nan	2.000000000000000000e+01	9.343715972335075786e-04	1.094699306973217177e-02	1.345471757811227392e-03	2.160089793070832709e+00	2.983618396800377326e+00	nan
nan	1.499300000000000068e+02	1.499300000000000077e-01	nan	3.000000000000000000e+01	1.615096373800497392e-03	1.021654485433216158e-02	1.332702983505630297e-03	1.877510235016524920e+00	2.812839173827261341e+00	nan
nan	1.767599999999999909e+02	1.767599999999999727e-01	nan	4.000000000000000000e+01	2.621836996374895569e-03	1.015658498158683240e-02	1.376793081668537021e-03	1.544028878278721040e+00	2.732726397623553183e+00	nan
nan	2.046099999999999852e+02	2.046100000000000141e-01	nan	5.000000000000000000e+01	3.825597745847062522e-03	9.295467140058402342e-03	1.363792071793260095e-03	1.310930116962727210e+00	2.682726401086947821e+00	nan
nan	2.252400000000000091e+02	2.252399999999999680e-01	nan	6.000000000000000000e+01	4.675752572493365247e-03	9.407744041406070415e-03	1.388463563246527697e-03	1.290996289635178540e+00	2.908497503339853463e+00	nan
nan	2.552300000000000182e+02	2.552299999999999569e-01	nan	7.000000000000000000e+01	6.220045329017693733e-03	8.725839345283656692e-03	1.411957572725247145e-03	1.133488018783670004e+00	2.890784139002678721e+00	nan
nan	2.800400000000000205e+02	2.800400000000000111e-01	nan	8.000000000000000000e+01	7.406038214312501977e-03	8.646965627235884272e-03	1.408615914000293633e-03	1.083081637451408952e+00	3.031322423430053981e+00	nan
nan	3.124199999999999591e+02	3.124199999999999755e-01	nan	9.000000000000000000e+01	8.773270687182730537e-03	8.897276717844879862e-03	1.392917422420080929e-03	1.028991653883491342e+00	3.215371878010463202e+00	nan
nan	3.427900000000000205e+02	3.427900000000000391e-01	nan	1.000000000000000000e+02	1.046273407021089917e-02	8.567158680992496833e-03	1.400546494837801937e-03	9.575281367163060997e-01	3.284283976898703550e+00	nan
nan	3.655500000000000114e+02	3.655499999999999861e-01	nan	1.100000000000000000e+02	1.196466854229811388e-02	8.730641896360335705e-03	1.422987117364534881e-03	9.202526705518853101e-01	3.365396443232127499e+00	nan
nan	3.837400000000000091e+02	3.837400000000000255e-01	nan	1.200000000000000000e+02	1.375817101809389056e-02	8.346387497110929060e-03	1.396025247942089776e-03	8.735997145674492259e-01	3.352702923459743634e+00	nan
nan	4.039399999999999977e+02	4.039399999999999658e-01	nan	1.300000000000000000e+02	1.601771901853908317e-02	8.388107509910877960e-03	1.418684129323948820e-03	8.143257547792032147e-01	3.289058102452441013e+00	nan
nan	4.146399999999999864e+02	4.146400000000000086e-01	nan	1.400000000000000000e+02	1.722469218394962615e-02	8.522645861633905418e-03	1.395467162907266297e-03	8.142532322933508926e-01	3.375540749086668679e+00	nan
nan	4.183300000000000409e+02	4.183299999999999796e-01	nan	1.500000000000000000e+02	1.959934941443407241e-02	8.682199092412305058e-03	1.399577774633043847e-03	7.662874692718268932e-01	3.205113226916982860e+00	nan
nan	4.163899999999999864e+02	4.163899999999999824e-01	nan	1.600000000000000000e+02	2.151120212867908832e-02	7.783161881257993908e-03	1.405566913855667809e-03	7.447039139076994108e-01	3.100840264748540243e+00	nan
nan	4.110899999999999750e+02	4.110900000000000110e-01	nan	1.700000000000000000e+02	2.360170723615056046e-02	8.496890984204762826e-03	1.417325262278214650e-03	7.241037126102403132e-01	2.976658300711061411e+00	nan
nan	3.829399999999999977e+02	3.829399999999999471e-01	nan	1.800000000000000000e+02	2.537906739550635504e-02	8.249287760756882082e-03	1.388370891343596036e-03	7.099812456196648025e-01	2.718259690305441012e+00	nan
nan	3.351699999999999591e+02	3.351700000000000235e-01	nan	1.900000000000000000e+02	2.675979157685560647e-02	8.270784808541122718e-03	1.407379372530416940e-03	7.154961593356660154e-01	2.396803969950966007e+00	nan
nan	2.260199999999999818e+02	2.260200000000000264e-01	nan	2.000000000000000000e+02	2.981024977138758622e-02	8.285201026303165225e-03	1.386830767241827283e-03	6.735859299222959340e-01	1.521541491607793617e+00	nan
nan	7.879999999999999893e+00	7.879999999999999852e-03	nan	2.100000000000000000e+02	3.042678163253432697e-02	8.937361742594577413e-03	1.072434977356994962e-03	6.954394575821513103e-01	5.476706511670251937e-02	nan
