# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.458500000000000000e+03	2.458499999999999908e+00	nan	1.000000000000000000e+02	3.757352438636019261e-03	1.329623134535960760e-01	1.396435779443677173e-02	2.673370197651689040e+01	6.569413775022698587e+01	nan
nan	1.380900000000000091e+03	1.380899999999999794e+00	nan	2.000000000000000000e+02	9.343715972335076003e-03	1.094699306973217212e-01	1.345471757811227478e-02	2.160089793070832798e+01	2.983618396800377326e+01	nan
nan	1.499299999999999955e+03	1.499300000000000077e+00	nan	3.000000000000000000e+02	1.615096373800497392e-02	1.021654485433216158e-01	1.332702983505630254e-02	1.877510235016524831e+01	2.812839173827261519e+01	nan
nan	1.767599999999999909e+03	1.767599999999999838e+00	nan	4.000000000000000000e+02	2.621836996374895395e-02	1.015658498158683309e-01	1.376793081668536978e-02	1.544028878278720995e+01	2.732726397623553183e+01	nan
nan	2.046099999999999909e+03	2.046100000000000030e+00	nan	5.000000000000000000e+02	3.825597745847062608e-02	9.295467140058402689e-02	1.363792071793260008e-02	1.310930116962727254e+01	2.682726401086947732e+01	nan
nan	2.252400000000000091e+03	2.252399999999999736e+00	nan	6.000000000000000000e+02	4.675752572493365594e-02	9.407744041406070068e-02	1.388463563246527741e-02	1.290996289635178584e+01	2.908497503339853552e+01	nan
nan	2.552300000000000182e+03	2.552299999999999791e+00	nan	7.000000000000000000e+02	6.220045329017694080e-02	8.725839345283656345e-02	1.411957572725247231e-02	1.133488018783670093e+01	2.890784139002678899e+01	nan
nan	2.800400000000000091e+03	2.800400000000000222e+00	nan	8.000000000000000000e+02	7.406038214312501977e-02	8.646965627235883578e-02	1.408615914000293720e-02	1.083081637451408952e+01	3.031322423430053803e+01	nan
nan	3.124199999999999818e+03	3.124199999999999644e+00	nan	9.000000000000000000e+02	8.773270687182729843e-02	8.897276717844879168e-02	1.392917422420080972e-02	1.028991653883491431e+01	3.215371878010463291e+01	nan
nan	3.427900000000000091e+03	3.427900000000000169e+00	nan	1.000000000000000000e+03	1.046273407021089952e-01	8.567158680992496833e-02	1.400546494837801893e-02	9.575281367163061219e+00	3.284283976898703372e+01	nan
nan	3.655500000000000000e+03	3.655499999999999972e+00	nan	1.100000000000000000e+03	1.196466854229811388e-01	8.730641896360336052e-02	1.422987117364534794e-02	9.202526705518852879e+00	3.365396443232127410e+01	nan
nan	3.837400000000000091e+03	3.837400000000000144e+00	nan	1.200000000000000000e+03	1.375817101809388987e-01	8.346387497110929754e-02	1.396025247942089820e-02	8.735997145674492259e+00	3.352702923459743545e+01	nan
nan	4.039400000000000091e+03	4.039399999999999658e+00	nan	1.300000000000000000e+03	1.601771901853908386e-01	8.388107509910877613e-02	1.418684129323948863e-02	8.143257547792032369e+00	3.289058102452440835e+01	nan
nan	4.146399999999999636e+03	4.146399999999999864e+00	nan	1.400000000000000000e+03	1.722469218394962753e-01	8.522645861633905418e-02	1.395467162907266211e-02	8.142532322933508482e+00	3.375540749086668768e+01	nan
nan	4.183300000000000182e+03	4.183300000000000018e+00	nan	1.500000000000000000e+03	1.959934941443407241e-01	8.682199092412305752e-02	1.399577774633043933e-02	7.662874692718268932e+00	3.205113226916982683e+01	nan
nan	4.163899999999999636e+03	4.163899999999999935e+00	nan	1.600000000000000000e+03	2.151120212867908832e-01	7.783161881257993908e-02	1.405566913855667809e-02	7.447039139076993663e+00	3.100840264748540065e+01	nan
nan	4.110899999999999636e+03	4.110899999999999999e+00	nan	1.700000000000000000e+03	2.360170723615055977e-01	8.496890984204762132e-02	1.417325262278214607e-02	7.241037126102403576e+00	2.976658300711061500e+01	nan
nan	3.829400000000000091e+03	3.829399999999999693e+00	nan	1.800000000000000000e+03	2.537906739550635504e-01	8.249287760756882082e-02	1.388370891343596036e-02	7.099812456196647581e+00	2.718259690305441012e+01	nan
nan	3.351699999999999818e+03	3.351700000000000124e+00	nan	1.900000000000000000e+03	2.675979157685560716e-01	8.270784808541123412e-02	1.407379372530417026e-02	7.154961593356659932e+00	2.396803969950966007e+01	nan
nan	2.260199999999999818e+03	2.260200000000000209e+00	nan	2.000000000000000000e+03	2.981024977138758691e-01	8.285201026303165572e-02	1.386830767241827370e-02	6.735859299222958896e+00	1.521541491607793617e+01	nan
nan	7.879999999999999716e+01	7.879999999999999505e-02	nan	2.100000000000000000e+03	3.042678163253432766e-01	8.937361742594576719e-02	1.072434977356994876e-02	6.954394575821512881e+00	5.476706511670251798e-01	nan
