P0	SU_photonEnergy	SU_outgoingMaxF_X	SU_outgoingMinF_X	SU_outgoingMaxF_Y	SU_outgoingMinF_Y	SU_intensityH_width_X	SU_intensityH_centerWidth_X	SU_intensityH_centerMass_X	SU_intensityH_width_Y	SU_intensityH_centerWidth_Y	SU_intensityH_centerMass_Y	SU_energyH_width	SU_energyH_centerWidth	SU_energyH_centerMass	SU_pathlengthH_width	SU_pathlengthH_centerWidth	SU_pathlengthH_centerMass	SU_phi_width	SU_phi_centerWidth	SU_phi_centerMass	SU_psi_width	SU_psi_centerWidth	SU_psi_centerMass	SU_incoming_NO	SU_absorbed_NO	SU_outgoing_NO	SU_incoming_R	SU_absorbed_R	SU_outgoing_R	SU_efficiency	SU_S1S0	SU_S2S0	SU_S3S0	SU_focus_horizontal_z0	SU_focus_horizontal_width	SU_focus_horizontal_theta	SU_focus_horizontal_depth	SU_focus_vertical_z0	SU_focus_vertical_width	SU_focus_vertical_theta	SU_focus_vertical_depth
10	600	0.0997185731666968	-0.103074416573106	0.0721348658375809	-0.0693206057228268	0.0542880077389914	0.000115950491294176	0.000329929680358027	0.0370292947405102	0.000175798776290571	6.58083400666143e-06	0.999994387883703	1000.00000030278	1000.00000030278	0	0	0	0.00185985011292469	2.09379019906319e-06	1.44738092558538e-05	0.00164478988601282	-1.43131592075883e-06	2.69117610473928e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.76514	0.0233898	1.3703e-05	3413.82	1.99413	0.0160362	1.24626e-05	2573.5
11	650	0.104652466334316	-0.0992779225602736	0.0692163087795302	-0.0649603208877335	0.0548472895835738	4.38869768106843e-05	0.000668159125688642	0.0376986264816749	0.000175843708838278	-0.000528969017809813	0.999985251762382	1000.00000465927	1000.00000465927	0	0	0	0.00183264807447849	-2.14294876739994e-06	-2.57128741205817e-05	0.00167341486083127	-5.60126277986215e-06	2.94019956535397e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.73273	0.023375	1.37149e-05	3408.72	-2.18098	0.0160276	1.24814e-05	2568.23
12	700	0.105069701598977	-0.103933130624225	0.0654685657733049	-0.0711769125623735	0.0542037639078654	-0.000290221856595479	0.000568285487376072	0.0375166004064888	3.63186132090604e-05	-0.000148322338382259	0.999989389322764	1000.00000091881	1000.00000091881	0	0	0	0.00180519148758044	7.51473710407387e-07	6.25097501813976e-06	0.0016843580455733	3.45157982792961e-06	1.70831762948105e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-5.16195	0.0233632	1.36927e-05	3412.51	-4.17871	0.0160344	1.25086e-05	2563.74
13	750	0.102835016508493	-0.0986562549365068	0.0691196261780398	-0.0657608726168129	0.0544528978328367	8.813174904777e-05	9.44177023792236e-05	0.0379705802897655	-8.9975474081995e-05	0.000343926297496078	0.999995810929363	1000.00000025993	1000.00000025993	0	0	0	0.00184907929795347	6.13608647322974e-07	-2.22185591291107e-05	0.00166784974569211	5.70691814868053e-06	2.11859773327776e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.742383	0.0233488	1.37146e-05	3404.94	-0.360445	0.0160483	1.24747e-05	2572.93
14	800	0.0988026643050716	-0.0963821333189549	0.0662970773074962	-0.0673868920173718	0.0544190883803376	1.97984786454442e-05	-0.0007222572556944	0.0381246045758921	-2.90246692645317e-05	-0.000544907354937785	0.999994098145862	999.999997382941	999.999997382941	0	0	0	0.00182402856921187	1.16026184152193e-06	1.94636511966499e-05	0.00167628556164005	4.00675983829599e-06	1.46114055880452e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.465078	0.0233486	1.36647e-05	3417.35	1.70178	0.016011	1.24787e-05	2566.13
15	850	0.101535311168775	-0.100200816755018	0.0685196115624634	-0.0677555255390745	0.0545397312217388	-0.000330653179575091	0.000667247206878496	0.0375664108729135	-8.45580051495876e-05	0.000382043011694491	0.999994499934132	999.999999482131	999.999999482131	0	0	0	0.0018535103612721	-1.08464580849082e-06	-3.33984431741354e-05	0.00166519600087919	4.51537148895545e-06	2.3810018106472e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.79783	0.0233493	1.3718e-05	3404.19	-2.68094	0.016073	1.24728e-05	2577.29
16	900	0.105057210763127	-0.102246079540764	0.0678268586364081	-0.0707759254205077	0.0530060877405263	-0.000180807797373238	-0.000646942213609225	0.0371663190547028	6.94440393588132e-05	-0.000102228599407089	0.999993091146393	999.999999520845	999.999999520845	0	0	0	0.00182165729028117	-3.18209381118041e-07	1.04420320359332e-05	0.00166945491688484	2.27892665960775e-06	2.02678430273953e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.5105	0.0233176	1.36814e-05	3408.65	3.34854	0.0160553	1.24698e-05	2575.07
17	950	0.104644856190377	-0.0996239118599255	0.0688839008488849	-0.064849414166039	0.0550098021266626	0.000234741840504659	0.000488009115222565	0.0382268808075227	-0.00018374465787618	0.000693151113552434	0.999995663138179	999.999998156973	999.999998156973	0	0	0	0.00182333512239154	1.99946536333796e-06	-7.3505614278848e-06	0.00168921351559587	1.13954256239393e-07	-8.00628383650602e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.0375015	0.0233705	1.36933e-05	3413.42	-0.422794	0.0160055	1.24815e-05	2564.67
18	1000	0.103894377683292	-0.0978338837920019	0.0694668661546439	-0.0707853542172078	0.0554686196526738	-0.000177816901160699	-0.000964372093469626	0.0377254501577976	0.000191118388047664	-0.000659244031281911	0.999981690781624	999.99999162043	999.99999162043	0	0	0	0.00186606429249593	-7.60460023520413e-06	-3.12240517634415e-05	0.00164453695569254	8.40077060311093e-06	-8.30965689305055e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.130728	0.0233924	1.37183e-05	3410.38	4.07631	0.0160395	1.24737e-05	2571.74
19	1050	0.10056904463685	-0.0970609328778902	0.0719159002071628	-0.0711776297357795	0.0543918756030281	-0.000179476197416383	-0.000202676571161228	0.0376904160592413	0.000128409204917905	0.000369135235691681	0.99998914307821	999.999997233308	999.999997233308	0	0	0	0.00182977619792793	1.70773939672287e-06	1.38536551984084e-05	0.00165708524316962	-3.2532575488111e-06	-3.19683905108384e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-7.78058	0.0233597	1.36925e-05	3412.04	1.14247	0.0160392	1.24929e-05	2567.74
20	1100	0.102485278447111	-0.101006954214007	0.0679813799349965	-0.0679638291637344	0.0553655721261649	0.000131947078663722	0.000739162116551825	0.0375872149253383	7.10493146357447e-05	8.77538563104352e-06	0.999990537788335	999.99999767891	999.99999767891	0	0	0	0.00183343191669051	-8.42422185313941e-06	1.17927391970955e-05	0.00164908174708605	6.59385409049846e-06	-2.61467986379456e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.852326	0.0233531	1.37198e-05	3404.29	-0.616062	0.0160553	1.24875e-05	2571.42
21	1150	0.103650460642886	-0.0960398272848886	0.0694169163884302	-0.0685319725348159	0.0542365158378096	7.15349537047244e-05	-0.000148946448284018	0.0377442912562878	-0.000114218707373801	0.000442471926807117	0.999968282583723	1000.00000148617	1000.00000148617	0	0	0	0.00183948395151158	-1.94522108031775e-05	2.78326002032367e-05	0.00169132576553108	4.72293362196801e-06	-4.46491214706668e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.07624	0.0233732	1.36762e-05	3418.09	0.351503	0.0159982	1.24656e-05	2566.78
22	1200	0.104110746908692	-0.10407712087955	0.0699222339531888	-0.0655804956765066	0.0547848195617533	2.32737155170075e-05	1.68130145705575e-05	0.0371656497423423	-9.07396696645316e-05	-0.000512353230563742	0.999976867477017	1000.00000132689	1000.00000132689	0	0	0	0.00183604594645114	9.22428973783947e-06	3.2623608280687e-05	0.00167793768281951	-1.94530000181587e-06	-6.14154466704745e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.17331	0.0233631	1.3672e-05	3417.65	-1.50373	0.0160109	1.24913e-05	2563.53
23	1250	0.0979416480675497	-0.102247613456108	0.0697226648717624	-0.0695633572173178	0.0547994445232026	-0.000281750344836462	-0.000170910798005353	0.0372002608720537	-1.19119226578389e-05	7.96538272223452e-05	0.999997593493276	1000.00000060892	1000.00000060892	0	0	0	0.00183900670856324	4.40507128142268e-06	2.07728606941566e-05	0.00168682795380273	6.59061373845134e-06	1.65540705096626e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.99083	0.0233031	1.36995e-05	3402.03	1.66404	0.016039	1.2425e-05	2581.73
24	1300	0.104422869308162	-0.100650357184489	0.0657194943760102	-0.0680590514401462	0.0545905684747062	-0.000137073606064152	-0.000144171923238789	0.0374193879599326	0.000155824391807231	0.00015476152551773	0.999985038182444	999.999994369331	999.999994369331	0	0	0	0.00183718342388328	5.14458916680443e-06	-9.7321692485307e-06	0.0016560229968464	-3.69921779606549e-06	-2.48230241166893e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	5.74185	0.023395	1.36943e-05	3416.75	-3.01384	0.0159953	1.24415e-05	2571.3
25	1350	0.102207217289935	-0.103649170884858	0.0696647106388709	-0.0690363159266085	0.0551830327994117	-0.000171432851973553	-0.000720976797461317	0.0382274695524981	-0.000118074855857801	0.000314197356131182	0.999989603073004	1000.00000303164	1000.00000303164	0	0	0	0.00185800676101711	-5.80330209718329e-06	1.82829546465325e-05	0.00166806723622149	-7.31941480915555e-06	1.77231559419034e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.232802	0.0234271	1.37058e-05	3418.58	4.83175	0.0160431	1.24763e-05	2571.78
26	1400	0.104629834750153	-0.102550128689544	0.0716374364118191	-0.0701766993747602	0.0539445413798527	-2.16489693111166e-06	-0.00101143373642507	0.0374553611818298	-9.15046644352074e-05	-0.000673731835793112	0.999990039444242	1000.00000247869	1000.00000247869	0	0	0	0.00181644736370758	-8.02986661557943e-06	8.02727642431516e-06	0.00166019458819615	1.16480990560199e-05	2.83232189476272e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.36525	0.0233475	1.3718e-05	3403.93	1.72267	0.0160382	1.24569e-05	2574.99
27	1450	0.102933982028555	-0.0949070378616151	0.0715478813439242	-0.0716462994849245	0.0553426351042934	4.67810991191947e-05	9.58281252489285e-05	0.0369596027588803	0.000195694669593391	-4.92090705001558e-05	0.999984483237654	1000.00000219925	1000.00000219925	0	0	0	0.00184843254657886	-9.3115757202986e-06	1.9243504766201e-05	0.00164358822518892	-6.56103289664969e-06	1.32666209614381e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.463133	0.0233921	1.37704e-05	3397.45	8.22944	0.0160315	1.24707e-05	2571.06
28	1500	0.0980671167120377	-0.100074587911443	0.0712935970963865	-0.0679482088316488	0.0548140452341622	0.000230453265440172	0.000958063455975183	0.0374463318381492	-0.000118089568002494	0.000294062390507069	0.999977694786253	999.999997685056	999.999997685056	0	0	0	0.00181678904882816	-4.53127755155618e-06	-8.31200948268277e-06	0.00166577806310085	6.51257507587881e-06	-1.17239930271184e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.626268	0.0233842	1.36828e-05	3418.04	-3.71184	0.0160058	1.24987e-05	2561.2
29	1550	0.09798261952681	-0.102337049180658	0.0704312392629906	-0.0673060911250672	0.0542849038018839	-3.29923411972154e-05	-0.000193851770414644	0.0377280619393962	-4.93588413573581e-05	0.00019883812452548	0.99997097602602	999.99999989979	999.99999989979	0	0	0	0.0018557029076959	2.68921104111866e-06	1.7920844366828e-05	0.00168688984910619	-6.75622698273481e-07	-2.85713814944608e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.70652	0.023327	1.3726e-05	3398.95	-3.21906	0.0160393	1.248e-05	2570.39
30	1600	0.104715297152836	-0.101943221944599	0.0693453715386672	-0.069732358988221	0.0544101420534089	-1.02834460832917e-05	-0.000660086347341049	0.0371370208351412	2.99969751290791e-05	-0.000193493724776908	0.999998376631424	999.99999960635	999.99999960635	0	0	0	0.0018357376488155	-7.8751311290865e-06	-3.28266535593313e-05	0.00163676558915998	-3.48214374303014e-06	-1.06543948294466e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.831298	0.0233615	1.37162e-05	3406.42	-2.45208	0.0160048	1.25073e-05	2559.27
31	1650	0.0977489463712785	-0.104190111946087	0.0692290331218638	-0.0668646746663759	0.0548848168373387	-0.00018680826911479	0.0007782104466032	0.0371436204876414	9.18173522974075e-05	-0.000165283225604912	0.999998778860572	1000.00000017964	1000.00000017964	0	0	0	0.00183489224946569	1.32954350013498e-06	-3.49568842759277e-05	0.00166376023361788	4.33360295941376e-06	-2.86950620324747e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.68811	0.0234261	1.36987e-05	3420.19	-0.00402067	0.0160441	1.24542e-05	2576.51
32	1700	0.103199253906333	-0.0975877567449274	0.0660000533670706	-0.066683843976195	0.0547141313444889	-1.91920683738148e-05	0.000817758376234989	0.0370274723713456	0.000104748841044187	-0.00034189530456219	0.999990634157143	1000.00000022925	1000.00000022925	0	0	0	0.00184237096383681	1.19217327653614e-06	6.61936956309695e-06	0.00166075949231173	-7.41348115865779e-06	2.30142215499711e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.47262	0.0233848	1.3684e-05	3417.83	4.52777	0.0160344	1.24806e-05	2569.48
33	1750	0.0962981216414165	-0.0963407917888082	0.0662421903030021	-0.0716899792358598	0.054320850399428	0.000130256515193002	-2.13350736958107e-05	0.0375300417988986	-0.000177168180007799	7.43562344959758e-06	0.999991890010847	1000.00000255907	1000.00000255907	0	0	0	0.00184779870524772	-1.72556612423836e-06	-4.23942045777153e-07	0.00167244442815944	-8.85889112532852e-06	3.30110754138825e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	3.40423	0.0233472	1.36941e-05	3409.8	-1.66449	0.0160145	1.2476e-05	2567.24
34	1800	0.101726918065694	-0.105045658325813	0.0684261298075795	-0.0695732626096821	0.0546740278265982	0.000137947348374093	0.000387883101539796	0.0376245232735294	0.000145692975797453	-0.000573566401051301	0.999996495348796	1000.0000014942	1000.0000014942	0	0	0	0.00183968826909717	6.51189691736531e-06	2.85266048611005e-06	0.0016803807433264	-3.33745808819255e-07	-2.60486407987278e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.91507	0.0233653	1.3707e-05	3409.25	-1.98166	0.0160138	1.24483e-05	2572.84
35	1850	0.10493883746388	-0.103498298272251	0.0701345974439512	-0.0686313849368219	0.054732350043978	0.000123106008330688	0.000720269595814699	0.0369019565888825	8.68059547107641e-05	-0.000622314364066748	0.999987520552054	1000.000000891	1000.000000891	0	0	0	0.00182863974924557	8.57401755470781e-06	2.89369523788444e-05	0.00166766020708675	6.45160384841678e-06	-7.63274531947588e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.35638	0.0233562	1.37031e-05	3408.89	-0.343885	0.0160014	1.25024e-05	2559.74
36	1900	0.0967585144417611	-0.101056040077649	0.0714677308171163	-0.0718315497081998	0.0547032257787813	-7.82586653518651e-05	-0.000190202872207071	0.0373812224325679	-0.000140463253044065	-0.000181909445541736	0.999986697901136	1000.00000209637	1000.00000209637	0	0	0	0.0018521355534061	3.62795861850594e-06	-1.72061125750782e-05	0.00168345177251269	-1.80981818229402e-06	-8.27509040319608e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	3.15241	0.0233333	1.37387e-05	3396.71	0.298869	0.0160063	1.24441e-05	2572.52
37	1950	0.103917284823679	-0.100535082153381	0.0714963048767651	-0.0721276755194941	0.0538640399294913	0.000314492555954751	-0.000333179526009739	0.0374455343287909	-8.11535881596638e-05	-0.000315685321364514	0.99999210662952	999.999999450931	999.999999450931	0	0	0	0.00183706561655788	2.54253509967205e-06	-5.85196479768648e-07	0.00163602380331972	3.13760546527184e-06	-1.62068243416934e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.12913	0.0233546	1.37028e-05	3408.74	-5.80487	0.0160768	1.24688e-05	2578.72
38	2000	0.0983970248448898	-0.0984662332451517	0.0703196005331261	-0.067887920408979	0.0552980778848326	1.44248089998661e-05	-3.46042001309332e-05	0.0379136589952495	-0.00013076591097605	-0.000152551234382958	0.999993323753642	1000.00000232989	1000.00000232989	0	0	0	0.00182357182788227	-4.77041324463835e-06	3.17290483053613e-05	0.00167550609661515	-8.25438589159599e-06	1.09973346815182e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	6.5055	0.0233682	1.36841e-05	3415.39	5.89767	0.0160208	1.24596e-05	2571.65
39	2050	0.103735207672029	-0.0998612511258623	0.0671831535727591	-0.0707347964970792	0.0541782043987776	-0.000180806389364321	-7.88282496677756e-05	0.0378278731244271	5.47631902572746e-05	-0.00041029720404287	0.999997619356805	999.999999419858	999.999999419858	0	0	0	0.00181476144338345	8.59493838654122e-06	2.90388485592614e-05	0.00172301651329095	3.81784798891881e-06	2.60118099629598e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-5.99082	0.0233662	1.36573e-05	3421.78	-2.71152	0.0160469	1.24566e-05	2576.45
40	2100	0.103485637471735	-0.103412581918414	0.0693523130542854	-0.069751893133604	0.0537874416080342	-4.34769978296286e-05	3.65277766603e-05	0.03738799501462	2.08335507484829e-05	-0.000199790039659267	0.999999340615204	999.999999725892	999.999999725892	0	0	0	0.00184142006277625	3.19796890764848e-06	-4.2789299620075e-07	0.00167634975356291	-3.66008777340687e-06	-2.70426589808986e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.1014	0.0233541	1.36818e-05	3413.9	0.451156	0.0159999	1.24567e-05	2568.89
