# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.330500000000000114e+02	2.330499999999999794e-01	nan	1.000000000000000000e+01	5.603485483206327228e-04	7.281697027677976400e-03	8.014977734785369437e-04	1.802575562822046562e+00	4.203630410533479633e+00	nan
nan	1.301999999999999886e+02	1.302000000000000102e-01	nan	2.000000000000000000e+01	1.238934501584196832e-03	5.101284594283246945e-03	7.987198932029166126e-04	1.626646178146777588e+00	2.118260097485518134e+00	nan
nan	1.424699999999999989e+02	1.424700000000000133e-01	nan	3.000000000000000000e+01	2.128159495196655510e-03	4.306923412268279239e-03	7.830967563668120085e-04	1.425637016993304140e+00	2.030192357496207300e+00	nan
nan	1.687400000000000091e+02	1.687400000000000289e-01	nan	4.000000000000000000e+01	2.894849426654104961e-03	3.712107369488720082e-03	7.495215449057722598e-04	1.401477557288134168e+00	2.364753104176428700e+00	nan
nan	1.996200000000000045e+02	1.996200000000000474e-01	nan	5.000000000000000000e+01	4.024226360243687850e-03	3.449033715431345463e-03	7.961080204713537941e-04	1.248511080614739921e+00	2.493578164737569658e+00	nan
nan	2.163199999999999932e+02	2.163200000000000678e-01	nan	6.000000000000000000e+01	4.984806302096558318e-03	3.156437570281302001e-03	7.859202243399308115e-04	1.213017533352217736e+00	2.625285774231415736e+00	nan
nan	2.440099999999999909e+02	2.440100000000000047e-01	nan	7.000000000000000000e+01	6.316021983553810233e-03	2.792946485765934132e-03	7.840455634816261921e-04	1.113130739496033250e+00	2.718248251742649835e+00	nan
nan	2.655300000000000296e+02	2.655299999999999327e-01	nan	8.000000000000000000e+01	7.577431434882556105e-03	2.813036438007134564e-03	8.019725039033915323e-04	1.058385087951483783e+00	2.811035924229317917e+00	nan
nan	2.980500000000000114e+02	2.980499999999999816e-01	nan	9.000000000000000000e+01	8.950559041227278828e-03	2.695371977685361714e-03	7.820611295605410258e-04	1.009879659575140920e+00	3.009240584282887543e+00	nan
nan	3.210000000000000000e+02	3.210000000000000075e-01	nan	1.000000000000000000e+02	1.064062442319595875e-02	2.595722721573206094e-03	7.804528268531495897e-04	9.426209755486809616e-01	3.025390179377294597e+00	nan
nan	3.505000000000000000e+02	3.504999999999999782e-01	nan	1.100000000000000000e+02	1.176276655659876276e-02	2.599445177452617845e-03	7.979420552957352739e-04	9.400529936616983662e-01	3.294861607142769433e+00	nan
nan	3.681999999999999886e+02	3.681999999999999718e-01	nan	1.200000000000000000e+02	1.369655351380288412e-02	2.381072234978094844e-03	7.988294167533018224e-04	8.795450145436403133e-01	3.238175209424902334e+00	nan
nan	3.816800000000000068e+02	3.816799999999999637e-01	nan	1.300000000000000000e+02	1.494348208581413803e-02	2.326518664504568200e-03	7.900907474148496489e-04	8.720737931210915672e-01	3.328015332646744096e+00	nan
nan	3.926399999999999864e+02	3.926399999999999890e-01	nan	1.400000000000000000e+02	1.704946758643700183e-02	2.321352753722604779e-03	7.753223725008739518e-04	8.228032820629541666e-01	3.229806770262968918e+00	nan
nan	4.009399999999999977e+02	4.009400000000000186e-01	nan	1.500000000000000000e+02	1.981477206683393902e-02	2.246844582579362801e-03	8.008445333909996544e-04	7.582892567895316294e-01	3.041196420987934523e+00	nan
nan	4.010699999999999932e+02	4.010700000000000931e-01	nan	1.600000000000000000e+02	2.069760079333946012e-02	2.156117599307482476e-03	7.823639677058044899e-04	7.749794199431977448e-01	3.108989640909525676e+00	nan
nan	3.902900000000000205e+02	3.902899999999999703e-01	nan	1.700000000000000000e+02	2.296843804793752622e-02	2.220868748534186431e-03	7.903418013068899423e-04	7.428237448917938135e-01	2.899106952040225949e+00	nan
nan	3.691999999999999886e+02	3.692000000000000282e-01	nan	1.800000000000000000e+02	2.429436901857798259e-02	2.127537879675737292e-03	8.074405320933955837e-04	7.419058118770285315e-01	2.738846031715298501e+00	nan
nan	3.241999999999999886e+02	3.241999999999999882e-01	nan	1.900000000000000000e+02	2.769855818856967883e-02	2.147071133339139171e-03	7.956359008591641158e-04	6.882314960263788972e-01	2.231104570961552014e+00	nan
nan	2.321999999999999886e+02	2.322000000000000175e-01	nan	2.000000000000000000e+02	2.742017626191682253e-02	2.044147998221509856e-03	7.781248873136641054e-04	7.350729852393361741e-01	1.707660641249389766e+00	nan
nan	1.099000000000000021e+01	1.098999999999999977e-02	nan	2.100000000000000000e+02	2.610123329010909793e-02	1.662881908616526587e-03	6.554960771290969327e-04	8.307690535444001156e-01	9.196660981200006912e-02	nan
