# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+02	9.986712322263002761e-02	1.113400765734750275e-01	1.044540464424021098e-01	1.001331059266952428e+00	1.001331059266952224e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.000000000000000000e+02	1.996098596163335404e-01	8.276283528808756063e-02	7.551521929114277110e-02	1.001956518701922816e+00	1.001956518701922931e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	3.000000000000000000e+02	2.899929583524184507e-01	6.785307061386226801e-02	5.883471818708463363e-02	1.048634901235690364e+00	1.048634901235690222e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	4.000000000000000000e+02	3.865387943687044192e-01	6.336859909863669371e-02	5.240048843336170270e-02	1.048719606596601350e+00	1.048719606596601324e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	5.000000000000000000e+02	4.976985220495805384e-01	6.009369814400498250e-02	4.665988779197295655e-02	1.004664486619169406e+00	1.004664486619169423e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	6.000000000000000000e+02	5.984092514392728157e-01	5.532958092176987197e-02	4.449015965292783814e-02	1.002664341474127196e+00	1.002664341474127099e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	7.000000000000000000e+02	6.987571562275320947e-01	5.335252489392516839e-02	3.887317275262221900e-02	1.001781693925302807e+00	1.001781693925302932e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	8.000000000000000000e+02	7.985473259043374128e-01	4.964811736171246409e-02	3.740846651621514141e-02	1.001821493176610067e+00	1.001821493176610147e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	9.000000000000000000e+02	8.702678208715610708e-01	4.973270239570976720e-02	3.524520144555520762e-02	1.048039801647176583e+00	1.048039801647176290e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+03	9.938929288525969463e-01	5.064734991577839185e-02	3.428603334708456990e-02	1.006398467449205913e+00	1.006398467449206038e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.100000000000000000e+03	1.098247824273994366e+00	4.811306623642641611e-02	3.062718470002586540e-02	1.001597143237382470e+00	1.001597143237382426e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.200000000000000000e+03	1.197159978322997587e+00	4.624260089737430857e-02	3.070943508642338601e-02	1.002378304759187877e+00	1.002378304759187984e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.300000000000000000e+03	1.298497577542821135e+00	4.653336954406837866e-02	2.928563100926560164e-02	1.001157335699125905e+00	1.001157335699125923e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.400000000000000000e+03	1.397815849234280039e+00	4.569522809077581488e-02	2.819410814437939977e-02	1.001563438977937981e+00	1.001563438977938034e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.500000000000000000e+03	1.496831284341419543e+00	4.345847858254071883e-02	2.739322577680362511e-02	1.002128657304297565e+00	1.002128657304297406e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.600000000000000000e+03	1.593904029982513793e+00	4.478551574045359918e-02	2.706946925573777002e-02	1.003879063453531062e+00	1.003879063453531160e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.700000000000000000e+03	1.695880838172342919e+00	4.295577453088289532e-02	2.594126468559136006e-02	1.002433941058797906e+00	1.002433941058797728e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.800000000000000000e+03	1.797611564892122260e+00	4.122049498528864570e-02	2.545733997960407738e-02	1.001330836783701272e+00	1.001330836783701272e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.900000000000000000e+03	1.897794916342695704e+00	4.272339809039066294e-02	2.477970557776572325e-02	1.001162226974377845e+00	1.001162226974377774e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.000000000000000000e+03	1.992223075141009714e+00	4.235107454475097594e-02	2.395255908824587415e-02	1.003936775297305850e+00	1.003936775297305672e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.100000000000000000e+03	2.097883500147145419e+00	4.339572559513667216e-02	2.292149888346170505e-02	1.001009096721104052e+00	1.001009096721103759e+02	nan
