,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,132.9,0.1329,10.0,0.0002261966438669,0.007055786800008,0.0005572517899993,,4.4636979569207895,5.928624508686186,,,
1,1,2.5,0.024,150,1,100000.0,,171.48,0.17148,15.0,0.0003634389666814,0.005944009777531,0.0005676274694837,,4.1575745631685965,7.130340495366488,,,
2,2,2.5,0.024,200,1,100000.0,,199.43,0.19943,20.0,0.0005207489186304,0.0049438830089165,0.0005711776890789,,3.853711738456718,7.682510846452393,,,
3,3,2.5,0.024,250,1,100000.0,,223.34,0.22334,25.0,0.0006478905854177,0.0044226742941728,0.0005639439698688,,3.91122970936454,8.73312539285605,,,
4,4,2.5,0.024,300,1,100000.0,,249.9,0.2498999999999999,30.0,0.0007998190134884,0.0042485975373476,0.000572429513802,,3.773305758298702,9.42974258377082,,,
5,5,2.5,0.024,350,1,100000.0,,268.64,0.26864,35.0,0.0009965434376999,0.0037912367716708,0.0005740081316713,,3.527283698311996,9.47550568624889,,,
6,6,2.5,0.024,400,1,100000.0,,287.87,0.28787,40.0,0.0011603329054059,0.0036973172930704,0.0005693356178892,,3.458179859203052,9.957574815012524,,,
7,7,2.5,0.024,450,1,100000.0,,304.05,0.30405,45.0,0.0013860972222812,0.0034801133829571,0.0005697260933507,,3.258053442865438,9.91040459569408,,,
8,8,2.5,0.024,500,1,100000.0,,324.86,0.32486,50.0,0.0016610969739588,0.0032712138174035,0.0005722767937126,,3.0225366464917487,9.825368156733168,,,
9,9,2.5,0.024,550,1,100000.0,,337.11,0.3371099999999999,55.0,0.0017667408992906,0.003256647079146,0.000574097107867,,3.126967677248273,10.544095311543485,,,
10,10,2.5,0.024,600,1,100000.0,,355.06,0.35506,60.0,0.0019775107542193,0.003007251675225,0.0005713115615286,,3.0454162552076856,10.812335420901151,,,
11,11,2.5,0.024,650,1,100000.0,,368.12,0.3681199999999999,65.0,0.0023217602658701,0.0030542033093762,0.0005679696267916,,2.8043360759284504,10.3278602108693,,,
12,12,2.5,0.024,700,1,100000.0,,381.97,0.38197,70.0,0.0025111146945312,0.0029199299709956,0.00057284466943,,2.8087928947961,10.726289192135637,,,
13,13,2.5,0.024,750,1,100000.0,,396.98,0.39698,75.0,0.0026937661750696,0.0027244457488291,0.0005674641439607,,2.795769069515728,11.094655778221838,,,
14,14,2.5,0.024,800,1,100000.0,,408.46,0.40846,80.0,0.003129167523258,0.0027595301621461,0.0005745934481148,,2.569917410637585,10.499286572048522,,,
15,15,2.5,0.024,850,1,100000.0,,423.14,0.4231399999999999,85.0,0.0033053377119858,0.0026183318034597,0.0005705823918922,,2.5768049122827086,10.905599126521125,,,
16,16,2.5,0.024,900,1,100000.0,,429.33,0.4293299999999999,90.0,0.0036001121599656,0.0025611184369407,0.0005717947811888,,2.506242536676627,10.759457466770538,,,
17,17,2.5,0.024,950,1,100000.0,,446.81000000000006,0.44681,95.0,0.0038447868472519,0.0025869580102772,0.0005703375883804,,2.4776941150654364,11.07119325085932,,,
18,18,2.5,0.024,1000,1,100000.0,,458.63,0.45863,100.0,0.0041900757737573,0.0025180583089546,0.0005774588904028,,2.390589598429924,10.963435961148097,,,
19,19,2.5,0.024,1050,1,100000.0,,467.35,0.46735,105.0,0.0043966542283715,0.0025253100554687,0.0005783034670738,,2.395626132759823,11.20250512272568,,,
20,20,2.5,0.024,1100,1,100000.0,,477.6,0.4775999999999999,110.0,0.0049453578999941,0.0023756952975013,0.0005716100286981,,2.227737877116363,10.64118693268686,,,
21,21,2.5,0.024,1150,1,100000.0,,491.24,0.49124,115.0,0.0051763328845981,0.0023546299741652,0.0005765931007394,,2.226008687009547,10.937491640470146,,,
22,22,2.5,0.024,1200,1,100000.0,,501.33,0.50133,120.0,0.0055217803291611,0.0023611696548717,0.0005812357013364,,2.176329615594662,10.91103457905311,,,
23,23,2.5,0.024,1250,1,100000.0,,510.24,0.51024,125.0,0.0059019741818178,0.0022387808123132,0.0005794573993415,,2.121907924588613,10.829296145187165,,,
24,24,2.5,0.024,1300,1,100000.0,,520.97,0.5209699999999999,130.0,0.006148474457625,0.0022223823701594,0.0005796907911534,,2.116978806398253,11.026625275974862,,,
25,25,2.5,0.024,1350,1,100000.0,,530.6899999999999,0.5306900000000001,135.0,0.006546023973799,0.0022413978386214,0.0005747313819965,,2.0706564650700114,10.99029461846845,,,
26,26,2.5,0.024,1400,1,100000.0,,542.25,0.5422499999999999,140.0,0.0067457264464178,0.0022428209601378,0.0005796934058938,,2.080293736986987,11.27645827215168,,,
27,27,2.5,0.024,1450,1,100000.0,,551.99,0.5519900000000001,145.0,0.007377827951434,0.0021164364376695,0.0005718614443997,,1.9682797639830116,10.862976312017173,,,
28,28,2.5,0.024,1500,1,100000.0,,561.65,0.56165,150.0,0.0075425285205096,0.0020977141369763,0.0005784983173308,,1.9907986064737704,11.179603143504137,,,
29,29,2.5,0.024,1550,1,100000.0,,572.6600000000001,0.5726600000000001,155.0,0.0079801649376122,0.0021299846397418,0.0005820675798642,,1.9455831576535283,11.140686331313692,,,
30,30,2.5,0.024,1600,1,100000.0,,580.0699999999999,0.58007,160.0,0.0082395666079401,0.0020822669756675,0.0005840023453739,,1.9461343892540937,11.287996684651995,,,
31,31,2.5,0.024,1650,1,100000.0,,589.88,0.5898800000000001,165.0,0.0087587298820835,0.0020919310602735,0.0005775445581361,,1.885376941392004,11.123468635392353,,,
32,32,2.5,0.024,1700,1,100000.0,,595.27,0.59527,170.0,0.0093426391552975,0.0020546931895908,0.0005835502888328,,1.820797006114983,10.83864692912801,,,
33,33,2.5,0.024,1750,1,100000.0,,602.8399999999999,0.6028399999999999,175.0,0.0094538047556966,0.0020793250232324,0.0005818040323706,,1.858730039580027,11.202392423926884,,,
34,34,2.5,0.024,1800,1,100000.0,,615.26,0.61526,180.0,0.0103712979684382,0.0019800158134754,0.0005803420411238,,1.737471924319626,10.692191152776104,,,
35,35,2.5,0.024,1850,1,100000.0,,623.01,0.6230100000000001,185.0,0.0106135363786029,0.0020194414144824,0.0005877385474138,,1.7450597111092163,10.871958596327351,,,
36,36,2.5,0.024,1900,1,100000.0,,630.92,0.6309199999999999,190.0,0.0108929916106217,0.0019942847192771,0.0005865342497237,,1.7466304727322146,11.018243620266444,,,
37,37,2.5,0.024,1950,1,100000.0,,641.22,0.64122,195.0,0.0112511707252974,0.0019965857077075,0.0005844671196479,,1.735023697169898,11.1239628594114,,,
38,38,2.5,0.024,2000,1,100000.0,,644.98,0.6449800000000001,200.0,0.0119861171335901,0.0019483907492864,0.0005860909529001,,1.6704608550255748,10.773958863105232,,,
39,39,2.5,0.024,2050,1,100000.0,,656.72,0.65672,205.0,0.01214856881797,0.001913646017134,0.0005834077596151,,1.6889287627359444,11.090176942968704,,,
40,40,2.5,0.024,2100,1,100000.0,,664.3100000000001,0.66431,210.0,0.0126074085891786,0.001916612914492,0.0005879730779488,,1.667099958071598,11.075196161415196,,,
41,41,2.5,0.016,100,1,100000.0,,86.96000000000001,0.08696,10.0,0.0002217605958165,0.0064926111012536,0.0003555197587177,,4.590628815034967,3.9969034318907175,,,
42,42,2.5,0.016,150,1,100000.0,,108.58,0.10858,15.0,0.0003416271799846,0.0056496633802653,0.0003695424560231,,4.45690400431963,4.837190160018032,,,
43,43,2.5,0.016,200,1,100000.0,,130.35,0.13035,20.0,0.0004587349130255,0.0051407425990183,0.0003698983050757,,4.377743109639102,5.707013980831023,,,
44,44,2.5,0.016,250,1,100000.0,,147.81,0.14781,25.0,0.0005678961211697,0.0044492555933311,0.0003724516933608,,4.4341360868020185,6.551348661175642,,,
45,45,2.5,0.016,300,1,100000.0,,162.74,0.16274,30.0,0.0007589504141111,0.0040113264983857,0.000378660832132,,3.978798141069221,6.4764999003317225,,,
46,46,2.5,0.016,350,1,100000.0,,179.57999999999998,0.17958,35.0,0.0008462420795734,0.0039111613111273,0.0003751879594962,,4.150829109231166,7.455258417880818,,,
47,47,2.5,0.016,400,1,100000.0,,187.64,0.18764,40.0,0.0009899573639421,0.0036962044921696,0.0003818895955444,,4.099827472858118,7.686060172123144,,,
48,48,2.5,0.016,450,1,100000.0,,203.4,0.2034,45.0,0.0011171563456332,0.00344353581194,0.0003806568615563,,4.094367886301022,8.320310323156027,,,
49,49,2.5,0.016,500,1,100000.0,,216.79,0.21679,50.0,0.0012563292616459,0.0032840687176808,0.0003800641651388,,4.035362048501073,8.740281117003608,,,
50,50,2.5,0.016,550,1,100000.0,,227.29,0.22729,55.0,0.0014649105885564,0.0030196477144429,0.000376368492523,,3.76674735731988,8.562293251508205,,,
51,51,2.5,0.016,600,1,100000.0,,236.12,0.23612,60.0,0.001604690072213,0.0030589549316306,0.0003817037387132,,3.7804164778343754,8.925349824119788,,,
52,52,2.5,0.016,650,1,100000.0,,246.48,0.2464799999999999,65.0,0.0017268751355288,0.0029378013797552,0.000381072676006,,3.8084540953993313,9.3801601553156,,,
53,53,2.5,0.016,700,1,100000.0,,256.41,0.2564099999999999,70.0,0.0019735226725094,0.0028111584293362,0.0003809382797343,,3.554791734290286,9.113756972116326,,,
