,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,1329.0,1.3290000000000002,100.0,0.0022619664386695,0.0705578680000803,0.0055725178999932,,44.636979569207895,59.286245086861854,,,
1,1,2.5,0.024,150,1,100000.0,,1714.8,1.7148000000000003,150.0,0.0036343896668142,0.0594400977753102,0.0056762746948374,,41.57574563168596,71.30340495366488,,,
2,2,2.5,0.024,200,1,100000.0,,1994.3,1.9943,200.0,0.0052074891863042,0.0494388300891653,0.0057117768907896,,38.53711738456718,76.82510846452394,,,
3,3,2.5,0.024,250,1,100000.0,,2233.4,2.2334,250.0,0.0064789058541776,0.0442267429417287,0.0056394396986884,,39.1122970936454,87.33125392856049,,,
4,4,2.5,0.024,300,1,100000.0,,2499.0,2.499,300.0,0.0079981901348843,0.0424859753734766,0.0057242951380205,,37.73305758298702,94.29742583770822,,,
5,5,2.5,0.024,350,1,100000.0,,2686.4,2.6864,350.0,0.0099654343769997,0.0379123677167089,0.0057400813167136,,35.27283698311996,94.75505686248891,,,
6,6,2.5,0.024,400,1,100000.0,,2878.7,2.8787000000000003,400.0,0.0116033290540599,0.0369731729307048,0.0056933561788927,,34.58179859203052,99.57574815012524,,,
7,7,2.5,0.024,450,1,100000.0,,3040.5,3.0405,450.0,0.0138609722228124,0.0348011338295718,0.0056972609335078,,32.58053442865438,99.1040459569408,,,
8,8,2.5,0.024,500,1,100000.0,,3248.6,3.2486000000000006,500.0,0.0166109697395881,0.0327121381740357,0.0057227679371263,,30.22536646491749,98.25368156733168,,,
9,9,2.5,0.024,550,1,100000.0,,3371.1,3.3711,550.0,0.0176674089929064,0.0325664707914605,0.0057409710786702,,31.26967677248273,105.44095311543484,,,
10,10,2.5,0.024,600,1,100000.0,,3550.6,3.5506,600.0,0.0197751075421933,0.0300725167522504,0.0057131156152866,,30.454162552076856,108.12335420901154,,,
11,11,2.5,0.024,650,1,100000.0,,3681.2,3.6812,650.0,0.0232176026587011,0.0305420330937625,0.0056796962679166,,28.043360759284504,103.278602108693,,,
12,12,2.5,0.024,700,1,100000.0,,3819.7,3.8197,700.0,0.0251111469453121,0.0291992997099565,0.0057284466943002,,28.087928947961,107.26289192135634,,,
