,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,876.9,0.8769,100.0,0.002425244288193,0.0719877041530079,0.0035092562574315,,41.59733959252537,36.43768787987359,,,
1,1,2.5,0.016,150,1,100000.0,,1086.3,1.0863,150.0,0.0034902040186522,0.0719627371004828,0.0035910224841489,,43.47637085965105,47.2774635410462,,,
2,2,2.5,0.016,200,1,100000.0,,1333.7,1.3337,200.0,0.0048971610214237,0.0662400951180816,0.0035993268843376,,41.0646923933535,54.76187884635465,,,
3,3,2.5,0.016,250,1,100000.0,,1489.3,1.4893,250.0,0.0062233245907037,0.0666938188627958,0.003645566271875,,40.47474650700887,60.24007409469019,,,
4,4,2.5,0.016,300,1,100000.0,,1630.5,1.6305,300.0,0.0077946829572112,0.0638712409229087,0.0035299239902422,,38.84165872974304,63.33985801359832,,,
5,5,2.5,0.016,350,1,100000.0,,1762.1,1.7620999999999998,350.0,0.009621157112059,0.0638994969419445,0.0035828792903885,,36.59466815284351,64.42395905581401,,,
6,6,2.5,0.016,400,1,100000.0,,1937.1,1.9371,400.0,0.0117989390432,0.0650165541051206,0.0036972169051486,,34.088312489348795,66.01367104967775,,,
7,7,2.5,0.016,450,1,100000.0,,2048.8,2.0488,450.0,0.0127623607136683,0.0651396492232231,0.0037379668188392,,35.37643556242597,72.48365587260807,,,
8,8,2.5,0.016,500,1,100000.0,,2165.6,2.1656,500.0,0.0147191185389089,0.0657515537448074,0.0036484363042496,,34.13277945859631,73.9196920066162,,,
9,9,2.5,0.016,550,1,100000.0,,2280.2,2.2802,550.0,0.0166241472261389,0.06450930562502,0.0036961734084951,,33.39181689223076,76.17451665736426,,,
10,10,2.5,0.016,600,1,100000.0,,2348.2,2.3482,600.0,0.0177220634439776,0.0619127138279599,0.0036990323354688,,34.37489085481185,80.77781191772634,,,
11,11,2.5,0.016,650,1,100000.0,,2453.8,2.4538,650.0,0.0203163998403965,0.0629337461629926,0.0037154244813116,,32.10690260238725,78.76970872876582,,,
12,12,2.5,0.016,700,1,100000.0,,2563.2,2.5632,700.0,0.0224812172763676,0.0622939802630896,0.0036522431163708,,31.50484390339839,80.75794071168662,,,
13,13,2.5,0.016,750,1,100000.0,,2630.5,2.6305000000000005,750.0,0.0241682621515678,0.0607896313776552,0.0036684124418971,,31.184217675954624,81.99310515195255,,,
14,14,2.5,0.016,800,1,100000.0,,2725.2,2.7252,800.0,0.026532409125059,0.064400532658196,0.0036927257500252,,30.375873611643623,82.77806207571986,,,
15,15,2.5,0.016,850,1,100000.0,,2798.6,2.7985999999999995,850.0,0.0279848107359498,0.064835887706337,0.0037285739077376,,30.610126495598195,85.58223247092457,,,
16,16,2.5,0.016,900,1,100000.0,,2890.9,2.8909000000000007,900.0,0.0298829783433347,0.0634663688235383,0.0036889701142378,,30.237372152409492,87.3366284255743,,,
17,17,2.5,0.016,950,1,100000.0,,2973.9,2.9738999999999995,950.0,0.0321338691042,0.0631878628888803,0.0036929181311028,,29.65534749656393,88.1843284192129,,,
18,18,2.5,0.016,1000,1,100000.0,,3043.7,3.0437,1000.0,0.0348163346328191,0.0618898161260571,0.0037068292805169,,28.93230233711329,88.10640193057954,,,
