,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,100000.0,100.0,,0.04994110863167123,0.20411632962273432,0.14635286320223728
1,1,0.02,1200,1,100000.0,75,,100000.0,100.0,,0.07493411565959888,0.19462938759277595,0.12553660101358416
2,2,0.02,1200,1,100000.0,100,,100000.0,100.0,,0.09990712228821225,0.1777344074916176,0.10630002475134628
3,3,0.02,1200,1,100000.0,125,,100000.0,100.0,,0.12489849080459121,0.17296169982326903,0.09525385931653976
4,4,0.02,1200,1,100000.0,150,,100000.0,100.0,,0.14968295627049882,0.16221791883842265,0.08749232966892051
5,5,0.02,1200,1,100000.0,175,,100000.0,100.0,,0.17471958478038233,0.15683165544458036,0.07921557160266457
6,6,0.02,1200,1,100000.0,200,,100000.0,100.0,,0.19986912816913788,0.16162513860699823,0.0779485009840498
7,7,0.02,1200,1,100000.0,225,,100000.0,100.0,,0.2245497660936508,0.15741443706285224,0.07257450860637696
8,8,0.02,1200,1,100000.0,250,,100000.0,100.0,,0.2496113285366107,0.15396669534456467,0.07173516785764977
9,9,0.02,1200,1,100000.0,275,,100000.0,100.0,,0.27485556425697266,0.1561700764986743,0.06543488694068875
10,10,0.02,1200,1,100000.0,300,,100000.0,100.0,,0.29955447529133605,0.15261935988295838,0.0679557926338836
11,11,0.02,1200,1,100000.0,325,,100000.0,100.0,,0.32464698934845726,0.16122902723884044,0.06305326117806309
12,12,0.02,1200,1,100000.0,350,,100000.0,100.0,,0.3495957581124912,0.1520767318891382,0.06223081337849079
13,13,0.02,1200,1,100000.0,375,,100000.0,100.0,,0.37356180498705954,0.1460606322905695,0.0572512167415149
14,14,0.02,1200,1,100000.0,400,,100000.0,100.0,,0.39928752678778207,0.15327734007581756,0.05684930181987127
15,15,0.02,1200,1,100000.0,425,,100000.0,100.0,,0.424436017068922,0.15417162441851312,0.05496604005815943
16,16,0.02,1200,1,100000.0,450,,100000.0,100.0,,0.44874571075021097,0.1465382232399255,0.05447428714759405
17,17,0.02,1200,1,100000.0,475,,100000.0,100.0,,0.47448003909394176,0.1451262086081117,0.054837331605274965
18,18,0.02,1200,1,100000.0,500,,100000.0,100.0,,0.49892804029299215,0.14715149333575628,0.050832395357699005
19,19,0.02,1200,1,100000.0,525,,100000.0,100.0,,0.5228388551304306,0.15367708995147525,0.05193740047869759
20,20,0.02,1200,1,100000.0,550,,100000.0,100.0,,0.5491706686463658,0.14320780773569233,0.05019255098470306
21,21,0.02,1200,1,100000.0,575,,100000.0,100.0,,0.5740711992662455,0.15669036307310927,0.04862555998302412
22,22,0.02,1200,1,100000.0,600,,100000.0,100.0,,0.5987534316547908,0.15656460880209583,0.04844096169417121
23,23,0.02,1200,1,100000.0,625,,100000.0,100.0,,0.6227735502208589,0.14615148660377503,0.04682211919603054
24,24,0.02,1200,1,100000.0,650,,100000.0,100.0,,0.6484371611159758,0.15785658451637735,0.046726915024631985
25,25,0.02,1200,1,100000.0,675,,100000.0,100.0,,0.6740265345980788,0.14199080865125527,0.04581598386808161
26,26,0.02,1200,1,100000.0,700,,100000.0,100.0,,0.6989567181946541,0.15455786485949327,0.0467182201666454
27,27,0.02,1200,1,100000.0,725,,100000.0,100.0,,0.7244225225725358,0.15065896719846095,0.044720631513338965
28,28,0.02,1200,1,100000.0,750,,100000.0,100.0,,0.7490229864779167,0.14906083654146923,0.04431235183535319
29,29,0.02,1200,1,100000.0,775,,100000.0,100.0,,0.77391335039797,0.1479657030877471,0.04455081104269584
30,30,0.02,1200,1,100000.0,800,,100000.0,100.0,,0.7974229063199572,0.14390595771359807,0.04242185815897551
31,31,0.02,1200,1,100000.0,825,,100000.0,100.0,,0.8222759307202523,0.14576813630210494,0.043399584345911214
32,32,0.02,1200,1,100000.0,850,,100000.0,100.0,,0.849148546137235,0.15199563169764657,0.0430448726632258
33,33,0.02,1200,1,100000.0,875,,100000.0,100.0,,0.8739762476645182,0.1544515506017144,0.04192492082307677
