# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	8.602000000000001023e+01	8.602000000000001312e-02	nan	1.000000000000000000e+01	1.820346135991712821e-04	5.197863363988491740e-03	4.491142199554881459e-04	5.544334658302277674e+00	4.765962033671557130e+00	nan
nan	2.290800000000000125e+02	2.290799999999999503e-01	nan	6.000000000000000000e+01	1.467138172736213129e-03	2.411466414142489963e-03	4.787589052172256396e-04	4.100629555844037100e+00	9.395716618005435450e+00	nan
nan	3.087900000000000205e+02	3.087900000000000089e-01	nan	1.100000000000000000e+02	3.252272553331749839e-03	1.974640569015730963e-03	4.772191596790922407e-04	3.397055482671796689e+00	1.049701799429831617e+01	nan
nan	3.748199999999999932e+02	3.748199999999999865e-01	nan	1.600000000000000000e+02	5.315499628416091304e-03	1.819627953943229624e-03	4.812132674319831091e-04	3.026032033912097408e+00	1.134202760226530948e+01	nan
nan	4.329499999999999886e+02	4.329500000000000570e-01	nan	2.100000000000000000e+02	8.251876168737907330e-03	1.610631795304311078e-03	4.822414954502493014e-04	2.550920913528189171e+00	1.104194789140985655e+01	nan
nan	7.772999999999998977e+01	7.772999999999999354e-02	nan	1.000000000000000000e+01	1.734239404864012916e-04	5.223968529685548735e-03	4.006961009846429301e-04	5.807659561869436438e+00	4.511849237656068823e+00	nan
nan	2.066699999999999875e+02	2.066699999999999926e-01	nan	6.000000000000000000e+01	1.360461043550458254e-03	2.306696234757898024e-03	4.288732595917441222e-04	4.436009212694599135e+00	9.171063208988325499e+00	nan
nan	2.806399999999999864e+02	2.806399999999999451e-01	nan	1.100000000000000000e+02	2.999569610151411273e-03	1.996225022088825470e-03	4.314964286102744052e-04	3.677726027854993252e+00	1.031686784799390288e+01	nan
nan	3.398600000000000136e+02	3.398599999999999399e-01	nan	1.600000000000000000e+02	5.101885693152325915e-03	1.773816687927718154e-03	4.328891756321741097e-04	3.158753072049349520e+00	1.073869425844046432e+01	nan
nan	3.882400000000000091e+02	3.882400000000000295e-01	nan	2.100000000000000000e+02	7.362489311699390963e-03	1.599721316289816082e-03	4.371150793039203829e-04	2.857648401406439831e+00	1.109543238720206304e+01	nan
nan	6.867000000000000171e+01	6.867000000000000881e-02	nan	1.000000000000000000e+01	1.695737110935624623e-04	5.369640592107651281e-03	3.585838107448703735e-04	5.972423959398577509e+00	4.111594120567050759e+00	nan
nan	1.850600000000000023e+02	1.850600000000000023e-01	nan	6.000000000000000000e+01	1.267636704835695171e-03	2.379888065622633771e-03	3.741330889370057811e-04	4.773937952375071347e+00	8.839135301998501504e+00	nan
nan	2.519699999999999704e+02	2.519699999999999718e-01	nan	1.100000000000000000e+02	2.766098544095711882e-03	1.927927437379027163e-03	3.820281803499095625e-04	4.002673754603755185e+00	1.008191584684637832e+01	nan
nan	2.984900000000000091e+02	2.984900000000000331e-01	nan	1.600000000000000000e+02	4.471205627521612595e-03	1.715043991400283562e-03	3.820379684644626523e-04	3.581908975463260703e+00	1.069034031184033928e+01	nan
nan	3.434300000000000068e+02	3.434300000000000130e-01	nan	2.100000000000000000e+02	6.667338688353082951e-03	1.689160271333692591e-03	3.858099287453179349e-04	3.153227643812738457e+00	1.083058289814651687e+01	nan
nan	6.345000000000000284e+01	6.344999999999997864e-02	nan	1.000000000000000000e+01	1.729006458117510290e-04	5.126551993594132342e-03	3.302449968638409227e-04	5.831088813665155968e+00	3.696244310144022993e+00	nan
nan	1.709300000000000068e+02	1.709300000000000264e-01	nan	6.000000000000000000e+01	1.228733901256191504e-03	2.362294559672688428e-03	3.569228606745271674e-04	4.926810804519153209e+00	8.427577777381383584e+00	nan
nan	2.313000000000000114e+02	2.312999999999999778e-01	nan	1.100000000000000000e+02	2.712563308691641993e-03	1.964389517350294961e-03	3.572358444703065258e-04	4.064119206229092285e+00	9.402373697455104207e+00	nan
nan	2.830099999999999909e+02	2.830099999999999838e-01	nan	1.600000000000000000e+02	4.459311126295233477e-03	1.795505052441724331e-03	3.592895439589874405e-04	3.601359067285748949e+00	1.019189178554137776e+01	nan
nan	3.229300000000000068e+02	3.229299999999999948e-01	nan	2.100000000000000000e+02	6.182179959878340327e-03	1.666200276069212905e-03	3.589819460694394478e-04	3.418738776780352318e+00	1.104085140545195465e+01	nan
nan	5.921000000000000085e+01	5.921000000000000568e-02	nan	1.000000000000000000e+01	1.672372914865150040e-04	5.102107860765257505e-03	3.055962089101139185e-04	6.128389429555030077e+00	3.633293616235408141e+00	nan
nan	1.604300000000000068e+02	1.604299999999999893e-01	nan	6.000000000000000000e+01	1.227159049813053657e-03	2.459760260046438881e-03	3.332651244473567860e-04	4.917624123911194189e+00	7.891692086771539216e+00	nan
nan	2.180500000000000114e+02	2.180499999999999383e-01	nan	1.100000000000000000e+02	2.417305919016143802e-03	1.945471411230918725e-03	3.338250296630597110e-04	4.561301666038079183e+00	9.947444927442500529e+00	nan
nan	2.635199999999999818e+02	2.635200000000000320e-01	nan	1.600000000000000000e+02	4.062597804347660782e-03	1.750661367440137922e-03	3.358989567385060751e-04	3.952429130390104461e+00	1.041518741503740308e+01	nan
