# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+02	9.987069580674443059e-02	1.123107843469776795e-01	1.046150268929903343e-01	1.001295344858371239e+00	1.001295344858371266e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	6.000000000000000000e+02	5.994357964034975339e-01	5.439729485931292519e-02	4.395892825009006105e-02	1.000942086899074379e+00	1.000942086899074468e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.100000000000000000e+03	1.096940737694762857e+00	4.775277949918445286e-02	3.297407399866682243e-02	1.002800171590121803e+00	1.002800171590122034e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.600000000000000000e+03	1.597588495752211291e+00	4.331380676612021918e-02	2.636901583819455455e-02	1.001511979401517261e+00	1.001511979401517323e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.100000000000000000e+03	2.096792860238019696e+00	4.470630975989905304e-02	2.394472958837268184e-02	1.001530656854358048e+00	1.001530656854358341e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+02	9.988139541807043720e-02	1.116480406606109310e-01	1.064192696776273817e-01	1.001187923651711831e+00	1.001187923651711600e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	6.000000000000000000e+02	5.985851338597172333e-01	5.630315447100593673e-02	4.349543437212316510e-02	1.002386309849545354e+00	1.002386309849545256e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.100000000000000000e+03	1.098784432889442497e+00	4.717435985560775730e-02	3.138521347819254320e-02	1.001107065939962348e+00	1.001107065939962268e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	1.600000000000000000e+03	1.597388151575137361e+00	4.425222348043751641e-02	2.580429431350524799e-02	1.001637881327545720e+00	1.001637881327545756e+02	nan
nan	1.000000000000000000e+05	1.000000000000000000e+02	nan	2.100000000000000000e+03	2.096952306692628554e+00	4.108971176469530112e-02	2.383154180066675634e-02	1.001456398692948557e+00	1.001456398692948540e+02	nan
