# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.000000000000000000e+01	9.979013393563747683e-03	4.891405215546888036e-02	1.131976106934352855e-02	1.002105978264276331e-01	1.002105978264276231e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	2.000000000000000000e+01	1.998054716501002429e-02	4.723586524337181763e-02	8.109509660894817160e-03	1.000973821840386718e-01	1.000973821840386790e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	3.000000000000000000e+01	2.994303643767693909e-02	4.688613664842217199e-02	7.289436550149769323e-03	1.001905848270970151e-01	1.001905848270970090e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	4.000000000000000000e+01	3.995632274703837111e-02	4.784258499317371738e-02	6.644379418693627248e-03	1.001093399765971836e-01	1.001093399765971803e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	5.000000000000000000e+01	4.981492997650491250e-02	4.811139921120811958e-02	6.051932855416612862e-03	1.003750193088975146e-01	1.003750193088974996e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	6.000000000000000000e+01	5.993532407425618963e-02	4.628796394784492202e-02	5.963076929567563862e-03	1.001079601968478672e-01	1.001079601968478627e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	7.000000000000000000e+01	6.766135687263898080e-02	4.592986524912420071e-02	5.669855604112846240e-03	1.048603432110123135e-01	1.048603432110123279e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	8.000000000000000000e+01	7.982525513914537352e-02	4.698297947491984067e-02	5.459458266855374969e-03	1.002190842296435819e-01	1.002190842296435846e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	9.000000000000000000e+01	8.988212201717032945e-02	4.727413461609319967e-02	5.152815027831789650e-03	1.001312446585171517e-01	1.001312446585171756e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.000000000000000000e+02	9.983184205515385767e-02	4.714677564836723678e-02	5.123777597396463393e-03	1.001685907777038198e-01	1.001685907777038054e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.100000000000000000e+02	1.098161984873990971e-01	4.719371306989271486e-02	5.050507668332080737e-03	1.001674496531199388e-01	1.001674496531199665e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.200000000000000000e+02	1.197112628863601369e-01	4.750228989359404214e-02	5.041601149904761936e-03	1.002428053306255035e-01	1.002428053306255329e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.300000000000000000e+02	1.298392986300314078e-01	4.700023839236148332e-02	4.718904144650803816e-03	1.001238847094128442e-01	1.001238847094128559e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.400000000000000000e+02	1.397879955217149472e-01	4.601468267222234149e-02	4.841870420697161857e-03	1.001518452855314489e-01	1.001518452855314578e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.500000000000000000e+02	1.497758896705431719e-01	4.761705685082901623e-02	4.709630008184143707e-03	1.001498604541896098e-01	1.001498604541896142e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.600000000000000000e+02	1.597039172557015163e-01	4.842752804701498659e-02	4.803506493235065559e-03	1.001855012981390791e-01	1.001855012981390836e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.700000000000000000e+02	1.697885451945080615e-01	4.873358673769072336e-02	4.692904035135072281e-03	1.001245797482561983e-01	1.001245797482561883e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.800000000000000000e+02	1.795037608532470685e-01	4.679773175570523663e-02	4.485201546945855218e-03	1.002774968022805691e-01	1.002774968022805879e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.900000000000000000e+02	1.897715408321278274e-01	4.640713628134445629e-02	4.698881237025335361e-03	1.001204398560144870e-01	1.001204398560144782e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	2.000000000000000000e+02	1.995116157628785969e-01	4.742558287433992076e-02	4.540752991190468574e-03	1.002456948249376839e-01	1.002456948249377078e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	2.100000000000000000e+02	2.095082883735494561e-01	4.651192013494559463e-02	4.432447746614245204e-03	1.002351726308399887e-01	1.002351726308399726e+01	nan
