,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
16,16,2.25,0.02,180,1,100000.0,,42.99,0.0429899999999999,18.0,0.0005408026430464,0.0030077860338722,0.0006621428646982,1031760000000.0,670644000000.0,541674000000.0,3.442337990577891,1.4771730853744462,35452154048986.72,23043900131841.367,18612380875718.023,7.660763332022108e-06,4.97949616581437e-06,4.021900749311607e-06,4.731650271720438e-06,3.0755726766182843e-06,2.484116392653229e-06
17,17,2.25,0.02,185,1,100000.0,,41.92,0.0419199999999999,18.5,0.0005362010215034,0.0025754354121082,0.0006120463977802,1006080000000.0,653952000000.0,528192000000.0,3.5018336000467727,1.468864892369793,35252757416875.02,22914292320968.77,18507697643859.387,7.690416039084347e-06,4.998770425404825e-06,4.037468420519282e-06,4.699650357000216e-06,3.054772732050141e-06,2.467316437425114e-06
18,18,2.25,0.02,190,1,100000.0,,40.12,0.04012,19.0,0.0005703619898602,0.0028605511037149,0.0006085145877267,962880000000.0,625872000000.0,505512000000.0,3.496825254415437,1.4076264737716186,33783035370518.85,21958972990837.246,17736093569522.4,7.57055351154099e-06,4.920859782501644e-06,3.974540593559019e-06,4.583047749600183e-06,2.9789810372401185e-06,2.406100068540096e-06
19,19,2.25,0.02,195,1,100000.0,,41.16,0.0411599999999999,19.5,0.0006383996589252,0.0031609868697082,0.0006541019236863,987840000000.0,642096000000.0,518616000000.0,3.120852447392819,1.2873331680825908,30895996033982.188,20082397422088.41,16220397917840.645,7.991557924130258e-06,5.194512650684667e-06,4.195567910168387e-06,4.785014858715055e-06,3.1102596581647853e-06,2.512132800825404e-06
20,20,2.25,0.02,200,1,100000.0,,39.03,0.03903,20.0,0.0006647761343279,0.0027234925653668,0.0007209034041477,933948281307.0815,608868000000.0,491778000000.0,3.0770338610904457,1.1965608840066753,28632487345562.81,18666349790504.133,15076667138484.104,7.762478273325437e-06,5.0605849552059925e-06,4.087395540743301e-06,4.605426623734952e-06,3.0024113258347185e-06,2.425024532404965e-06
21,21,2.25,0.02,205,1,100000.0,,38.97,0.03897,20.5,0.0005791678827307,0.0029184880078653,0.0006593318233264,931383000000.0,607932000000.0,491022000000.0,3.616298703251836,1.41199130500025,33746592189505.98,22027064358003.902,17791090443003.156,7.944475064308767e-06,5.185515104737104e-06,4.18830066151843e-06,4.668855598192378e-06,3.0474538632552755e-06,2.461405043398492e-06
22,22,2.25,0.02,210,1,100000.0,,37.43,0.03743,21.0,0.000722387148981,0.0030118465051441,0.0006778320890607,894577000000.0,583908000000.0,471618000000.0,3.017697182053352,1.1296657665988932,26999011821713.55,17622785958942.734,14233788659146.053,7.83259143396955e-06,5.112486458992677e-06,4.1293159861094695e-06,4.559887656485747e-06,2.976328344819149e-06,2.4039575092770053e-06
23,23,2.25,0.02,215,1,100000.0,,38.18,0.03818,21.5,0.00079244689184,0.0028382566336596,0.0006672628954557,911110967271.1908,595608000000.0,481068000000.0,2.818734543523168,1.0767840949526308,25695908808133.2,16797831881261.045,13567479596403.146,8.179847878667288e-06,5.347299078079396e-06,4.3189723322948976e-06,4.73256458317828e-06,3.093754139191095e-06,2.4988014201158845e-06
24,24,2.25,0.02,220,1,100000.0,,38.2,0.0382,22.0,0.0006902382984239,0.0028373095709417,0.0006900096796358,909160000000.0,595920000000.0,481320000000.0,3.2790544712050425,1.2527128182772012,29814565074997.387,19542319965124.336,15784181510292.734,8.36753609347767e-06,5.484603489842504e-06,4.4298720494881776e-06,4.814063699663763e-06,3.155436710703979e-06,2.548621958645522e-06
25,25,2.25,0.02,225,1,100000.0,,38.25,0.0382499999999999,22.5,0.0007490606573176,0.002602194309826,0.0006739772586412,910350000000.0,596700000000.0,481950000000.0,3.152322683353246,1.2065013304403314,28714731664479.883,18821420754869.168,15201916763548.176,8.581050933395036e-06,5.624554393317756e-06,4.542909317679725e-06,4.912353596645774e-06,3.219862021330844e-06,2.600657786459528e-06
26,26,2.25,0.02,230,1,100000.0,,38.87,0.03887,23.0,0.0007575376535024,0.0025299635686764,0.0006743501763389,925106000000.0,606372000000.0,489762000000.0,3.31841770837674,1.3049402024499026,31057576818307.68,20357067158218.48,16442246550868.77,8.92380959977137e-06,5.849219737665393e-06,4.724369788114356e-06,5.08909573005028e-06,3.335709806251445e-06,2.6942271512030896e-06
27,27,2.25,0.02,235,1,100000.0,,37.88,0.03788,23.5,0.0007168214675596,0.0028356359232775,0.0007009201178781,901544000000.0,590928000000.0,477288000000.0,3.6687342751539616,1.3948997029868058,33198612931085.977,21760435366594.168,17575736257633.75,8.902551500717048e-06,5.835285857612855e-06,4.713115500379615e-06,5.049619966729586e-06,3.3098349361756947e-06,2.6733282176803687e-06
28,28,2.25,0.02,240,1,100000.0,,38.52,0.0385199999999999,24.0,0.0007817483108198,0.0028348951132551,0.000683699543481,913740696161.9014,600912000000.0,485352000000.0,3.1475906218111733,1.2110684924627468,28728000192176.92,18892668482418.85,15259463005030.611,9.226213105548244e-06,6.067522430563678e-06,4.900691193916817e-06,5.212677681593577e-06,3.4280628893503407e-06,2.7688200260137373e-06
29,29,2.25,0.02,245,1,100000.0,,39.43,0.03943,24.5,0.0007726489687098,0.0029873063873982,0.0006172436823257,934491000000.0,615108000000.0,496818000000.0,3.231599790785924,1.2767719907149693,30259496179944.76,19917643055153.523,16087327083008.61,9.641114292312972e-06,6.346049913928925e-06,5.125655699711824e-06,5.423753308260204e-06,3.5700654687282357e-06,2.883514417049729e-06
30,30,2.25,0.02,250,1,100000.0,,40.67,0.04067,25.0,0.0008940150532674,0.0028504350141414,0.0006930758331941,963879000000.0,634452000000.0,512442000000.0,2.814402337960455,1.1434775271338613,27100417393072.52,17838249423288.24,14407816841886.652,1.0164241829965224e-05,6.690387027320467e-06,5.403774137451148e-06,5.693319551092735e-06,3.747501476668635e-06,3.0268281157708216e-06
31,31,2.25,0.02,255,1,100000.0,,42.510000000000005,0.04251,25.5,0.0008592630439395,0.0027535895957215,0.0006466066261068,1005607355081.524,663156000000.0,535626000000.0,3.2581085981435107,1.3829667915773909,32715162960332.18,21574281948607.3,17425381573875.123,1.08311492428903e-05,7.142690008208236e-06,5.769095775860497e-06,6.038468867113967e-06,3.982117712051929e-06,3.216325844349635e-06
32,32,2.25,0.02,260,1,100000.0,,42.510000000000005,0.0425099999999999,26.0,0.000875961669214,0.0027522788870794,0.0007064135089126,1003236000000.0,663156000000.0,535626000000.0,3.1046031304857715,1.3284031905416724,31350315296783.46,20723089772450.09,16737880200825.068,1.1024169260652e-05,7.287162731620529e-06,5.885785283231966e-06,6.125996079796295e-06,4.049387239187383e-06,3.27065892395904e-06
33,33,2.25,0.02,265,1,100000.0,,42.52,0.0425199999999999,26.5,0.0010091998616564,0.0025089470075664,0.0006175162046693,1003472000000.0,663312000000.0,535752000000.0,2.6555062485166,1.1308063065981049,26687028835715.27,17640578382930.43,14248159463136.12,1.1255857763859998e-05,7.440312759164648e-06,6.009483382402217e-06,6.224819329425265e-06,4.114711082162464e-06,3.3234204894389133e-06
34,34,2.25,0.02,270,1,100000.0,,43.81,0.0438099999999999,27.0,0.0009971371504184,0.0027130991581201,0.000662431795529,1033493885281.4822,683436000000.0,552006000000.0,2.795149624053903,1.225314194838554,28905608945771.47,19114901439481.44,15438958854965.775,1.1825645609242e-05,7.820144896552716e-06,6.316270877984886e-06,6.514588637894404e-06,4.308012329570167e-06,3.4795484200374424e-06
35,35,2.25,0.02,275,1,100000.0,,43.92,0.0439199999999999,27.5,0.0009580787068091,0.0023704154391959,0.0006869386225757,1032203103164.6868,685152000000.0,553392000000.0,2.9673489636775328,1.2975211243902822,30494201525896.71,20241329540488.406,16348766167317.557,1.2045968261313e-05,7.99582874811608e-06,6.458169373478371e-06,6.611071385936222e-06,4.388272781131412e-06,3.5443741693753704e-06
36,36,2.25,0.02,280,1,100000.0,,43.49,0.0434899999999999,28.0,0.0009100846672538,0.0025252238358858,0.0007166194750646,1022015000000.0,678444000000.0,547974000000.0,3.155255892390528,1.3693217733674865,32179061674135.93,21361419664532.79,17253454344430.328,1.2154014082777e-05,8.068196582612464e-06,6.516620316725452e-06,6.652790615927405e-06,4.416320579083725e-06,3.5670281600291625e-06
37,37,2.25,0.02,285,1,100000.0,,44.99,0.0449899999999999,28.5,0.0010119070916272,0.0027060668859974,0.0006521093449946,1057265000000.0,701844000000.0,566874000000.0,2.8329883506298943,1.274285722382094,29945714475979.21,19878857269160.668,16056000102014.385,1.2805943151100998e-05,8.500966517330127e-06,6.8661652639974096e-06,7.001175399387468e-06,4.647588775763596e-06,3.753821703501365e-06
38,38,2.25,0.02,290,1,100000.0,,44.73,0.04473,29.0,0.0010078026781593,0.0025038216578148,0.0006576905286016,1048313446326.2692,697788000000.0,563598000000.0,2.9272142799897245,1.3115050846025962,30737053769599.22,20459479319800.508,16524964065992.713,1.2936356102902e-05,8.610815862343491e-06,6.954889734969745e-06,7.063963978668015e-06,4.701980418185616e-06,3.797753414688382e-06
39,39,2.25,0.02,295,1,100000.0,,44.92,0.04492,29.5,0.0010377679861545,0.0027136589150759,0.0006472957220417,1051128000000.0,700752000000.0,565992000000.0,2.901620827925208,1.3054955103363706,30548594941871.074,20365729961247.383,16449243430238.27,1.3204166952372e-05,8.80277796825164e-06,7.109936051280169e-06,7.200937172452061e-06,4.800624781634708e-06,3.877427708243418e-06
40,40,2.25,0.02,300,1,100000.0,,45.7,0.0457,30.0,0.0010278197314568,0.0023860022302308,0.0006752402881902,1067530392353.9324,712920000000.0,575820000000.0,2.9980228040966628,1.368552856870809,31968747664166.08,21349424567184.62,17243765996572.191,1.3644687505227998e-05,9.112218898782256e-06,7.359869110554899e-06,7.437214919665962e-06,4.966733779669637e-06,4.011592668194707e-06
41,41,2.25,0.02,305,1,100000.0,,45.72,0.04572,30.5,0.0011602496093087,0.0023702248237322,0.0006257241864832,1065276000000.0,713232000000.0,576072000000.0,2.6781899278287784,1.2316668248231442,28697837018379.26,19214002467241.043,15519001992771.615,1.3858420985118e-05,9.278599457849011e-06,7.494253408263446e-06,7.541163020355865e-06,5.049019017920665e-06,4.0780538221666905e-06
42,42,2.25,0.02,310,1,100000.0,,46.24,0.0462399999999999,31.0,0.0011847974381737,0.0025468334522781,0.0006774186008229,1077392000000.0,721344000000.0,582624000000.0,2.6597207245660903,1.228404086066489,28621815205349.2,19163103742637.23,15477891484437.76,1.4258654724725e-05,9.546567111837244e-06,7.71068882109951e-06,7.75191388936856e-06,5.190122604040752e-06,4.192022103263685e-06
43,43,2.25,0.02,315,1,100000.0,,46.35,0.0463499999999999,31.5,0.0010993421181797,0.0026315323856677,0.0006366700278788,1079681936115.966,723060000000.0,584010000000.0,2.911440766431248,1.3471499731677927,31380657848292.863,21015539581417.57,16974089661914.188,1.4534140124264002e-05,9.73347335610468e-06,7.861651556854617e-06,7.890335409658027e-06,5.284135753749014e-06,4.267955801104973e-06
44,44,2.25,0.02,320,1,100000.0,,47.260000000000005,0.04726,32.0,0.0011338915687633,0.0023944963516686,0.0007021215710446,1096698353823.3224,737256000000.0,595476000000.0,3.042020941941358,1.4391841080887988,33397182441592.727,22451272086185.27,18133719761918.867,1.5006539661624002e-05,1.0088153562190262e-05,8.148124031002344e-06,8.142509754568503e-06,5.473806129722024e-06,4.421151104775482e-06
45,45,2.25,0.02,325,1,100000.0,,45.19,0.04519,32.5,0.0011827331957488,0.0021885227298932,0.0006923596053403,1048408000000.0,704964000000.0,569394000000.0,2.7821663690680123,1.2607588949195765,29249606362134.164,19667838760745.39,15885562075986.66,1.4575922059673004e-05,9.80105104012664e-06,7.916233532411284e-06,7.902463659421793e-06,5.313725564093964e-06,4.291855263306663e-06
46,46,2.25,0.02,330,1,100000.0,,47.11,0.04711,33.0,0.0012165831662554,0.002190302518142,0.0006931785082103,1089592589490.1254,734916000000.0,593586000000.0,2.8753806932531423,1.3473648608492863,31162784286155.312,21018891829248.87,16976797246701.01,1.5395963876361e-05,1.0384376965572389e-05,8.387381395273124e-06,8.339846378388856e-06,5.625117681727376e-06,4.543364281395188e-06
47,47,2.25,0.02,335,1,100000.0,,47.57,0.0475699999999999,33.5,0.001427767115266,0.0024925250007543,0.0006321787818777,1098867000000.0,742092000000.0,599382000000.0,2.3785048410106464,1.1310054273670314,26126225372178.426,17643684666925.69,14250668384824.6,1.5769936555626998e-05,1.0649827284317002e-05,8.601783575799616e-06,8.535055049612613e-06,5.763933280257869e-06,4.655484572515971e-06
48,48,2.25,0.02,340,1,100000.0,,48.07,0.04807,34.0,0.0012530231658382,0.0025020466737722,0.0007083776439864,1108097355831.3623,749892000000.0,605682000000.0,2.7577896654666416,1.321797036377261,30469727500631.875,20620033767485.27,16654642658353.488,1.6145787746947e-05,1.092647410574088e-05,8.825229085409445e-06,8.73576900991251e-06,5.91183009318386e-06,4.774939690648502e-06
49,49,2.25,0.02,345,1,100000.0,,48.3,0.0482999999999999,34.5,0.0011744250701201,0.0024260979373796,0.0006831802465555,1110900000000.0,753480000000.0,608580000000.0,3.0020348927174485,1.4508541397560282,33369645214388.645,22633324580194.04,18280762160925.957,1.6438172056271002e-05,1.1149368872948e-05,9.005259474307862e-06,8.883539981527609e-06,6.025357552688292e-06,4.866634946402082e-06
50,50,2.25,0.02,350,1,100000.0,,47.47,0.04747,35.0,0.0013495171708342,0.0022632432571473,0.000709517571973,1091810000000.0,740532000000.0,598122000000.0,2.6135591606817457,1.2391082104652174,28499488840700.0,19330088083257.395,15612763451861.744,1.6400855080523002e-05,1.1124058228526e-05,8.984816261505896e-06,8.857995894756485e-06,6.008031998182659e-06,4.852641229301379e-06
51,51,2.25,0.02,355,1,100000.0,,48.81,0.0488099999999999,35.5,0.0012305541737418,0.0023941727736672,0.0006764369996179,1121962557812.5933,761436000000.0,615006000000.0,3.065823380302411,1.497365495967674,34418930994390.773,23358901737095.715,18866805249192.69,1.7095842941666004e-05,1.1602339289742e-05,9.371120195564804e-06,9.229246317330444e-06,6.263560535018015e-06,5.059029662899167e-06
52,52,2.25,0.02,360,1,100000.0,,49.73,0.0497299999999999,36.0,0.0013747451026671,0.0024433931078662,0.0006573074349092,1138817000000.0,775788000000.0,626598000000.0,2.688735505985219,1.3416912934779277,30724730620644.54,20930384178255.668,16905310297821.885,1.7610202304495e-05,1.1996469692143e-05,9.689456289811283e-06,9.500037539102647e-06,6.471641293013556e-06,5.22709489051095e-06
53,53,2.25,0.02,365,1,100000.0,,49.48,0.0494799999999999,36.5,0.0013462749609277,0.0023859381790861,0.000670156646375,1133092000000.0,771888000000.0,623448000000.0,2.742360857735333,1.357612984713315,31089337349934.914,21178762561527.71,17105923607387.77,1.7775631840689004e-05,1.2109164048677e-05,9.780478654703304e-06,9.579904969646696e-06,6.526048800284077e-06,5.271039415614062e-06
54,54,2.25,0.02,370,1,100000.0,,50.24,0.0502399999999999,37.0,0.0013575175604614,0.0023216159476877,0.0006357516423639,1146522388113.5771,783018994420.6042,633024000000.0,2.8191185903624936,1.416077615178105,32316176136707.406,22070375602274.824,17842577951244.117,1.8246305344752e-05,1.2461338575730005e-05,1.0074246533957198e-05,9.826127545302142e-06,6.710766915098467e-06,5.42525346885954e-06
55,55,2.25,0.02,375,1,100000.0,,49.4,0.0493999999999999,37.5,0.0014662561631439,0.0022808432841896,0.000705154325323,1126320000000.0,768470262643.5876,622440000000.0,2.6210175206317947,1.295402763627883,29535183010715.742,20151386680047.555,16322074821711.332,1.8174465677762e-05,1.2400149524821e-05,1.0043783664025616e-05,9.779884862850284e-06,6.6726602468032325e-06,5.404673213681003e-06
56,56,2.25,0.02,380,1,100000.0,,49.91,0.04991,38.0,0.0014285749754293,0.0023046017087089,0.0007092590507057,1135151119217.1792,774931968443.1925,628866000000.0,2.694118239208982,1.3468263258456028,30632166122516.47,20911616426340.32,16970011705654.594,1.8567412139555004e-05,1.267538832021e-05,1.0286220050247256e-05,9.987867625287427e-06,6.818403108085071e-06,5.533210737947965e-06
57,57,2.25,0.02,385,1,100000.0,,52.64,0.05264,38.5,0.001611379475421,0.0021907739865319,0.0006633522865448,1194928000000.0,815920000000.0,663264000000.0,2.581172952219964,1.366395130260342,31017169456909.76,21179124519035.3,17216578641280.309,1.9815609850907e-05,1.3530482497311998e-05,1.0998972868784002e-05,1.0647799470692542e-05,7.270523867656362e-06,5.910232305320657e-06
58,58,2.25,0.02,390,1,100000.0,,52.81,0.05281,39.0,0.0014847316933406,0.0022449163473044,0.0006840393772321,1197045089016.4824,818555000000.0,665406000000.0,2.658496754177772,1.4039983825825042,31824453112241.45,21761974930028.82,17690379620539.555,2.0115999012688e-05,1.3755581742838e-05,1.1181956771596002e-05,1.0804338622621742e-05,7.388147265621475e-06,6.005848744956811e-06
59,59,2.25,0.02,395,1,100000.0,,54.54,0.05454,39.5,0.0015451790854746,0.0023621133443015,0.0006601195832677,1232604000000.0,845370000000.0,687204000000.0,2.671606892796327,1.4551265113508844,32885859156529.99,22554460925938.71,18334594043021.15,2.0984575182969e-05,1.4392075899821998e-05,1.1699364925017998e-05,1.1280093344615e-05,7.736347205381042e-06,6.288901599212975e-06
60,60,2.25,0.02,400,1,100000.0,,54.44,0.0544399999999999,40.0,0.0016298553410632,0.0021729425625991,0.0006768227372464,1229803409644.4294,843820000000.0,685944000000.0,2.5947773358919397,1.416038336410105,31988405112130.29,21948594214356.637,17842083038767.32,2.1215318774823e-05,1.4556725203539e-05,1.1833208875134e-05,1.1413276873225997e-05,7.831130744672952e-06,6.365951444056722e-06
61,61,2.25,0.02,405,1,100000.0,,55.46,0.0554599999999999,40.5,0.0015628594936583,0.0023415551946859,0.0007116728499444,1247938556563.0493,859630000000.0,698796000000.0,2.632688279935589,1.457331821343826,32792292996055.05,22588643230829.293,18362380948932.207,2.1808606718628e-05,1.5022640734142002e-05,1.2211953112915998e-05,1.1756202753257e-05,8.09814274880713e-06,6.583006363546441e-06
62,62,2.25,0.02,410,1,100000.0,,56.98,0.0569799999999999,41.0,0.0016787526967306,0.0023296803370334,0.0006512468725832,1282050000000.0,883190000000.0,717948000000.0,2.550925469300707,1.453755636172723,32709501813886.26,22533212360677.207,18317321015776.31,2.269396239648e-05,1.5633618539797002e-05,1.2708618942027e-05,1.2262436514231996e-05,8.447456265363315e-06,6.866964447972759e-06
63,63,2.25,0.02,415,1,100000.0,,57.3,0.0573,41.5,0.0016253103131072,0.0022232431731762,0.0006792366316427,1284932519375.97,888150000000.0,721980000000.0,2.724410545447707,1.5639385159869,35070775872533.387,24241046997796.96,19705625301434.945,2.3029199506116e-05,1.5917865905741997e-05,1.2939684542732e-05,1.2469806629001002e-05,8.619175396798441e-06,7.006555483849054e-06
64,64,2.25,0.02,420,1,100000.0,,57.03,0.05703,42.0,0.001746013999737,0.0022673766262261,0.0007083212618327,1273832263796.3044,883432312189.2168,718578000000.0,2.4565081580921158,1.4027041678227334,31331050772122.46,21728812665212.848,17674072514566.44,2.311046160913e-05,1.6027642818735996e-05,1.3036778667129998e-05,1.2545621885793002e-05,8.700680666849363e-06,7.077076110936022e-06
65,65,2.25,0.02,425,1,100000.0,,58.510000000000005,0.05851,42.5,0.0017967040071778,0.0023175061163059,0.0006695794296085,1304773000000.0,904632971995.0272,737226000000.0,2.4343536281240565,1.4241762915995326,31759131302669.586,22019429692608.816,17944621274154.117,2.3965160019088e-05,1.6615667194525e-05,1.354085274621e-05,1.303272281967e-05,9.035924852482635e-06,7.363780606631464e-06
66,66,2.25,0.02,430,1,100000.0,,58.05,0.05805,43.0,0.0018355720974585,0.0021616685791332,0.0006911232377409,1292148450269.2136,895808884026.5496,731430000000.0,2.3711099623050083,1.3747320714639122,30600480890223.605,21214422097736.34,17321624100445.297,2.4018727633185004e-05,1.6651484272054996e-05,1.3595974943186998e-05,1.3092432392436e-05,9.076602033010516e-06,7.411066292582245e-06
67,67,2.25,0.02,435,1,100000.0,,59.04,0.05904,43.5,0.001837034434896,0.0021405437120269,0.000708583133792,1310688000000.0,909345098351.066,743904000000.0,2.3924284491376926,1.4129279716040275,31367000969609.41,21762180306592.76,17802892442210.746,2.4651206801908e-05,1.7102814761218e-05,1.3991225482161e-05,1.3463127825383002e-05,9.340612942584384e-06,7.641234711706464e-06
