# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.535599999999999909e+03	1.535600000000000076e+00	nan	1.000000000000000000e+02	2.757429698365854338e-03	7.206440685451394323e-02	5.684510164298285304e-03	3.640135198758182611e+01	5.590267481728280075e+01	nan
nan	2.237400000000000091e+03	2.237400000000000055e+00	nan	2.000000000000000000e+02	6.222114703831493898e-03	5.391571417964426127e-02	5.726046431865626854e-03	3.257156760546091334e+01	7.292288897911774370e+01	nan
nan	2.852000000000000000e+03	2.852000000000000313e+00	nan	3.000000000000000000e+02	1.100181536419313558e-02	4.321004554035592221e-02	5.941210662092822996e-03	2.734783004049013400e+01	7.800868953758774182e+01	nan
nan	3.184000000000000000e+03	3.184000000000000163e+00	nan	4.000000000000000000e+02	1.664479251923012271e-02	4.143273528300565889e-02	6.227780689793698324e-03	2.408283903162606521e+01	7.667608311481149030e+01	nan
nan	3.632800000000000182e+03	3.632800000000000473e+00	nan	5.000000000000000000e+02	2.192515301218236207e-02	3.504604342634145414e-02	6.161782038224643265e-03	2.288059648017549819e+01	8.314603472976799026e+01	nan
nan	3.977599999999999909e+03	3.977600000000000247e+00	nan	6.000000000000000000e+02	2.827828500892337615e-02	3.564140795053959837e-02	5.896242057998993084e-03	2.134874345061981771e+01	8.496237037476521436e+01	nan
nan	4.267600000000000364e+03	4.267599999999999838e+00	nan	7.000000000000000000e+02	3.608824750613166821e-02	3.468977328978860297e-02	5.982014911035574145e-03	1.953335111548778258e+01	8.337635172792180072e+01	nan
nan	4.558000000000000000e+03	4.557999999999999829e+00	nan	8.000000000000000000e+02	4.110313859107463802e-02	3.156379894455678403e-02	6.185662456110452116e-03	1.954645913653074984e+01	8.910010323013372613e+01	nan
nan	4.912800000000000182e+03	4.912799999999999834e+00	nan	9.000000000000000000e+02	5.437501979695298637e-02	2.955374724902239819e-02	6.009952970941619468e-03	1.660221834674755570e+01	8.158911261718405683e+01	nan
nan	5.142399999999999636e+03	5.142400000000000304e+00	nan	1.000000000000000000e+03	6.145436481697288261e-02	2.962845605119923675e-02	6.089260923536546702e-03	1.634779131187940848e+01	8.409938513545579042e+01	nan
nan	5.389800000000000182e+03	5.389799999999999258e+00	nan	1.100000000000000000e+03	6.642186158792355577e-02	2.871310265455707597e-02	5.924317676526747074e-03	1.663323372987758830e+01	8.964881825637131385e+01	nan
nan	5.623800000000000182e+03	5.623800000000000132e+00	nan	1.200000000000000000e+03	8.129106261681044721e-02	2.794740516191999632e-02	6.145326552375547646e-03	1.481201140686316009e+01	8.326425702421917663e+01	nan
nan	5.870600000000000364e+03	5.870600000000000485e+00	nan	1.300000000000000000e+03	8.825432401554281214e-02	2.763076788880594603e-02	6.086296995431591909e-03	1.483932387416159315e+01	8.712105385818466630e+01	nan
nan	6.068800000000000182e+03	6.068799999999999528e+00	nan	1.400000000000000000e+03	9.651285832874237358e-02	2.573631312530931872e-02	5.963992429967042430e-03	1.457655170333639560e+01	8.849207799393789742e+01	nan
nan	6.296199999999999818e+03	6.296200000000000685e+00	nan	1.500000000000000000e+03	1.059161532572488740e-01	2.542749986794812928e-02	6.315193088278221734e-03	1.419806233773169524e+01	8.939893829771746425e+01	nan
nan	6.477800000000000182e+03	6.477799999999999336e+00	nan	1.600000000000000000e+03	1.172577696611369902e-01	2.572448483122202756e-02	6.134746557924761028e-03	1.366791693847009448e+01	8.853645823157501127e+01	nan
nan	6.716399999999999636e+03	6.716399999999998371e+00	nan	1.700000000000000000e+03	1.261289185839814253e-01	2.540016686884917149e-02	6.132112684637831997e-03	1.350907768132187492e+01	9.076485263791451530e+01	nan
nan	6.861199999999999818e+03	6.861200000000001076e+00	nan	1.800000000000000000e+03	1.378506958484649603e-01	2.534806813874273049e-02	6.418190747752530734e-03	1.309726472079579196e+01	8.985368095040428216e+01	nan
nan	7.083600000000000364e+03	7.083599999999999675e+00	nan	1.900000000000000000e+03	1.557884860080321343e-01	2.580907478036183894e-02	6.091406803329276962e-03	1.221136958888880741e+01	8.649544434992532160e+01	nan
nan	7.359399999999999636e+03	7.359399999999999054e+00	nan	2.000000000000000000e+03	1.664391312900988795e-01	2.357705584158343443e-02	6.174063664715757731e-03	1.204880596866292386e+01	8.864487029591002454e+01	nan
nan	7.327800000000000182e+03	7.327800000000000757e+00	nan	2.100000000000000000e+03	1.668494009128153321e-01	2.423050229707329750e-02	6.181945875169435507e-03	1.261644118517585689e+01	9.244337938558791734e+01	nan
