# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.837500000000000000e+02	2.837500000000000022e-01	nan	1.000000000000000000e+01	5.807154110507894203e-04	9.976080519180844167e-03	6.692242929680377976e-04	1.733083393845271658e+00	4.917088227662030242e+00	nan
nan	4.199499999999999886e+02	4.199499999999999345e-01	nan	2.000000000000000000e+01	1.315219821305788636e-03	8.557476503656475525e-03	6.680291427101677903e-04	1.525975253505454043e+00	6.410333786071573670e+00	nan
nan	5.225199999999999818e+02	5.225199999999998735e-01	nan	3.000000000000000000e+01	2.076176560817088838e-03	8.010696149404302607e-03	6.767242424849117827e-04	1.450722446255932940e+00	7.579675108385416138e+00	nan
nan	6.047500000000000000e+02	6.047499999999998987e-01	nan	4.000000000000000000e+01	3.086837994601978295e-03	7.868704522968446996e-03	6.591524736161266575e-04	1.298439581510490992e+00	7.850779271443448337e+00	nan
nan	6.772000000000000455e+02	6.772000000000000242e-01	nan	5.000000000000000000e+01	4.226182979188593258e-03	7.802919446502895595e-03	6.776706127464329201e-04	1.189197833236520951e+00	8.053860837982696808e+00	nan
nan	7.397200000000000273e+02	7.397199999999999331e-01	nan	6.000000000000000000e+01	5.287794681199784255e-03	7.826013829904400129e-03	6.920020415444106451e-04	1.136578828650763429e+00	8.408115107281375344e+00	nan
nan	8.046899999999999409e+02	8.046900000000001274e-01	nan	7.000000000000000000e+01	6.444839861444506823e-03	7.637498050080153075e-03	6.951092957893168292e-04	1.088506912038620378e+00	8.758989186228294699e+00	nan
nan	8.559100000000000819e+02	8.559100000000000597e-01	nan	8.000000000000000000e+01	7.984200357758482886e-03	7.707735554414211869e-03	6.970951784186063928e-04	1.005431063889417498e+00	8.610676099960535623e+00	nan
nan	9.099200000000000728e+02	9.099199999999999511e-01	nan	9.000000000000000000e+01	9.242300841317500210e-03	7.265963848969607571e-03	6.759132651865333141e-04	9.778158589759895492e-01	8.896652832594137195e+00	nan
nan	9.580099999999999909e+02	9.580100000000001392e-01	nan	1.000000000000000000e+02	1.093902483473357251e-02	7.677891742363887433e-03	6.897281493930538295e-04	9.170470227731787327e-01	8.783660582358461255e+00	nan
nan	1.011579999999999927e+03	1.011579999999999924e+00	nan	1.100000000000000000e+02	1.207322411536097297e-02	7.566834166771031593e-03	6.860712404093136704e-04	9.131093625090203059e-01	9.236669852470129172e+00	nan
nan	1.049000000000000000e+03	1.048999999999999932e+00	nan	1.200000000000000000e+02	1.360187255309483478e-02	7.356808438492715499e-03	6.941436234839247921e-04	8.853656781406863407e-01	9.290081272871487883e+00	nan
nan	1.095339999999999918e+03	1.095339999999999758e+00	nan	1.300000000000000000e+02	1.561843504056696294e-02	7.295106549833533724e-03	6.949364210701827922e-04	8.355702354837252210e-01	9.152708574972702849e+00	nan
nan	1.132070000000000164e+03	1.132069999999999910e+00	nan	1.400000000000000000e+02	1.719889721331355897e-02	7.414164638597700759e-03	6.973644814627625753e-04	8.152870880221204652e-01	9.230734071414273600e+00	nan
nan	1.171809999999999945e+03	1.171809999999999796e+00	nan	1.500000000000000000e+02	1.912327986300851879e-02	7.198776332045882589e-03	6.904684434085054051e-04	7.873917250136475143e-01	9.226726129791138931e+00	nan
nan	1.212039999999999964e+03	1.212040000000000006e+00	nan	1.600000000000000000e+02	2.074626844477961765e-02	7.255437087204050402e-03	6.927691068471808229e-04	7.724790533768289835e-01	9.362352428244058444e+00	nan
nan	1.258920000000000073e+03	1.258920000000000039e+00	nan	1.700000000000000000e+02	2.277476663992729355e-02	7.345140937733059608e-03	6.851001795831273503e-04	7.472191138433179614e-01	9.406646992889935888e+00	nan
nan	1.285849999999999909e+03	1.285850000000000160e+00	nan	1.800000000000000000e+02	2.399822085677442290e-02	7.300041964847191027e-03	6.818761781412845894e-04	7.506322340420096273e-01	9.651090955087202161e+00	nan
nan	1.320650000000000091e+03	1.320650000000000102e+00	nan	1.900000000000000000e+02	2.619809787424173808e-02	7.239783873482644357e-03	6.890456906324499923e-04	7.276216470797463032e-01	9.610820493848271084e+00	nan
nan	1.355250000000000000e+03	1.355250000000000066e+00	nan	2.000000000000000000e+02	2.810600115628176382e-02	7.221712217876566538e-03	7.008980277044467386e-04	7.132447321069823598e-01	9.666068327713412955e+00	nan
nan	1.387839999999999918e+03	1.387839999999999963e+00	nan	2.100000000000000000e+02	3.078487935174962359e-02	7.233179824474819317e-03	6.879714548978054086e-04	6.829550125258810889e-01	9.478880057348828103e+00	nan
