,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
52,52,0.02,2400,1,100000.0,550,,20000.0,20.0,,0.10921431609606316,0.02981120394700416,0.010379846488161168
53,53,0.02,2400,1,100000.0,600,,20000.0,20.0,,0.11987538194039644,0.029361896423357327,0.009773126723198692
54,54,0.02,2400,1,100000.0,650,,20000.0,20.0,,0.1298990118590973,0.02923221483470428,0.009572746329833485
55,55,0.02,2400,1,100000.0,700,,20000.0,20.0,,0.1399200410955564,0.028962242399327903,0.009598469483612258
56,56,0.02,2400,1,100000.0,750,,20000.0,20.0,,0.1498390145781741,0.030981922839915466,0.008830107358945188
57,57,0.02,2400,1,100000.0,800,,20000.0,20.0,,0.1596995993373821,0.029615485338154224,0.009386230107213362
58,58,0.02,2400,1,100000.0,850,,20000.0,20.0,,0.1692847321870977,0.030993278794638195,0.008448167175957321
59,59,0.02,2400,1,100000.0,900,,20000.0,20.0,,0.16825807944937907,0.029735378607667437,0.008569463660743355
60,60,0.02,2400,1,100000.0,950,,20000.0,20.0,,0.18955874119812505,0.028751138276492567,0.008152556914073291
61,61,0.02,2400,1,100000.0,1000,,20000.0,20.0,,0.1995392129848642,0.028487025650581484,0.00825216578637496
62,62,0.02,2400,1,100000.0,1050,,20000.0,20.0,,0.20968284229215897,0.028051020801950387,0.008146378886654993
63,63,0.02,2400,1,100000.0,1100,,20000.0,20.0,,0.21986062832660533,0.029511934231430708,0.007875387508612764
64,64,0.02,2400,1,100000.0,1150,,20000.0,20.0,,0.2298168339484164,0.031113049640800187,0.007864481160127682
65,65,0.02,2400,1,100000.0,1200,,20000.0,20.0,,0.23952068406430957,0.028360502273469815,0.007800078516545602
66,66,0.02,2400,1,100000.0,1250,,20000.0,20.0,,0.2487634710745806,0.03016848713905865,0.007444505917186325
67,67,0.02,2400,1,100000.0,1300,,20000.0,20.0,,0.2428055048207317,0.02924080042445044,0.00733447149232585
68,68,0.02,2400,1,100000.0,1350,,20000.0,20.0,,0.2697975730457437,0.028145076696644112,0.007083413784857528
69,69,0.02,2400,1,100000.0,1400,,20000.0,20.0,,0.27949684326656093,0.02829866192288119,0.006870252855986492
70,70,0.02,2400,1,100000.0,1450,,20000.0,20.0,,0.28932630225242967,0.028842320591059657,0.007769135922738753
71,71,0.02,2400,1,100000.0,1500,,20000.0,20.0,,0.29949061021546186,0.029703018755535444,0.007147022110982905
72,72,0.02,2400,1,100000.0,1550,,20000.0,20.0,,0.2896314286848764,0.028046324438710503,0.007237429796713143
73,73,0.02,2400,1,100000.0,1600,,20000.0,20.0,,0.3181241022208815,0.029641516044812743,0.00690067234818951
74,74,0.02,2400,1,100000.0,1650,,20000.0,20.0,,0.32980621699983204,0.028534279069122183,0.007440650438546976
75,75,0.02,2400,1,100000.0,1700,,20000.0,20.0,,0.33964784395436254,0.028947973283428147,0.006803962258482774
76,76,0.02,2400,1,100000.0,1750,,20000.0,20.0,,0.3495619174293279,0.03031239631615268,0.006579214928903771
77,77,0.02,2400,1,100000.0,1800,,20000.0,20.0,,0.3596547523975732,0.030229215228087032,0.006731964398462935
78,78,0.02,2400,1,100000.0,1850,,20000.0,20.0,,0.3692558385004577,0.028423891573070365,0.006657169006125251
79,79,0.02,2400,1,100000.0,1900,,20000.0,20.0,,0.37969804463712525,0.02982138056925887,0.0069098347453122565
80,80,0.02,2400,1,100000.0,1950,,20000.0,20.0,,0.38650105768791937,0.029920413251982487,0.006411816881451153
81,81,0.02,2400,1,100000.0,2000,,20000.0,20.0,,0.3736489996698191,0.02850563169944169,0.006514192882727507
82,82,0.02,2400,1,100000.0,2050,,20000.0,20.0,,0.40898800922232115,0.028641974731882767,0.006666325468507173
83,83,0.02,2400,1,100000.0,2100,,20000.0,20.0,,0.41924962182201847,0.029049201019794847,0.006367405225903825
