,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,317.4,0.3174,,0.0011447633608199224,0.08835804697810427,0.004973384275184354
1,1,0.02,1200,1,100000.0,100,,790.0,0.79,,0.003036901772247802,0.0769342673665497,0.004419817410240093
2,2,0.02,1200,1,100000.0,150,,746.6,0.7465999999999998,,0.0040071943283976445,0.07103508132069072,0.004164131555135034
3,3,0.02,1200,1,100000.0,200,,445.0,0.445,,0.006657256466633043,0.06812024250812537,0.004477374231976708
4,4,0.02,1200,1,100000.0,250,,440.8,0.4408,,0.007903630784301185,0.06386186411801283,0.004411061903699361
5,5,0.02,1200,1,100000.0,300,,499.2,0.4992000000000001,,0.01085917083246386,0.06653199607082624,0.0045817240610807036
6,6,0.02,1200,1,100000.0,350,,535.0,0.5349999999999999,,0.011095146173295234,0.06282371995046195,0.004745352992372952
7,7,0.02,1200,1,100000.0,400,,588.8,0.5888,,0.014980911061979896,0.06810998338601838,0.004369441628117368
8,8,0.02,1200,1,100000.0,450,,628.0,0.6279999999999999,,0.017744652006877006,0.06833762368648766,0.004026598304304226
9,9,0.02,1200,1,100000.0,500,,664.6,0.6646,,0.02117011244420155,0.058939841147743664,0.004062174284971196
10,10,0.02,1200,1,100000.0,550,,658.0,0.658,,0.02185092100946804,0.06100742167704128,0.004622271055068929
11,11,0.02,1200,1,100000.0,600,,721.3999999999999,0.7214,,0.024632456954668668,0.06394295204933945,0.004264584485412256
12,12,0.02,1200,1,100000.0,650,,789.3999999999999,0.7894,,0.02708880136574408,0.06483317645415096,0.0045368790837500995
13,13,0.02,1200,1,100000.0,700,,816.0,0.816,,0.030995217694021446,0.06200981495870832,0.004568029033552071
14,14,0.02,1200,1,100000.0,750,,854.0,0.8540000000000002,,0.033454753100545534,0.0677986049305683,0.004246172207181312
15,15,0.02,1200,1,100000.0,800,,911.8,0.9118,,0.03899139406751147,0.06418713436431421,0.004328903399278977
16,16,0.02,1200,1,100000.0,850,,954.8,0.9548,,0.04280670556397581,0.06231120285714753,0.0044717551297797885
17,17,0.02,1200,1,100000.0,900,,988.6,0.9886,,0.04745613774184676,0.0590376710921798,0.0046748489905868735
18,18,0.02,1200,1,100000.0,950,,1064.2,1.0642,,0.04728500393471222,0.06396119659954039,0.004232628838934049
19,19,0.02,1200,1,100000.0,1000,,1115.8,1.1158,,0.05104535849957301,0.06662124272737191,0.004624538789181816
20,20,0.02,1200,1,100000.0,1050,,1129.6,1.1296,,0.06188949320212487,0.0652248507967437,0.0045179136876781715
21,21,0.02,1200,1,100000.0,1100,,1196.2,1.1962,,0.05918078553204396,0.07013052241467525,0.004315899338137268
22,22,0.02,1200,1,100000.0,1150,,1233.0,1.2329999999999999,,0.06739321903833115,0.06526331046584735,0.004563601315426659
23,23,0.02,1200,1,100000.0,1200,,1217.6,1.2176,,0.07392125806072726,0.06408234482089839,0.004461181276830303
24,24,0.02,1200,1,100000.0,1250,,1293.4,1.2933999999999999,,0.0742889495327745,0.06568763419224558,0.004612708940481597
25,25,0.02,1200,1,100000.0,1300,,1311.0,1.311,,0.07689846322164158,0.06107115336168101,0.004426528894747379
26,26,0.02,1200,1,100000.0,1350,,1326.0,1.3259999999999998,,0.0812285068305755,0.06583403060525636,0.0044958815091554
27,27,0.02,1200,1,100000.0,1400,,1346.0,1.346,,0.0914865301793725,0.06759281761540976,0.004770931992179811
28,28,0.02,1200,1,100000.0,1450,,1342.0,1.342,,0.09592401331092333,0.06775344875760529,0.004385039225174839
29,29,0.02,1200,1,100000.0,1500,,1345.2,1.3452,,0.09252642275437209,0.06707785547010743,0.0045390873613551435
30,30,0.02,1200,1,100000.0,1550,,1357.0,1.357,,0.10592080203937256,0.06181894380989642,0.004468127258380669
31,31,0.02,1200,1,100000.0,1600,,1359.4,1.3594,,0.110001059950946,0.06656535084155224,0.004301731214670766
32,32,0.02,1200,1,100000.0,1650,,1338.0,1.338,,0.11400842046264188,0.06514047073728876,0.004478255274447155
33,33,0.02,1200,1,100000.0,1700,,1301.6,1.3016,,0.12414766914621396,0.06695820946298006,0.004744980656185185
34,34,0.02,1200,1,100000.0,1750,,1273.6,1.2736,,0.12252516166713576,0.06365470532098955,0.004581429087804513
35,35,0.02,1200,1,100000.0,1800,,1285.4,1.2853999999999999,,0.1231156623859988,0.062277558551821155,0.004718957337250354
36,36,0.02,1200,1,100000.0,1850,,1192.2,1.1922,,0.12938218119329575,0.06802576082136533,0.00445340950570379
37,37,0.02,1200,1,100000.0,1900,,1117.0,1.117,,0.14444045216569065,0.0686493500271593,0.0045070866421634565
38,38,0.02,1200,1,100000.0,1950,,967.6,0.9676000000000001,,0.13129612217730935,0.07377604422716878,0.004218760645639764
39,39,0.02,1200,1,100000.0,2000,,810.0,0.8099999999999998,,0.15018135582595277,0.06719777723673408,0.004371114986616073
40,40,0.02,1200,1,100000.0,2050,,511.2,0.5112,,0.1412832896821783,0.0550433726370347,0.004236950089266884
41,41,0.02,1200,1,100000.0,2100,,32.8,0.0328,,0.18946709001646483,0.07184422171439818,0.004609217828191321
42,42,0.02,2400,1,100000.0,50,,165.2,0.16519999999999996,,0.0007779266909864192,0.07961945628503465,0.004070383221723617
43,43,0.02,2400,1,100000.0,100,,503.4,0.5034000000000001,,0.0019400783518250364,0.08108520333948759,0.004386847828121804
44,44,0.02,2400,1,100000.0,150,,411.8,0.41180000000000005,,0.0027344045159622965,0.06456146969120835,0.004019451095206504
45,45,0.02,2400,1,100000.0,200,,194.4,0.1944,,0.003908154884743453,0.06550981779859376,0.004217704821023842
46,46,0.02,2400,1,100000.0,250,,195.6,0.1956,,0.005722594918756841,0.0656651640637253,0.003876122649615925
47,47,0.02,2400,1,100000.0,300,,210.4,0.2104,,0.00713413441629882,0.06815364249774702,0.003788112719811088
48,48,0.02,2400,1,100000.0,350,,222.4,0.2224,,0.008534670125982302,0.05879091576735573,0.003993047333516728
