,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,137.04000000000002,0.13704,10.0,0.0002374838796397,0.0070270242197614,0.0005452334692742,,4.287198219935711,5.862352514793021,,,
1,1,2.5,0.024,150,1,100000.0,,171.04000000000002,0.17104,15.0,0.0003650314622799,0.0057241717406216,0.0005639100956187,,4.164615242762086,7.124968875218849,,,
2,2,2.5,0.024,200,1,100000.0,,200.25,0.20025,20.0,0.000509858471658,0.0051371028792346,0.0005660068994894,,3.949294997063933,7.909836000678831,,,
3,3,2.5,0.024,250,1,100000.0,,225.15,0.22515,25.0,0.0006476622101135,0.0045537523970452,0.0005704190409179,,3.8880564377730336,8.748622037722393,,,
4,4,2.5,0.024,300,1,100000.0,,247.82,0.24782,30.0,0.0008376720521943,0.0042751912776886,0.000561348026764,,3.602009482779557,8.927757447015134,,,
5,5,2.5,0.024,350,1,100000.0,,267.99,0.26799,35.0,0.0010495329819877,0.0039732062101815,0.0005710569283395,,3.345360798838139,8.965974045860609,,,
6,6,2.5,0.024,400,1,100000.0,,287.31,0.28731,40.0,0.0011624840628587,0.0035424249633111,0.0005767495764695,,3.4644094725589683,9.953858931080754,,,
7,7,2.5,0.024,450,1,100000.0,,305.35,0.30535,45.0,0.0013798130285749,0.0033561471612416,0.0005743024883125,,3.2820396349893124,10.017304765075336,,,
8,8,2.5,0.024,500,1,100000.0,,321.06,0.32106,50.0,0.0015821906710124,0.0034055201209539,0.0005730163529775,,3.169343478948204,10.17855675677177,,,
9,9,2.5,0.024,550,1,100000.0,,339.96,0.33996,55.0,0.0018262356824527,0.003214279758622,0.000567878631874,,3.0193904106733607,10.263858016636474,,,
10,10,2.5,0.024,600,1,100000.0,,355.37,0.35537,60.0,0.0020651232048669,0.0030938917321988,0.0005752816826687,,2.912554659206831,10.350588732334192,,,
11,11,2.5,0.024,650,1,100000.0,,367.45,0.36745,65.0,0.0021769598435139,0.0029524170373457,0.0005724336950068,,2.997059453983748,11.011156682620722,,,
12,12,2.5,0.024,700,1,100000.0,,384.35,0.38435,70.0,0.0025091364755735,0.0029114730354857,0.0005683225387124,,2.7974326746355764,10.74862725790509,,,
13,13,2.5,0.024,750,1,100000.0,,395.19,0.39519,75.0,0.0027207946088594,0.002759337030213,0.0005687519856658,,2.764944785428484,10.927657421489098,,,
14,14,2.5,0.024,800,1,100000.0,,410.29,0.41029,80.0,0.0030760575804856,0.0027042857654452,0.0005682902679555,,2.611206924461971,10.719165257984091,,,
15,15,2.5,0.024,850,1,100000.0,,421.06000000000006,0.42106,85.0,0.0033308799191104,0.0027516783532151,0.000570691733002,,2.558777943890855,10.773827003057349,,,
16,16,2.5,0.024,900,1,100000.0,,435.21,0.4352099999999999,90.0,0.0036430620508713,0.0025652747004292,0.0005733416053431,,2.4738623037628296,10.770729947571963,,,
17,17,2.5,0.024,950,1,100000.0,,445.64,0.44564,95.0,0.0039470832646668,0.002533179361489,0.0005697463682212,,2.4108509157853013,10.742902936801135,,,
18,18,2.5,0.024,1000,1,100000.0,,459.07,0.45907,100.0,0.0041564204657856,0.0024359810994363,0.0005709943251784,,2.412226513501332,11.070269841933744,,,
19,19,2.5,0.024,1050,1,100000.0,,469.85,0.46985,105.0,0.0043519572493414,0.0026171424155346,0.000572264496979,,2.4156569671966985,11.350698455463668,,,
20,20,2.5,0.024,1100,1,100000.0,,474.61,0.47461,110.0,0.0049039411395642,0.0024063885143946,0.0005761107609539,,2.246133534503765,10.65703593868337,,,
21,21,2.5,0.024,1150,1,100000.0,,497.45,0.49745,115.0,0.0051670676952562,0.0023719693720616,0.0005743451191249,,2.231229049596883,11.09848455103903,,,
22,22,2.5,0.024,1200,1,100000.0,,500.04,0.50004,120.0,0.0054685610136061,0.0022662993809211,0.0005774365686391,,2.199287208259214,10.995897247130866,,,
23,23,2.5,0.024,1250,1,100000.0,,511.7600000000001,0.51176,125.0,0.0057082899575721,0.0023288924924259,0.000574858226381,,2.1937521266111606,11.224286435701972,,,
24,24,2.5,0.024,1300,1,100000.0,,519.96,0.51996,130.0,0.0061518016288982,0.002204284836906,0.0005740010181367,,2.1168714433904143,11.00739536638644,,,
25,25,2.5,0.024,1350,1,100000.0,,529.86,0.5298600000000001,135.0,0.0063620382831163,0.0022188688131941,0.0005759349134604,,2.127219956240156,11.270243583857912,,,
