,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,10000.0,10.0,10.0,0.0099827087448905,0.0176188302399336,0.0109846290971485,,0.1001735713981614,10.017357139816143,,,
1,1,2.5,0.016,150,1,100000.0,,10000.0,10.0,15.0,0.0149831636161889,0.01622696136295,0.0090475882949244,,0.1001124334270424,10.011243342704242,,,
2,2,2.5,0.016,200,1,100000.0,,10000.0,10.0,20.0,0.0199680440264324,0.0164232263232502,0.0075556243919266,,0.1001603073601353,10.01603073601353,,,
3,3,2.5,0.016,250,1,100000.0,,10000.0,10.0,25.0,0.0249596649508603,0.0163617166333918,0.0069221108561792,,0.1001617292716116,10.016172927161168,,,
4,4,2.5,0.016,300,1,100000.0,,10000.0,10.0,30.0,0.0299349989400911,0.0151990388064803,0.0063601006001184,,0.1002176331088552,10.021763310885524,,,
5,5,2.5,0.016,350,1,100000.0,,10000.0,10.0,35.0,0.0338165701408073,0.0156956691038187,0.0059327404460984,,0.1049235920266802,10.49235920266802,,,
6,6,2.5,0.016,400,1,100000.0,,10000.0,10.0,40.0,0.0399453688988694,0.0148930765084047,0.0057198664343229,,0.1001368987867298,10.013689878672984,,,
7,7,2.5,0.016,450,1,100000.0,,10000.0,10.0,45.0,0.0449084495077261,0.0154248074055584,0.0056005133048448,,0.1002042190865809,10.0204219086581,,,
8,8,2.5,0.016,500,1,100000.0,,10000.0,10.0,50.0,0.0498959254611241,0.0151472903434329,0.0053629076466491,,0.1002096857936623,10.020968579366237,,,
9,9,2.5,0.016,550,1,100000.0,,10000.0,10.0,55.0,0.0548922551051111,0.0147180410573077,0.0049049077348329,,0.1001965969401666,10.019659694016664,,,
10,10,2.5,0.016,600,1,100000.0,,10000.0,10.0,60.0,0.0598824364918925,0.0154432584522329,0.0048254991767854,,0.1001966622242073,10.019666222420735,,,
11,11,2.5,0.016,650,1,100000.0,,10000.0,10.0,65.0,0.0649164618911822,0.0155019484981587,0.0046246955405475,,0.1001287536338641,10.012875363386414,,,
12,12,2.5,0.016,700,1,100000.0,,10000.0,10.0,70.0,0.0698270035588586,0.0146623946623061,0.0045085447561233,,0.100247986023517,10.024798602351709,,,
13,13,2.5,0.016,750,1,100000.0,,10000.0,10.0,75.0,0.0749063157756268,0.014959469220992,0.0044957984154578,,0.1001251570404037,10.012515704040377,,,
14,14,2.5,0.016,800,1,100000.0,,10000.0,10.0,80.0,0.0798834016413616,0.0149622814574166,0.0043868207520481,,0.1001460829197993,10.014608291979936,,,
15,15,2.5,0.016,850,1,100000.0,,10000.0,10.0,85.0,0.0848559203882985,0.014331838111318,0.0042523725406966,,0.1001700355241165,10.017003552411651,,,
16,16,2.5,0.016,900,1,100000.0,,10000.0,10.0,90.0,0.089830707738921,0.0146645457578099,0.0041681399980926,,0.1001886220435802,10.018862204358026,,,
17,17,2.5,0.016,950,1,100000.0,,10000.0,10.0,95.0,0.0918725173898492,0.0151003109647229,0.0042140998723318,,0.1048009668638707,10.480096686387071,,,
18,18,2.5,0.016,1000,1,100000.0,,10000.0,10.0,100.0,0.0995715533308577,0.0152542300436847,0.0040923777019576,,0.1004363413266171,10.04363413266172,,,
19,19,2.5,0.016,1050,1,100000.0,,10000.0,10.0,105.0,0.1047995256838316,0.0146523886488721,0.0038887775060208,,0.1001916637632105,10.019166376321058,,,
20,20,2.5,0.016,1100,1,100000.0,,10000.0,10.0,110.0,0.1098788043791137,0.014342351004418,0.0039146043455046,,0.1001103490918901,10.011034909189013,,,
21,21,2.5,0.016,1150,1,100000.0,,10000.0,10.0,115.0,0.1148537248638808,0.0147054154970767,0.003917813265986,,0.1001274369545107,10.012743695451071,,,
22,22,2.5,0.016,1200,1,100000.0,,10000.0,10.0,120.0,0.1198023929803162,0.0147729527088271,0.0037592788491475,,0.1001653518962804,10.01653518962804,,,
23,23,2.5,0.016,1250,1,100000.0,,10000.0,10.0,125.0,0.1246607108129342,0.0144823162056436,0.0038455658798021,,0.1002739496502402,10.02739496502402,,,
24,24,2.5,0.016,1300,1,100000.0,,10000.0,10.0,130.0,0.1298216300232138,0.014937812039896,0.003661118866213,,0.1001374949741096,10.013749497410966,,,
25,25,2.5,0.016,1350,1,100000.0,,10000.0,10.0,135.0,0.1347685597546251,0.0146832426748432,0.0037083067845461,,0.1001718675555229,10.017186755552292,,,
26,26,2.5,0.016,1400,1,100000.0,,10000.0,10.0,140.0,0.1397446787066746,0.0151542269112934,0.003562763044578,,0.1001829450911467,10.018294509114677,,,
27,27,2.5,0.016,1450,1,100000.0,,10000.0,10.0,145.0,0.1448386078057524,0.0144045721705572,0.00366705014955,,0.100111499656802,10.011149965680204,,,
28,28,2.5,0.016,1500,1,100000.0,,10000.0,10.0,150.0,0.1497077808433346,0.0145723542103721,0.0034897123600418,,0.1001956623672797,10.019566236727972,,,
29,29,2.5,0.016,1550,1,100000.0,,10000.0,10.0,155.0,0.1548311261357639,0.0145712232847724,0.0035774467400763,,0.1001090917153653,10.010909171536545,,,
30,30,2.5,0.016,1600,1,100000.0,,10000.0,10.0,160.0,0.1597802692033451,0.014676668425741,0.0036013578930921,,0.1001375904197056,10.013759041970568,,,
31,31,2.5,0.016,1650,1,100000.0,,10000.0,10.0,165.0,0.1648113279235553,0.0145018077507611,0.0034404870173514,,0.1001145347272264,10.011453472722645,,,
32,32,2.5,0.016,1700,1,100000.0,,10000.0,10.0,170.0,0.1696603785289426,0.0142901590976647,0.0034394675106301,,0.1002009819351987,10.020098193519871,,,
33,33,2.5,0.016,1750,1,100000.0,,10000.0,10.0,175.0,0.1747710754832042,0.0148687617068308,0.003416096892268,,0.1001310586002705,10.013105860027055,,,
34,34,2.5,0.016,1800,1,100000.0,,10000.0,10.0,180.0,0.1795824651026077,0.0147183600665566,0.0033232093089234,,0.1002332842183679,10.023328421836794,,,
35,35,2.5,0.016,1850,1,100000.0,,10000.0,10.0,185.0,0.1845987750304698,0.0140731068901238,0.0032633441154955,,0.100218038140473,10.021803814047304,,,
36,36,2.5,0.016,1900,1,100000.0,,10000.0,10.0,190.0,0.1887916456924199,0.0145529785912306,0.0033862098693804,,0.100665502248536,10.066550224853604,,,
37,37,2.5,0.016,1950,1,100000.0,,10000.0,10.0,195.0,0.1944895027690017,0.0145778440642615,0.0033129052231062,,0.100263129900344,10.026312990034402,,,
38,38,2.5,0.016,2000,1,100000.0,,10000.0,10.0,200.0,0.1995145745657305,0.0138613552666241,0.0032487826513827,,0.1002438377026112,10.02438377026112,,,
39,39,2.5,0.016,2050,1,100000.0,,10000.0,10.0,205.0,0.204686472522535,0.0145505803464422,0.0032280284101308,,0.1001532702315065,10.015327023150656,,,
40,40,2.5,0.016,2100,1,100000.0,,10000.0,10.0,210.0,0.2097095098734644,0.0145319788879975,0.0031231805074832,,0.1001386666961624,10.01386666961624,,,
