# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	7.426000000000000227e+02	7.425999999999999268e-01	nan	1.000000000000000000e+02	1.844430311035694147e-03	6.758849160557806046e-02	4.501954803894065750e-03	5.471298193719387370e+01	4.064615860718868134e+01	nan
nan	2.034500000000000000e+03	2.034500000000000419e+00	nan	6.000000000000000000e+02	1.521910373833179619e-02	6.331021205254050432e-02	4.767482169073874662e-03	3.972103211551342383e+01	8.088370869000416974e+01	nan
nan	2.795000000000000000e+03	2.795000000000000373e+00	nan	1.100000000000000000e+03	3.313685177915885738e-02	6.176020275062634596e-02	4.765899176650724954e-03	3.330866654811060101e+01	9.313703246533410152e+01	nan
nan	3.371800000000000182e+03	3.371800000000000352e+00	nan	1.600000000000000000e+03	5.756387166475178396e-02	6.444393839693013382e-02	4.763607000730622591e-03	2.793482390936668480e+01	9.423108134726058438e+01	nan
nan	3.886000000000000000e+03	3.886000000000000121e+00	nan	2.100000000000000000e+03	8.534484463093576501e-02	6.149333628818680342e-02	4.851862380032522133e-03	2.477381949060898592e+01	9.624133788435784709e+01	nan
nan	6.665000000000000000e+02	6.664999999999999813e-01	nan	1.000000000000000000e+02	1.703832636840729633e-03	7.036729197373572942e-02	3.960819715639106106e-03	5.973951064497666863e+01	3.982218792632392024e+01	nan
nan	1.826900000000000091e+03	1.826900000000000190e+00	nan	6.000000000000000000e+02	1.462722168223535776e-02	6.478813997740065500e-02	4.259391162603178710e-03	4.135988037009067853e+01	7.561588398460204985e+01	nan
nan	2.526300000000000182e+03	2.526299999999999990e+00	nan	1.100000000000000000e+03	3.224399369046295621e-02	6.253352700621253590e-02	4.249524250794131305e-03	3.435153469149940264e+01	8.679664955699831808e+01	nan
nan	3.056699999999999818e+03	3.056700000000000195e+00	nan	1.600000000000000000e+03	5.479923947871156997e-02	6.222881125241819245e-02	4.276427525395528478e-03	2.927063929243873375e+01	8.946077939008173985e+01	nan
nan	3.480500000000000000e+03	3.480500000000000593e+00	nan	2.100000000000000000e+03	8.090402850766623133e-02	6.378216994767556269e-02	4.331278066827050875e-03	2.606387558982750008e+01	9.069724712769765063e+01	nan
nan	5.757999999999999545e+02	5.757999999999998675e-01	nan	1.000000000000000000e+02	1.825494482099543434e-03	7.288168413362235143e-02	3.500902057086028359e-03	5.589101093854397106e+01	3.227865402019566687e+01	nan
nan	1.653000000000000000e+03	1.652999999999999803e+00	nan	6.000000000000000000e+02	1.345271187159369219e-02	6.536374830295026139e-02	3.773225672815758245e-03	4.495841523747446189e+01	7.437137081916648640e+01	nan
nan	2.250900000000000091e+03	2.250900000000000123e+00	nan	1.100000000000000000e+03	3.046943922604441329e-02	5.984445160602145514e-02	3.792494005425411409e-03	3.620527267546761863e+01	8.153930526021926539e+01	nan
