,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,884.4,0.8844,100.0,0.0022638653708553,0.1342726981227077,0.0035696310024001,,44.37703843462055,39.26677779781148,,,
1,1,2.5,0.016,150,1,100000.0,,1088.3,1.0882999999999998,150.0,0.0037405737338786,0.1154277280352855,0.0036338611113462,,40.87514712951991,44.51672838017298,,,
2,2,2.5,0.016,200,1,100000.0,,1305.5,1.3055,200.0,0.0051660125271922,0.1168198177182246,0.0036695795418961,,39.35800885291227,51.31001079242954,,,
3,3,2.5,0.016,250,1,100000.0,,1503.0,1.503,250.0,0.0064711537859778,0.1060804717909593,0.0037236453084934,,39.17168975624506,58.84839982864355,,,
4,4,2.5,0.016,300,1,100000.0,,1627.8,1.6278,300.0,0.0086175692688584,0.102771204078486,0.0036757273500795,,35.004580367222744,56.94178989922117,,,
5,5,2.5,0.016,350,1,100000.0,,1765.5,1.7655,350.0,0.0102909851824051,0.0987680160003564,0.0036989615708901,,34.15672021428218,60.30674955774239,,,
6,6,2.5,0.016,400,1,100000.0,,1924.0,1.924,400.0,0.0122745739327626,0.0987029238634782,0.0037446394672772,,32.792163974095025,63.08825774006401,,,
7,7,2.5,0.016,450,1,100000.0,,2030.3,2.0302999999999995,450.0,0.0141411134563326,0.0973125510407839,0.003750425603565,,31.96120458428341,64.86569460135132,,,
8,8,2.5,0.016,500,1,100000.0,,2167.7,2.1677,500.0,0.0162687652203202,0.0944678010868066,0.0037142465176856,,30.851686033021178,66.87660432276876,,,
9,9,2.5,0.016,550,1,100000.0,,2238.2,2.2382,550.0,0.0174520905236476,0.0961316928220517,0.0037832086107834,,31.66335605287086,70.89407683142818,,,
