,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,100000.0,100.0,100.0,0.0997938545878454,0.4916679854046794,0.1078763096842898,,1.0020686474632925,100.20686474632922,,,
1,1,2.5,0.016,150,1,100000.0,,100000.0,100.0,150.0,0.1498485914316091,0.4858071227428159,0.0957109521148645,,1.0010108564932576,100.10108564932575,,,
2,2,2.5,0.016,200,1,100000.0,,100000.0,100.0,200.0,0.1996027527475831,0.4820208081655515,0.0845215332007045,,1.0019953299769937,100.19953299769938,,,
3,3,2.5,0.016,250,1,100000.0,,100000.0,100.0,250.0,0.2491967428445548,0.4832529167073842,0.0748757109682533,,1.0032386071779509,100.32386071779506,,,
4,4,2.5,0.016,300,1,100000.0,,100000.0,100.0,300.0,0.2996794194668041,0.499755847648165,0.0725876735912726,,1.0010705111788534,100.10705111788532,,,
5,5,2.5,0.016,350,1,100000.0,,100000.0,100.0,350.0,0.3495837289099938,0.4742615140963823,0.067217015391835,,1.0011909925810225,100.11909925810224,,,
6,6,2.5,0.016,400,1,100000.0,,100000.0,100.0,400.0,0.3992721444769813,0.4615799444374013,0.0652738061161158,,1.0018248767225666,100.18248767225666,,,
7,7,2.5,0.016,450,1,100000.0,,100000.0,100.0,450.0,0.4490631496785056,0.4599547763599546,0.0628236441917347,,1.002091443773472,100.20914437734722,,,
8,8,2.5,0.016,500,1,100000.0,,100000.0,100.0,500.0,0.483500359873136,0.4789920377198067,0.0620645689806303,,1.0482104344685763,104.82104344685764,,,
9,9,2.5,0.016,550,1,100000.0,,100000.0,100.0,550.0,0.5493650471092792,0.4871400204755562,0.0600726737966475,,1.0011563444512994,100.11563444512991,,,
10,10,2.5,0.016,600,1,100000.0,,100000.0,100.0,600.0,0.5978114254753564,0.4894221325425568,0.0584831331231943,,1.0037145018451443,100.37145018451444,,,
11,11,2.5,0.016,650,1,100000.0,,100000.0,100.0,650.0,0.6488000551658502,0.4760871311869659,0.0567392261332537,,1.0018513815220775,100.18513815220776,,,
12,12,2.5,0.016,700,1,100000.0,,100000.0,100.0,700.0,0.6982772627411122,0.459377746287948,0.05747857831799,,1.002491533810598,100.24915338105978,,,
13,13,2.5,0.016,750,1,100000.0,,100000.0,100.0,750.0,0.7491047484838645,0.4897750266338849,0.0525610686627639,,1.0011958321689596,100.11958321689596,,,
14,14,2.5,0.016,800,1,100000.0,,100000.0,100.0,800.0,0.7975454553762006,0.4690628634528593,0.0536315106908341,,1.0030820275730312,100.30820275730316,,,
15,15,2.5,0.016,850,1,100000.0,,100000.0,100.0,850.0,0.8468560801749618,0.4805451988694887,0.0503773478197884,,1.0037430107956558,100.37430107956558,,,
16,16,2.5,0.016,900,1,100000.0,,100000.0,100.0,900.0,0.8985810962931737,0.4618111901657126,0.0527186931539944,,1.001582366413375,100.15823664133752,,,
17,17,2.5,0.016,950,1,100000.0,,100000.0,100.0,950.0,0.9445863366046978,0.4765304844611283,0.0508609123346062,,1.005840128608196,100.5840128608196,,,
18,18,2.5,0.016,1000,1,100000.0,,100000.0,100.0,1000.0,0.9987133736724672,0.4858936158328117,0.0510952972650029,,1.0012890771828586,100.12890771828586,,,
19,19,2.5,0.016,1050,1,100000.0,,100000.0,100.0,1050.0,1.0483114218978244,0.4754175650524092,0.0508821469062421,,1.001611401186143,100.1611401186143,,,
20,20,2.5,0.016,1100,1,100000.0,,100000.0,100.0,1100.0,1.062744388050602,0.4733996048202409,0.0492142600338912,,1.049088664694384,104.9088664694384,,,
21,21,2.5,0.016,1150,1,100000.0,,100000.0,100.0,1150.0,1.1480866503123708,0.4684594945517311,0.0498750103697084,,1.0016702698800486,100.16702698800488,,,
22,22,2.5,0.016,1200,1,100000.0,,100000.0,100.0,1200.0,1.1915017919632418,0.4734154860985873,0.0496880720095344,,1.0072940010437954,100.72940010437954,,,
23,23,2.5,0.016,1250,1,100000.0,,100000.0,100.0,1250.0,1.247421573054703,0.4646926824255194,0.04864377387967,,1.0020757863757233,100.20757863757233,,,
24,24,2.5,0.016,1300,1,100000.0,,100000.0,100.0,1300.0,1.2989361764463638,0.459310486809651,0.0495548671576656,,1.0008193142157449,100.0819314215745,,,
25,25,2.5,0.016,1350,1,100000.0,,100000.0,100.0,1350.0,1.3472506408331584,0.4594814724069086,0.047587512675692,,1.0020424134083856,100.20424134083856,,,
26,26,2.5,0.016,1400,1,100000.0,,100000.0,100.0,1400.0,1.3983868323947035,0.4741529517673125,0.0475769362477844,,1.0011541399186212,100.11541399186213,,,
