,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,597.5,0.5974999999999999,100.0,0.0022632096374195,0.0725964452830439,0.0033690787922203,,45.61004248978735,27.17251151696165,,,
1,1,2.5,0.016,150,1,100000.0,,562.0,0.5619999999999999,150.0,0.0034670224667535,0.0627003729105414,0.0034735310605484,,43.68991794691516,24.559045017943777,,,
2,2,2.5,0.016,200,1,100000.0,,346.1,0.3461,200.0,0.0047083578051967,0.0578744275471781,0.0033870486830168,,43.7551631647522,15.226018831726352,,,
3,3,2.5,0.016,250,1,100000.0,,357.9,0.3579,250.0,0.0063734109767835,0.0528626699241323,0.0034558365103221,,40.58788006731452,14.444359608219491,,,
4,4,2.5,0.016,300,1,100000.0,,375.9,0.3758999999999999,300.0,0.0069437537152622,0.0623029543750585,0.0033764252100956,,44.90219248695247,16.971447070166985,,,
5,5,2.5,0.016,350,1,100000.0,,406.4,0.4064,350.0,0.0089673733718256,0.056810015004641,0.0033042347696316,,39.991062558081374,16.280023841756368,,,
6,6,2.5,0.016,400,1,100000.0,,448.2,0.4481999999999999,400.0,0.0105043510813231,0.060070531530549,0.0034890721959357,,38.932832786760095,17.48847800064694,,,
7,7,2.5,0.016,450,1,100000.0,,501.3,0.5013,450.0,0.0128954457313113,0.059536614323562,0.0036193926905284,,35.03611780224698,17.581391719087357,,,
8,8,2.5,0.016,500,1,100000.0,,522.3,0.5223,500.0,0.0145070158649615,0.0532255523762921,0.0033649959456295,,35.44938999662581,18.5860014770964,,,
9,9,2.5,0.016,550,1,100000.0,,525.4,0.5254000000000001,550.0,0.0156089954094681,0.058275756159759,0.0034550572912924,,35.849441607234525,18.90380039481634,,,
10,10,2.5,0.016,600,1,100000.0,,590.0,0.5900000000000001,600.0,0.0165566007469805,0.0634115073430426,0.0037190331763897,,36.91235811543392,21.81639336538703,,,
