,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
28,28,2.25,0.02,240,1,100000.0,,100000.0,100.0,240.0,0.239616874714838,0.4877496051083726,0.0791571164132147,1235838253012048.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0016002388655854,100.16002388655856,1237815889416095.2,774933096809109.1,532174245315018.3,385740290392869.7,0.0124784932247969,0.0078121451508954,0.0053648791967821,0.0038886700690756,0.0070501691635217,0.00441374962919,0.0030310795700887,0.0021970426488373
29,29,2.25,0.02,245,1,100000.0,,100000.0,100.0,245.0,0.2445001968598035,0.4730558118329778,0.0780986481839598,1226319882352941.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0020458333194728,100.20458333194728,1228828728428590.8,775277851010109.4,532411000342635.5,385911899511328.6,0.0126519037044798,0.0079821870113171,0.0054816530177926,0.0039733122102978,0.0071175180059487,0.0044904989088545,0.0030837860426243,0.0022352463202859
30,30,2.25,0.02,250,1,100000.0,,100000.0,100.0,250.0,0.249467159355845,0.4865149926439041,0.0746110112851026,1217323828571428.2,773695000000000.0,531324000000000.0,385124000000000.0,1.002138339452001,100.21383394520004,1219926880139923.5,775349422542315.8,532460151070994.8,385947525843112.4,0.0128368537741584,0.0081587243654407,0.005602887526407,0.0040611876288667,0.007190335667876,0.0045699645599526,0.0031383579444772,0.0022748021264028
31,31,2.25,0.02,255,1,100000.0,,100000.0,100.0,255.0,0.2545344945056911,0.4662300990033962,0.0738054888046703,1207353743016759.8,773695000000000.0,531324000000000.0,385124000000000.0,1.001831071479741,100.1831071479741,1209564494021556.5,775111690848518.2,532296892222901.9,385829189572563.8,0.0130041099177547,0.008333278362709,0.0057227599930049,0.0041480757871769,0.0072499151402976,0.0046458820597656,0.00319049320407,0.0023125917608168
32,32,2.25,0.02,260,1,100000.0,,100000.0,100.0,260.0,0.2592989126798045,0.4777798877594236,0.0772875171958299,1197158142076502.5,773695000000000.0,531324000000000.0,385124000000000.0,1.002716598032001,100.27165980320012,1200410339529261.8,775796818314369.0,532767393732755.0,386170227100476.5,0.0131551040732436,0.0085018327054887,0.0058385122825029,0.0042319774832053,0.0073101305029493,0.0047243644934571,0.0032443898954001,0.0023516581484669
33,33,2.25,0.02,265,1,100000.0,,100000.0,100.0,265.0,0.2644443813195892,0.4734200915695475,0.0735691883526453,1186076290322580.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0021050119399455,100.21050119399456,1188572995075396.0,775323637212876.2,532442443363979.6,385934690618359.6,0.0133041141366803,0.0086784692274553,0.0059598148932182,0.0043199022647871,0.0073575651519653,0.0047994479079433,0.0032959523587978,0.0023890325982444
34,34,2.25,0.02,270,1,100000.0,,100000.0,100.0,270.0,0.2696423258129187,0.4712974815336654,0.0731144244177523,1175460314136125.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0013274245497896,100.13274245497897,1177020649014413.5,774722021737049.5,532029292521492.4,385635223052313.1,0.0134500816121654,0.0088529240568807,0.0060796192577153,0.0044067410600844,0.0074094685182209,0.0048769564367794,0.0033491802348668,0.0024276142029588
35,35,2.25,0.02,275,1,100000.0,,100000.0,100.0,275.0,0.2744440464266177,0.4908676348990918,0.074312368049977,1165274536082474.2,773695000000000.0,531324000000000.0,385124000000000.0,1.002026441374581,100.20264413745812,1167635896615137.5,775262847559306.5,532400696936907.9,385904431207944.2,0.0135989322589086,0.0090291391155153,0.006200632434502,0.0044944560488612,0.0074633694847802,0.00495537444158,0.0034030326805756,0.0024666485196867
36,36,2.25,0.02,280,1,100000.0,,100000.0,100.0,280.0,0.279460872271818,0.4616224760646427,0.0727839803456985,1154211472081218.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0019305007455448,100.19305007455448,1156439678188587.5,775188618774324.2,532349721378125.8,385867482169127.1,0.0137261219122842,0.0092009412051464,0.006318615067802,0.004579974383563,0.0075133214779212,0.0050363554699196,0.0034586452461235,0.0025069586387366
37,37,2.25,0.02,285,1,100000.0,,100000.0,100.0,285.0,0.2845651589198951,0.4632691782327677,0.0713646625110369,1142785771144278.5,773695000000000.0,531324000000000.0,385124000000000.0,1.0015287209439234,100.15287209439236,1144532771687044.8,774877763750708.8,532136246126809.1,385712747124807.6,0.0138417989994624,0.0093712495791453,0.0064355719132085,0.0046647491878824,0.0075674912417467,0.0051233838258422,0.0035184107275887,0.002550278950418
38,38,2.25,0.02,290,1,100000.0,,100000.0,100.0,290.0,0.2897162363998234,0.4673150193927757,0.0744795467098236,1130820243902439.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0009797020837392,100.09797020837392,1131928110851724.5,774452990603678.5,531844539229940.5,385501306785297.9,0.0139545032211132,0.0095475204196917,0.006556623397427,0.0047524919433541,0.0076199284644005,0.0052134727734614,0.0035802780267244,0.0025951227401063
39,39,2.25,0.02,295,1,100000.0,,100000.0,100.0,295.0,0.2945055748770301,0.4758975618936216,0.073807352092097,1119110769230769.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001680511217581,100.1680511217581,1120991447432177.4,774995203126486.2,532216895942170.0,385771205202159.6,0.014058159838884,0.0097190807877057,0.0066744400318562,0.0048378899557117,0.0076666650857414,0.0053003336279123,0.0036399284789443,0.0026383596741818
40,40,2.25,0.02,300,1,100000.0,,100000.0,100.0,300.0,0.2994321758963906,0.472526983587911,0.0720814636383754,1107724741784037.8,773695000000000.0,531324000000000.0,385124000000000.0,1.001900596014624,100.1900596014624,1109830079013572.6,775165481633534.4,532333832276874.0,385855965139536.0,0.0141584333820528,0.0098890172822943,0.0067911414943844,0.0049224796487327,0.0077172388116403,0.0053901378719372,0.0037016002619497,0.0026830617462848
41,41,2.25,0.02,305,1,100000.0,,100000.0,100.0,305.0,0.3046876401965164,0.4726431575987984,0.073178351512062,1095556186046511.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0010262248800526,100.10262248800528,1096680473062128.2,774488985058572.2,531869257908169.0,385519223830705.4,0.0142523429037049,0.0100651765590174,0.0069121163637395,0.0050101668708147,0.0077555185669592,0.0054770408072971,0.0037612796126333,0.0027263196270745
42,42,2.25,0.02,310,1,100000.0,,100000.0,100.0,310.0,0.3097262668551536,0.4914186337977234,0.0709503951292558,1082631232876712.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0008840045868337,100.08840045868337,1083588283852425.0,774378949928810.5,531793692853094.9,385464451382499.9,0.0143279929160413,0.0102394020628065,0.0070317632421284,0.0050968915141448,0.0077896105514066,0.0055667918609336,0.0038229148678984,0.0027709952224715
43,43,2.25,0.02,315,1,100000.0,,100000.0,100.0,315.0,0.3144515387933211,0.476999572098628,0.0710855806186299,1070030900900900.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0017452792085415,100.17452792085416,1071898403584740.0,775045313797252.5,532251308730199.1,385796148909910.4,0.014404222698156,0.0104150964902666,0.0071524188828858,0.0051843473471037,0.007819805467135,0.0056541772632932,0.0038829255459088,0.002814493262007
44,44,2.25,0.02,320,1,100000.0,,100000.0,100.0,320.0,0.3194082534921165,0.4878550117645213,0.0686997182102904,1057200442477876.0,773695000000000.0,531324000000000.0,385124000000000.0,1.001854516140535,100.18545161405346,1059161037762231.8,775129829865351.0,532309348933853.5,385838218674107.25,0.0144660747552215,0.0105867622241137,0.0072703078757973,0.0052697978076625,0.0078492548889126,0.0057443499049655,0.0039448503207411,0.0028593787122832
45,45,2.25,0.02,325,1,100000.0,,100000.0,100.0,325.0,0.3245874719919868,0.4927587800414157,0.0690832517125125,1044647423580786.0,773695000000000.0,531324000000000.0,385124000000000.0,1.00127128821585,100.12712882158498,1045975471540102.0,774678589336161.9,531999465939998.2,385613603602841.0,0.0145236391042007,0.0107566119468398,0.0073869497489873,0.0053543443080473,0.007874117997722,0.005831791269216,0.0040048994297817,0.0029029046081021
46,46,2.25,0.02,330,1,100000.0,,100000.0,100.0,330.0,0.3294021638686558,0.4665350272478538,0.0718455901900737,1031364224137931.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001818070286438,100.18180702864376,1033239316788331.2,775101631890265.6,532289984376871.3,385824182500994.1,0.0145731959737674,0.0109323249682705,0.0075076181588886,0.0054418093965711,0.0078941608748473,0.0059219358739829,0.0040668049506693,0.002947776102381
47,47,2.25,0.02,335,1,100000.0,,100000.0,100.0,335.0,0.3345539355436756,0.4806272835160284,0.0677409721952037,1017394765957446.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0013340243406603,100.13340243406606,1018751995339294.8,774727127962247.5,532032799148777.1,385637764790172.5,0.01460072138956,0.01110336470511,0.0076250772572885,0.005526948253111,0.0079022487112949,0.0060093982407425,0.0041268684828831,0.0029913124526688
48,48,2.25,0.02,340,1,100000.0,,100000.0,100.0,340.0,0.3391298843976983,0.4778615215820038,0.0670839701388499,1003673193277310.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0025884745650244,100.25884745650242,1006271175809705.8,775697689828586.4,532699318659787.0,386120883678380.5,0.0146242514348399,0.0112733011996986,0.0077417787198167,0.0056115379461321,0.007912533255107,0.0060994828374564,0.0041887327940966,0.0030361540765968
49,49,2.25,0.02,345,1,100000.0,,100000.0,100.0,345.0,0.3443107752826904,0.4728398085255656,0.0670815922700591,989732643153527.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0020038027220683,100.20038027220684,991715872117998.0,775245332147050.8,532388668477500.3,385895712519533.9,0.0146452385254035,0.0114484935899546,0.0078620895936887,0.005698743878838,0.0079146003298922,0.0061870109514879,0.0042488414773112,0.0030797231540605
50,50,2.25,0.02,350,1,100000.0,,100000.0,100.0,350.0,0.3494220512262928,0.4866357518059547,0.0683841084300319,975940572016460.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0016547912802292,100.16547912802292,977555549965055.6,774975303739557.0,532203230322176.6,385761299837007.1,0.0146602979353992,0.0116222232545296,0.0079813959615736,0.0057852217071035,0.0079179322230498,0.0062770877110426,0.0043107004064677,0.003124560876867
51,51,2.25,0.02,355,1,100000.0,,100000.0,100.0,355.0,0.3541541138225398,0.4839373257213964,0.0639857087497303,961180368421052.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0023928740420642,100.23928740420644,963480351974389.2,775546354681974.9,532595391407525.7,386045553222576.0,0.0146459331487675,0.0117891351299132,0.0080960203100265,0.0058683058282303,0.0079066545614814,0.006364402875804,0.0043706628498099,0.0031680239540661
52,52,2.25,0.02,360,1,100000.0,,100000.0,100.0,360.0,0.3593946203947723,0.4884444091004216,0.0680349370842891,946566056224899.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0016853700690005,100.16853700690004,948161370324392.8,774998962395535.2,532219477566541.6,385773076462453.6,0.0146373120042052,0.0119641043925231,0.0082161779541718,0.0059554006941573,0.0078962757557864,0.0064541814389989,0.0044323169968717,0.0032127132429614
53,53,2.25,0.02,365,1,100000.0,,100000.0,100.0,365.0,0.3644856810979661,0.4703599882252778,0.0682853251689434,931732247011952.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0014135634140555,100.1413563414056,933049309628024.6,774788666945638.1,532075060167409.9,385668397196274.8,0.0146167560948152,0.0121375117616091,0.0083352629902288,0.0060417180926306,0.0078774771894346,0.0065413263666953,0.004492162532339,0.0032560915808518
54,54,2.25,0.02,370,1,100000.0,,100000.0,100.0,370.0,0.3696010416210072,0.4709766527059872,0.0664869555506628,916667015748031.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0010799901819385,100.10799901819388,917657007125146.4,774530583003815.0,531897824703428.4,385539930138828.9,0.0145882770735301,0.012312952071472,0.008455744119353,0.006129047432869,0.007856180661359,0.0066308567804526,0.0045536462663157,0.0033006573478114
55,55,2.25,0.02,375,1,100000.0,,100000.0,100.0,375.0,0.3745274130412667,0.4718086121491479,0.065786470310443,901380773437500.0,773695000000000.0,531324000000000.0,385124000000000.0,1.0012625010134233,100.12625010134232,902518767577445.0,774671790721580.8,531994797088456.1,385610219440293.6,0.0145448131343121,0.0124844566575745,0.0085735224463505,0.0062144176785318,0.0078267279119668,0.0067180268653345,0.0046135090781213,0.003344048208254
56,56,2.25,0.02,380,1,100000.0,,100000.0,100.0,380.0,0.3793664973433465,0.4716748989390834,0.0649003997779453,885871565891472.9,773695000000000.0,531324000000000.0,385124000000000.0,1.0016709748214914,100.16709748214912,887351834973152.5,774987824864513.8,532211829026054.0,385767532507152.06,0.0144900024218513,0.0126551555049546,0.0086907474437789,0.0062993868497148,0.007794528660849,0.0068075193791627,0.0046749667848626,0.0033885951096759
57,57,2.25,0.02,385,1,100000.0,,100000.0,100.0,385.0,0.3842142672731825,0.4854436658387533,0.0662973923520132,870135115384615.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0020470661124428,100.20470661124426,871916339492565.5,775278804815866.2,532411655355127.4,385912374289488.4,0.0144295371470403,0.0128302611233481,0.0088109987283127,0.0063865495897844,0.0077536255080029,0.0068942640991597,0.0047345374834035,0.0034317742352279
58,58,2.25,0.02,390,1,100000.0,,100000.0,100.0,390.0,0.3893836422776985,0.4798771997961125,0.0643712234176957,853461450381679.2,773695000000000.0,531324000000000.0,385124000000000.0,1.001584431362986,100.1584431362986,854813701470763.5,774920866623385.4,532165846409507.2,385734202544238.56,0.0143421746187978,0.0130017223235195,0.0089287472606411,0.0064718982391293,0.0077032073360381,0.0069832480391359,0.0047956459343099,0.0034760679826342
59,59,2.25,0.02,395,1,100000.0,,100000.0,100.0,395.0,0.3942460336428098,0.4790779997267771,0.0679675309421769,837990613636363.8,773695000000000.0,531324000000000.0,385124000000000.0,1.0019134582014089,100.1913458201409,839594073648729.8,775175433043139.1,532340666265405.4,385860918676359.5,0.0142664448877985,0.0131718385598232,0.0090455721582271,0.0065565774026113,0.0076688152429601,0.0070804182205037,0.0048623761696675,0.0035244366148848
60,60,2.25,0.02,400,1,100000.0,,100000.0,100.0,400.0,0.386729776621569,0.4757906633533852,0.0660597478679894,821581109022556.2,773695000000000.0,531324000000000.0,385124000000000.0,1.0481147958722046,104.81147958722042,861111316375635.9,810921176992345.1,556888545802003.0,403654162645486.9,0.0141730824541535,0.0133469999601284,0.0091658617501926,0.0066437679093757,0.0076247411558259,0.0071803307595218,0.0049309896800059,0.0035741703170242
