,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
10,10,2.25,0.02,150,1,100000.0,,891.4,0.8914,150.0,0.0088459212119999,0.0512466717259169,0.006521644881572,12237446345434.783,6896717230000.0,4736222136000.0,3432995336000.0,17.35777163014271,15.46298462719678,212281180968817.03,119636338911390.16,82158548440607.03,59551664915645.336,7.468049041087197e-05,4.208804765494652e-05,2.890336609673942e-05,2.0950267566759023e-05,4.847818955376015e-05,2.732108936267985e-05,1.876236822589846e-05,1.3599683621727833e-05
11,11,2.25,0.02,155,1,100000.0,,829.3,0.8293000000000001,155.0,0.0091522616216763,0.0492821426303888,0.0071538625605516,11333650046354.168,6416252635000.0,4406269932000.0,3193833332000.0,17.19414035070639,14.286261774757776,195243568582794.2,110532093038212.16,75906337512114.02,55019822797418.14,7.17350333515891e-05,4.061093247819198e-05,2.788897832872498e-05,2.021500043263974e-05,4.614603201232132e-05,2.6124381667236687e-05,1.7940546294034302e-05,1.30039955863911e-05
12,12,2.25,0.02,160,1,100000.0,,712.9,0.7129000000000001,160.0,0.0099704159501214,0.0456404464392127,0.0071042590860767,9700584286400.0,5515671655000.0,3787808796000.0,2745548996000.0,16.249072050670087,11.611469977213009,157999780057452.47,89837362640198.19,61694526741727.234,44718557635041.82,6.335695526450065e-05,3.6024238538851614e-05,2.473913172169497e-05,1.7931870883276597e-05,4.062629529936007e-05,2.3099774076959155e-05,1.586344019499447e-05,1.1498429473648945e-05
13,13,2.25,0.02,165,1,100000.0,,648.1,0.6481000000000001,165.0,0.010106754331565,0.0453649319688518,0.0065235848758969,8778960068750.0,5014317295000.0,3443510844000.0,2495988644000.0,16.50432183999478,10.678780911174048,144651429103728.9,82621193970708.05,56738925888486.4,41126548196349.94,5.899014749103808e-05,3.3693662402206394e-05,2.313864181905003e-05,1.6771774457618745e-05,3.76638768732276e-05,2.151264246826292e-05,1.4773500212367055e-05,1.0708399198582503e-05
14,14,2.25,0.02,170,1,100000.0,,598.0,0.5980000000000001,170.0,0.0103034911328023,0.0408074946047755,0.0068186705871783,8058438425688.072,4626696100000.0,3177317520000.0,2303041520000.0,16.641918509134662,9.9550171416706,134150322178631.77,77021469874248.34,52893395277809.89,38339160216687.484,5.588605010995834e-05,3.208658507135902e-05,2.2035004396376816e-05,1.5971815753006123e-05,3.543759587018387e-05,2.034624798810895e-05,1.397249544850878e-05,1.0127800244505228e-05
15,15,2.25,0.02,175,1,100000.0,,524.1,0.5241,175.0,0.0108746113054763,0.041970674596007,0.0072758816579478,7028316894955.751,4054935495000.0,2784669084000.0,2018434884000.0,16.387852336038854,8.569564939060964,114920087852743.05,66302295455267.73,45532155216816.27,33003451275909.16,5.047912135709624e-05,2.9123556038602727e-05,2.0000186492939152e-05,1.4496901745275382e-05,3.155581798733313e-05,1.8205895998006525e-05,1.2502639263850509e-05,9.062392144625808e-06
16,16,2.25,0.02,180,1,100000.0,,497.1,0.4971,180.0,0.0109276615715315,0.0432122306285582,0.006938584758972,6632679962820.513,3846037845000.0,2641211604000.0,1914451404000.0,17.119467073475256,8.536978422017423,113906750598966.08,66050175202227.69,45359015230999.86,32877952778010.383,4.924729729027405e-05,2.855662721616009e-05,1.9610856214657e-05,1.421470023716896e-05,3.041746331347831e-05,1.7637925500447138e-05,1.2112593630047462e-05,8.779672119419413e-06
17,17,2.25,0.02,185,1,100000.0,,453.0,0.4529999999999999,185.0,0.0103089497282382,0.0404503941793943,0.0067475808158005,6014030620661.156,3504838350000.0,2406897720000.0,1744611720000.0,18.291738214927147,8.27226778342361,109822674948826.48,64002122226959.3,43952544077597.664,31858488578232.344,4.597089450607999e-05,2.679077713624952e-05,1.839818387237948e-05,1.3335708843692876e-05,2.809303549757519e-05,1.6371973205714807e-05,1.12432189577976e-05,8.149516035230561e-06
18,18,2.25,0.02,190,1,100000.0,,431.3,0.4312999999999999,190.0,0.0111754193979975,0.0437037889902736,0.0062573077315436,5696202907760.0,3336946535000.0,2291600412000.0,1661039812000.0,17.788076792908242,7.652333895718871,101064796169590.16,59205724734482.125,40658686548089.336,29470974392548.35,4.478586005088118e-05,2.623642853561066e-05,1.801749288189118e-05,1.305976942250954e-05,2.711238151968625e-05,1.588296081315208e-05,1.0907396675805344e-05,7.906099173711066e-06
19,19,2.25,0.02,195,1,100000.0,,412.9,0.4129,195.0,0.0121520696957957,0.0451320073334462,0.0072078547058123,5422608077230.769,3194586655000.0,2193836796000.0,1590176996000.0,16.552622534520424,6.83063098437057,89706550613782.05,52848250394525.89,36292781771397.086,26306399272247.32,4.3868527847674025e-05,2.584398718120954e-05,1.774798938221001e-05,1.2864422956302083e-05,2.626666284270479e-05,1.547431224857044e-05,1.0626763105822632e-05,7.702685205951235e-06
20,20,2.25,0.02,200,1,100000.0,,397.8,0.3978,200.0,0.0121758556506363,0.0436500320918568,0.0066492849425378,5193997133684.211,3077758710000.0,2113606872000.0,1532023272000.0,17.068705734419687,6.755771123878671,88208787966949.16,52269063396893.086,35895033366237.11,26018095983126.49,4.316972439363764e-05,2.5580683208150534e-05,1.7567169136271242e-05,1.2733357511494542e-05,2.561230976258653e-05,1.5176848855729734e-05,1.0422484365831169e-05,7.554616145527704e-06
21,21,2.25,0.02,205,1,100000.0,,390.4,0.3903999999999999,205.0,0.0113975511007424,0.042790441995902,0.0066800274213891,5065470553043.479,3020505280000.0,2074288896000.0,1503524096000.0,19.069992745612986,7.506197552094873,97393500679978.56,58075075150680.42,39882229081692.56,28908168260529.85,4.320725684025182e-05,2.5764190326184798e-05,1.769319003078708e-05,1.2824702286019158e-05,2.539229355598683e-05,1.51412501472516e-05,1.039803746080601e-05,7.536896091754661e-06
22,22,2.25,0.02,210,1,100000.0,,373.2,0.3732,210.0,0.0122489459250231,0.0392136168045419,0.0071057741897716,4811670753802.817,2887429740000.0,1982901168000.0,1437282768000.0,17.31994774829988,6.459125951691519,83277565479321.73,49973934531939.71,34318886371565.445,24875644230192.445,4.2129242233276456e-05,2.52812865160997e-05,1.7361562730636955e-05,1.2584326108125789e-05,2.452631587592677e-05,1.4717967520287078e-05,1.01073541573217e-05,7.326197691962646e-06
23,23,2.25,0.02,215,1,100000.0,,360.3,0.3602999999999999,215.0,0.0131824467323866,0.0437206299630436,0.0064002557492289,4615663622054.794,2787623085000.0,1914360372000.0,1387601772000.0,16.64867762827087,5.9957489121901295,76809214934694.94,46388809546169.42,31856852950205.09,23091068040583.12,4.1438889052763245e-05,2.5026954561478927e-05,1.7186903890322712e-05,1.2457726686271736e-05,2.3975044720429843e-05,1.4479692109111028e-05,9.943721919078327e-06,7.207590773921602e-06
24,24,2.25,0.02,220,1,100000.0,,360.1,0.3601,220.0,0.0142393227763931,0.0424745367957943,0.0065967982855863,4581519650933.333,2786075695000.0,1913297724000.0,1386831524000.0,15.722381524979507,5.672178389132054,72166611367419.84,43885360587795.25,30137645104271.992,21844920299360.93,4.216642949773624e-05,2.5641899046453184e-05,1.7609208239626328e-05,1.2763829064897974e-05,2.4259456466248358e-05,1.4752459267692143e-05,1.0131040872627148e-05,7.343366731089988e-06
25,25,2.25,0.02,225,1,100000.0,,356.1,0.3561,225.0,0.0146700350131709,0.0395560648958292,0.0063657877367947,4500863230451.613,2755127895000.0,1892044764000.0,1371426564000.0,18.05136363590469,6.442074669007504,81423468142543.14,49842009610377.6,34228288814357.426,24809975648268.453,4.242559084390642e-05,2.597011346736141e-05,1.783460480930125e-05,1.2927205137688744e-05,2.428717710564036e-05,1.4866987888419126e-05,1.020969176849586e-05,7.400375914978807e-06
26,26,2.25,0.02,230,1,100000.0,,358.5,0.3585,230.0,0.0138772445878287,0.0410667907288472,0.0072460853668163,4499329744936.709,2773696575000.0,1904796540000.0,1380669540000.0,16.873282659958942,6.0740798793651765,76232324335702.4,46994852322654.39,32273044178238.227,23392739394606.34,4.340168799078584e-05,2.675578811815997e-05,1.8374155663527912e-05,1.331829227695441e-05,2.475123909373155e-05,1.5258367577647951e-05,1.0478466184770773e-05,7.595193913588804e-06
27,27,2.25,0.02,235,1,100000.0,,347.9,0.3479,235.0,0.0149683947203555,0.0375687668515134,0.0071530922777322,4334634279629.628,2691684905000.0,1848476196000.0,1339846396000.0,16.43367119021824,5.706711114570802,71102344412653.1,44152538557878.56,30321125762382.176,21977914112879.656,4.280357354846387e-05,2.6579804746596036e-05,1.825330159453065e-05,1.323069261560182e-05,2.427863288634641e-05,1.507634218677361e-05,1.035346284523656e-05,7.504586701916131e-06
28,28,2.25,0.02,240,1,100000.0,,358.0,0.358,240.0,0.0134122139379314,0.0404458390419578,0.0062101816266397,4424300945783.134,2769828100000.0,1902139920000.0,1378743920000.0,18.71148022907364,6.694782021375056,82736677175926.17,51797193760277.73,35570983627250.8,25783212312000.47,4.467300574477336e-05,2.7967479640206176e-05,1.920626752448046e-05,1.392143884729094e-05,2.523960560540773e-05,1.580122367250074e-05,1.0851264860917785e-05,7.865412682837781e-06
29,29,2.25,0.02,245,1,100000.0,,361.1,0.3611,245.0,0.0163897973099778,0.0417046150620479,0.0069131819443314,4428241095176.471,2793812645000.0,1918610964000.0,1390682764000.0,15.578558942256675,5.641586894602046,69183901768722.766,43648675724191.3,29975105151875.367,21727105111967.18,4.5686024276876864e-05,2.882367729786605e-05,1.979424904724909e-05,1.4347630391385968e-05,2.570135751948084e-05,1.6215191559873703e-05,1.1135551399916425e-05,8.071474462552817e-06
30,30,2.25,0.02,250,1,100000.0,,375.2,0.3752,250.0,0.0165083347772934,0.0407433912084227,0.0059715026905433,4567399004800.0,2902903640000.0,1993527648000.0,1444985248000.0,15.34867169240048,5.762170173962256,70144270570478.27,44581622527437.27,30615793055103.22,22191500260770.4,4.8163875360642464e-05,3.061153381913425e-05,2.102203399907934e-05,1.5237575983508052e-05,2.697813942587123e-05,1.7146507028942704e-05,1.1775119007678676e-05,8.535057578263436e-06
31,31,2.25,0.02,255,1,100000.0,,377.9,0.3779,255.0,0.0178976448192343,0.0400584409254777,0.0066307900844122,4562589794860.336,2923793405000.0,2007873396000.0,1455383596000.0,14.57465326011697,5.494885914638052,66342710764883.23,42513657577258.88,29195647637091.48,21162124429890.65,4.914253137919551e-05,3.149145893267743e-05,2.162631001356594e-05,1.5675578399742098e-05,2.7397429315184845e-05,1.7556788303854782e-05,1.2056873818180727e-05,8.739284264127037e-06
32,32,2.25,0.02,260,1,100000.0,,389.1,0.3891,260.0,0.0161468680472125,0.0413410635031568,0.0069856173577182,4658142330819.673,3010447245000.0,2067381684000.0,1498517484000.0,16.586875938972145,6.43775417965999,77070098328669.95,49808582200320.36,34205333017536.645,24793336406873.742,5.118650994899103e-05,3.3080631057056994e-05,2.271765129121909e-05,1.6466624387152585e-05,2.8443717786975845e-05,1.838250224404184e-05,1.2623921083002068e-05,9.15030185568521e-06
33,33,2.25,0.02,265,1,100000.0,,387.8,0.3878,265.0,0.0176634137498467,0.0429863101096323,0.0066843751266736,4599603853870.967,3000389210000.0,2060474472000.0,1493510872000.0,15.550776845303934,6.032951063622858,71555402172394.66,46676640731696.86,32054516909283.51,23234342454266.89,5.15933546220467e-05,3.3655103664072025e-05,2.311216215590045e-05,1.6752580982844755e-05,2.853263765932178e-05,1.861225898700412e-05,1.2781703247417883e-05,9.26466841599206e-06
34,34,2.25,0.02,270,1,100000.0,,390.4,0.3904,270.0,0.0171575589722749,0.0372721609687306,0.0060854882649152,4588997066387.436,3020505280000.0,2074288896000.0,1503524096000.0,16.29761073568944,6.396858579738813,75192533956241.58,49492174988510.22,33988044880211.457,24635837636633.312,5.250911861389375e-05,3.456181551806246e-05,2.3734833582120885e-05,1.720391709857022e-05,2.8926565095134576e-05,1.903963792918692e-05,1.3075199636920636e-05,9.477405848351327e-06
35,35,2.25,0.02,275,1,100000.0,,390.1,0.3901,275.0,0.0195065001980537,0.0430770452404851,0.0064522807903171,4545735965257.732,3018184195000.0,2072694924000.0,1502368724000.0,14.37323750087215,5.6112796224889765,65386812589248.84,43414189875216.086,29814075341393.33,21610384533314.445,5.304943474200318e-05,3.5222671689625926e-05,2.4188667126992947e-05,1.753287304660816e-05,2.9114604360128307e-05,1.933091569660384e-05,1.3275230486926168e-05,9.622395875298226e-06
36,36,2.25,0.02,280,1,100000.0,,389.0,0.3889999999999999,280.0,0.0194904335206728,0.0354410103769846,0.0066569614470405,4489882626395.938,3009673550000.0,2066850360000.0,1498132360000.0,14.747086836613084,5.757457264178625,66453232243323.15,44545158980086.81,30590752234324.44,22173349714095.29,5.33946142387858e-05,3.579166128801953e-05,2.45794126137505e-05,1.7816100352060226e-05,2.9226820549113663e-05,1.959142277798753e-05,1.345413000742081e-05,9.752069104685528e-06
37,37,2.25,0.02,285,1,100000.0,,395.5,0.3954999999999999,285.0,0.0176398318871519,0.0401318136549758,0.0070753048130528,4519717724875.622,3059963725000.0,2101386420000.0,1523165420000.0,16.860613891393335,6.692234449294732,76477903058155.86,51777483322470.88,35557447765370.734,25773401000501.84,5.4744315042874434e-05,3.706329208552011e-05,2.5452686916739645e-05,1.8449083038075526e-05,2.992942786110834e-05,2.0262983031206028e-05,1.3915314427613608e-05,1.0086353248903236e-05
38,38,2.25,0.02,290,1,100000.0,,403.9,0.4039,290.0,0.0188442293316199,0.0371535072438899,0.0067025617316462,4567382965121.951,3124954105000.0,2146017636000.0,1555515836000.0,15.557010876033123,6.2858730434566565,71081924881414.22,48633485443571.98,33398352089415.645,24208405699882.01,5.63622385100769e-05,3.856243497513487e-05,2.648220190220767e-05,1.9195314959207232e-05,3.077689106771394e-05,2.105721653201081e-05,1.4460742949940364e-05,1.0481700747289476e-05
39,39,2.25,0.02,295,1,100000.0,,408.2,0.4082,295.0,0.0198997614658764,0.0345753889410779,0.0069433967727484,4568210160000.0,3158222990000.0,2168864568000.0,1572076168000.0,15.009779100583842,6.123621059918964,68530102748436.48,47378149959540.04,32536268360403.84,23583534370802.305,5.738540846232518e-05,3.967328777541529e-05,2.724506421003723e-05,1.9748266799215507e-05,3.129532687999671e-05,2.163596186913839e-05,1.4858188051051238e-05,1.0769784190010343e-05
40,40,2.25,0.02,300,1,100000.0,,386.8,0.3868,300.0,0.0203759280750261,0.0401625076646182,0.0067466281118133,4284679301220.6577,2992652260000.0,2055161232000.0,1489659632000.0,14.985722398003986,5.774468626181262,63965217678766.65,44676775037333.11,30681137683371.324,22238864551894.324,5.476482032178089e-05,3.825071884791482e-05,2.626813530027917e-05,1.9040151281298636e-05,2.985027972342469e-05,2.0849053288653255e-05,1.4317789813221496e-05,1.037808283463031e-05
41,41,2.25,0.02,305,1,100000.0,,392.8,0.3928,305.0,0.0195637987543704,0.0420229491979525,0.0069865832095787,4303344698790.698,3039073960000.0,2087040672000.0,1512767072000.0,15.970600011658451,6.271022441549624,68702574286761.9,48518587079147.36,33319447277339.133,24151212467793.57,5.59832029257534e-05,3.953601352382113e-05,2.715079307676893e-05,1.9679935468560724e-05,3.046367693101586e-05,2.151381629106303e-05,1.4774306318423634e-05,1.0708983495149066e-05
42,42,2.25,0.02,310,1,100000.0,,400.1,0.4000999999999999,310.0,0.0208585653721172,0.0381166270578008,0.007120952726489,4331607562739.7256,3095553695000.0,2125827324000.0,1540881124000.0,15.492857019107998,6.237205311537591,67525932761351.2,48256945635100.75,33139768749473.98,24020974584006.027,5.7326299657081246e-05,4.096784765328888e-05,2.813408473175613e-05,2.039266294809353e-05,3.116623181617831e-05,2.2272734235595462e-05,1.529548238646175e-05,1.1086751885109077e-05
43,43,2.25,0.02,315,1,100000.0,,391.5,0.3915,315.0,0.0209796212229377,0.0401125286187177,0.0062761530482479,4189170977027.0254,3029015925000.0,2080133460000.0,1507760460000.0,15.215274397608844,5.942944696392414,63591344674850.05,45980265968753.28,31576291478660.023,22887706332534.32,5.639253186328094e-05,4.077510275939398e-05,2.8001719926498487e-05,2.029671986391129e-05,3.0614538403833976e-05,2.213610398579321e-05,1.5201653512233624e-05,1.1018741120757697e-05
44,44,2.25,0.02,320,1,100000.0,,389.7,0.3897,320.0,0.0213822762722428,0.0410066070830089,0.0069223902714826,4119910124336.284,3015089415000.0,2070569628000.0,1500828228000.0,15.606628860741486,6.11591246911389,64657453685031.64,47318508977910.71,32495310767394.688,23553846737550.176,5.6374293321098285e-05,4.125661238737128e-05,2.8332389791982185e-05,2.0536402056461493e-05,3.058854630209286e-05,2.238573157965075e-05,1.5373081699928727e-05,1.114299884176764e-05
45,45,2.25,0.02,325,1,100000.0,,399.0,0.3989999999999999,325.0,0.0238143077414576,0.036714226445598,0.0060723409702205,4168143220087.336,3087043050000.0,2119982760000.0,1536644760000.0,13.869082032612704,5.508635084385272,57545814483498.0,42620034216134.63,29268700275759.2,21215075782387.93,5.794932002576093e-05,4.291888166789115e-05,2.9473929498459457e-05,2.1363833789109284e-05,3.141773081091093e-05,2.326884716417235e-05,1.597954872482918e-05,1.158258938632758e-05
46,46,2.25,0.02,330,1,100000.0,,403.2,0.4032,330.0,0.0205012463704292,0.037471673381683,0.0065971089274471,4158460551724.138,3119538240000.0,2142298368000.0,1552819968000.0,16.869823453166582,6.83415541470531,70485033969255.83,52875518735804.25,36311507915628.84,26319972699329.68,5.875912616623073e-05,4.407913427206683e-05,3.027071641663916e-05,2.1941375486975445e-05,3.18292566473845e-05,2.3877245443899304e-05,1.639735756109882e-05,1.1885433244800957e-05
47,47,2.25,0.02,335,1,100000.0,,396.8,0.3968,335.0,0.023912073218139,0.0379518525846151,0.0065731959297895,4037022431319.149,3070021760000.0,2108293632000.0,1528172032000.0,14.346768865548489,5.693724622952926,57927656301953.44,44052062721555.64,30252125415658.406,21927900016901.223,5.793566247377412e-05,4.405815114987676e-05,3.025630655692116e-05,2.1930930668344936e-05,3.135612288641837e-05,2.38452922192664e-05,1.6375414140080392e-05,1.1869527812190527e-05
48,48,2.25,0.02,340,1,100000.0,,398.5,0.3985,340.0,0.0220475679790922,0.0353718379263528,0.0064920752669455,3999637675210.085,3083174575000.0,2117326140000.0,1534719140000.0,16.205428530377173,6.456521933599464,64802379865607.71,49953787374162.36,34305050598478.01,24865615531555.6,5.827764196783701e-05,4.492410528079902e-05,3.085098819847001e-05,2.2361978715336715e-05,3.1531445021601655e-05,2.4306439107263927e-05,1.6692100184475664e-05,1.209907399523832e-05
49,49,2.25,0.02,345,1,100000.0,,403.5,0.4035,345.0,0.0243313788083298,0.0375202723876035,0.0069092136909302,3993571215124.481,3121859325000.0,2143892340000.0,1553975340000.0,14.494658684272071,5.852142519913043,57920564843446.79,45277734069441.23,31093837722502.773,22538005358389.902,5.909353745000311e-05,4.619467163546716e-05,3.1723531510534445e-05,2.2994431551112063e-05,3.1935412331115423e-05,2.4964589189254023e-05,1.714407536095129e-05,1.2426682926634229e-05
50,50,2.25,0.02,350,1,100000.0,,400.2,0.4002,350.0,0.024632655139004,0.0370868154656053,0.0061928661594642,3905714169209.877,3096327390000.0,2126358648000.0,1541266248000.0,15.666520152290946,6.191401995340192,60424404049161.65,47902567667847.3,32896404737721.32,23844575020533.96,5.867051233746775e-05,4.651213746462779e-05,3.194154663821777e-05,2.3152457271828453e-05,3.168756475664568e-05,2.512090501959321e-05,1.7251423026684084e-05,1.250449262922187e-05
51,51,2.25,0.02,355,1,100000.0,,403.8,0.4038,355.0,0.0250730796924414,0.0360524515026388,0.006695132834713,3881246327684.21,3124180410000.0,2145486312000.0,1555130712000.0,14.503904065810229,5.844678038850995,56177897906852.33,45219981752688.2,31054177143144.656,22509257850344.508,5.914027805472345e-05,4.7604527654590255e-05,3.2691730011887775e-05,2.3696218934394585e-05,3.192707111926205e-05,2.569945881249692e-05,1.76487365875327e-05,1.2792480726518928e-05
52,52,2.25,0.02,360,1,100000.0,,398.8,0.3987999999999999,360.0,0.0237565856059688,0.0401006241036585,0.0064326725406434,3774905432224.8994,3085495660000.0,2118920112000.0,1535874512000.0,15.644596545188367,6.211089034054065,58792060518262.77,48054885302024.6,33001006699297.414,23920394531510.37,5.8373600272770894e-05,4.771284831738238e-05,3.276611768123727e-05,2.375013796829961e-05,3.149034771407633e-05,2.573927557872784e-05,1.7676080183524505e-05,1.2812300412930137e-05
53,53,2.25,0.02,365,1,100000.0,,409.7,0.4097,365.0,0.0267964372234871,0.0353211705170311,0.0070497051380781,3817307016007.9688,3169828415000.0,2176834428000.0,1577853028000.0,13.802188187974432,5.6616550514986645,52751465829394.21,43803942050692.586,30081732085824.76,21804392400533.71,5.988484972045805e-05,4.972738568731264e-05,3.4149572470968146e-05,2.475291902550823e-05,3.227402404511378e-05,2.6799814124351107e-05,1.8404389894993155e-05,1.3340207206750196e-05
54,54,2.25,0.02,370,1,100000.0,,402.0,0.4019999999999999,370.0,0.0251899722502229,0.0364027796641154,0.0066760752365295,3685001403307.087,3110253900000.0,2135922480000.0,1548198480000.0,15.59372601598722,6.246509671208424,57259693791478.42,48328933000656.016,33189205045451.445,24056807906144.727,5.864487383559122e-05,4.9498067327318e-05,3.399209135979929e-05,2.4638770680133677e-05,3.1581846258663244e-05,2.6656044257419805e-05,1.8305657990589727e-05,1.326864253820245e-05
55,55,2.25,0.02,375,1,100000.0,,415.0,0.4149999999999999,375.0,0.0273752531490685,0.0335263855863883,0.0068564448310575,3740730209765.625,3210834250000.0,2204994600000.0,1598264600000.0,13.905487125395558,5.775576243048836,52059933810066.11,44685344613656.7,30687022717616.8,22243130250279.4,6.036097450739536e-05,5.1810495128935e-05,3.5580118152354946e-05,2.5789833365907705e-05,3.248092083466292e-05,2.787981149113896e-05,1.9146062674203547e-05,1.3877800064254518e-05
