,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
10,10,2.25,0.02,150,1,100000.0,,89.14,0.08914,15.0,0.0008845921211999,0.0051246671725916,0.0006521644881572,1223744634543.4785,689671723000.0,473622213600.0,343299533600.0,1.735777163014271,1.546298462719678,21228118096881.707,11963633891139.016,8215854844060.703,5955166491564.533,7.468049041087197e-06,4.208804765494652e-06,2.890336609673942e-06,2.0950267566759026e-06,4.847818955376016e-06,2.732108936267985e-06,1.876236822589846e-06,1.3599683621727832e-06
11,11,2.25,0.02,155,1,100000.0,,82.92999999999999,0.08293,15.5,0.0009152261621676,0.0049282142630388,0.0007153862560551,1133365004635.4167,641625263500.0,440626993200.0,319383333200.0,1.719414035070639,1.4286261774757776,19524356858279.414,11053209303821.217,7590633751211.401,5501982279741.814,7.17350333515891e-06,4.0610932478191975e-06,2.788897832872498e-06,2.021500043263974e-06,4.614603201232133e-06,2.612438166723669e-06,1.7940546294034303e-06,1.30039955863911e-06
12,12,2.25,0.02,160,1,100000.0,,71.28999999999999,0.07129,16.0,0.0009970415950121,0.0045640446439212,0.0007104259086076,970058428640.0,551567165500.0,378780879600.0,274554899600.0,1.6249072050670086,1.1611469977213007,15799978005745.246,8983736264019.818,6169452674172.724,4471855763504.182,6.335695526450064e-06,3.6024238538851613e-06,2.4739131721694973e-06,1.7931870883276597e-06,4.062629529936008e-06,2.3099774076959157e-06,1.586344019499447e-06,1.1498429473648944e-06
13,13,2.25,0.02,165,1,100000.0,,64.81,0.06481,16.5,0.0010106754331565,0.0045364931968851,0.0006523584875896,877896006875.0,501431729500.0,344351084400.0,249598864400.0,1.650432183999478,1.0678780911174048,14465142910372.89,8262119397070.805,5673892588848.64,4112654819634.9937,5.899014749103808e-06,3.369366240220639e-06,2.313864181905003e-06,1.6771774457618744e-06,3.7663876873227593e-06,2.151264246826292e-06,1.4773500212367058e-06,1.0708399198582505e-06
14,14,2.25,0.02,170,1,100000.0,,59.8,0.0598,17.0,0.0010303491132802,0.0040807494604775,0.0006818670587178,805843842568.8073,462669610000.0,317731752000.0,230304152000.0,1.664191850913466,0.99550171416706,13415032217863.176,7702146987424.834,5289339527780.989,3833916021668.749,5.588605010995834e-06,3.208658507135902e-06,2.2035004396376817e-06,1.5971815753006123e-06,3.543759587018387e-06,2.034624798810895e-06,1.397249544850878e-06,1.0127800244505229e-06
15,15,2.25,0.02,175,1,100000.0,,52.41,0.05241,17.5,0.0010874611305476,0.0041970674596007,0.0007275881657947,702831689495.5751,405493549500.0,278466908400.0,201843488400.0,1.6387852336038855,0.8569564939060964,11492008785274.305,6630229545526.772,4553215521681.627,3300345127590.9155,5.047912135709624e-06,2.9123556038602728e-06,2.000018649293915e-06,1.4496901745275385e-06,3.155581798733313e-06,1.8205895998006524e-06,1.2502639263850507e-06,9.062392144625806e-07
16,16,2.25,0.02,180,1,100000.0,,49.71,0.04971,18.0,0.0010927661571531,0.0043212230628558,0.0006938584758972,663267996282.0513,384603784500.0,264121160400.0,191445140400.0,1.7119467073475256,0.8536978422017423,11390675059896.607,6605017520222.769,4535901523099.986,3287795277801.038,4.924729729027405e-06,2.8556627216160087e-06,1.9610856214657e-06,1.421470023716896e-06,3.0417463313478308e-06,1.7637925500447138e-06,1.2112593630047462e-06,8.779672119419413e-07
17,17,2.25,0.02,185,1,100000.0,,45.3,0.0452999999999999,18.5,0.0010308949728238,0.0040450394179394,0.00067475808158,601403062066.1156,350483835000.0,240689772000.0,174461172000.0,1.829173821492715,0.827226778342361,10982267494882.646,6400212222695.93,4395254407759.767,3185848857823.2344,4.597089450607999e-06,2.679077713624952e-06,1.839818387237948e-06,1.3335708843692874e-06,2.809303549757519e-06,1.6371973205714806e-06,1.1243218957797602e-06,8.149516035230561e-07
18,18,2.25,0.02,190,1,100000.0,,43.13,0.0431299999999999,19.0,0.0011175419397997,0.0043703788990273,0.0006257307731543,569620290776.0,333694653500.0,229160041200.0,166103981200.0,1.7788076792908245,0.7652333895718871,10106479616959.018,5920572473448.213,4065868654808.9336,2947097439254.835,4.478586005088118e-06,2.6236428535610662e-06,1.8017492881891176e-06,1.305976942250954e-06,2.7112381519686245e-06,1.588296081315208e-06,1.0907396675805344e-06,7.906099173711066e-07
19,19,2.25,0.02,195,1,100000.0,,41.29,0.04129,19.5,0.0012152069695795,0.0045132007333446,0.0007207854705812,542260807723.0768,319458665500.0,219383679600.0,159017699600.0,1.6552622534520425,0.683063098437057,8970655061378.205,5284825039452.589,3629278177139.709,2630639927224.7314,4.386852784767403e-06,2.5843987181209538e-06,1.7747989382210012e-06,1.2864422956302085e-06,2.626666284270479e-06,1.547431224857044e-06,1.0626763105822632e-06,7.702685205951236e-07
20,20,2.25,0.02,200,1,100000.0,,39.78,0.03978,20.0,0.0012175855650636,0.0043650032091856,0.0006649284942537,519399713368.4211,307775871000.0,211360687200.0,153202327200.0,1.706870573441969,0.6755771123878671,8820878796694.916,5226906339689.309,3589503336623.711,2601809598312.6494,4.316972439363763e-06,2.5580683208150536e-06,1.7567169136271242e-06,1.2733357511494542e-06,2.561230976258653e-06,1.5176848855729731e-06,1.0422484365831169e-06,7.554616145527704e-07
21,21,2.25,0.02,205,1,100000.0,,39.04,0.03904,20.5,0.0011397551100742,0.0042790441995902,0.0006680027421389,506547055304.34784,302050528000.0,207428889600.0,150352409600.0,1.9069992745612985,0.7506197552094873,9739350067997.855,5807507515068.042,3988222908169.256,2890816826052.9854,4.320725684025182e-06,2.5764190326184798e-06,1.7693190030787082e-06,1.2824702286019158e-06,2.539229355598683e-06,1.51412501472516e-06,1.0398037460806011e-06,7.53689609175466e-07
22,22,2.25,0.02,210,1,100000.0,,37.32,0.03732,21.0,0.0012248945925023,0.0039213616804541,0.0007105774189771,481167075380.28174,288742974000.0,198290116800.0,143728276800.0,1.7319947748299882,0.6459125951691519,8327756547932.174,4997393453193.971,3431888637156.5444,2487564423019.2446,4.212924223327645e-06,2.52812865160997e-06,1.7361562730636957e-06,1.2584326108125786e-06,2.452631587592677e-06,1.4717967520287078e-06,1.01073541573217e-06,7.326197691962645e-07
23,23,2.25,0.02,215,1,100000.0,,36.03,0.0360299999999999,21.5,0.0013182446732386,0.0043720629963043,0.0006400255749228,461566362205.4794,278762308500.0,191436037200.0,138760177200.0,1.6648677628270871,0.599574891219013,7680921493469.494,4638880954616.942,3185685295020.509,2309106804058.3115,4.143888905276324e-06,2.5026954561478926e-06,1.7186903890322712e-06,1.2457726686271736e-06,2.3975044720429844e-06,1.4479692109111028e-06,9.943721919078327e-07,7.207590773921602e-07
24,24,2.25,0.02,220,1,100000.0,,36.010000000000005,0.03601,22.0,0.0014239322776393,0.0042474536795794,0.0006596798285586,458151965093.3333,278607569500.0,191329772400.0,138683152400.0,1.5722381524979507,0.5672178389132054,7216661136741.984,4388536058779.525,3013764510427.199,2184492029936.093,4.216642949773623e-06,2.5641899046453186e-06,1.7609208239626328e-06,1.2763829064897974e-06,2.425945646624836e-06,1.4752459267692144e-06,1.0131040872627149e-06,7.343366731089988e-07
25,25,2.25,0.02,225,1,100000.0,,35.61,0.03561,22.5,0.001467003501317,0.0039556064895829,0.0006365787736794,450086323045.1613,275512789500.0,189204476400.0,137142656400.0,1.8051363635904685,0.6442074669007504,8142346814254.314,4984200961037.76,3422828881435.7427,2480997564826.845,4.242559084390642e-06,2.5970113467361404e-06,1.783460480930125e-06,1.2927205137688744e-06,2.428717710564036e-06,1.4866987888419126e-06,1.020969176849586e-06,7.400375914978808e-07
26,26,2.25,0.02,230,1,100000.0,,35.85,0.03585,23.0,0.0013877244587828,0.0041066790728847,0.0007246085366816,449932974493.6709,277369657500.0,190479654000.0,138066954000.0,1.687328265995894,0.6074079879365176,7623232433570.24,4699485232265.439,3227304417823.8228,2339273939460.634,4.340168799078584e-06,2.675578811815997e-06,1.8374155663527912e-06,1.3318292276954409e-06,2.475123909373155e-06,1.525836757764795e-06,1.0478466184770772e-06,7.595193913588804e-07
27,27,2.25,0.02,235,1,100000.0,,34.79,0.03479,23.5,0.0014968394720355,0.0037568766851513,0.0007153092277732,433463427962.9628,269168490500.0,184847619600.0,133984639600.0,1.6433671190218242,0.5706711114570802,7110234441265.31,4415253855787.856,3032112576238.218,2197791411287.9656,4.280357354846387e-06,2.657980474659603e-06,1.825330159453065e-06,1.323069261560182e-06,2.427863288634641e-06,1.507634218677361e-06,1.035346284523656e-06,7.504586701916131e-07
28,28,2.25,0.02,240,1,100000.0,,35.8,0.0358,24.0,0.0013412213937931,0.0040445839041957,0.0006210181626639,442430094578.31335,276982810000.0,190213992000.0,137874392000.0,1.871148022907364,0.6694782021375056,8273667717592.617,5179719376027.773,3557098362725.08,2578321231200.047,4.467300574477336e-06,2.7967479640206174e-06,1.920626752448046e-06,1.392143884729094e-06,2.5239605605407733e-06,1.580122367250074e-06,1.0851264860917785e-06,7.865412682837781e-07
29,29,2.25,0.02,245,1,100000.0,,36.11,0.03611,24.5,0.0016389797309977,0.0041704615062047,0.0006913181944331,442824109517.6471,279381264500.0,191861096400.0,139068276400.0,1.5578558942256675,0.5641586894602046,6918390176872.276,4364867572419.13,2997510515187.5366,2172710511196.718,4.568602427687687e-06,2.882367729786605e-06,1.9794249047249088e-06,1.4347630391385967e-06,2.570135751948084e-06,1.6215191559873704e-06,1.1135551399916425e-06,8.071474462552817e-07
30,30,2.25,0.02,250,1,100000.0,,37.52,0.03752,25.0,0.0016508334777293,0.0040743391208422,0.0005971502690543,456739900480.0,290290364000.0,199352764800.0,144498524800.0,1.5348671692400482,0.5762170173962256,7014427057047.827,4458162252743.728,3061579305510.322,2219150026077.04,4.8163875360642464e-06,3.061153381913425e-06,2.102203399907934e-06,1.523757598350805e-06,2.697813942587123e-06,1.7146507028942705e-06,1.1775119007678677e-06,8.535057578263436e-07
31,31,2.25,0.02,255,1,100000.0,,37.79,0.03779,25.5,0.0017897644819234,0.0040058440925477,0.0006630790084412,456258979486.0336,292379340500.0,200787339600.0,145538359600.0,1.457465326011697,0.5494885914638051,6634271076488.322,4251365757725.888,2919564763709.1475,2116212442989.065,4.91425313791955e-06,3.1491458932677437e-06,2.162631001356594e-06,1.5675578399742095e-06,2.7397429315184843e-06,1.7556788303854782e-06,1.2056873818180727e-06,8.739284264127037e-07
32,32,2.25,0.02,260,1,100000.0,,38.91,0.03891,26.0,0.0016146868047212,0.0041341063503156,0.0006985617357718,465814233081.9673,301044724500.0,206738168400.0,149851748400.0,1.6586875938972143,0.643775417965999,7707009832866.995,4980858220032.036,3420533301753.665,2479333640687.374,5.118650994899103e-06,3.3080631057057e-06,2.271765129121909e-06,1.6466624387152585e-06,2.8443717786975843e-06,1.838250224404184e-06,1.2623921083002066e-06,9.150301855685208e-07
33,33,2.25,0.02,265,1,100000.0,,38.78,0.03878,26.5,0.0017663413749846,0.0042986310109632,0.0006684375126673,459960385387.0967,300038921000.0,206047447200.0,149351087200.0,1.5550776845303935,0.6032951063622858,7155540217239.466,4667664073169.686,3205451690928.351,2323434245426.689,5.15933546220467e-06,3.3655103664072025e-06,2.3112162155900453e-06,1.6752580982844755e-06,2.853263765932178e-06,1.861225898700412e-06,1.2781703247417885e-06,9.26466841599206e-07
34,34,2.25,0.02,270,1,100000.0,,39.04,0.03904,27.0,0.0017157558972274,0.003727216096873,0.0006085488264915,458899706638.7435,302050528000.0,207428889600.0,150352409600.0,1.6297610735689438,0.6396858579738813,7519253395624.158,4949217498851.021,3398804488021.145,2463583763663.331,5.250911861389375e-06,3.456181551806246e-06,2.3734833582120884e-06,1.720391709857022e-06,2.8926565095134578e-06,1.903963792918692e-06,1.3075199636920637e-06,9.477405848351328e-07
35,35,2.25,0.02,275,1,100000.0,,39.010000000000005,0.03901,27.5,0.0019506500198053,0.0043077045240485,0.0006452280790317,454573596525.77325,301818419500.0,207269492400.0,150236872400.0,1.4373237500872151,0.5611279622488976,6538681258924.884,4341418987521.608,2981407534139.333,2161038453331.4448,5.304943474200318e-06,3.5222671689625924e-06,2.4188667126992945e-06,1.753287304660816e-06,2.911460436012831e-06,1.933091569660384e-06,1.3275230486926169e-06,9.622395875298225e-07
36,36,2.25,0.02,280,1,100000.0,,38.9,0.0388999999999999,28.0,0.0019490433520672,0.0035441010376984,0.000665696144704,448988262639.5939,300967355000.0,206685036000.0,149813236000.0,1.4747086836613084,0.5757457264178625,6645323224332.314,4454515898008.682,3059075223432.444,2217334971409.529,5.3394614238785805e-06,3.5791661288019533e-06,2.45794126137505e-06,1.7816100352060229e-06,2.9226820549113663e-06,1.9591422777987533e-06,1.3454130007420811e-06,9.752069104685529e-07
37,37,2.25,0.02,285,1,100000.0,,39.55,0.0395499999999999,28.5,0.0017639831887151,0.0040131813654975,0.0007075304813052,451971772487.5622,305996372500.0,210138642000.0,152316542000.0,1.6860613891393337,0.6692234449294732,7647790305815.586,5177748332247.088,3555744776537.073,2577340100050.184,5.474431504287444e-06,3.706329208552011e-06,2.5452686916739647e-06,1.8449083038075528e-06,2.992942786110834e-06,2.026298303120603e-06,1.3915314427613607e-06,1.0086353248903235e-06
38,38,2.25,0.02,290,1,100000.0,,40.39,0.0403899999999999,29.0,0.0018844229331619,0.0037153507243889,0.0006702561731646,456738296512.1951,312495410500.0,214601763600.0,155551583600.0,1.5557010876033124,0.6285873043456657,7108192488141.422,4863348544357.197,3339835208941.5645,2420840569988.201,5.63622385100769e-06,3.856243497513487e-06,2.648220190220767e-06,1.919531495920723e-06,3.0776891067713936e-06,2.1057216532010806e-06,1.4460742949940363e-06,1.0481700747289475e-06
39,39,2.25,0.02,295,1,100000.0,,40.82,0.04082,29.5,0.0019899761465876,0.0034575388941077,0.0006943396772748,456821016000.0,315822299000.0,216886456800.0,157207616800.0,1.5009779100583842,0.6123621059918964,6853010274843.648,4737814995954.004,3253626836040.384,2358353437080.2305,5.738540846232519e-06,3.967328777541529e-06,2.724506421003723e-06,1.9748266799215507e-06,3.1295326879996708e-06,2.163596186913839e-06,1.4858188051051235e-06,1.0769784190010344e-06
40,40,2.25,0.02,300,1,100000.0,,38.68,0.03868,30.0,0.0020375928075026,0.0040162507664618,0.0006746628111813,428467930122.0658,299265226000.0,205516123200.0,148965963200.0,1.4985722398003989,0.5774468626181262,6396521767876.665,4467677503733.311,3068113768337.1323,2223886455189.4326,5.476482032178089e-06,3.825071884791482e-06,2.6268135300279167e-06,1.9040151281298632e-06,2.985027972342469e-06,2.084905328865326e-06,1.4317789813221494e-06,1.0378082834630311e-06
41,41,2.25,0.02,305,1,100000.0,,39.28,0.0392799999999999,30.5,0.001956379875437,0.0042022949197952,0.0006986583209578,430334469879.0698,303907396000.0,208704067200.0,151276707200.0,1.5970600011658451,0.6271022441549624,6870257428676.189,4851858707914.736,3331944727733.913,2415121246779.357,5.59832029257534e-06,3.953601352382113e-06,2.7150793076768933e-06,1.967993546856072e-06,3.046367693101586e-06,2.151381629106303e-06,1.4774306318423631e-06,1.0708983495149067e-06
42,42,2.25,0.02,310,1,100000.0,,40.010000000000005,0.04001,31.0,0.0020858565372117,0.00381166270578,0.0007120952726489,433160756273.9725,309555369500.0,212582732400.0,154088112400.0,1.5492857019107995,0.623720531153759,6752593276135.12,4825694563510.075,3313976874947.398,2402097458400.6025,5.732629965708125e-06,4.096784765328888e-06,2.8134084731756134e-06,2.0392662948093536e-06,3.1166231816178314e-06,2.2272734235595462e-06,1.529548238646175e-06,1.1086751885109077e-06
43,43,2.25,0.02,315,1,100000.0,,39.15,0.03915,31.5,0.0020979621222937,0.0040112528618717,0.0006276153048247,418917097702.7026,302901592500.0,208013346000.0,150776046000.0,1.5215274397608842,0.5942944696392414,6359134467485.005,4598026596875.328,3157629147866.0024,2288770633253.432,5.639253186328094e-06,4.077510275939398e-06,2.8001719926498487e-06,2.0296719863911294e-06,3.0614538403833977e-06,2.213610398579321e-06,1.5201653512233624e-06,1.1018741120757695e-06
44,44,2.25,0.02,320,1,100000.0,,38.97,0.03897,32.0,0.0021382276272242,0.0041006607083008,0.0006922390271482,411991012433.6284,301508941500.0,207056962800.0,150082822800.0,1.5606628860741485,0.611591246911389,6465745368503.164,4731850897791.071,3249531076739.4688,2355384673755.0176,5.6374293321098285e-06,4.125661238737127e-06,2.8332389791982183e-06,2.053640205646149e-06,3.0588546302092858e-06,2.238573157965075e-06,1.5373081699928727e-06,1.114299884176764e-06
45,45,2.25,0.02,325,1,100000.0,,39.9,0.0398999999999999,32.5,0.0023814307741457,0.0036714226445598,0.000607234097022,416814322008.7336,308704305000.0,211998276000.0,153664476000.0,1.3869082032612703,0.5508635084385272,5754581448349.8,4262003421613.4624,2926870027575.92,2121507578238.793,5.7949320025760926e-06,4.291888166789115e-06,2.947392949845946e-06,2.1363833789109285e-06,3.1417730810910927e-06,2.326884716417235e-06,1.597954872482918e-06,1.158258938632758e-06
46,46,2.25,0.02,330,1,100000.0,,40.32,0.04032,33.0,0.0020501246370429,0.0037471673381683,0.0006597108927447,415846055172.4138,311953824000.0,214229836800.0,155281996800.0,1.686982345316658,0.683415541470531,7048503396925.583,5287551873580.425,3631150791562.884,2631997269932.968,5.875912616623073e-06,4.407913427206683e-06,3.027071641663916e-06,2.1941375486975445e-06,3.18292566473845e-06,2.3877245443899305e-06,1.639735756109882e-06,1.1885433244800957e-06
47,47,2.25,0.02,335,1,100000.0,,39.68,0.03968,33.5,0.0023912073218139,0.0037951852584615,0.0006573195929789,403702243131.9149,307002176000.0,210829363200.0,152817203200.0,1.4346768865548487,0.5693724622952926,5792765630195.344,4405206272155.564,3025212541565.841,2192790001690.1223,5.7935662473774124e-06,4.405815114987676e-06,3.025630655692116e-06,2.1930930668344937e-06,3.135612288641837e-06,2.3845292219266394e-06,1.6375414140080393e-06,1.1869527812190528e-06
48,48,2.25,0.02,340,1,100000.0,,39.85,0.03985,34.0,0.0022047567979092,0.0035371837926352,0.0006492075266945,399963767521.0084,308317457500.0,211732614000.0,153471914000.0,1.6205428530377173,0.6456521933599464,6480237986560.771,4995378737416.236,3430505059847.8013,2486561553155.56,5.827764196783701e-06,4.492410528079902e-06,3.085098819847001e-06,2.236197871533672e-06,3.1531445021601657e-06,2.430643910726393e-06,1.6692100184475665e-06,1.2099073995238322e-06
49,49,2.25,0.02,345,1,100000.0,,40.35,0.04035,34.5,0.0024331378808329,0.0037520272387603,0.000690921369093,399357121512.44806,312185932500.0,214389234000.0,155397534000.0,1.449465868427207,0.5852142519913043,5792056484344.679,4527773406944.123,3109383772250.2773,2253800535838.9907,5.909353745000312e-06,4.619467163546716e-06,3.1723531510534447e-06,2.2994431551112064e-06,3.1935412331115423e-06,2.496458918925402e-06,1.7144075360951289e-06,1.2426682926634226e-06
50,50,2.25,0.02,350,1,100000.0,,40.02,0.04002,35.0,0.0024632655139004,0.0037086815465605,0.0006192866159464,390571416920.9877,309632739000.0,212635864800.0,154126624800.0,1.5666520152290946,0.6191401995340191,6042440404916.165,4790256766784.7295,3289640473772.132,2384457502053.396,5.867051233746775e-06,4.651213746462779e-06,3.1941546638217776e-06,2.315245727182845e-06,3.1687564756645683e-06,2.5120905019593205e-06,1.7251423026684085e-06,1.2504492629221871e-06
51,51,2.25,0.02,355,1,100000.0,,40.38,0.04038,35.5,0.0025073079692441,0.0036052451502638,0.0006695132834713,388124632768.421,312418041000.0,214548631200.0,155513071200.0,1.4503904065810227,0.5844678038850996,5617789790685.232,4521998175268.82,3105417714314.466,2250925785034.4507,5.914027805472344e-06,4.760452765459026e-06,3.2691730011887776e-06,2.3696218934394583e-06,3.192707111926205e-06,2.569945881249692e-06,1.76487365875327e-06,1.2792480726518927e-06
52,52,2.25,0.02,360,1,100000.0,,39.88,0.0398799999999999,36.0,0.0023756585605968,0.0040100624103658,0.0006432672540643,377490543222.4899,308549566000.0,211892011200.0,153587451200.0,1.564459654518837,0.6211089034054065,5879206051826.277,4805488530202.46,3300100669929.7417,2392039453151.0376,5.837360027277089e-06,4.771284831738238e-06,3.276611768123727e-06,2.3750137968299616e-06,3.1490347714076328e-06,2.5739275578727844e-06,1.7676080183524503e-06,1.2812300412930134e-06
53,53,2.25,0.02,365,1,100000.0,,40.97,0.04097,36.5,0.0026796437223487,0.0035321170517031,0.0007049705138078,381730701600.7969,316982841500.0,217683442800.0,157785302800.0,1.3802188187974431,0.5661655051498664,5275146582939.421,4380394205069.259,3008173208582.476,2180439240053.371,5.988484972045805e-06,4.972738568731264e-06,3.4149572470968145e-06,2.4752919025508237e-06,3.2274024045113784e-06,2.6799814124351107e-06,1.8404389894993156e-06,1.3340207206750197e-06
54,54,2.25,0.02,370,1,100000.0,,40.2,0.0402,37.0,0.0025189972250222,0.0036402779664115,0.0006676075236529,368500140330.7087,311025390000.0,213592248000.0,154819848000.0,1.5593726015987222,0.6246509671208423,5725969379147.842,4832893300065.602,3318920504545.1445,2405680790614.4727,5.864487383559121e-06,4.9498067327318e-06,3.399209135979929e-06,2.4638770680133675e-06,3.1581846258663243e-06,2.6656044257419803e-06,1.8305657990589728e-06,1.3268642538202449e-06
55,55,2.25,0.02,375,1,100000.0,,41.5,0.0414999999999999,37.5,0.0027375253149068,0.0033526385586388,0.0006856444831057,374073020976.5625,321083425000.0,220499460000.0,159826460000.0,1.3905487125395557,0.5775576243048837,5205993381006.611,4468534461365.67,3068702271761.68,2224313025027.94,6.036097450739536e-06,5.1810495128935e-06,3.5580118152354945e-06,2.5789833365907707e-06,3.248092083466292e-06,2.787981149113896e-06,1.9146062674203547e-06,1.3877800064254517e-06
