,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,88.44,0.0884399999999999,10.0,0.0002263865370855,0.0134272698122707,0.00035696310024,,4.437703843462055,3.926677779781148,,,
1,1,2.5,0.016,150,1,100000.0,,108.83,0.1088299999999999,15.0,0.0003740573733878,0.0115427728035285,0.0003633861111346,,4.087514712951991,4.451672838017298,,,
2,2,2.5,0.016,200,1,100000.0,,130.55,0.13055,20.0,0.0005166012527192,0.0116819817718224,0.0003669579541896,,3.935800885291227,5.131001079242955,,,
3,3,2.5,0.016,250,1,100000.0,,150.3,0.1503,25.0,0.0006471153785977,0.0106080471790959,0.0003723645308493,,3.917168975624506,5.884839982864355,,,
4,4,2.5,0.016,300,1,100000.0,,162.78,0.1627799999999999,30.0,0.0008617569268858,0.0102771204078486,0.0003675727350079,,3.500458036722274,5.694178989922117,,,
5,5,2.5,0.016,350,1,100000.0,,176.55,0.17655,35.0,0.0010290985182405,0.0098768016000356,0.000369896157089,,3.415672021428218,6.030674955774239,,,
6,6,2.5,0.016,400,1,100000.0,,192.4,0.1924,40.0,0.0012274573932762,0.0098702923863478,0.0003744639467277,,3.2792163974095025,6.308825774006401,,,
7,7,2.5,0.016,450,1,100000.0,,203.03,0.2030299999999999,45.0,0.0014141113456332,0.0097312551040783,0.0003750425603565,,3.1961204584283416,6.486569460135132,,,
8,8,2.5,0.016,500,1,100000.0,,216.77,0.21677,50.0,0.001626876522032,0.0094467801086806,0.0003714246517685,,3.085168603302118,6.687660432276876,,,
9,9,2.5,0.016,550,1,100000.0,,223.82,0.22382,55.0,0.0017452090523647,0.0096131692822051,0.0003783208610783,,3.166335605287086,7.089407683142818,,,
10,10,2.5,0.016,600,1,100000.0,,240.33,0.24033,60.0,0.0019726495011604,0.0091735582148099,0.0003810925915125,,3.0542799959898805,7.340960606406375,,,
11,11,2.5,0.016,650,1,100000.0,,246.3,0.2463,65.0,0.0021302870918645,0.0089433110323559,0.0003782577053728,,3.072295498982614,7.569475919587278,,,
12,12,2.5,0.016,700,1,100000.0,,255.88,0.25588,70.0,0.0024489099309016,0.0090144949676954,0.000379733436655,,2.879449253703073,7.369566469425429,,,
13,13,2.5,0.016,750,1,100000.0,,263.29,0.2632899999999999,75.0,0.0027327979409039,0.0089807294111903,0.0003822642979672,,2.7524276342960907,7.243643974978342,,,
14,14,2.5,0.016,800,1,100000.0,,270.87,0.27087,80.0,0.0029897180132274,0.0088302393439351,0.0003758405594133,,2.6938298537308336,7.300823512644627,,,
