,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,50000.0,50.0,50.0,0.0499728120302691,0.0561732619011045,0.051849369352086,1210000000000000.0,780000000000000.0,630000000000000.0,0.5002720846187301,50.02720846187301,1210658444777326.8,780424452005219.0,630342826619600.0,0.0050067234768309,0.0032274746379571,0.00260680643835,0.0024091108190976,0.0015529805280133,0.0012543304264723
1,1,2.25,0.02,105,1,100000.0,,50000.0,50.0,52.5,0.0524449438008751,0.0524020884240492,0.0552719917883151,1210000000000000.0,780000000000000.0,630000000000000.0,0.5005248956620341,50.05248956620342,1211270247502122.8,780818837232773.4,630661368534163.0,0.0052902394200158,0.0034102369814977,0.0027544221773636,0.0026846203425442,0.0017305817084169,0.0013977775337213
2,2,2.25,0.02,110,1,100000.0,,50000.0,50.0,55.0,0.0549486771661733,0.0522342144548595,0.0498041265159319,1210000000000000.0,780000000000000.0,630000000000000.0,0.5004670582370814,50.04670582370813,1211130280933737.0,780728610849846.9,630588493378722.5,0.005480526318052,0.0035329012628765,0.0028534971738618,0.0030312823326343,0.0019540497681444,0.0015782709665782
3,3,2.25,0.02,115,1,100000.0,,50000.0,50.0,57.5,0.0572782367471127,0.0533073277322675,0.0489313369946547,1210000000000000.0,780000000000000.0,630000000000000.0,0.5019369770191316,50.19369770191316,1214687484386298.5,783021684149845.5,632440591044105.9,0.0056857213333099,0.0036651757355221,0.0029603342479217,0.0033019691743439,0.002128542112387,0.0017192070907741
4,4,2.25,0.02,120,1,100000.0,,50000.0,50.0,60.0,0.059965597686677,0.0491877408755332,0.0468884285626927,1210000000000000.0,780000000000000.0,630000000000000.0,0.5002868558646747,50.02868558646746,1210694191192512.8,780447495148892.5,630361438389490.1,0.0058791875957471,0.0037898895245312,0.0030610646159675,0.0036257397557869,0.0023372537268709,0.0018877818563188
5,5,2.25,0.02,125,1,100000.0,,50000.0,50.0,62.5,0.0624431116516887,0.047940388619435,0.045422911020985,1210000000000000.0,780000000000000.0,630000000000000.0,0.5004555466646243,50.04555466646244,1211102422928391.0,780710652796814.0,630573988797426.8,0.0061214881199289,0.0039460832508632,0.0031872210872357,0.0038110716355481,0.0024567238642376,0.0019842769672688
6,6,2.25,0.02,130,1,100000.0,,50000.0,50.0,65.0,0.064973898600293,0.0473657783124778,0.0438277187347062,1210000000000000.0,780000000000000.0,630000000000000.0,0.5002008666669044,50.020086666690446,1210486097333908.8,780313352000370.8,630253092000299.6,0.0063575268471501,0.0040982404469232,0.0033101172840533,0.0040163708603995,0.0025890655133154,0.0020911682992163
7,7,2.25,0.02,135,1,100000.0,,50000.0,50.0,67.5,0.067408789380579,0.0527415584635101,0.0429188221821982,1210000000000000.0,780000000000000.0,630000000000000.0,0.5006767671758182,50.06767671758182,1211637776565480.0,781055756794276.4,630852726641531.0,0.006609898589663,0.0042609263635844,0.0034415174475105,0.0042019797922971,0.0027087142462742,0.0021878076604522
8,8,2.25,0.02,140,1,100000.0,,50000.0,50.0,70.0,0.0699292473658985,0.0462496807420048,0.0428780386763583,1209532983959497.8,780000000000000.0,630000000000000.0,0.5005059868028296,50.050598680282974,1210756999414439.2,780789339412414.2,630637543371565.5,0.0068908605091493,0.0044437574406127,0.0035891887020333,0.0044038746630627,0.0028399574734573,0.0022938118054847
9,9,2.25,0.02,145,1,100000.0,,50000.0,50.0,72.5,0.0723964209439671,0.0508610285303183,0.0414710261920767,1205109335773299.8,780000000000000.0,630000000000000.0,0.5007155996764843,50.07155996764844,1206834087474915.0,781116335495315.6,630901655592370.2,0.007113940147469,0.0046044563346322,0.0037189839625875,0.0045727411030245,0.0029596800509975,0.0023905108104211
