,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,289.0,0.289,50.0,0.0014924200832027,0.0181344605698394,0.003366680916327,6993800000000.0,4508400000000.0,3641400000000.0,17.272189325224506,10.03731531162438,242903030541310.0,156582118861340.3,126470172926467.2,2.893886169608308e-05,1.86548034073924e-05,1.5067341213663091e-05,1.3924660534384582e-05,8.976227451917334e-06,7.250029865010154e-06
1,1,2.25,0.02,105,1,100000.0,,297.25,0.29725,52.5,0.001348507179788,0.0191923514481953,0.0034300293750303,7193450000000.0,4637100000000.0,3745350000000.0,19.9727999119106,11.907236741015724,288155129132580.5,185752893159845.3,150031182936798.12,3.145047335199403e-05,2.0273858855004416e-05,1.6375039844426645e-05,1.5960067936425524e-05,1.0288308256538768e-05,8.309787437973621e-06
2,2,2.25,0.02,110,1,100000.0,,323.0,0.323,55.0,0.0012926399419725,0.0185360680504124,0.0032028944717385,7816600000000.0,5038800000000.0,4069800000000.0,21.32190848579377,13.762869229393356,333061435351319.25,214700759978536.38,173412152290356.3,3.5404200014616125e-05,2.28225421581823e-05,1.843359174314724e-05,1.9582083868818123e-05,1.2623161502213335e-05,1.0195630444095388e-05
3,3,2.25,0.02,115,1,100000.0,,346.75,0.34675,57.5,0.0017332008229224,0.0201195830299581,0.0033627767199371,8391350000000.0,5409300000000.0,4369050000000.0,16.661052293476168,11.53068882533158,279042669573024.25,179878745675172.62,145286679199177.88,3.94304774465047e-05,2.541799372584601e-05,2.052991800933716e-05,2.2899156224075457e-05,1.476143954940401e-05,1.1922701174518624e-05
4,4,2.25,0.02,120,1,100000.0,,357.75,0.35775,60.0,0.0017961536781783,0.016605202258005,0.0034101881604038,8657550000000.0,5580900000000.0,4507650000000.0,16.92347466306167,12.152271141664484,294084961628280.56,189575429809966.0,153118616384972.56,4.206558724757119e-05,2.7116659548021096e-05,2.190191732724781e-05,2.594216795265563e-05,1.672305041576148e-05,1.3507079181961196e-05
5,5,2.25,0.02,125,1,100000.0,,390.75,0.39075,62.5,0.0020587043876218,0.0200823102605667,0.0034519904460602,9456150000000.0,6095700000000.0,4923450000000.0,15.188771720396614,11.871718366553091,287295584470584.9,185198806518228.28,149583651418569.0,4.783942965724437e-05,3.0838640605496375e-05,2.4908132796747068e-05,2.9783524831808905e-05,1.919929699901732e-05,1.550712449920629e-05
6,6,2.25,0.02,130,1,100000.0,,411.5,0.4115,65.0,0.001674099921395,0.0152956434034333,0.0034091467657518,9958300000000.0,6419400000000.0,5184900000000.0,19.583820206014693,16.186901868240426,391723025211418.4,252515669144550.62,203954963539829.38,5.2322445952039326e-05,3.372851887817823e-05,2.724226524775934e-05,3.305473218108854e-05,2.1308009174586e-05,1.7210315102550233e-05
7,7,2.25,0.02,135,1,100000.0,,412.25,0.41225,67.5,0.0023494118800968,0.0209679177476655,0.0029940490359139,9976450000000.0,6431100000000.0,5194350000000.0,14.427152010911174,11.926833043127177,288629359643677.7,186058595472783.97,150278096343402.44,5.449861387175e-05,3.5131337867753875e-05,2.837531135472428e-05,3.464532338749026e-05,2.2333348960530907e-05,1.8038474160428812e-05
8,8,2.25,0.02,140,1,100000.0,,422.75,0.42275,70.0,0.0019052753593271,0.0188101095564081,0.0036804843541098,10226601379377.557,6594900000000.0,5326650000000.0,18.73649560399769,15.843017180308664,383253036900406.5,247151068012815.1,199622016471889.12,5.826222560485e-05,3.757196916038042e-05,3.034659047569187e-05,3.7234760276195166e-05,2.401184043808164e-05,1.9394178815373635e-05
9,9,2.25,0.02,145,1,100000.0,,450.25,0.45025,72.5,0.0025172651058582,0.015316882064419,0.0033520338385511,10852009568638.564,7023900000000.0,5673150000000.0,14.53036185187533,13.093517941180425,315582414180634.5,204258879882414.62,164978326058873.34,6.4061031027925e-05,4.146312929336351e-05,3.34894505831013e-05,4.11775336327362e-05,2.6651918859233065e-05,2.152654984784209e-05
10,10,2.25,0.02,150,1,100000.0,,439.75,0.43975,75.0,0.002602235976127,0.0153088086811879,0.0036797487312783,10597975000000.0,6860100000000.0,5540850000000.0,14.443757790817465,12.709851062967603,306307410617519.25,198273676582294.62,160144123393391.8,6.4675419039275e-05,4.186458659806452e-05,3.381370455997519e-05,4.1983484661215696e-05,2.71760315649363e-05,2.1949871648602396e-05
