,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,100000.0,100.0,100.0,0.0999456240605383,0.112346523802209,0.1036987387041721,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.00054416923746,100.05441692374602,2421316889554653.0,1560848904010438.0,1260685653239200.0,0.0100134469536619,0.0064549492759143,0.0052136128767,0.0048182216381953,0.0031059610560267,0.0025086608529446
1,1,2.25,0.02,105,1,100000.0,,100000.0,100.0,105.0,0.1048898876017502,0.1048041768480985,0.1105439835766303,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.001049791324068,100.10497913240684,2422540495004245.0,1561637674465546.8,1261322737068326.0,0.0105804788400316,0.0068204739629955,0.0055088443547272,0.0053692406850884,0.0034611634168339,0.0027955550674427
2,2,2.25,0.02,110,1,100000.0,,100000.0,100.0,110.0,0.1098973543323467,0.104468428909719,0.0996082530318638,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0009341164741627,100.09341164741626,2422260561867474.0,1561457221699693.8,1261176986757445.0,0.010961052636104,0.007065802525753,0.0057069943477236,0.0060625646652687,0.0039080995362889,0.0031565419331564
3,3,2.25,0.02,115,1,100000.0,,100000.0,100.0,115.0,0.1145564734942254,0.1066146554645351,0.0978626739893095,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0038739540382633,100.38739540382632,2429374968772597.0,1566043368299691.0,1264881182088211.8,0.0113714426666199,0.0073303514710442,0.0059206684958434,0.0066039383486879,0.004257084224774,0.0034384141815482
4,4,2.25,0.02,120,1,100000.0,,100000.0,100.0,120.0,0.1199311953733541,0.0983754817510665,0.0937768571253854,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0005737117293494,100.05737117293492,2421388382385025.0,1560894990297785.0,1260722876778980.2,0.0117583751914943,0.0075797790490625,0.006122129231935,0.0072514795115739,0.0046745074537418,0.0037755637126376
5,5,2.25,0.02,125,1,100000.0,,100000.0,100.0,125.0,0.1248862233033775,0.09588077723887,0.09084582204197,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0009110933292489,100.09110933292489,2422204845856782.0,1561421305593628.0,1261147977594853.5,0.0122429762398578,0.0078921665017265,0.0063744421744714,0.0076221432710963,0.0049134477284753,0.0039685539345377
6,6,2.25,0.02,130,1,100000.0,,100000.0,100.0,130.0,0.129947797200586,0.0947315566249557,0.0876554374694124,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0004017333338089,100.04017333338088,2420972194667817.0,1560626704000741.5,1260506184000599.2,0.0127150536943002,0.0081964808938464,0.0066202345681067,0.0080327417207991,0.0051781310266308,0.0041823365984326
7,7,2.25,0.02,135,1,100000.0,,100000.0,100.0,135.0,0.134817578761158,0.1054831169270203,0.0858376443643965,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0013535343516364,100.13535343516364,2423275553130960.0,1562111513588552.8,1261705453283062.0,0.0132197971793261,0.0085218527271689,0.006883034895021,0.0084039595845943,0.0054174284925484,0.0043756153209045
8,8,2.25,0.02,140,1,100000.0,,100000.0,100.0,140.0,0.139858494731797,0.0924993614840097,0.0857560773527166,2419065967918995.5,1560000000000000.0,1260000000000000.0,1.0010119736056593,100.10119736056596,2421513998828878.5,1561578678824828.5,1261275086743131.0,0.0137817210182987,0.0088875148812254,0.0071783774040666,0.0088077493261254,0.0056799149469146,0.0045876236109695
9,9,2.25,0.02,145,1,100000.0,,100000.0,100.0,145.0,0.1447928418879342,0.1017220570606367,0.0829420523841535,2410218671546599.5,1560000000000000.0,1260000000000000.0,1.0014311993529683,100.14311993529688,2413668174949830.0,1562232670990631.2,1261803311184740.5,0.014227880294938,0.0092089126692645,0.0074379679251751,0.0091454822060491,0.0059193601019951,0.0047810216208422
10,10,2.25,0.02,150,1,100000.0,,100000.0,100.0,150.0,0.1497955502878767,0.0987507743372955,0.0870591456696674,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.0013652851956651,100.13652851956653,2413290337321553.0,1562129844905237.8,1261720259346538.2,0.0147073153017208,0.0095200879131471,0.0076893017760034,0.0095471255625277,0.0061798821068644,0.0049914432401597
11,11,2.25,0.02,155,1,100000.0,,100000.0,100.0,155.0,0.1546758705167121,0.088308415595514,0.0858293079662713,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.0020967087254995,100.20967087254994,2415053068028453.0,1563270865611779.0,1262641852994129.0,0.0152538175848249,0.0098738404283514,0.0079750249613607,0.0098125437696454,0.0063516880832559,0.0051302096057067
12,12,2.25,0.02,160,1,100000.0,,100000.0,100.0,160.0,0.1596937458203768,0.0881138577973937,0.0825119362396245,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.0019177593899602,100.19177593899605,2414621800129804.0,1562991704648338.0,1262416376831350.0,0.0157403160139039,0.0101887522745602,0.0082293768371447,0.010093141689282,0.0065333199316514,0.0052769122524876
13,13,2.25,0.02,165,1,100000.0,,100000.0,100.0,165.0,0.1648479327380982,0.0883829089584821,0.0826416012042848,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.0009228243213328,100.09228243213327,2412224006614412.0,1561439605941279.0,1261162758644879.5,0.0161939744958475,0.0104824067276025,0.0084665592799867,0.0103394869726754,0.0066927799491177,0.0054057068819796
14,14,2.25,0.02,170,1,100000.0,,100000.0,100.0,170.0,0.169258193564417,0.0862831866859763,0.0825222371849348,2405982223351527.5,1560000000000000.0,1260000000000000.0,1.004395468155726,100.4395468155726,2416557641597512.0,1566856930322932.5,1265538289876214.5,0.0166857194899285,0.0108187509249462,0.0087382219009181,0.0105804898167597,0.0068602186474815,0.0055409458306581
15,15,2.25,0.02,175,1,100000.0,,100000.0,100.0,175.0,0.1749310722057799,0.0892766861146686,0.074913581436543,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.0003941131100058,100.0394113110006,2400945871464014.0,1560614816451609.0,1260496582518607.2,0.0172373973837151,0.0112043082994148,0.0090496336264504,0.0107755475886344,0.0070041059326124,0.0056571624840331
16,16,2.25,0.02,180,1,100000.0,,100000.0,100.0,180.0,0.1799162034901087,0.0862563190465994,0.0763736115076608,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.0004657765401368,100.0465776540137,2401117863696329.0,1560726611402614.0,1260586878440572.8,0.0178198728355945,0.0115829173431364,0.0093554332386871,0.0110063974685285,0.0071541583545435,0.0057783586709775
17,17,2.25,0.02,185,1,100000.0,,100000.0,100.0,185.0,0.1846355376918466,0.086270371207977,0.0753390419848282,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.001977274226077,100.19772742260773,2404745458142585.0,1563084547792680.2,1262491365524857.0,0.0183454581085027,0.0119245477705267,0.0096313655069639,0.0112109979890272,0.0072871486928677,0.0058857739442392
18,18,2.25,0.02,190,1,100000.0,,100000.0,100.0,190.0,0.1898051918303167,0.0804127626010845,0.0754957454880016,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.001026628726559,100.1026628726559,2402463908943742.0,1561601540813432.0,1261293552195464.5,0.018869774455486,0.0122653533960659,0.0099066315891301,0.0114233493260223,0.0074251770619145,0.0059972583961617
19,19,2.25,0.02,195,1,100000.0,,100000.0,100.0,195.0,0.1948363416590836,0.0788795841206759,0.0744880553807795,2400000000000000.0,1560000000000000.0,1260000000000000.0,1.000840007210643,100.08400072106429,2402016017305543.0,1561310411248602.8,1261058409085410.0,0.0194158355785477,0.012620293126056,0.0101933136787375,0.0116254005313776,0.0075565103453954,0.0061033352789732
20,20,2.25,0.02,200,1,100000.0,,100000.0,100.0,200.0,0.1999068257547804,0.0851321584815628,0.0767239956637249,2392898491691216.5,1560000000000000.0,1260000000000000.0,1.0004660994139731,100.0466099413973,2394013820275891.0,1560727115085798.0,1260587285261606.0,0.0198884916047282,0.0129658851017319,0.0104724456590912,0.011799709515078,0.0076925732150518,0.0062132322121572
21,21,2.25,0.02,205,1,100000.0,,100000.0,100.0,205.0,0.204723515173967,0.0809288685330792,0.0746659294154492,2390000000000000.0,1560000000000000.0,1260000000000000.0,1.0013509788116577,100.1350978811658,2393228839359862.0,1562107526946186.0,1261702233302688.5,0.0203861305217058,0.0133064282903184,0.0107474997729495,0.0119806404880481,0.0078199996491025,0.0063161535627366
22,22,2.25,0.02,210,1,100000.0,,100000.0,100.0,210.0,0.2098020521951866,0.0816257137589929,0.069950212938545,2390000000000000.0,1560000000000000.0,1260000000000000.0,1.0009435216501528,100.09435216501528,2392255016743865.0,1561471893774238.0,1261188837279192.5,0.0209259723055558,0.0136587936387728,0.0110321025543934,0.0121824409737797,0.0079517187946009,0.0064225421033315
23,23,2.25,0.02,215,1,100000.0,,100000.0,100.0,215.0,0.2147808323436492,0.0811718522440232,0.0673862918157799,2386356645550526.0,1560000000000000.0,1260000000000000.0,1.0010205249704631,100.10205249704634,2388791982095741.0,1561592018953922.8,1261285861462784.0,0.0214244313218106,0.0140054978472482,0.0113121328766236,0.0123954022608126,0.0081030752728944,0.0065447915665685
24,24,2.25,0.02,220,1,100000.0,,100000.0,100.0,220.0,0.2198759395789124,0.0768680493026457,0.065076447953646,2380000000000000.0,1560000000000000.0,1260000000000000.0,1.000564241654943,100.05642416549426,2381342895138763.5,1560880216981710.5,1260710944485227.8,0.0219045447473237,0.01435760075875,0.0115965236897596,0.0126022609938841,0.008260305525403,0.0066717852320563
25,25,2.25,0.02,225,1,100000.0,,100000.0,100.0,225.0,0.2243698816991184,0.0750212934482233,0.0665067105652643,2380000000000000.0,1560000000000000.0,1260000000000000.0,1.002813744235696,100.28137442356962,2386696711280957.0,1564389441007686.0,1263545317736977.2,0.0224341200873072,0.0147047173681509,0.011876887105045,0.0128427545010347,0.0084179399250479,0.0067991053240771
26,26,2.25,0.02,230,1,100000.0,,100000.0,100.0,230.0,0.2295779525501728,0.078426361377585,0.0665894355012984,2380000000000000.0,1560000000000000.0,1260000000000000.0,1.0018406962849475,100.18406962849475,2384380857158175.0,1562871486204518.0,1262319277319034.0,0.0229580900431478,0.0150481598602145,0.0121542829640194,0.0130926054284802,0.0085817077598442,0.0069313793444895
