,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,594.9,0.5948999999999999,100.0,0.002449727071098,0.1428612906790244,0.0036138799402294,,41.40769714134876,24.599215726894112,,,
1,1,2.5,0.016,150,1,100000.0,,580.9,0.5809,150.0,0.0035935191902467,0.1154275748697531,0.0035812078455195,,42.83077161223703,24.89567203726785,,,
2,2,2.5,0.016,200,1,100000.0,,351.7,0.3517,200.0,0.0048433924971589,0.0986798969610393,0.0035391441275919,,42.19875144885056,14.78506117386696,,,
3,3,2.5,0.016,250,1,100000.0,,350.3,0.3503,250.0,0.0068563274507453,0.0860462580366228,0.0034943621052203,,36.79680071950391,12.888989502231771,,,
4,4,2.5,0.016,300,1,100000.0,,373.1,0.3731,300.0,0.0084130500721243,0.0972760668311667,0.0035975773487775,,36.161917355762256,13.500771427172978,,,
5,5,2.5,0.016,350,1,100000.0,,408.5,0.4085,350.0,0.0096434895453512,0.0864359476194036,0.0034609399474668,,37.38260237308763,15.270157772433972,,,
6,6,2.5,0.016,400,1,100000.0,,457.7,0.4576999999999999,400.0,0.0116599680638727,0.0843546486741621,0.0036763830258022,,34.82767577993693,15.91854273187567,,,
7,7,2.5,0.016,450,1,100000.0,,499.7,0.4997,450.0,0.0142779993890996,0.0936977109431124,0.0036458435159629,,32.04303736473271,16.019657995858598,,,
8,8,2.5,0.016,500,1,100000.0,,533.9,0.5339,500.0,0.0140047194989335,0.0811222663798111,0.0035908208993303,,37.09592107191503,19.852745133370767,,,
9,9,2.5,0.016,550,1,100000.0,,522.0,0.5219999999999999,550.0,0.0183638601206438,0.0836293785160243,0.00355515928659,,30.16916099842242,15.769842468165384,,,
10,10,2.5,0.016,600,1,100000.0,,579.1,0.5791,600.0,0.0169553549915121,0.0897456770070837,0.0035742160980698,,36.59297803029104,21.19813548541584,,,
11,11,2.5,0.016,650,1,100000.0,,647.9,0.6478999999999999,650.0,0.0208019635670552,0.0832401030172403,0.0036333014328013,,31.981808791590048,20.723684354728928,,,
12,12,2.5,0.016,700,1,100000.0,,653.8,0.6538000000000002,700.0,0.0241624552879329,0.0856801287150948,0.0036885191176481,,29.31249625063254,19.151440333899323,,,
13,13,2.5,0.016,750,1,100000.0,,685.8,0.6858,750.0,0.025454032514915,0.0907841981987755,0.0036643314954771,,29.830257274927156,20.471514651163687,,,
14,14,2.5,0.016,800,1,100000.0,,724.3,0.7243,800.0,0.0265159414254412,0.0851520834287682,0.0036719448882499,,30.98093763344365,22.41579052984733,,,
15,15,2.5,0.016,850,1,100000.0,,771.2,0.7712,850.0,0.0295455043222545,0.0845986397354361,0.0037172080439747,,28.990831917700294,22.30534580352941,,,
16,16,2.5,0.016,900,1,100000.0,,802.6,0.8026,900.0,0.0317346605752504,0.0788343763652896,0.0036978632523039,,28.75294955398531,23.100585185095778,,,
17,17,2.5,0.016,950,1,100000.0,,851.2,0.8512000000000001,950.0,0.0358566470776963,0.0867368527877599,0.0037074907344059,,27.04983738870221,23.03453177584472,,,
18,18,2.5,0.016,1000,1,100000.0,,904.4,0.9044,1000.0,0.0396370939518305,0.0851074925058222,0.0036847479113355,,25.322043877407506,22.888132123968237,,,
19,19,2.5,0.016,1050,1,100000.0,,927.0,0.9270000000000002,1050.0,0.0404641916277114,0.0821813445148767,0.0037441135887266,,26.378862747497344,24.441132131199566,,,
20,20,2.5,0.016,1100,1,100000.0,,924.0,0.924,1100.0,0.0441380982917507,0.0804783245147489,0.0036707893595357,,25.05689357010197,23.16141764391123,,,
21,21,2.5,0.016,1150,1,100000.0,,981.3,0.9812999999999998,1150.0,0.0481239339152352,0.0757787477661214,0.0036426837579641,,24.13465943422792,23.73493490177588,,,
22,22,2.5,0.016,1200,1,100000.0,,1002.6,1.0026000000000002,1200.0,0.0487273055008244,0.08339901247207,0.0037553583735012,,25.064602077231307,25.14224182666444,,,
23,23,2.5,0.016,1250,1,100000.0,,1020.3,1.0203,1250.0,0.0531540470445633,0.0846406613879785,0.0037277138022509,,24.21357495251247,24.669006597272936,,,
24,24,2.5,0.016,1300,1,100000.0,,1033.1,1.0331,1300.0,0.0527709857865147,0.0819096829339294,0.003736997730785,,24.928924008432244,25.808813462853426,,,
25,25,2.5,0.016,1350,1,100000.0,,1062.7,1.0627,1350.0,0.0590890977201297,0.0804885988093972,0.0037260894003207,,23.108372015257405,24.52604629512873,,,
26,26,2.5,0.016,1400,1,100000.0,,1063.9,1.0638999999999998,1400.0,0.0587326616080417,0.0809045513908214,0.0036475300833194,,24.3325377074322,25.85735044359155,,,
27,27,2.5,0.016,1450,1,100000.0,,1098.0,1.098,1450.0,0.0613967339374766,0.0837530606047971,0.0036689240219467,,23.815349027825665,26.1632233504214,,,
28,28,2.5,0.016,1500,1,100000.0,,1080.4,1.0804,1500.0,0.0700805870521889,0.0795150226292205,0.0036269408750601,,21.692430840548987,23.450654484145936,,,
29,29,2.5,0.016,1550,1,100000.0,,1102.5,1.1024999999999998,1550.0,0.0677142539311034,0.0786886233966928,0.0037110529590147,,23.165856118594768,25.548785591752488,,,
30,30,2.5,0.016,1600,1,100000.0,,1091.0,1.0910000000000002,1600.0,0.0738735662741646,0.082569745611131,0.0037271972502262,,21.79429121060718,23.78444144615232,,,
31,31,2.5,0.016,1650,1,100000.0,,1084.4,1.0844,1650.0,0.0797106690082955,0.0804053274024835,0.0036519460506031,,20.79589687429097,22.568826100437093,,,
32,32,2.5,0.016,1700,1,100000.0,,1070.7,1.0707,1700.0,0.0788057053450756,0.0828631962351074,0.0037382503018482,,21.76573633075397,23.2819568545503,,,
33,33,2.5,0.016,1750,1,100000.0,,1045.0,1.045,1750.0,0.0850144132903323,0.0795082391083843,0.0037188323011394,,20.945654612485612,21.91680921254921,,,
34,34,2.5,0.016,1800,1,100000.0,,1003.2,1.0032,1800.0,0.0876165081866474,0.0806075554020094,0.0036560476272863,,20.75911888144423,20.82003578737794,,,
35,35,2.5,0.016,1850,1,100000.0,,960.9,0.9609,1850.0,0.0922359914716934,0.0785883884113676,0.0037222813141405,,20.2047536807476,19.424925254752303,,,
36,36,2.5,0.016,1900,1,100000.0,,888.1,0.8881,1900.0,0.0936467645941774,0.0837243769035551,0.003685104562441,,20.496756436964915,18.205753482035256,,,
37,37,2.5,0.016,1950,1,100000.0,,781.4,0.7814000000000001,1950.0,0.1008657585947048,0.0772425390443294,0.0036568112805241,,19.679329046130427,15.363606631070803,,,
38,38,2.5,0.016,2000,1,100000.0,,655.0,0.655,2000.0,0.0935924752147456,0.0759283262269828,0.0036614723701739,,21.69683643130393,14.249482272785594,,,
39,39,2.5,0.016,2050,1,100000.0,,414.6,0.4145999999999999,2050.0,0.0940829700007724,0.0780453083912751,0.0035369165037503,,23.532932136893606,9.76000850690386,,,
40,40,2.5,0.016,2100,1,100000.0,,29.7,0.0297,2100.0,0.131141463432507,0.0900263754049765,0.0027796720620428,,16.37994131753582,0.4921701400120774,,,
