,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,1200,1,100000.0,100,,10000.0,10.0,,0.00998696490941228,0.017787573133101177,0.010743892127497379
1,1,2.5,0.01,1200,1,100000.0,150,,10000.0,10.0,,0.014984223505300915,0.01632827925192442,0.008741252176288291
2,2,2.5,0.01,1200,1,100000.0,200,,10000.0,10.0,,0.019968323445715724,0.016150498593686235,0.007747048019388286
3,3,2.5,0.01,1200,1,100000.0,250,,10000.0,10.0,,0.02488560799541375,0.01585303276754585,0.007038140470565404
4,4,2.5,0.01,1200,1,100000.0,300,,10000.0,10.0,,0.029970978218663617,0.015558353511650856,0.0064875793786443444
5,5,2.5,0.01,1200,1,100000.0,350,,10000.0,10.0,,0.034886198899312715,0.014855883895834207,0.006262946391065912
6,6,2.5,0.01,1200,1,100000.0,400,,10000.0,10.0,,0.03987198181664724,0.014879830618366447,0.0056847395898222495
7,7,2.5,0.01,1200,1,100000.0,450,,10000.0,10.0,,0.04487432796835605,0.014775610550485783,0.0053260914252299535
8,8,2.5,0.01,1200,1,100000.0,500,,10000.0,10.0,,0.049717714677700545,0.015315041319908077,0.005324769490777953
9,9,2.5,0.01,1200,1,100000.0,550,,10000.0,10.0,,0.05493632322671601,0.015392351155752456,0.00501130766028472
10,10,2.5,0.01,1200,1,100000.0,600,,10000.0,10.0,,0.059923916219563576,0.015170333609808089,0.004887636923170988
11,11,2.5,0.01,1200,1,100000.0,650,,10000.0,10.0,,0.06490798475067436,0.014573856818857669,0.0046588228006696365
12,12,2.5,0.01,1200,1,100000.0,700,,10000.0,10.0,,0.06983595395300199,0.01468865832558725,0.004578336893673174
13,13,2.5,0.01,1200,1,100000.0,750,,10000.0,10.0,,0.07477197256460044,0.014376119078935174,0.004524413970000304
14,14,2.5,0.01,1200,1,100000.0,800,,10000.0,10.0,,0.07990849424650491,0.014937926773876117,0.0042331137255408
15,15,2.5,0.01,1200,1,100000.0,850,,10000.0,10.0,,0.08490353469377168,0.014562725248383711,0.004128547346611158
16,16,2.5,0.01,1200,1,100000.0,900,,10000.0,10.0,,0.0898409932857794,0.014772016476114508,0.0042861182150757526
17,17,2.5,0.01,1200,1,100000.0,950,,10000.0,10.0,,0.09482414859399342,0.014843834136154546,0.004026469084591774
18,18,2.5,0.01,1200,1,100000.0,1000,,10000.0,10.0,,0.09987664530687312,0.01457232687236159,0.0041343179591160845
19,19,2.5,0.01,1200,1,100000.0,1050,,10000.0,10.0,,0.10488700359995164,0.014453707924552733,0.003896445210256117
20,20,2.5,0.01,1200,1,100000.0,1100,,10000.0,10.0,,0.10983882412109323,0.014788651419822876,0.0040021071810363565
21,21,2.5,0.01,1200,1,100000.0,1150,,10000.0,10.0,,0.11429498625215956,0.014654402259443172,0.003978397644545148
22,22,2.5,0.01,1200,1,100000.0,1200,,10000.0,10.0,,0.11973520575714929,0.014566794992774053,0.0037572113872159896
23,23,2.5,0.01,1200,1,100000.0,1250,,10000.0,10.0,,0.12464847000229835,0.014349566126765651,0.003719196835855931
24,24,2.5,0.01,1200,1,100000.0,1300,,10000.0,10.0,,0.12983796268031483,0.014993256474343736,0.003734918006041048
25,25,2.5,0.01,1200,1,100000.0,1350,,10000.0,10.0,,0.134848777428881,0.014602999760643895,0.003659389269440792
26,26,2.5,0.01,1200,1,100000.0,1400,,10000.0,10.0,,0.13535257829371372,0.014674268105229664,0.0035844032328118903
27,27,2.5,0.01,1200,1,100000.0,1450,,10000.0,10.0,,0.1446357216539036,0.014529018471114052,0.0035402980059388136
28,28,2.5,0.01,1200,1,100000.0,1500,,10000.0,10.0,,0.14983545299709705,0.014503929660987432,0.003465680044165001
29,29,2.5,0.01,1200,1,100000.0,1550,,10000.0,10.0,,0.15479521016144643,0.014275386470918904,0.0035321087128792686
30,30,2.5,0.01,1200,1,100000.0,1600,,10000.0,10.0,,0.1545463148595826,0.01428100754738062,0.0034184521968703857
31,31,2.5,0.01,1200,1,100000.0,1650,,10000.0,10.0,,0.16463914545197667,0.01430038674071973,0.003451638845940005
32,32,2.5,0.01,1200,1,100000.0,1700,,10000.0,10.0,,0.16962142467344848,0.014779082555360043,0.0033713716465202485
33,33,2.5,0.01,1200,1,100000.0,1750,,10000.0,10.0,,0.1746120947960162,0.01449381639029516,0.0034597290235225584
34,34,2.5,0.01,1200,1,100000.0,1800,,10000.0,10.0,,0.17974265142708415,0.014079033596551075,0.003346857431110119
35,35,2.5,0.01,1200,1,100000.0,1850,,10000.0,10.0,,0.18485738771804108,0.014686174468300957,0.003284920616363044
36,36,2.5,0.01,1200,1,100000.0,1900,,10000.0,10.0,,0.1896078236292305,0.014246254769892568,0.003346347635974444
37,37,2.5,0.01,1200,1,100000.0,1950,,10000.0,10.0,,0.19452239676355704,0.014828669287477034,0.0033572009895219265
38,38,2.5,0.01,1200,1,100000.0,2000,,10000.0,10.0,,0.19975413362446032,0.014317404960513643,0.0033193848706642944
