,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,58.510000000000005,0.0585099999999999,10.0,0.0002570996495955,0.006771436745545,0.0003461279581186,,3.968474113378609,2.321758164514727,,,
1,1,2.5,0.016,150,1,100000.0,,57.31,0.0573099999999999,15.0,0.0004309216968317,0.0055021722987629,0.0003623075433388,,3.595361288237961,2.064037136158108,,,
2,2,2.5,0.016,200,1,100000.0,,34.68,0.03468,20.0,0.0005920019295953,0.0052440341731455,0.0003705155240313,,3.493144182566857,1.212766526434408,,,
3,3,2.5,0.016,250,1,100000.0,,35.64,0.03564,25.0,0.0006673761107137,0.0046155992565633,0.000302370052763,,3.9535687780933584,1.4121159538471455,,,
4,4,2.5,0.016,300,1,100000.0,,38.06,0.03806,30.0,0.0009255485505155,0.0039088885539059,0.0003298915331696,,3.32095384382617,1.2669839373918523,,,
5,5,2.5,0.016,350,1,100000.0,,40.64,0.0406399999999999,35.0,0.001085562088669,0.0036580155572201,0.0003273857297279,,3.295415268126247,1.3405834265372851,,,
6,6,2.5,0.016,400,1,100000.0,,44.98,0.04498,40.0,0.0013479022173316,0.0036041778096957,0.0003772554906292,,3.05186988650202,1.3735380165794433,,,
7,7,2.5,0.016,450,1,100000.0,,50.73,0.05073,45.0,0.0017407036574331,0.0031988172015393,0.000344713031922,,2.66069036583814,1.3505650552175843,,,
8,8,2.5,0.016,500,1,100000.0,,53.65,0.0536499999999999,50.0,0.0018263909656781,0.0037659649891056,0.000369841343911,,2.840680418730377,1.5299278834291878,,,
9,9,2.5,0.016,550,1,100000.0,,53.67999999999999,0.05368,55.0,0.0020941883520038,0.0031280326832846,0.0003714417640972,,2.662467618609522,1.4293862031914375,,,
10,10,2.5,0.016,600,1,100000.0,,59.0,0.059,60.0,0.0022152378773944,0.0030417581562157,0.0003708557741345,,2.778646500041327,1.6402256816836718,,,
11,11,2.5,0.016,650,1,100000.0,,61.82000000000001,0.06182,65.0,0.0027196036976522,0.0031723913889439,0.0003737380309235,,2.407530582316307,1.4875573773702282,,,
12,12,2.5,0.016,700,1,100000.0,,66.19,0.06619,70.0,0.003056254231634,0.0031495568560646,0.0003535041163828,,2.315458964612859,1.5324780220934726,,,
13,13,2.5,0.016,750,1,100000.0,,69.97999999999999,0.06998,75.0,0.0031702880262355,0.0031430612779975,0.0003773368568201,,2.423313559365163,1.6920531958459146,,,
14,14,2.5,0.016,800,1,100000.0,,72.8,0.0728,80.0,0.0034941508774022,0.0028944805105445,0.0003746987991676,,2.321710561875338,1.6884784096425671,,,
