,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,1351.2,1.3512,100.0,0.0025498477838822,0.1409167752260376,0.0056135011354035,,39.51677767244096,53.37156263283352,,,
1,1,2.5,0.024,150,1,100000.0,,1702.1,1.7021000000000002,150.0,0.0039147598910232,0.1239610010738948,0.0055457685489077,,38.54208140507703,65.60052549630619,,,
2,2,2.5,0.024,200,1,100000.0,,2021.4,2.0214,200.0,0.005692348928025,0.1115497906625873,0.0056737386598175,,35.47175670932399,71.6910323545193,,,
3,3,2.5,0.024,250,1,100000.0,,2226.8,2.2268,250.0,0.0076147724878608,0.1050086322763334,0.0056411982073876,,33.19483281743907,73.89712358446106,,,
4,4,2.5,0.024,300,1,100000.0,,2511.5,2.5115000000000003,300.0,0.0095484572471604,0.1057562711206847,0.0056681934725134,,31.60130914261352,79.34620235562876,,,
5,5,2.5,0.024,350,1,100000.0,,2670.2,2.6702,350.0,0.0114048541120836,0.095827027832128,0.0057057443377626,,30.80931693947619,82.22826928939253,,,
6,6,2.5,0.024,400,1,100000.0,,2896.6,2.8966000000000003,400.0,0.0135194387504042,0.092580225347541,0.0056515542230797,,29.781874575390425,86.26426547781668,,,
7,7,2.5,0.024,450,1,100000.0,,3058.5,3.0585,450.0,0.0156858833758632,0.0931769209392443,0.0057629718645299,,28.871393704061926,88.32868514884612,,,
8,8,2.5,0.024,500,1,100000.0,,3228.2,3.2282,500.0,0.0179434154977001,0.0959595200859535,0.0057186330182276,,27.98051446115403,90.30635015854384,,,
9,9,2.5,0.024,550,1,100000.0,,3361.2,3.3612,550.0,0.0201867616483695,0.0887904369982246,0.0057134645876556,,27.39804175892989,92.2002668064732,,,
10,10,2.5,0.024,600,1,100000.0,,3524.6,3.5246000000000004,600.0,0.0219967059137729,0.0897287067987996,0.0057507130540012,,27.41661283274725,96.63670996598582,,,
11,11,2.5,0.024,650,1,100000.0,,3661.6,3.6616,650.0,0.0255277080036534,0.0870164551063039,0.005722108510154,,25.66308808523366,93.97124737632676,,,
12,12,2.5,0.024,700,1,100000.0,,3816.3,3.816300000000001,700.0,0.0275255418815276,0.0885958542818918,0.0057185190621895,,25.51248509693676,97.40683710822708,,,
13,13,2.5,0.024,750,1,100000.0,,3965.7,3.9657,750.0,0.0309061199860024,0.0874493711768976,0.0056798473570984,,24.352892933861234,96.62784431625512,,,
14,14,2.5,0.024,800,1,100000.0,,4098.9,4.0989,800.0,0.0346633828815469,0.0861313132433857,0.0057267162600477,,23.144821825972656,94.87729687866867,,,
15,15,2.5,0.024,850,1,100000.0,,4218.1,4.2181,850.0,0.0366301879101683,0.0894152347647467,0.0057185770858873,,23.253687569495167,98.09172039200034,,,
16,16,2.5,0.024,900,1,100000.0,,4326.6,4.3266,900.0,0.0407282339666039,0.0880403866735999,0.0057528612279633,,22.25281591237233,96.30320963714853,,,
17,17,2.5,0.024,950,1,100000.0,,4432.6,4.432599999999999,950.0,0.0445064389967,0.0855097980215483,0.0057226033387081,,21.464026946967497,95.177365077187,,,
18,18,2.5,0.024,1000,1,100000.0,,4559.2,4.559200000000001,1000.0,0.0469075188404644,0.0865372018705121,0.005711278036376,,21.397230779929465,97.55034285188408,,,
19,19,2.5,0.024,1050,1,100000.0,,4693.7,4.6937,1050.0,0.0520363221264233,0.0835396265238247,0.0057311539540641,,20.26286318646652,95.1012840471911,,,
20,20,2.5,0.024,1100,1,100000.0,,4791.7,4.7917000000000005,1100.0,0.0535443047676607,0.0876113685195786,0.0057626669281662,,20.604483307038667,98.7428320079057,,,
21,21,2.5,0.024,1150,1,100000.0,,4889.1,4.889100000000001,1150.0,0.0574710059898961,0.0862071203406827,0.0057342733048113,,20.05720679817037,98.03614293375384,,,
22,22,2.5,0.024,1200,1,100000.0,,4990.2,4.990200000000001,1200.0,0.0616793626592424,0.0848175116065408,0.0057566680580102,,19.53291143532497,97.4613971140862,,,
23,23,2.5,0.024,1250,1,100000.0,,5133.1,5.133100000000001,1250.0,0.063358698000411,0.0814782985948013,0.0057567504077405,,19.86431633312074,101.96544564157033,,,
24,24,2.5,0.024,1300,1,100000.0,,5195.0,5.194999999999999,1300.0,0.0701608801680776,0.0840339608378775,0.0057862042297719,,18.64813337869516,96.83811941317404,,,
25,25,2.5,0.024,1350,1,100000.0,,5334.0,5.334,1350.0,0.0712095389575551,0.0857039334523928,0.0058523064859187,,19.019151014601334,101.4514549910974,,,
26,26,2.5,0.024,1400,1,100000.0,,5391.8,5.391799999999999,1400.0,0.0733263661877571,0.0838060774710378,0.0057044015078833,,19.171338484700648,103.3861504745003,,,
27,27,2.5,0.024,1450,1,100000.0,,5491.2,5.4912,1450.0,0.0812122932514966,0.0822506172982408,0.0057716418637418,,17.917910734296786,98.35229281412626,,,
28,28,2.5,0.024,1500,1,100000.0,,5604.3,5.6043,1500.0,0.0842243135050466,0.083011114581045,0.0057434243472646,,17.87583631154589,100.18021842849696,,,
29,29,2.5,0.024,1550,1,100000.0,,5668.1,5.668100000000001,1550.0,0.0906161836679756,0.0852448671056209,0.0057607590770108,,17.147025051919336,97.1914751155376,,,
30,30,2.5,0.024,1600,1,100000.0,,5809.1,5.8091,1600.0,0.0920138161948443,0.0839062342829264,0.0057538239561841,,17.426187161626704,101.23400779757183,,,
31,31,2.5,0.024,1650,1,100000.0,,5811.8,5.8118,1650.0,0.0942289641898468,0.0838935548861226,0.0058016069456377,,17.553838646598695,102.02835975509603,,,
32,32,2.5,0.024,1700,1,100000.0,,5987.5,5.987499999999999,1700.0,0.1014894855461988,0.0840197405935424,0.0057900898866493,,16.78622546823004,100.48140879833896,,,
33,33,2.5,0.024,1750,1,100000.0,,6076.9,6.0769,1750.0,0.1024883256857037,0.0823811809226678,0.0058259601035093,,17.123858710180244,104.06194422899428,,,
34,34,2.5,0.024,1800,1,100000.0,,6096.0,6.096,1800.0,0.1072327889505004,0.08287584634001,0.0057897181494972,,16.835742040059774,102.64387551911742,,,
35,35,2.5,0.024,1850,1,100000.0,,6197.8,6.197799999999999,1850.0,0.1116537946138577,0.0868514416593606,0.0058482539719391,,16.64229365845033,103.1238104772026,,,
36,36,2.5,0.024,1900,1,100000.0,,6362.2,6.3622,1900.0,0.1146456576364016,0.0859497527403617,0.0058467607987601,,16.640748531859018,105.8479783702062,,,
37,37,2.5,0.024,1950,1,100000.0,,6390.2,6.390199999999999,1950.0,0.1236752811076485,0.0836925099687253,0.0057786148522131,,15.817791889227935,101.06492150132844,,,
38,38,2.5,0.024,2000,1,100000.0,,6432.2,6.4322,2000.0,0.1275796229649358,0.0840422566365943,0.0057967414966467,,15.748741667727533,101.26650849374676,,,
39,39,2.5,0.024,2050,1,100000.0,,6574.3,6.574299999999999,2050.0,0.1322571285681078,0.0832562829320541,0.0058858395220468,,15.53410084033762,102.11275263073506,,,
40,40,2.5,0.024,2100,1,100000.0,,6632.1,6.632100000000001,2100.0,0.1409440663673194,0.0829796696808318,0.0058566782549491,,14.914495750119446,98.90733590593062,,,
41,41,2.5,0.016,100,1,100000.0,,874.9,0.8749,100.0,0.0022810924190138,0.1411992622330187,0.0035688636817443,,44.6496603413183,39.17531586498832,,,
42,42,2.5,0.016,150,1,100000.0,,1102.2,1.1021999999999998,150.0,0.0037521227870257,0.1269419637184614,0.0036387394143888,,40.35745584213015,44.50051682323185,,,
43,43,2.5,0.016,200,1,100000.0,,1315.3,1.3153,200.0,0.0049499447483782,0.1076714124549506,0.0037074313795765,,40.765291159376325,53.59969642870794,,,
44,44,2.5,0.016,250,1,100000.0,,1450.3,1.4503,250.0,0.0065587195212173,0.1019097296138584,0.0037947815644103,,38.42442522400542,55.712257095536,,,
45,45,2.5,0.016,300,1,100000.0,,1648.4,1.6484,300.0,0.0081743232834241,0.0989150877621461,0.0037835492986755,,37.12802609641953,61.2026010656053,,,
46,46,2.5,0.016,350,1,100000.0,,1770.9,1.7709,350.0,0.0103144072014572,0.095687779295226,0.0037760785661404,,34.20845823027714,60.58571794539682,,,
47,47,2.5,0.016,400,1,100000.0,,1925.0,1.925,400.0,0.0119542887436352,0.0951415763570548,0.0037982577537973,,34.04067018880809,65.45279280384983,,,
48,48,2.5,0.016,450,1,100000.0,,2015.1,2.0151000000000003,450.0,0.0143682208749452,0.0944887614048362,0.0037694949013398,,31.547913047162325,63.60895394312945,,,
49,49,2.5,0.016,500,1,100000.0,,2131.7,2.1317,500.0,0.0169357745539058,0.0928644546045167,0.003802920898679,,29.66778110344302,63.25482958080515,,,
