,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,10000.0,10.0,10.0,0.0099718058865605,0.0482270952735627,0.0108286013944105,,0.1002832009367202,10.028320093672026,,,
1,1,2.5,0.024,150,1,100000.0,,10000.0,10.0,15.0,0.0149465533027225,0.0472183534860477,0.0096068281552513,,0.100362460345365,10.03624603453651,,,
2,2,2.5,0.024,200,1,100000.0,,10000.0,10.0,20.0,0.0199740163901995,0.0464901343974395,0.0085426415341268,,0.1001302248591898,10.013022485918984,,,
3,3,2.5,0.024,250,1,100000.0,,10000.0,10.0,25.0,0.0249658868247209,0.0465088174644054,0.0076667821215103,,0.1001367369743134,10.013673697431347,,,
4,4,2.5,0.024,300,1,100000.0,,10000.0,10.0,30.0,0.0289730198453257,0.0484233136223418,0.0070894005295652,,0.1049321715831032,10.493217158310324,,,
5,5,2.5,0.024,350,1,100000.0,,10000.0,10.0,35.0,0.0349708235681862,0.0461881214565037,0.0068539327814602,,0.1000834554213824,10.008345542138247,,,
6,6,2.5,0.024,400,1,100000.0,,10000.0,10.0,40.0,0.039922268160173,0.0462883787076814,0.0065394658041783,,0.1001952649972318,10.019526499723186,,,
7,7,2.5,0.024,450,1,100000.0,,10000.0,10.0,45.0,0.0449428707897453,0.0483913017047307,0.006121395631875,,0.1001271769476036,10.012717694760363,,,
8,8,2.5,0.024,500,1,100000.0,,10000.0,10.0,50.0,0.0499289135997321,0.0484239997338524,0.0061719990673738,,0.1001424344783378,10.014243447833785,,,
9,9,2.5,0.024,550,1,100000.0,,10000.0,10.0,55.0,0.0549490231151617,0.0461037651946322,0.0058617880951413,,0.1000928200288199,10.009282002881994,,,
10,10,2.5,0.024,600,1,100000.0,,10000.0,10.0,60.0,0.0598257506869356,0.0477643389783928,0.005694165320642,,0.1002920628397382,10.02920628397382,,,
11,11,2.5,0.024,650,1,100000.0,,10000.0,10.0,65.0,0.0649261453498581,0.0470651794231753,0.0058093224761798,,0.1001138335874479,10.011383358744798,,,
12,12,2.5,0.024,700,1,100000.0,,10000.0,10.0,70.0,0.0699019813370989,0.0478139305047652,0.0055859122671315,,0.1001403181508787,10.014031815087876,,,
13,13,2.5,0.024,750,1,100000.0,,10000.0,10.0,75.0,0.0749102507370776,0.0461891318273596,0.0056845360250865,,0.1001198668181724,10.011986681817245,,,
14,14,2.5,0.024,800,1,100000.0,,10000.0,10.0,80.0,0.0772965796677769,0.0481587334941431,0.0055102896146369,,0.1048612266313793,10.486122663137936,,,
15,15,2.5,0.024,850,1,100000.0,,10000.0,10.0,85.0,0.0818538095018812,0.0487182338954165,0.0051055898735624,,0.1052191264223463,10.521912642234636,,,
16,16,2.5,0.024,900,1,100000.0,,10000.0,10.0,90.0,0.0896225221362999,0.0476615200195455,0.0053949490783254,,0.1004244245973129,10.042442459731292,,,
17,17,2.5,0.024,950,1,100000.0,,10000.0,10.0,95.0,0.0915313372958359,0.0489117971211784,0.0050622001541871,,0.1051625356468999,10.516253564689992,,,
18,18,2.5,0.024,1000,1,100000.0,,10000.0,10.0,100.0,0.0995725971875219,0.0458966500170901,0.0051440750655116,,0.100437462346841,10.043746234684104,,,
19,19,2.5,0.024,1050,1,100000.0,,10000.0,10.0,105.0,0.1047387109759347,0.0473561149005663,0.0050505818196779,,0.1002504704241846,10.02504704241846,,,
20,20,2.5,0.024,1100,1,100000.0,,10000.0,10.0,110.0,0.1097957513145979,0.0469676359215376,0.0050245148890111,,0.1001865120491371,10.018651204913713,,,
21,21,2.5,0.024,1150,1,100000.0,,10000.0,10.0,115.0,0.1145346357957305,0.047386707713529,0.0048126241768619,,0.1004083120482043,10.040831204820432,,,
22,22,2.5,0.024,1200,1,100000.0,,10000.0,10.0,120.0,0.1198321751499907,0.0486937297582353,0.0051518058266909,,0.1001405205936514,10.014052059365142,,,
23,23,2.5,0.024,1250,1,100000.0,,10000.0,10.0,125.0,0.1208644493896033,0.0460206643621121,0.0048810083592771,,0.104830906093938,10.483090609393802,,,
24,24,2.5,0.024,1300,1,100000.0,,10000.0,10.0,130.0,0.1295387448719043,0.0482878860740467,0.0047864306896051,,0.1003594359400257,10.035943594002577,,,
25,25,2.5,0.024,1350,1,100000.0,,10000.0,10.0,135.0,0.1346474896638733,0.0487329968691919,0.0047035639684926,,0.1002622178767085,10.026221787670853,,,
26,26,2.5,0.024,1400,1,100000.0,,10000.0,10.0,140.0,0.1397418764633653,0.0466553817800579,0.0048534991183293,,0.1001853144141291,10.018531441412913,,,
27,27,2.5,0.024,1450,1,100000.0,,10000.0,10.0,145.0,0.1448182599744336,0.0462184385046755,0.0048364458950729,,0.100125514876224,10.01255148762241,,,
28,28,2.5,0.024,1500,1,100000.0,,10000.0,10.0,150.0,0.1495239661945652,0.0453503947227979,0.0047142718930702,,0.1003195094815943,10.031950948159428,,,
29,29,2.5,0.024,1550,1,100000.0,,10000.0,10.0,155.0,0.149639222492829,0.0462985793164436,0.0046936286254433,,0.1049659899125997,10.496598991259976,,,
30,30,2.5,0.024,1600,1,100000.0,,10000.0,10.0,160.0,0.1598283977309188,0.0470094228738407,0.0047007213684926,,0.1001073886508888,10.010738865088886,,,
31,31,2.5,0.024,1650,1,100000.0,,10000.0,10.0,165.0,0.1594933102768224,0.0490247507642677,0.0046513991525864,,0.1048539689634122,10.48539689634122,,,
32,32,2.5,0.024,1700,1,100000.0,,10000.0,10.0,170.0,0.1643723939388307,0.0466983021739675,0.0045765223313104,,0.1048368506049124,10.483685060491236,,,
